32.7	5	32.35	48.71
32.75	5	32.43	49.16
32.8	5	32.07	49.6
32.85	5	31.74	50.05
32.9	5	31.96	50.49
32.95	5	32.29	50.93
33	5	32.45	51.38
33.05	5	32.51	51.84
33.1	5	32.41	52.29
33.15	5	32.27	52.74
33.2	5	32.27	53.18
33.25	5	32.26	53.63
33.3	5	32.11	54.08
33.35	5	31.99	54.52
33.4	6	32.02	54.97
33.45	6	32.14	55.41
33.5	6	32.38	55.86
33.55	6	32.5	56.31
33.6	6	32.09	56.76
33.65	6	31.65	57.2
33.7	6	31.64	57.64
33.75	6	31.71	58.08
33.8	6	31.59	58.52
33.85	6	31.45	58.96
33.9	6	31.43	59.4
33.95	6	31.4	59.83
34	6	31.29	60.27
34.05	6	31.08	60.7
34.1	6	30.6	61.13
34.15	6	30.22	61.55
34.2	6	30.35	61.97
34.25	6	30.66	62.4
34.3	6	30.96	62.83
34.35	6	31.21	63.26
34.4	5	31.3	63.69
34.45	5	31.27	64.13
34.5	5	31.12	64.56
34.55	5	30.87	64.99
34.6	5	30.53	65.42
34.65	5	30.21	65.84
34.7	5	30.05	66.26
34.75	5	30.02	66.67
34.8	5	30.15	67.09
34.85	5	30.33	67.51
34.9	5	30.45	67.93
34.95	5	30.49	68.36
35	5	30.2	68.78
35.05	5	30.18	69.2
35.1	5	31.18	69.62
35.15	5	32.45	70.06
35.2	5	33.75	70.52
35.25	5	34.34	71
35.3	5	32.79	71.46
35.35	5	30.91	71.91
35.4	5	30.3	72.33
35.45	5	30.12	72.75
35.5	5	30.06	73.17
35.55	5	30.02	73.59
35.6	5	29.77	74
35.65	5	29.27	74.41
35.7	5	28.04	74.81
35.75	5	27.03	75.19
35.8	5	27.35	75.57
35.85	5	28.05	75.95
35.9	5	28.56	76.35
35.95	5	28.85	76.75
36	5	28.57	77.14
36.05	5	28.1	77.54
36.1	5	27.71	77.93
36.15	5	27.4	78.31
36.2	5	27.22	78.69
36.25	5	27.31	79.07
36.3	5	28.14	79.45
36.35	5	28.8	79.85
36.4	4	28.19	80.24
36.45	4	27.33	80.63
36.5	4	26.96	81
36.55	4	26.85	81.38
36.6	4	26.85	81.75
36.65	4	27.42	82.13
36.7	4	29.55	82.52
36.75	4	31.52	82.95
36.8	4	31.68	83.39
36.85	4	30.77	83.82
36.9	4	28.51	84.23
36.95	4	26.32	84.61
37	4	25.9	84.98
37.05	4	26.24	85.34
37.1	4	27.01	85.71
37.15	4	27.88	86.09
37.2	4	28.33	86.48
37.25	4	28.57	86.87
37.3	4	28.71	87.27
37.35	4	28.63	87.67
37.4	3	28.22	88.07
37.45	3	27.59	88.45
37.5	3	26.59	88.83
37.55	3	25.91	89.19
37.6	3	26.59	89.56
37.65	3	27.34	89.93
37.7	3	26.79	90.31
37.75	3	26.15	90.68
37.8	3	26.51	91.04
37.85	3	26.84	91.41
37.9	3	26.07	91.78
37.95	3	25.39	92.14
38	3	25.97	92.49
38.05	3	26.81	92.86
38.1	3	27.35	93.24
38.15	3	27.55	93.62
38.2	3	26.92	94
38.25	3	26.31	94.37
38.3	3	26.71	94.73
38.35	3	27.26	95.11
38.4	0	0	95.11
38.45	0	0	95.11
38.5	0	0	95.11
38.55	0	0	95.11
38.6	0	0	95.11
38.65	0	0	95.11
38.7	0	0	95.11
38.75	0	0	95.11
38.8	0	0	95.11
38.85	0	0	95.11
38.9	0	0	95.11
38.95	0	0	95.11
39	0	0	95.11
39.05	0	0	95.11
39.1	0	0	95.11
39.15	0	0	95.11
39.2	0	0	95.11
39.25	0	0	95.11
39.3	0	0	95.11
39.35	0	0	95.11
39.4	0	0	95.11
39.45	0	0	95.11
39.5	0	0	95.11
39.55	0	0	95.11
39.6	0	0	95.11
39.65	0	0	95.11
39.7	0	0	95.11
39.75	0	0	95.11
39.8	0	0	95.11
39.85	0	0	95.11
39.9	0	0	95.11
39.95	0	0	95.11
40	0	0	95.11
40.05	0	0	95.11
40.1	0	0	95.11
40.15	0	0	95.11
40.2	0	0	95.11
40.25	0	0	95.11
40.3	0	0	95.11
40.35	0	0	95.11
40.4	0	0	95.11
40.45	0	0	95.11
40.5	0	0	95.11
40.55	0	0	95.11
40.6	0	0	95.11
40.65	0	0	95.11
40.7	3	17.77	95.23
40.75	3	17.1	95.47
40.8	3	16.59	95.7
40.85	3	16.21	95.93
40.9	3	16.07	96.16
40.95	3	15.94	96.38
41	3	15.52	96.6
41.05	3	15.16	96.81
41.1	3	15.27	97.02
41.15	3	15.48	97.24
41.2	3	15.57	97.45
41.25	3	15.51	97.67
41.3	3	15.09	97.88
41.35	3	14.7	98.09
41.4	3	14.74	98.29
41.45	3	15.04	98.5
41.5	3	15.65	98.71
41.55	3	16.32	98.93
41.6	3	16.96	99.16
41.65	3	17.09	99.4
41.7	3	15.85	99.63
41.75	3	14.26	99.84
41.8	3	13.12	100.03
41.85	3	12.26	100.2
41.9	3	11.93	100.37
41.95	3	11.65	100.54
42	3	10.9	100.69
42.05	3	10.1	100.84
42.1	3	9.57	100.98
42.15	3	9.14	101.1
42.2	3	8.76	101.23
42.25	3	8.46	101.35
42.3	3	8.24	101.46
42.35	3	8.1	101.58
42.4	5	8.04	101.69
42.45	5	8.05	101.8
42.5	5	8.23	101.92
42.55	5	8.29	102.03
42.6	5	7.8	102.14
42.65	5	7.27	102.25
42.7	5	7.18	102.35
42.75	5	7.18	102.45
42.8	5	7.01	102.54
42.85	5	6.82	102.64
42.9	5	6.66	102.73
42.95	5	6.61	102.83
43	5	6.89	102.92
43.05	5	7.07	103.02
43.1	5	6.61	103.11
43.15	5	6.06	103.2
43.2	5	5.91	103.28
43.25	5	5.82	103.36
43.3	5	5.58	103.44
43.35	5	5.34	103.52
43.4	4	5.23	103.59
43.45	4	5.18	103.67
43.5	4	5.24	103.74
43.55	4	5.26	103.81
43.6	4	5.07	103.88
43.65	4	4.8	103.95
43.7	4	4.48	104.02
43.75	4	4.21	104.08
43.8	4	4.15	104.13
43.85	4	4.13	104.19
43.9	4	3.97	104.25
43.95	4	3.8	104.3
44	4	3.67	104.35
44.05	4	3.56	104.4
44.1	4	3.46	104.45
44.15	4	3.42	104.5
44.2	4	3.53	104.55
44.25	4	3.6	104.6
44.3	4	2.85	104.64
44.35	4	3.25	104.69
44.4	4	7.67	104.76
44.45	4	12.6	104.9
44.5	4	15.4	105.1
44.55	4	16.29	105.32
44.6	4	13.88	105.53
44.65	4	10.41	105.69
44.7	4	7.78	105.82
44.75	4	5.66	105.91
44.8	4	4.31	105.98
44.85	4	3.8	106.04
44.9	4	4.43	106.1
44.95	4	5.72	106.17
45	4	7.77	106.26
45.05	4	9.17	106.38
45.1	4	7.69	106.5
45.15	4	5.86	106.59
45.2	4	5.89	106.67
45.25	4	6.54	106.76
45.3	4	7.68	106.86
45.35	4	8.19	106.97
45.4	5	6.21	107.07
45.45	5	3.77	107.14
45.5	5	2.55	107.18
45.55	5	1.79	107.21
45.6	5	1.28	107.23
45.65	5	0.98	107.25
45.7	5	0.74	107.26
45.75	5	0.59	107.27
45.8	5	0.52	107.28
45.85	5	0.48	107.28
45.9	5	0.4	107.28
45.95	5	0.34	107.28
46	5	0.35	107.28
46.05	5	0.37	107.28
46.1	5	0.35	107.28
46.15	5	0.31	107.28
46.2	5	0.29	107.28
46.25	5	0.27	107.28
46.3	5	0.24	107.28
46.35	5	0.21	107.28
46.4	5	0.19	107.28
46.45	5	0.14	107.28
46.5	5	0.06	107.28
46.55	5	0	107.28
46.6	5	0.04	107.28
46.65	5	0.1	107.28
46.7	5	0.14	107.28
46.75	5	0.18	107.28
46.8	5	0.23	107.28
46.85	5	0.26	107.28
46.9	5	0.25	107.28
46.95	5	0.24	107.28
47	5	0.29	107.28
47.05	5	0.32	107.28
47.1	5	0.31	107.28
47.15	5	0.28	107.28
47.2	5	0.23	107.28
47.25	5	0.18	107.28
47.3	5	0.15	107.28
47.35	5	0.15	107.28
47.4	5	0.17	107.28
47.45	5	0.21	107.28
47.5	5	0.24	107.28
47.55	5	0.25	107.28
47.6	5	0.21	107.28
47.65	5	0.16	107.28
47.7	5	0.12	107.28
47.75	5	0.11	107.28
47.8	5	0.14	107.28
47.85	5	0.2	107.28
47.9	5	0.31	107.28
47.95	5	0.41	107.28
48	5	0.41	107.28
48.05	5	0.39	107.28
48.1	5	0.35	107.28
48.15	5	0.33	107.28
48.2	5	0.36	107.28
48.25	5	0.4	107.28
48.3	5	0.4	107.28
48.35	5	0.39	107.28
48.4	5	0.35	107.28
48.45	5	0.31	107.28
48.5	5	0.29	107.28
48.55	5	0.28	107.28
48.6	5	0.23	107.28
48.65	5	0.18	107.28
48.7	5	0.22	107.28
48.75	5	0.27	107.28
48.8	5	0.3	107.28
48.85	5	0.3	107.28
48.9	5	0.24	107.28
48.95	5	0.17	107.28
49	5	0.2	107.28
49.05	5	0.25	107.28
49.1	5	0.27	107.28
49.15	5	0.3	107.28
49.2	5	0.36	107.28
49.25	5	0.4	107.28
49.3	5	0.34	107.28
49.35	5	0.28	107.28
49.4	5	0.36	107.28
49.45	5	0.46	107.28
49.5	5	0.56	107.28
49.55	5	0.6	107.29
49.6	5	0.46	107.29
49.65	5	0.32	107.29
49.7	5	0.35	107.29
49.75	5	0.4	107.29
49.8	5	0.33	107.29
49.85	5	0.28	107.29
49.9	5	0.35	107.29
49.95	5	0.47	107.29
50	5	0.6	107.29
50.05	5	0.7	107.3
50.1	5	0.69	107.31
50.15	5	0.64	107.32
50.2	5	0.59	107.33
50.25	5	0.52	107.33
50.3	5	0.44	107.33
50.35	5	0.36	107.33
50.4	5	0.29	107.33
50.45	5	0.22	107.33
50.5	5	0.19	107.33
50.55	5	0.15	107.33
50.6	5	0.07	107.33
50.65	5	0	107.33
50.7	5	0	107.33
50.75	5	0	107.33
50.8	5	0.06	107.33
50.85	5	0.14	107.33
50.9	5	0.22	107.33
50.95	5	0.29	107.33
