# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 10:03:10.512
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.277405,-0.1002,-0.1166,-0.0288,0.16
2.287483,-0.0775,-0.0772,0.1278,0.17
2.301434,-0.0811,-0.0617,0.0003,0.10
2.308962,-0.0285,-0.1290,-0.1330,0.19
2.316872,-0.0351,-0.1957,-0.1653,0.26
2.326038,-0.0442,-0.1729,-0.1901,0.26
2.340622,-0.0529,-0.0675,-0.2997,0.31
2.348231,-0.0328,-0.0527,-0.3226,0.33
2.356702,-0.0173,-0.0980,-0.2887,0.31
2.364785,-0.0140,-0.2267,-0.0998,0.25
2.373950,-0.0026,-0.2553,0.0503,0.26
2.388205,-0.0030,-0.1445,0.2240,0.27
2.401534,-0.0414,-0.0908,0.2769,0.29
2.405213,-0.0355,-0.1094,0.2819,0.30
2.421017,-0.0262,-0.1438,0.2813,0.32
2.431676,-0.0432,-0.1080,0.2758,0.30
2.438981,-0.0563,-0.0530,0.1943,0.21
2.447702,-0.0535,-0.0595,0.1085,0.13
2.456854,-0.0006,-0.0653,0.0328,0.07
2.464349,0.0148,-0.0338,-0.0449,0.06
2.477395,-0.0188,0.0730,-0.3674,0.38
2.493029,0.0410,0.0889,-0.5524,0.56
2.500558,0.0508,0.0530,-0.7241,0.73
2.509968,0.0310,0.0566,-0.6941,0.70
2.518068,0.0452,0.0392,-0.6260,0.63
2.526515,0.0549,-0.0276,-0.5462,0.55
2.533880,0.0445,-0.0755,-0.4719,0.48
2.549332,-0.0721,-0.0737,-0.1482,0.18
2.557091,-0.1033,-0.0662,-0.0085,0.12
2.566187,-0.1186,-0.0613,0.0450,0.14
2.574509,-0.0916,-0.0815,0.0702,0.14
2.589863,-0.0459,-0.0835,-0.0097,0.10
2.601064,-0.0163,-0.0944,-0.0572,0.11
2.608513,0.0338,-0.0922,-0.0851,0.13
2.615907,0.0290,-0.0789,-0.1079,0.14
2.629493,-0.0187,-0.0706,-0.1969,0.21
2.640816,-0.0165,-0.0479,-0.2252,0.23
2.649039,-0.0054,-0.0478,-0.2156,0.22
2.656583,-0.0022,-0.0612,-0.1584,0.17
2.666039,-0.0258,-0.0621,-0.1206,0.14
2.674652,-0.0619,-0.0437,-0.0804,0.11
2.685623,-0.0227,-0.0543,-0.0856,0.10
2.701457,0.0020,-0.0597,-0.1238,0.14
2.709200,-0.0136,-0.0242,-0.1014,0.11
2.717062,-0.0179,0.0029,-0.0889,0.09
2.725475,-0.0033,0.0130,-0.1003,0.10
2.733751,0.0254,-0.0131,-0.1044,0.11
2.750009,-0.0276,-0.0124,-0.0953,0.10
2.757751,-0.0531,-0.0087,-0.0982,0.11
2.766217,-0.0064,-0.0021,-0.1844,0.18
2.774202,0.0273,-0.0467,-0.2846,0.29
2.789651,-0.0026,-0.0792,-0.3404,0.35
2.799947,-0.0269,-0.0861,-0.3230,0.34
2.808871,-0.0366,-0.0760,-0.2920,0.30
2.821560,-0.0123,-0.0473,-0.1752,0.18
2.835281,-0.0081,-0.0647,-0.0599,0.09
2.841503,-0.0230,-0.0512,0.0101,0.06
2.849407,-0.0310,-0.0314,0.0635,0.08
2.857870,-0.0108,-0.0448,0.0625,0.08
2.865282,0.0084,-0.0390,0.0454,0.06
2.878017,0.0300,-0.0806,-0.0350,0.09
2.887804,0.0210,-0.0792,-0.0580,0.10
2.897698,0.0239,-0.0823,-0.1433,0.17
2.906876,0.0436,-0.0771,-0.1978,0.22
2.917230,0.0386,-0.0934,-0.1573,0.19
2.926298,0.0404,-0.0842,-0.0885,0.13
2.933992,0.0180,-0.0555,-0.0462,0.07
2.949596,-0.0487,-0.0258,-0.0161,0.06
2.958104,-0.0566,-0.0499,-0.0281,0.08
2.967245,-0.0147,-0.0396,-0.0707,0.08
2.982122,-0.0224,-0.0020,-0.2095,0.21
2.991068,-0.0261,-0.0117,-0.2870,0.29
2.999942,-0.0054,-0.0049,-0.3476,0.35
3.008102,-0.0172,-0.0197,-0.3698,0.37
3.015211,-0.0020,-0.0293,-0.4281,0.43
3.029747,-0.0089,-0.0507,-0.4497,0.45
3.041001,-0.0317,-0.0651,-0.4784,0.48
3.048968,-0.0264,-0.1049,-0.4435,0.46
3.056674,0.0017,-0.1199,-0.4240,0.44
3.069702,0.0003,-0.1247,-0.1666,0.21
3.084924,0.0307,-0.1281,-0.0575,0.14
3.090379,0.0006,-0.1439,0.0278,0.15
3.096678,-0.0559,-0.1609,0.1159,0.21
3.108637,-0.0688,-0.1678,0.1998,0.27
3.118810,-0.0679,-0.1285,0.2835,0.32
3.125000,-0.0645,-0.1017,0.2092,0.24
3.133800,-0.0395,-0.0906,0.1185,0.15
3.149182,-0.0189,-0.0778,-0.0981,0.13
3.157913,0.0032,-0.0456,-0.1839,0.19
3.165312,0.0016,-0.0171,-0.2557,0.26
3.174136,0.0083,-0.0058,-0.2896,0.29
3.190063,0.0119,-0.0062,-0.1918,0.19
3.197985,0.0123,-0.0091,-0.1483,0.15
3.206245,0.0197,-0.0048,-0.0785,0.08
3.214458,0.0267,-0.0276,-0.0037,0.04
3.229549,-0.0208,-0.0141,0.0183,0.03
3.240885,-0.0318,-0.0092,-0.0344,0.05
3.249020,-0.0209,-0.0160,-0.1272,0.13
3.257404,-0.0164,-0.0318,-0.1764,0.18
3.266020,-0.0234,-0.0532,-0.1989,0.21
3.282667,0.0837,-0.0724,-0.2511,0.27
3.287966,0.1080,-0.0981,-0.2906,0.33
3.295226,0.0970,-0.1200,-0.3138,0.35
3.309453,0.0303,-0.0767,-0.3956,0.40
3.317415,0.0436,-0.0421,-0.4111,0.42
3.325175,0.0438,-0.0412,-0.3651,0.37
3.341589,0.0295,-0.0086,-0.2304,0.23
3.349824,0.0470,0.0002,-0.1917,0.20
3.357572,0.0382,-0.0200,-0.1098,0.12
3.365722,-0.0180,-0.0334,-0.0540,0.07
3.381442,0.0213,-0.0956,0.0622,0.12
3.390228,0.0549,-0.1087,0.1227,0.17
3.399238,0.0402,-0.1076,0.1593,0.20
3.407164,0.0486,-0.1190,0.1960,0.23
3.415906,0.0146,-0.1024,0.2162,0.24
3.424249,-0.0177,-0.0939,0.1864,0.21
3.437251,0.0312,-0.0583,0.1562,0.17
3.450702,0.0059,-0.0501,0.1151,0.13
3.457953,0.0177,-0.0617,0.0742,0.10
3.465726,0.0301,-0.0376,0.0238,0.05
3.477446,0.0529,-0.0350,-0.0314,0.07
3.493039,0.0459,-0.0087,-0.0051,0.05
3.501709,0.0093,0.0157,-0.0166,0.02
3.515424,0.0086,0.0040,-0.0543,0.06
3.524022,0.0053,-0.0011,-0.1038,0.10
3.525976,0.0038,-0.0089,-0.1508,0.15
3.541465,0.0043,-0.0291,-0.1659,0.17
3.550198,0.0093,-0.0436,-0.2059,0.21
3.559206,0.0258,-0.0499,-0.2798,0.29
3.566476,0.0151,-0.0602,-0.3466,0.35
3.573671,0.0158,-0.0691,-0.4140,0.42
3.589991,-0.0163,-0.0824,-0.3440,0.35
3.599777,-0.0306,-0.0949,-0.2327,0.25
3.607218,-0.0385,-0.0811,-0.1334,0.16
3.614950,-0.0450,-0.0705,-0.0362,0.09
3.630741,-0.0481,-0.0653,0.0613,0.10
3.642092,-0.0537,-0.0853,0.0592,0.12
3.648640,-0.0708,-0.0774,0.0357,0.11
3.656867,-0.0955,-0.0532,0.0364,0.12
3.670109,-0.0930,-0.0575,-0.0079,0.11
3.684971,-0.0849,-0.0402,-0.0456,0.10
3.685097,-0.0520,-0.0253,-0.0402,0.07
3.694083,-0.0329,-0.0030,-0.0660,0.07
3.709489,0.0262,0.0284,-0.1324,0.14
3.716010,0.0847,0.0187,-0.1939,0.21
3.727651,0.1072,0.0047,-0.2836,0.30
3.741087,0.1291,0.0278,-0.1900,0.23
3.749396,0.1451,0.0238,-0.1256,0.19
3.758187,0.1403,0.0203,-0.0398,0.15
3.766852,0.1076,0.0195,0.0124,0.11
3.774151,0.0726,0.0084,0.0672,0.10
3.790328,0.0626,0.0123,0.0747,0.10
3.799434,0.0562,0.0051,0.0922,0.11
3.808293,0.0261,-0.0011,0.0957,0.10
3.816091,0.0099,0.0085,0.0589,0.06
3.830723,0.0298,0.0525,-0.0935,0.11
3.844189,0.0180,0.0540,-0.2092,0.22
3.847468,0.0246,0.0563,-0.3418,0.35
3.853590,0.0138,0.0600,-0.4342,0.44
3.870052,0.0077,0.0527,-0.4839,0.49
3.878944,0.0522,0.0323,-0.4388,0.44
3.887839,0.0455,0.0035,-0.3365,0.34
3.897798,0.0110,-0.0340,-0.1914,0.19
3.906380,-0.0319,-0.0594,-0.0415,0.08
3.915370,-0.0264,-0.0739,0.0225,0.08
3.924081,0.0022,-0.0807,0.0273,0.09
3.934264,-0.0625,-0.1276,-0.0362,0.15
3.949408,-0.0718,-0.1457,-0.1446,0.22
3.957502,-0.0449,-0.1142,-0.1872,0.22
3.966399,-0.0522,-0.0889,-0.2611,0.28
3.973929,-0.0552,-0.0616,-0.2996,0.31
3.990615,-0.1395,0.0675,-0.3734,0.40
4.000930,-0.0827,0.0355,-0.4421,0.45
4.007929,-0.0091,0.0381,-0.3531,0.36
4.014648,-0.0108,0.0322,-0.2453,0.25
4.030371,0.0216,-0.0422,-0.1548,0.16
4.041824,0.0437,-0.0783,-0.0569,0.11
4.048430,0.0379,-0.1152,0.0245,0.12
4.056081,0.0188,-0.1251,0.1519,0.20
4.065666,0.0023,-0.0731,0.2369,0.25
4.077838,-0.0110,-0.0403,0.2489,0.25
4.091801,0.0229,-0.0375,0.1855,0.19
4.096852,0.0232,-0.0405,0.0602,0.08
4.104751,-0.0076,0.0119,-0.0510,0.05
4.115339,-0.0164,0.0488,-0.1433,0.15
4.126194,0.0147,0.0300,-0.2073,0.21
4.134693,0.0321,0.0217,-0.2029,0.21
4.149940,0.0562,0.0019,-0.2065,0.21
4.158392,0.0246,-0.0298,-0.1639,0.17
4.166128,0.0386,-0.0291,-0.1546,0.16
4.174402,0.0450,-0.0275,-0.1831,0.19
4.193339,0.0459,-0.0075,-0.2921,0.30
4.201950,0.0332,-0.0001,-0.3346,0.34
4.209230,0.0016,-0.0182,-0.3294,0.33
4.216448,0.0016,-0.0327,-0.2599,0.26
4.225674,0.0063,-0.0530,-0.1957,0.20
4.238191,0.0000,-0.0533,-0.0493,0.07
4.250611,-0.0247,-0.0630,-0.0004,0.07
4.256594,-0.0519,-0.0538,0.0031,0.07
4.269370,-0.0563,-0.0671,0.0636,0.11
4.280451,-0.0352,-0.0592,0.0682,0.10
4.288043,-0.0014,-0.0818,0.0852,0.12
4.293851,0.0200,-0.1002,0.0665,0.12
4.305143,0.0486,-0.0903,0.0097,0.10
4.317056,0.0517,-0.0843,-0.1090,0.15
4.325344,0.0457,-0.1048,-0.1494,0.19
4.342067,0.0349,-0.0956,-0.1421,0.17
4.350494,0.0119,-0.0854,-0.1590,0.18
4.358071,-0.0266,-0.0676,-0.1904,0.20
4.366852,-0.0212,-0.0808,-0.1787,0.20
4.375100,-0.0200,-0.0798,-0.1789,0.20
4.389513,-0.0449,-0.0496,-0.1696,0.18
4.398350,-0.0792,-0.0465,-0.1338,0.16
4.408778,-0.1100,-0.0458,-0.0861,0.15
4.414656,-0.0961,-0.0621,-0.0551,0.13
4.429072,-0.0931,-0.1151,-0.0288,0.15
4.442341,-0.1135,-0.0938,-0.0287,0.15
4.448865,-0.1202,-0.0797,-0.0311,0.15
4.455061,-0.0986,-0.0585,-0.0478,0.12
4.469715,-0.0219,-0.0447,-0.0119,0.05
4.483920,-0.0435,-0.0538,-0.0025,0.07
4.489975,-0.0674,-0.0383,-0.0651,0.10
4.497749,-0.0609,-0.0294,-0.1686,0.18
4.505296,-0.0393,-0.0155,-0.1787,0.18
4.514396,-0.0083,-0.0089,-0.1457,0.15
4.526263,0.0135,0.0179,-0.0764,0.08
4.543349,0.0051,-0.0376,0.0281,0.05
4.551636,0.0130,-0.0494,0.0390,0.06
4.559639,0.0231,-0.0450,-0.0050,0.05
4.566854,0.0307,-0.0478,-0.0704,0.09
4.574391,0.0329,-0.0503,-0.1385,0.15
4.591085,0.0150,-0.0553,-0.2321,0.24
4.598868,0.0312,-0.0406,-0.2507,0.26
4.606206,0.0763,-0.0244,-0.2720,0.28
4.614511,0.0688,-0.0266,-0.2506,0.26
4.631393,0.0203,-0.0339,-0.1818,0.19
4.640335,0.0176,-0.0526,-0.1364,0.15
4.651656,0.0216,-0.0551,-0.1483,0.16
4.659051,0.0107,-0.0604,-0.1409,0.15
4.665122,-0.0174,-0.0400,-0.1692,0.17
4.677355,-0.0204,-0.0599,-0.1779,0.19
4.693432,-0.0230,-0.0591,-0.1751,0.19
4.700655,-0.0275,-0.0892,-0.1651,0.19
4.708644,-0.0317,-0.0831,-0.1599,0.18
4.718591,0.0060,-0.0940,-0.1068,0.14
4.726197,0.0377,-0.0823,-0.0780,0.12
4.734147,0.0515,-0.0679,-0.0326,0.09
4.750967,0.0308,-0.0154,0.0177,0.04
4.759466,0.0403,0.0196,-0.0394,0.06
4.769176,0.0524,0.0321,-0.1418,0.15
4.774918,0.1002,0.0321,-0.2297,0.25
4.790141,0.0451,0.0201,-0.2163,0.22
4.800004,0.0406,-0.0008,-0.2206,0.22
4.807162,0.0071,-0.0296,-0.2158,0.22
4.815144,0.0020,-0.0468,-0.2474,0.25
4.829733,0.0790,-0.0434,-0.0941,0.13
4.843774,0.0197,-0.0213,-0.0574,0.06
4.851424,0.0267,-0.0066,-0.0325,0.04
4.858453,-0.0027,-0.0051,0.0453,0.05
4.865436,-0.0377,-0.0242,0.0924,0.10
4.878203,-0.0041,-0.0326,0.1071,0.11
4.892112,0.0286,-0.0602,0.0746,0.10
4.898519,0.0187,-0.0459,0.0234,0.05
4.903940,0.0356,-0.0652,-0.0781,0.11
4.913698,0.0405,-0.0573,-0.1894,0.20
4.924048,0.0071,-0.0671,-0.2126,0.22
4.942284,-0.0198,-0.0685,-0.1545,0.17
4.950142,-0.0412,-0.0658,-0.1641,0.18
4.960045,-0.0817,-0.0728,-0.1378,0.18
4.967452,-0.0889,-0.0826,-0.0754,0.14
4.974551,-0.0536,-0.0689,-0.0392,0.10
4.990033,-0.0402,-0.0376,-0.0960,0.11
5.002358,-0.0474,-0.0485,-0.1339,0.15
5.010266,-0.0191,-0.0502,-0.1526,0.16
5.017502,0.0020,-0.0496,-0.1904,0.20
5.030450,0.0262,-0.0475,-0.2080,0.21
5.041799,0.0290,-0.0506,-0.1903,0.20
5.048927,0.0320,-0.0730,-0.1917,0.21
5.057568,0.0425,-0.0666,-0.2171,0.23
5.066458,0.0821,-0.0620,-0.2498,0.27
5.074396,0.0896,-0.0609,-0.2901,0.31
5.086809,0.0794,-0.0333,-0.2689,0.28
5.101724,0.1161,-0.0177,-0.1606,0.20
5.110314,0.1236,0.0219,-0.1330,0.18
5.122259,0.1121,0.0302,-0.1053,0.16
5.133747,0.0941,0.0499,-0.0893,0.14
5.134388,0.0653,0.0474,-0.0421,0.09
5.151595,0.0715,0.0136,0.0820,0.11
5.158940,0.0164,-0.0101,0.1059,0.11
5.168013,-0.0735,0.0086,0.1324,0.15
5.174021,-0.1096,-0.0069,0.1184,0.16
5.191680,-0.0790,-0.0344,0.0570,0.10
5.202312,-0.0378,-0.0460,0.0240,0.06
5.208939,-0.0387,-0.0382,0.0220,0.06
5.214245,-0.0532,-0.0636,-0.0160,0.08
5.234625,-0.0209,-0.0587,-0.0538,0.08
5.237855,-0.0021,-0.0288,-0.1349,0.14
5.247848,0.0378,-0.0135,-0.1943,0.20
5.255974,0.0889,-0.0437,-0.2583,0.28
5.264662,0.0993,-0.0716,-0.2626,0.29
5.287876,0.0017,-0.0754,-0.1560,0.17
5.288278,-0.0321,-0.0828,-0.1072,0.14
