# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 09:52:17.153
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.884519,-0.0224,-0.0835,-0.2204,0.24
0.891441,-0.0164,-0.1383,-0.1679,0.22
0.903759,0.0237,-0.1358,-0.0914,0.17
0.911377,0.0193,-0.0980,-0.0503,0.11
0.919111,0.0136,-0.1016,-0.0781,0.13
0.927128,0.0286,-0.1082,-0.1511,0.19
0.940936,0.1173,-0.0865,-0.3002,0.33
0.950748,0.1459,-0.0818,-0.3265,0.37
0.958101,0.1378,-0.0640,-0.3273,0.36
0.966739,0.1344,-0.0593,-0.2475,0.29
0.979877,0.0709,-0.1015,-0.0506,0.13
0.991912,0.0112,-0.1084,-0.0023,0.11
1.000606,-0.0289,-0.0924,0.0372,0.10
1.009635,-0.0613,-0.0824,0.0392,0.11
1.017177,-0.0737,-0.0807,0.0158,0.11
1.025223,-0.0639,-0.0821,-0.0358,0.11
1.040573,-0.0331,-0.0778,-0.1606,0.18
1.046860,0.0520,-0.0828,-0.1532,0.18
1.058266,0.1783,-0.0751,-0.1249,0.23
1.066028,0.1357,-0.0604,-0.1132,0.19
1.082967,0.0612,-0.0709,-0.1000,0.14
1.090573,0.0394,-0.0723,-0.0911,0.12
1.098621,0.0370,-0.0809,-0.0654,0.11
1.107223,-0.0069,-0.0945,-0.0517,0.11
1.115122,-0.0514,-0.0890,0.0125,0.10
1.130992,-0.0229,-0.1280,0.0297,0.13
1.140912,0.0338,-0.1368,-0.0098,0.14
1.149134,0.0332,-0.1440,-0.0487,0.16
1.157727,0.0180,-0.1278,-0.1112,0.17
1.166306,0.0311,-0.1210,-0.1882,0.23
1.179053,0.0388,-0.0874,-0.2015,0.22
1.193258,0.0149,-0.0750,-0.2311,0.24
1.201147,0.0103,-0.0911,-0.2634,0.28
1.209425,0.0317,-0.0805,-0.2719,0.29
1.216753,0.0667,-0.0546,-0.2812,0.29
1.226125,0.1236,-0.0508,-0.1913,0.23
1.235653,0.0916,-0.0406,-0.1630,0.19
1.251663,0.0552,-0.0353,-0.1442,0.16
1.259273,-0.0325,-0.0733,-0.1899,0.21
1.267135,-0.0674,-0.0875,-0.1614,0.20
1.275438,-0.0880,-0.0753,-0.1663,0.20
1.291563,-0.0512,-0.1034,-0.1644,0.20
1.301638,-0.0139,-0.1413,-0.1790,0.23
1.307935,0.0442,-0.1330,-0.1487,0.20
1.315186,0.0806,-0.1198,-0.0850,0.17
1.330811,0.0727,-0.1051,0.0519,0.14
1.341485,0.0433,-0.1121,0.0685,0.14
1.348321,0.0364,-0.1194,0.0351,0.13
1.357212,0.0705,-0.1152,0.0067,0.14
1.365740,0.0811,-0.1136,-0.0310,0.14
1.379786,0.0587,-0.0973,-0.0241,0.12
1.395068,0.0539,-0.0851,-0.0512,0.11
1.395227,0.0369,-0.0855,-0.0850,0.13
1.412785,0.0217,-0.0961,-0.1694,0.20
1.426567,0.0072,-0.0840,-0.1749,0.19
1.426748,-0.0212,-0.0618,-0.1760,0.19
1.436545,-0.0156,-0.0845,-0.1895,0.21
1.445179,-0.0051,-0.0853,-0.1985,0.22
1.460333,0.0059,-0.0859,-0.2531,0.27
1.467726,0.0165,-0.1045,-0.2798,0.30
1.478293,0.0464,-0.1079,-0.2473,0.27
1.492016,0.0617,-0.0627,-0.1196,0.15
1.499909,0.0041,-0.0767,-0.0984,0.12
1.508017,-0.0263,-0.0912,-0.1246,0.16
1.516746,-0.0171,-0.0702,-0.1458,0.16
1.530691,0.0182,-0.0597,-0.2213,0.23
1.542504,0.0457,-0.0552,-0.2546,0.26
1.548959,0.0607,-0.0715,-0.2812,0.30
1.555334,0.0578,-0.0916,-0.2823,0.30
1.572127,0.0256,-0.1051,-0.1692,0.20
1.586598,0.0143,-0.1137,-0.0639,0.13
1.587120,0.0104,-0.1249,0.1014,0.16
1.595369,0.0139,-0.1279,0.1479,0.20
1.611874,0.0079,-0.1250,0.1356,0.18
1.627927,0.0064,-0.1149,0.0627,0.13
1.628150,-0.0040,-0.1198,-0.0288,0.12
1.642762,0.0326,-0.0873,-0.2759,0.29
1.652801,0.0497,-0.0770,-0.3441,0.36
1.663000,0.0352,-0.0775,-0.3557,0.37
1.671413,0.0155,-0.0911,-0.2941,0.31
1.678094,0.0100,-0.1062,-0.2186,0.24
1.692373,0.0706,-0.1216,-0.1017,0.17
1.698994,0.0770,-0.1054,-0.0360,0.14
1.708975,0.0834,-0.1086,0.0418,0.14
1.716263,0.0665,-0.1198,0.0796,0.16
1.731641,-0.0124,-0.1521,0.0876,0.18
1.742030,-0.0339,-0.1272,0.0600,0.14
1.750296,-0.0095,-0.1171,0.0110,0.12
1.757735,0.0110,-0.1215,-0.0449,0.13
1.766552,0.0245,-0.1408,-0.1245,0.19
1.780451,0.0210,-0.1139,-0.2291,0.26
1.792667,0.0070,-0.1010,-0.2304,0.25
1.799564,0.0197,-0.0878,-0.2080,0.23
1.808059,-0.0419,-0.0817,-0.1880,0.21
1.815250,-0.0484,-0.0971,-0.1490,0.18
1.827968,0.0227,-0.0848,-0.1211,0.15
1.843932,0.0672,-0.0545,-0.1373,0.16
1.850855,0.0986,-0.0644,-0.0963,0.15
1.859532,0.0812,-0.0572,-0.0700,0.12
1.867839,0.0570,-0.0407,-0.0434,0.08
1.876337,0.0398,-0.0607,-0.0548,0.09
1.892864,-0.0032,-0.0997,-0.1219,0.16
1.899966,-0.0050,-0.0965,-0.1471,0.18
1.912033,0.0455,-0.0883,-0.1221,0.16
1.916912,0.0642,-0.0825,-0.1306,0.17
1.932500,0.0669,-0.0950,-0.1069,0.16
1.941169,0.0450,-0.0945,-0.0840,0.13
1.949581,0.0049,-0.0970,-0.1084,0.15
1.957619,-0.0491,-0.1266,-0.1372,0.19
1.966910,-0.0960,-0.1205,-0.1489,0.21
1.975270,-0.0736,-0.1218,-0.2228,0.26
1.988122,0.0246,-0.1191,-0.3439,0.36
2.004171,0.0475,-0.0933,-0.2981,0.32
2.011182,0.0851,-0.0705,-0.2080,0.24
2.022173,0.0546,-0.0742,-0.1514,0.18
2.032095,0.0292,-0.0778,-0.0996,0.13
2.041162,0.0048,-0.0816,-0.0452,0.09
2.049325,-0.0119,-0.0928,0.0141,0.09
2.057236,-0.0162,-0.0808,0.0452,0.09
2.067058,-0.0140,-0.1075,-0.0390,0.12
2.083910,0.0243,-0.1145,-0.1936,0.23
2.092237,0.0334,-0.0946,-0.2354,0.26
2.098856,0.0199,-0.0909,-0.2633,0.28
2.107551,0.0470,-0.1034,-0.2462,0.27
2.123859,0.0613,-0.0929,-0.2013,0.23
2.131696,0.0199,-0.0874,-0.1229,0.15
2.139225,0.0217,-0.1010,-0.0732,0.13
2.148323,0.0529,-0.1103,-0.0064,0.12
2.156846,0.0865,-0.0962,0.0226,0.13
2.171634,0.0593,-0.0924,-0.0012,0.11
2.183550,0.0434,-0.0972,-0.0665,0.13
2.192127,0.0249,-0.0850,-0.1415,0.17
2.200853,0.0261,-0.0652,-0.1545,0.17
2.208067,0.0275,-0.0809,-0.1607,0.18
2.219584,-0.0265,-0.0733,-0.2095,0.22
2.236733,-0.0078,-0.0740,-0.2066,0.22
2.236838,0.0179,-0.0602,-0.2157,0.22
2.252000,0.0212,-0.0935,-0.2661,0.28
2.260084,0.0182,-0.0975,-0.2092,0.23
2.272262,0.0145,-0.0942,-0.1381,0.17
2.286019,0.0557,-0.1344,-0.0308,0.15
2.286364,0.0538,-0.1344,-0.0307,0.15
2.301678,0.0764,-0.1211,-0.0251,0.15
2.307502,0.0426,-0.1035,-0.0646,0.13
2.323820,-0.0009,-0.0954,-0.1958,0.22
2.332801,0.0265,-0.0863,-0.2170,0.24
2.340063,0.0347,-0.0887,-0.2194,0.24
2.348490,0.0255,-0.0522,-0.1935,0.20
2.356908,0.0201,-0.0374,-0.1651,0.17
2.371629,0.0580,-0.0590,-0.1483,0.17
2.385525,0.0324,-0.0547,-0.1815,0.19
2.393726,0.0212,-0.0692,-0.1550,0.17
2.399562,0.0295,-0.0810,-0.1456,0.17
2.405387,0.0378,-0.1069,-0.1172,0.16
2.416770,0.0418,-0.1278,-0.0626,0.15
2.425930,0.0276,-0.1055,-0.0320,0.11
2.435928,-0.0170,-0.1121,-0.0301,0.12
2.453736,-0.0397,-0.1123,-0.0802,0.14
2.460349,-0.1019,-0.0995,-0.1485,0.21
2.467190,-0.1012,-0.1054,-0.2171,0.26
2.475457,-0.0512,-0.0988,-0.2646,0.29
2.492994,0.0156,-0.0795,-0.1856,0.20
2.500966,-0.0025,-0.0912,-0.1427,0.17
2.508506,-0.0293,-0.0886,-0.0973,0.13
2.515986,-0.0091,-0.0574,-0.0400,0.07
2.532734,0.0199,-0.0653,-0.0130,0.07
2.543401,0.0758,-0.0660,-0.0365,0.11
2.552186,0.1291,-0.0427,-0.0815,0.16
2.559597,0.1699,-0.0548,-0.1149,0.21
2.565847,0.1676,-0.0786,-0.1270,0.22
2.580214,0.0794,-0.1004,-0.0831,0.15
2.591579,-0.0106,-0.1162,-0.0001,0.12
2.600107,-0.0360,-0.1496,0.0429,0.16
2.608558,-0.0114,-0.1791,0.0579,0.19
2.615664,-0.0128,-0.1928,0.1046,0.22
2.627951,-0.0530,-0.2170,-0.0185,0.22
2.644936,-0.0323,-0.2319,-0.1168,0.26
2.645112,0.0195,-0.2276,-0.1865,0.29
2.660676,0.0891,-0.2057,-0.2837,0.36
2.676738,0.0944,-0.1927,-0.3042,0.37
2.676857,0.1160,-0.1575,-0.2821,0.34
2.692963,0.1872,-0.0886,-0.2027,0.29
2.701514,0.1343,-0.0364,-0.1353,0.19
2.711493,0.1174,-0.0252,-0.1179,0.17
2.719981,0.1156,-0.0119,-0.1099,0.16
2.727955,0.1057,0.0225,-0.1016,0.15
2.740408,-0.0205,0.0273,-0.1028,0.11
2.750795,-0.1048,0.0339,-0.1198,0.16
2.758481,-0.1871,0.0066,-0.1388,0.23
2.766541,-0.2317,-0.0284,-0.2148,0.32
2.775623,-0.2719,-0.0497,-0.2880,0.40
2.788279,-0.1992,-0.0624,-0.4286,0.48
2.801663,-0.1293,-0.0582,-0.5082,0.53
2.808861,-0.0258,0.0059,-0.5233,0.52
2.816152,0.0205,-0.0014,-0.4812,0.48
2.828876,0.0776,-0.0073,-0.4052,0.41
2.843738,0.0642,-0.0143,-0.4034,0.41
2.852499,0.0050,-0.0398,-0.1718,0.18
2.867526,-0.0999,-0.0296,-0.0209,0.11
2.876708,-0.0602,-0.0047,0.1633,0.17
2.876824,-0.0131,-0.0339,0.2287,0.23
2.892348,-0.0396,-0.0857,-0.0031,0.09
2.900362,-0.0584,-0.0953,-0.2221,0.25
2.908686,-0.0555,-0.1124,-0.4553,0.47
2.917128,-0.0015,-0.0755,-0.5649,0.57
2.932299,-0.1138,-0.0682,-0.6134,0.63
2.941039,-0.0554,-0.0593,-0.5094,0.52
2.950043,-0.0149,-0.0562,-0.4495,0.45
2.958299,-0.0134,-0.0280,-0.3691,0.37
2.966562,-0.0160,-0.0083,-0.2654,0.27
2.981217,-0.0486,-0.0833,-0.0267,0.10
2.992090,0.0061,-0.1237,0.1064,0.16
3.000356,0.0023,-0.1430,0.1634,0.22
3.005559,-0.0368,-0.1965,0.2399,0.31
3.015420,-0.0414,-0.2346,0.2673,0.36
3.028326,0.1355,-0.2510,0.2211,0.36
3.043682,0.2319,-0.2595,0.2018,0.40
3.053537,0.2555,-0.2253,0.1481,0.37
3.060453,0.2576,-0.2112,0.1255,0.36
3.069208,0.2557,-0.2181,0.1217,0.36
3.076673,0.2228,-0.1959,0.1296,0.32
3.091794,0.1294,-0.1617,0.1507,0.26
3.100750,0.0238,-0.1225,0.1459,0.19
3.108363,-0.0353,-0.0754,0.0991,0.13
3.116331,-0.0621,-0.0488,-0.0017,0.08
3.132809,-0.0303,-0.0124,-0.1033,0.11
3.140766,-0.0205,-0.0164,-0.1620,0.16
3.148504,-0.0296,-0.0303,-0.2061,0.21
3.156412,-0.0341,-0.0366,-0.2625,0.27
3.172855,-0.0496,-0.1069,-0.2978,0.32
3.184941,-0.0702,-0.1232,-0.2886,0.32
3.189647,-0.0825,-0.1030,-0.2415,0.28
3.197860,-0.1082,-0.1185,-0.1850,0.24
3.206924,-0.1328,-0.1605,-0.1260,0.24
3.215677,-0.1513,-0.1527,-0.0881,0.23
3.229589,-0.1078,-0.1338,-0.0879,0.19
3.239314,-0.0479,-0.1322,-0.1016,0.17
3.249012,-0.0168,-0.0995,-0.1273,0.16
3.257673,0.0052,-0.0860,-0.1195,0.15
3.266609,0.0259,-0.0749,-0.1092,0.13
3.279795,0.0255,-0.0502,-0.1248,0.14
3.293263,0.0746,-0.0204,-0.1190,0.14
3.304611,0.0900,-0.0046,-0.1327,0.16
3.307783,0.0988,-0.0033,-0.1725,0.20
3.316940,0.0723,0.0006,-0.1743,0.19
3.325314,0.0194,0.0094,-0.1450,0.15
3.340692,-0.1460,-0.0350,-0.1799,0.23
3.348464,-0.2130,-0.0617,-0.1821,0.29
3.356530,-0.2518,-0.0741,-0.1675,0.31
3.365269,-0.2434,-0.0914,-0.1479,0.30
3.381171,-0.1208,-0.0719,-0.1033,0.17
3.392237,-0.1139,-0.0425,-0.1474,0.19
3.400690,-0.1228,-0.0111,-0.2057,0.24
3.407740,-0.1117,0.0131,-0.2544,0.28
3.415962,-0.0476,-0.0008,-0.3128,0.32
3.429045,0.1159,-0.0786,-0.4149,0.44
3.443317,0.1506,-0.1107,-0.3657,0.41
3.450999,0.1178,-0.2034,-0.2531,0.35
3.457498,0.0668,-0.2733,-0.1749,0.33
3.468602,0.0490,-0.3305,0.1458,0.36
3.485308,0.1045,-0.3285,0.2861,0.45
3.485508,0.1594,-0.3010,0.3697,0.50
3.501200,0.1524,-0.1861,0.2201,0.33
3.508140,0.1278,-0.1441,0.1402,0.24
3.518143,0.1166,-0.0581,0.0326,0.13
3.525949,0.1489,-0.0091,-0.0718,0.17
3.541374,0.2155,-0.0022,-0.2469,0.33
3.549370,0.2204,-0.0026,-0.2346,0.32
3.556729,0.2273,-0.0238,-0.1366,0.27
3.565378,0.1956,-0.0329,-0.0388,0.20
3.581581,0.1532,-0.0997,0.1837,0.26
3.594451,0.1161,-0.1629,0.1772,0.27
3.600035,0.0275,-0.1957,0.1259,0.23
3.607280,-0.0382,-0.1743,0.1014,0.21
3.615192,-0.0908,-0.1446,0.0492,0.18
3.629535,-0.1589,-0.0705,-0.2076,0.27
3.644630,-0.1152,-0.0587,-0.3434,0.37
3.652819,-0.1031,-0.0132,-0.5474,0.56
3.667774,-0.1453,-0.0048,-0.5591,0.58
3.674123,-0.1363,0.0170,-0.5072,0.53
3.682488,-0.1508,0.0306,-0.4348,0.46
3.691237,-0.1721,0.0517,-0.3172,0.36
3.699480,-0.1928,0.0679,-0.1900,0.28
3.709019,-0.2147,0.1362,-0.0197,0.25
3.716658,-0.2434,0.1561,-0.0239,0.29
3.733177,-0.2767,0.2252,-0.1630,0.39
3.741611,-0.2276,0.2280,-0.2393,0.40
3.749410,-0.1512,0.2191,-0.2463,0.36
3.757850,-0.1434,0.1560,-0.2707,0.34
3.766599,-0.1591,0.1438,-0.2334,0.32
3.775666,-0.1868,0.0847,-0.1896,0.28
3.789059,-0.1578,-0.0523,-0.1808,0.25
3.799438,0.0514,-0.0843,-0.0916,0.13
3.808532,0.0409,-0.1631,-0.0319,0.17
3.816397,-0.0038,-0.2154,0.0301,0.22
3.828558,-0.0235,-0.2977,0.0548,0.30
3.844093,0.0288,-0.2876,0.0203,0.29
3.849989,0.1055,-0.2979,-0.0395,0.32
3.861074,0.1246,-0.2555,-0.2752,0.40
3.876681,0.1605,-0.2118,-0.3702,0.46
3.876891,0.2015,-0.1485,-0.4559,0.52
3.893655,0.2372,-0.0617,-0.5293,0.58
3.901741,0.1840,-0.0308,-0.5603,0.59
3.911583,0.1363,-0.0320,-0.5420,0.56
3.919211,0.0715,-0.0563,-0.4646,0.47
3.927092,-0.0060,-0.1012,-0.3640,0.38
3.942038,-0.1598,-0.1844,-0.2071,0.32
3.948941,-0.2334,-0.2494,-0.1555,0.38
3.957493,-0.0738,-0.2089,0.0206,0.22
3.972850,0.0366,-0.1822,0.1674,0.25
3.984456,0.0151,-0.2299,0.1123,0.26
3.991315,0.0525,-0.2211,0.0626,0.24
3.999324,0.1036,-0.2155,-0.0320,0.24
4.007454,0.0940,-0.2150,-0.1647,0.29
4.016006,0.1648,-0.1856,-0.2376,0.34
4.028559,0.1083,-0.1421,-0.3605,0.40
4.044051,0.0566,-0.0914,-0.4088,0.42
4.048925,0.0590,-0.0586,-0.4029,0.41
4.056055,0.0642,-0.0008,-0.3619,0.37
4.068802,-0.0123,0.0398,-0.1782,0.18
4.076207,-0.0126,0.0395,-0.0859,0.10
4.092220,0.0635,0.0435,0.1062,0.13
4.100563,0.0626,0.0281,0.1535,0.17
4.108645,0.0748,-0.0048,0.1824,0.20
4.116566,0.0951,-0.0575,0.2117,0.24
4.125238,0.1135,-0.0947,0.1845,0.24
4.139941,0.0284,-0.2234,0.0691,0.24
4.148850,0.0156,-0.2781,0.0186,0.28
4.157426,0.0148,-0.3204,0.0252,0.32
4.165957,-0.0051,-0.3479,-0.0045,0.35
4.180889,-0.0663,-0.3202,-0.0409,0.33
4.191135,-0.0661,-0.2848,-0.0495,0.30
4.198669,-0.0721,-0.2568,-0.1058,0.29
4.206678,-0.1111,-0.2099,-0.1643,0.29
4.221411,-0.1341,-0.1355,-0.2142,0.29
4.232659,-0.0979,-0.0980,-0.1771,0.22
4.242788,-0.0582,-0.0820,-0.1329,0.17
4.250260,0.0091,-0.0729,-0.0984,0.12
4.258244,0.0703,-0.0421,0.0030,0.08
4.269440,0.1451,-0.0328,0.1264,0.20
4.284921,0.1429,-0.0525,0.1898,0.24
4.285127,0.1179,-0.0354,0.1727,0.21
4.301559,0.0319,-0.0449,0.0667,0.09
4.309895,0.0463,-0.0685,0.0132,0.08
4.319542,0.0334,-0.0805,-0.0328,0.09
4.327468,-0.0166,-0.0787,-0.0761,0.11
4.335767,-0.0460,-0.0724,-0.1383,0.16
4.349936,-0.0742,-0.1073,-0.2126,0.25
4.359236,-0.0983,-0.1166,-0.2468,0.29
4.366776,-0.0911,-0.1134,-0.2480,0.29
4.381837,0.0368,-0.1161,-0.2125,0.24
4.392075,0.0933,-0.1201,-0.2352,0.28
4.400229,0.1262,-0.1195,-0.2673,0.32
4.407269,0.1332,-0.1140,-0.3068,0.35
4.415546,0.1265,-0.0916,-0.3032,0.34
4.430015,0.0808,-0.0222,-0.3277,0.34
4.445420,0.0461,-0.0538,-0.3440,0.35
4.445641,0.0371,-0.0492,-0.3271,0.33
4.461636,0.0359,-0.0296,-0.2509,0.26
4.477434,0.0201,-0.0605,-0.2032,0.21
4.477653,0.0278,-0.0888,-0.1676,0.19
4.485652,-0.0034,-0.0930,-0.0915,0.13
4.501231,-0.0371,-0.1043,-0.0776,0.14
4.508721,-0.0701,-0.1348,-0.0541,0.16
4.517574,-0.0527,-0.1461,-0.0354,0.16
4.525798,-0.0337,-0.1316,-0.0571,0.15
4.542146,0.0195,-0.1264,-0.0527,0.14
4.550823,0.0241,-0.1215,-0.0360,0.13
4.558610,0.0186,-0.1048,-0.0263,0.11
4.565882,0.0253,-0.0863,-0.0115,0.09
4.582596,0.0116,-0.0909,-0.0888,0.13
4.593319,-0.0012,-0.0853,-0.1379,0.16
4.600664,-0.0113,-0.0650,-0.1609,0.17
4.607122,0.0003,-0.0830,-0.1838,0.20
4.621624,-0.0660,-0.0565,-0.2301,0.25
4.636188,-0.0793,-0.0594,-0.2393,0.26
4.642554,-0.0642,-0.0738,-0.2272,0.25
4.648500,-0.0303,-0.0832,-0.1962,0.22
4.658745,-0.0255,-0.0665,-0.1747,0.19
4.666621,-0.0257,-0.0807,-0.1580,0.18
4.677585,0.0156,-0.0945,-0.1441,0.17
4.692774,0.0041,-0.0797,-0.1109,0.14
4.698481,-0.0314,-0.0795,-0.1015,0.13
4.709621,-0.0444,-0.1078,-0.1401,0.18
4.717142,-0.0148,-0.0762,-0.1501,0.17
4.725639,0.0172,-0.0400,-0.1120,0.12
4.741602,0.0014,-0.0686,-0.1743,0.19
4.749702,-0.0339,-0.0826,-0.1842,0.20
4.758632,-0.0326,-0.0888,-0.1322,0.16
4.766069,-0.0209,-0.1069,-0.0803,0.14
4.781604,-0.0525,-0.1297,0.0504,0.15
4.789310,-0.0052,-0.1248,0.0552,0.14
4.797679,0.0469,-0.1160,0.0294,0.13
4.805987,0.0676,-0.1029,-0.0151,0.12
4.815516,0.0276,-0.0975,-0.0377,0.11
4.830106,-0.0316,-0.1037,-0.1641,0.20
4.844166,0.0049,-0.0883,-0.1798,0.20
4.850787,0.0294,-0.0720,-0.1436,0.16
4.856145,0.0493,-0.0599,-0.1125,0.14
4.865335,0.0437,-0.0595,-0.0865,0.11
4.877589,0.0029,-0.0999,-0.0508,0.11
4.890621,-0.0092,-0.1000,-0.0196,0.10
4.899553,0.0073,-0.0982,-0.0095,0.10
4.907188,0.0290,-0.1022,-0.0084,0.11
4.917012,0.0469,-0.0930,-0.1313,0.17
4.933765,-0.0576,-0.0583,-0.2728,0.28
4.942104,-0.0646,-0.0749,-0.3309,0.35
4.953783,-0.0526,-0.0833,-0.3658,0.38
4.958346,-0.0312,-0.0667,-0.3465,0.35
4.965344,-0.0056,-0.0543,-0.2822,0.29
4.976392,0.0047,-0.0799,-0.2230,0.24
4.990163,0.0343,-0.0776,-0.1337,0.16
4.998052,0.0447,-0.0670,-0.1106,0.14
5.005616,0.0678,-0.0827,-0.0874,0.14
5.021523,0.0732,-0.1072,-0.0218,0.13
5.034491,0.0067,-0.1021,-0.0388,0.11
5.040013,-0.0359,-0.1115,-0.0749,0.14
5.046225,-0.0187,-0.1064,-0.0631,0.13
5.056197,-0.0209,-0.1110,-0.0465,0.12
5.070955,-0.0930,-0.1066,-0.0199,0.14
5.076561,-0.1009,-0.1047,-0.0148,0.15
5.089167,-0.0634,-0.0959,-0.0308,0.12
5.095480,-0.0309,-0.1041,-0.0469,0.12
5.109089,0.0310,-0.0945,-0.0809,0.13
5.116684,0.0321,-0.0988,-0.1226,0.16
5.133337,0.0407,-0.0574,-0.1960,0.21
5.141131,0.0583,-0.0448,-0.2258,0.24
5.148958,0.0429,-0.0533,-0.2870,0.30
5.157260,0.0228,-0.0634,-0.3106,0.32
5.165383,-0.0022,-0.0679,-0.2725,0.28
5.180776,0.0123,-0.1033,-0.1891,0.22
5.192118,-0.0106,-0.1006,-0.1678,0.20
5.200224,-0.0243,-0.1050,-0.1417,0.18
5.207827,-0.0233,-0.0857,-0.0892,0.13
5.221412,-0.0073,-0.0959,-0.0983,0.14
5.235395,0.0010,-0.0962,-0.0909,0.13
5.241665,0.0218,-0.0938,-0.0861,0.13
5.247970,0.0579,-0.0936,-0.0599,0.13
5.261962,0.0246,-0.1062,-0.0211,0.11
5.276934,-0.0142,-0.0998,-0.0300,0.11
