# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 10:01:56.774
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.912528,0.0223,-0.0415,-0.1647,0.17
1.923932,-0.0084,-0.0265,-0.1505,0.15
1.931419,-0.0125,-0.0187,-0.1029,0.11
1.938996,0.0341,-0.0300,-0.1032,0.11
1.947852,0.0553,-0.0493,-0.0792,0.11
1.963466,0.0300,-0.0277,-0.1024,0.11
1.975028,0.0069,-0.0224,-0.1472,0.15
1.981015,0.0199,-0.0463,-0.1584,0.17
1.987825,0.0306,-0.0565,-0.1622,0.17
1.999659,0.0322,-0.0593,-0.2132,0.22
2.009501,0.0019,-0.0754,-0.2078,0.22
2.024114,0.0107,-0.0803,-0.1758,0.19
2.032307,0.0179,-0.0692,-0.1516,0.17
2.039698,0.0082,-0.0892,-0.1250,0.15
2.047757,-0.0332,-0.0898,-0.0937,0.13
2.065206,-0.0476,-0.0633,-0.1106,0.14
2.073801,-0.0028,-0.0552,-0.1301,0.14
2.081590,0.0350,-0.0249,-0.1115,0.12
2.089851,0.0419,-0.0086,-0.1312,0.14
2.098004,0.0181,-0.0069,-0.1174,0.12
2.112805,-0.0148,-0.0070,-0.0559,0.06
2.124299,-0.0045,-0.0145,-0.0821,0.08
2.132875,0.0129,-0.0134,-0.1008,0.10
2.139707,0.0181,0.0015,-0.1074,0.11
2.147580,-0.0245,0.0065,-0.1234,0.13
2.160335,-0.0074,0.0053,-0.1342,0.13
2.170629,0.0045,0.0070,-0.1221,0.12
2.182584,0.0189,-0.0145,-0.1221,0.12
2.192100,0.0205,-0.0087,-0.1703,0.17
2.206114,0.0254,-0.0148,-0.1826,0.18
2.216349,0.0519,0.0130,-0.1974,0.20
2.224449,0.0538,0.0202,-0.2070,0.21
2.232593,0.0748,0.0075,-0.1972,0.21
2.240222,0.0795,-0.0076,-0.1922,0.21
2.247903,0.0561,-0.0299,-0.1608,0.17
2.264528,-0.0096,-0.0131,-0.1464,0.15
2.274787,-0.0135,-0.0028,-0.1347,0.14
2.282385,-0.0248,-0.0016,-0.1087,0.11
2.289486,0.0067,0.0120,-0.1116,0.11
2.298015,0.0043,0.0023,-0.0812,0.08
2.311881,-0.0302,-0.0248,-0.0545,0.07
2.324332,-0.0358,-0.0360,-0.0172,0.05
2.331079,-0.0097,-0.0477,0.0154,0.05
2.341010,0.0022,-0.0507,0.0699,0.09
2.348125,-0.0024,-0.0355,0.0744,0.08
2.359488,0.0069,-0.0233,-0.0254,0.04
2.376017,0.0348,-0.0164,-0.0987,0.11
2.384202,0.0189,0.0286,-0.2063,0.21
2.393704,-0.0042,0.0271,-0.2553,0.26
2.401738,-0.0154,0.0118,-0.2614,0.26
2.408292,-0.0098,-0.0218,-0.2342,0.24
2.425587,0.0230,-0.0662,-0.2002,0.21
2.433383,-0.0222,-0.0507,-0.1766,0.19
2.442229,-0.0367,-0.0410,-0.1463,0.16
2.447970,-0.0399,-0.0401,-0.0923,0.11
2.464258,0.0012,-0.0695,-0.0083,0.07
2.475013,0.0315,-0.0670,0.0172,0.08
2.480157,0.0209,-0.0444,0.0264,0.06
2.488311,0.0133,-0.0137,0.0242,0.03
2.498068,0.0189,-0.0085,-0.0087,0.02
2.512229,0.0697,-0.0346,-0.1141,0.14
2.522601,0.0709,-0.0410,-0.1846,0.20
2.530430,0.0289,-0.0302,-0.2146,0.22
2.538167,-0.0102,-0.0110,-0.2305,0.23
2.547886,0.0034,-0.0221,-0.2707,0.27
2.559668,0.0213,-0.0483,-0.3122,0.32
2.574687,-0.0149,-0.0419,-0.2201,0.22
2.581770,-0.0390,-0.0323,-0.1666,0.17
2.587772,-0.0292,-0.0387,-0.1013,0.11
2.599984,0.0201,-0.0688,-0.0711,0.10
2.608113,0.0067,-0.0640,-0.0559,0.09
2.624172,-0.0096,-0.0569,-0.0104,0.06
2.631479,0.0116,-0.0318,0.0084,0.03
2.639981,0.0501,-0.0277,-0.0632,0.09
2.648321,0.0748,-0.0084,-0.1391,0.16
2.663195,0.0220,0.0060,-0.2948,0.30
2.672197,-0.0106,0.0148,-0.3368,0.34
2.680205,-0.0122,0.0033,-0.3338,0.33
2.689030,-0.0136,0.0028,-0.3073,0.31
2.697708,-0.0266,-0.0102,-0.2430,0.24
2.711848,-0.0292,-0.0454,-0.1233,0.13
2.726077,-0.0484,-0.0403,-0.0914,0.11
2.733304,-0.0517,-0.0331,-0.0666,0.09
2.740641,-0.0221,-0.0388,-0.0798,0.09
2.752065,0.0169,-0.0007,-0.1149,0.12
2.767548,-0.0222,0.0031,-0.1082,0.11
2.767720,-0.0405,0.0088,-0.1324,0.14
2.785142,0.0454,-0.0310,-0.1421,0.15
2.800164,0.0216,-0.0234,-0.1350,0.14
2.800359,-0.0191,-0.0131,-0.0872,0.09
2.808726,-0.0294,-0.0126,-0.0514,0.06
2.825115,-0.0160,-0.0141,-0.0039,0.02
2.832924,-0.0128,-0.0017,-0.0280,0.03
2.840707,0.0005,-0.0132,-0.0497,0.05
2.850081,0.0087,-0.0126,-0.0787,0.08
2.864860,0.0741,0.0221,-0.1677,0.18
2.874236,0.0841,0.0251,-0.1703,0.19
2.881408,0.0685,0.0063,-0.1536,0.17
2.889649,0.0489,-0.0032,-0.1272,0.14
2.905434,0.0565,-0.0185,-0.0956,0.11
2.916307,0.0520,-0.0360,-0.1360,0.15
2.923210,0.0330,-0.0433,-0.1526,0.16
2.931344,0.0114,-0.0405,-0.1311,0.14
2.939732,-0.0057,-0.0586,-0.1170,0.13
2.948532,0.0340,-0.0501,-0.1030,0.12
2.960698,0.0266,-0.0538,-0.1279,0.14
2.974235,-0.0347,-0.0520,-0.0757,0.10
2.981536,-0.0429,-0.0148,-0.0618,0.08
2.989896,-0.0345,0.0051,-0.0787,0.09
3.000627,-0.0243,-0.0168,-0.1575,0.16
3.015562,-0.0252,-0.0313,-0.1670,0.17
3.023942,-0.0393,-0.0425,-0.1791,0.19
3.032363,-0.0284,-0.0366,-0.1650,0.17
3.039708,-0.0364,-0.0230,-0.1343,0.14
3.048528,-0.0781,-0.0336,-0.1060,0.14
3.065145,-0.0685,-0.0612,-0.1397,0.17
3.072721,-0.0727,-0.0781,-0.1516,0.19
3.080727,-0.0430,-0.0642,-0.1323,0.15
3.089145,-0.0297,-0.0334,-0.1345,0.14
3.098146,-0.0615,-0.0095,-0.1249,0.14
3.112837,-0.0612,-0.0036,-0.1897,0.20
3.124557,-0.0324,-0.0166,-0.2163,0.22
3.133151,-0.0357,-0.0048,-0.2265,0.23
3.139852,-0.0539,0.0195,-0.2082,0.22
3.149718,-0.0625,0.0247,-0.1707,0.18
3.161072,-0.0403,-0.0107,-0.0525,0.07
3.171483,-0.0686,-0.0158,0.0188,0.07
3.179566,-0.0671,-0.0483,0.0761,0.11
3.187910,-0.0636,-0.0748,0.0955,0.14
3.201888,-0.0947,-0.0486,0.0174,0.11
3.208218,-0.1054,-0.0479,-0.0322,0.12
3.225038,-0.0957,-0.0248,-0.1151,0.15
3.236854,-0.0675,-0.0211,-0.1435,0.16
3.240940,-0.0396,-0.0552,-0.1553,0.17
3.248181,0.0143,-0.0912,-0.1434,0.17
3.267033,0.0804,-0.0996,-0.0601,0.14
3.272638,0.0675,-0.0532,-0.0676,0.11
3.279951,0.0931,-0.0335,-0.0989,0.14
3.288442,0.1259,-0.0572,-0.1445,0.20
3.304617,0.1554,-0.0603,-0.2138,0.27
3.313139,0.0710,-0.0463,-0.1945,0.21
3.322025,0.0420,-0.0253,-0.1728,0.18
3.331413,0.0491,-0.0402,-0.1535,0.17
3.339127,0.0634,-0.0576,-0.1413,0.17
3.353151,0.1001,-0.0716,-0.1359,0.18
3.366948,0.0831,-0.0560,-0.1523,0.18
3.373209,0.0875,-0.0357,-0.2070,0.23
3.377911,0.0675,-0.0270,-0.2905,0.30
3.388001,0.0470,-0.0277,-0.3790,0.38
3.399855,0.1210,-0.0486,-0.4367,0.46
3.409234,0.0974,-0.0801,-0.3584,0.38
3.424585,-0.0333,-0.1008,-0.1272,0.17
3.432639,-0.0462,-0.1102,-0.0265,0.12
3.439877,-0.0237,-0.1101,0.0289,0.12
3.448555,-0.0081,-0.1153,0.0629,0.13
3.464880,-0.0520,-0.1263,0.1253,0.19
3.473730,-0.0618,-0.1469,0.1443,0.22
3.481387,-0.0778,-0.1401,0.1133,0.20
3.489111,-0.0777,-0.1268,0.0418,0.15
3.497768,-0.0713,-0.1306,-0.0416,0.15
3.512716,-0.0421,-0.0923,-0.1654,0.19
3.524431,-0.0069,-0.1001,-0.2275,0.25
3.532065,0.0237,-0.0733,-0.2971,0.31
3.539735,0.0285,-0.0669,-0.3120,0.32
3.551996,0.0416,-0.0413,-0.2540,0.26
3.566298,0.0648,-0.0633,-0.2074,0.23
3.572346,0.0721,-0.0779,-0.1584,0.19
3.586564,0.0390,-0.0771,-0.0505,0.10
3.592285,0.0031,-0.0357,-0.0321,0.05
3.601333,-0.0398,-0.0193,0.0057,0.04
3.615869,-0.0607,-0.0135,0.0224,0.07
3.624816,-0.0748,-0.0263,0.0371,0.09
3.636070,-0.0773,-0.0158,0.0257,0.08
3.640167,-0.0687,0.0115,-0.0241,0.07
3.647684,-0.0769,0.0318,-0.0620,0.10
3.663562,-0.0226,0.0117,-0.0880,0.09
3.672025,-0.0030,-0.0094,-0.0881,0.09
3.680177,0.0213,-0.0110,-0.0955,0.10
3.688062,0.0316,-0.0009,-0.0788,0.08
3.703881,0.0364,-0.0300,-0.1026,0.11
3.714193,0.0244,-0.0381,-0.1046,0.11
3.721326,0.0249,-0.0467,-0.1327,0.14
3.729512,0.0469,-0.0533,-0.1608,0.18
3.738521,0.0352,-0.0550,-0.1697,0.18
3.752100,-0.0056,-0.0860,-0.1521,0.17
3.765552,-0.0142,-0.0864,-0.1016,0.13
3.772001,-0.0168,-0.0865,-0.0968,0.13
3.780025,-0.0056,-0.0839,-0.0993,0.13
3.789244,0.0123,-0.0883,-0.1402,0.17
3.798003,0.0108,-0.0882,-0.1211,0.15
3.809292,0.0688,-0.0645,-0.1140,0.15
3.824913,0.0379,-0.0511,-0.0969,0.12
3.833268,0.0337,-0.0375,-0.1278,0.14
3.841235,0.0152,-0.0166,-0.1251,0.13
3.849060,0.0036,-0.0101,-0.1058,0.11
3.857947,-0.0104,-0.0228,-0.0624,0.07
3.872215,-0.0634,-0.0078,-0.0356,0.07
3.881054,-0.0820,0.0148,-0.0088,0.08
3.889254,-0.0786,0.0225,-0.0202,0.08
3.905192,-0.0590,0.0078,-0.0856,0.10
3.916284,-0.0672,0.0025,-0.1398,0.16
3.922992,-0.0641,-0.0241,-0.2037,0.21
3.930340,-0.0330,-0.0473,-0.2608,0.27
3.939597,-0.0493,-0.0500,-0.2488,0.26
3.948138,-0.0379,-0.0367,-0.2373,0.24
3.960873,0.0189,-0.1021,-0.1834,0.21
3.972465,0.0438,-0.1219,-0.1144,0.17
3.980585,0.0521,-0.1399,-0.0908,0.17
3.988981,0.0525,-0.1536,-0.0910,0.19
4.001025,0.0199,-0.1296,-0.1438,0.19
4.012899,0.0306,-0.1127,-0.1893,0.22
4.023870,-0.0016,-0.0678,-0.2019,0.21
4.033353,0.0176,-0.0782,-0.1712,0.19
4.042720,0.0179,-0.0645,-0.1646,0.18
4.048423,0.0132,-0.0458,-0.1460,0.15
4.065177,0.0020,-0.0475,-0.0824,0.10
4.074076,0.0046,-0.0607,-0.0685,0.09
4.081693,0.0070,-0.0597,-0.0569,0.08
4.089051,0.0149,-0.0830,-0.0811,0.12
4.104895,0.0221,-0.0651,-0.1199,0.14
4.115222,0.0274,-0.0646,-0.1152,0.13
4.122351,0.0450,-0.0547,-0.1153,0.14
4.131084,0.0170,-0.0496,-0.1417,0.15
4.138153,0.0125,-0.0591,-0.1321,0.15
4.147463,-0.0337,-0.0470,-0.1154,0.13
4.160960,-0.0747,-0.0440,-0.0559,0.10
4.174068,-0.0778,-0.0481,-0.0466,0.10
4.180813,-0.0642,-0.0544,-0.0445,0.10
4.188948,-0.0576,-0.0127,-0.0783,0.10
4.200726,-0.0490,-0.0048,-0.1431,0.15
4.215209,-0.0382,0.0020,-0.1597,0.16
4.221141,-0.0589,-0.0159,-0.1258,0.14
4.232410,-0.0477,-0.0385,-0.1296,0.14
4.240643,-0.0351,-0.0374,-0.1221,0.13
4.248807,-0.0250,-0.0477,-0.1100,0.12
4.265253,0.0125,-0.0436,-0.0764,0.09
4.272297,0.0496,-0.0176,-0.0452,0.07
4.280673,0.0656,-0.0229,-0.0547,0.09
4.289384,0.0726,-0.0193,-0.0902,0.12
4.297563,0.0681,-0.0017,-0.0826,0.11
4.313332,0.0474,0.0157,-0.0813,0.10
4.323862,0.0430,0.0017,-0.0902,0.10
4.330207,0.0402,0.0047,-0.1208,0.13
4.345061,0.0663,0.0234,-0.1224,0.14
4.357853,0.0662,-0.0162,-0.0932,0.12
4.364072,0.0775,-0.0178,-0.0880,0.12
4.371351,0.0689,-0.0195,-0.0756,0.10
4.380322,0.0621,-0.0093,-0.0847,0.11
4.389503,0.0651,-0.0113,-0.0937,0.11
4.400667,0.0756,-0.0494,-0.0756,0.12
4.412647,0.0927,-0.0422,-0.0773,0.13
4.423192,0.0688,-0.0089,-0.0693,0.10
4.432220,0.0436,-0.0314,-0.1466,0.16
4.440962,0.0384,-0.0510,-0.1936,0.20
4.448647,0.0379,-0.0508,-0.2193,0.23
4.465969,0.0166,-0.0020,-0.2405,0.24
4.474127,-0.0129,-0.0109,-0.1976,0.20
4.481410,-0.0037,-0.0337,-0.1573,0.16
4.488967,0.0126,-0.0469,-0.1098,0.12
4.505007,0.0160,-0.0722,-0.0503,0.09
4.515130,-0.0045,-0.0731,-0.0142,0.07
4.522433,-0.0180,-0.0749,0.0126,0.08
4.530012,-0.0003,-0.0584,-0.0273,0.06
4.539317,0.0343,-0.0495,-0.0862,0.11
4.547644,0.0451,-0.0384,-0.1571,0.17
4.563820,0.0068,0.0366,-0.2925,0.29
4.572929,0.0109,0.0433,-0.3234,0.33
4.584251,0.0124,0.0030,-0.2885,0.29
4.592722,-0.0259,0.0130,-0.2103,0.21
4.600028,-0.0371,-0.0055,-0.1131,0.12
4.610646,-0.0482,-0.0125,-0.0588,0.08
4.624474,-0.0523,-0.0461,-0.0116,0.07
4.632202,-0.0552,-0.0803,-0.0329,0.10
4.639499,-0.0602,-0.0679,-0.0610,0.11
4.647844,-0.0411,-0.0415,-0.0986,0.11
4.664415,-0.0672,-0.0392,-0.1713,0.19
4.672592,-0.0732,-0.0005,-0.2257,0.24
4.680836,-0.0380,0.0098,-0.2587,0.26
4.688496,-0.0434,0.0045,-0.2752,0.28
4.704485,-0.0704,-0.0330,-0.2593,0.27
4.715567,-0.0394,-0.0779,-0.2244,0.24
4.722334,-0.0022,-0.0865,-0.1680,0.19
4.730087,0.0168,-0.0855,-0.1380,0.16
4.738933,0.0157,-0.0682,-0.1008,0.12
4.752402,0.0377,-0.0888,-0.0901,0.13
4.767129,0.0568,-0.0645,-0.1190,0.15
4.773613,0.0598,-0.0360,-0.1717,0.19
4.777624,0.0257,-0.0171,-0.1765,0.18
4.787682,0.0092,-0.0029,-0.1836,0.18
4.800715,0.0149,0.0288,-0.1478,0.15
4.808135,-0.0033,0.0010,-0.1145,0.11
4.825475,-0.0260,-0.0393,-0.0220,0.05
4.833809,-0.0027,-0.0670,0.0208,0.07
4.840978,0.0033,-0.0587,0.0252,0.06
4.848494,-0.0178,-0.0407,0.0223,0.05
4.866105,-0.0797,-0.0055,-0.0454,0.09
4.873538,-0.0574,0.0091,-0.0695,0.09
4.885483,-0.0061,0.0281,-0.1126,0.12
4.893225,0.0145,0.0322,-0.1771,0.18
4.898867,-0.0154,0.0460,-0.2129,0.22
4.913594,0.0127,-0.0222,-0.1694,0.17
4.924124,0.0652,-0.0515,-0.1453,0.17
4.930773,0.0817,-0.0474,-0.1523,0.18
4.945396,-0.0024,-0.0076,-0.1785,0.18
4.957255,0.0094,-0.0008,-0.1808,0.18
4.963228,0.0424,0.0011,-0.2215,0.23
4.970817,0.0515,0.0036,-0.2695,0.27
4.979408,0.0277,0.0019,-0.2674,0.27
4.987801,0.0432,-0.0016,-0.2200,0.22
5.000559,0.0443,-0.0084,-0.0564,0.07
5.014924,0.0388,-0.0058,-0.0070,0.04
5.022599,0.0592,-0.0254,0.0666,0.09
5.029230,0.0647,-0.0340,0.1117,0.13
5.040978,0.0744,-0.0336,0.0715,0.11
5.049367,0.0644,-0.0337,0.0531,0.09
5.064912,0.0627,-0.0348,-0.0312,0.08
5.073646,0.0284,-0.0306,-0.0781,0.09
5.083290,-0.0008,-0.0097,-0.1082,0.11
5.088977,-0.0107,0.0162,-0.1480,0.15
5.098798,-0.0132,0.0133,-0.1566,0.16
5.113130,-0.0064,-0.0224,-0.1567,0.16
5.119991,-0.0099,-0.0405,-0.1578,0.16
5.128962,-0.0186,-0.0439,-0.1592,0.17
5.137771,-0.0397,-0.0540,-0.1438,0.16
5.152774,0.0066,-0.0893,-0.1832,0.20
5.161679,0.0065,-0.0802,-0.1807,0.20
5.172349,-0.0002,-0.0891,-0.1474,0.17
5.180621,0.0080,-0.0880,-0.1142,0.14
5.188845,0.0362,-0.0747,-0.0929,0.12
5.202227,0.0034,-0.0516,-0.0094,0.05
5.214362,-0.0002,-0.0739,-0.0258,0.08
5.222757,0.0009,-0.0920,-0.0396,0.10
5.233863,-0.0022,-0.0462,-0.0499,0.07
5.241104,0.0140,-0.0133,-0.0896,0.09
5.249097,0.0291,-0.0044,-0.1556,0.16
5.265148,0.0160,0.0164,-0.2784,0.28
