# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
0.431275077,0.0724,0.1172,1.3465,1.354
0.434015615,0.0766,0.1170,1.3197,1.327
0.438829769,0.0920,0.1146,1.2600,1.269
0.441715692,0.1024,0.1125,1.2324,1.242
0.444302769,0.1120,0.1065,1.2036,1.213
0.446835,0.1223,0.1011,1.1757,1.186
0.451539,0.1402,0.0867,1.1205,1.133
0.458400846,0.1534,0.0766,1.0741,1.088
0.461892923,0.1609,0.0715,1.0354,1.050
0.464577769,0.1639,0.0715,1.0193,1.035
0.467178461,0.1678,0.0691,1.0071,1.023
0.471830692,0.1673,0.0615,0.9802,0.996
0.480251923,0.1668,0.0591,0.9727,0.989
0.484544,0.1575,0.0628,0.9574,0.972
0.489235923,0.1427,0.0686,0.9621,0.975
0.515267077,0.1353,0.0691,0.9639,0.976
0.528811385,0.0808,0.0999,0.9213,0.930
0.541605769,0.0715,0.1131,0.8798,0.890
0.546278769,0.0664,0.1172,0.8465,0.857
0.549954769,0.0630,0.1211,0.7090,0.722
0.554809154,0.0649,0.1236,0.6784,0.693
0.568053538,0.0656,0.1223,0.6642,0.679
0.572363692,0.0757,0.1390,0.6281,0.648
0.598631,0.0766,0.1390,0.6266,0.646
0.606531615,0.0771,0.1698,0.6684,0.694
0.616923077,0.0698,0.1781,0.6838,0.710
0.620536615,0.0549,0.1817,0.6906,0.716
0.623306154,0.0527,0.1823,0.6877,0.713
0.625712846,0.0473,0.1857,0.6867,0.713
0.629916846,0.0437,0.1866,0.6848,0.711
0.636438154,0.0351,0.1840,0.6762,0.702
0.643574385,0.0251,0.1889,0.6642,0.691
0.648426461,0.0207,0.1959,0.6623,0.691
0.652835308,0.0197,0.2077,0.6581,0.690
0.655418461,0.0229,0.2099,0.6552,0.688
0.661640231,0.0272,0.2155,0.6574,0.692
0.665664923,0.0361,0.2325,0.6671,0.707
0.670589461,0.0358,0.2385,0.6752,0.717
0.677629231,0.0365,0.2431,0.6791,0.722
0.680749231,0.0358,0.2709,0.6929,0.745
0.685770769,0.0292,0.2873,0.7013,0.758
0.688335615,0.0272,0.2991,0.7073,0.768
0.702308846,0.0236,0.3096,0.7160,0.780
0.717514692,0.0136,0.3553,0.7474,0.828
0.721087,0.0316,0.3846,0.7768,0.867
0.733767385,0.0363,0.3851,0.7798,0.870
0.738916923,0.0454,0.3907,0.7882,0.881
0.743884846,0.0607,0.3949,0.8323,0.923
0.748807923,0.0684,0.4000,0.8583,0.949
0.751430154,0.0675,0.3993,0.8663,0.956
0.759607308,0.0581,0.3995,0.8837,0.972
0.763962692,0.0344,0.4144,0.9252,1.014
0.766567077,0.0219,0.4184,0.9399,1.029
0.769193538,0.0075,0.4271,0.9587,1.050
0.778482692,-0.0198,0.4466,0.9895,1.086
0.781839,-0.0699,0.4748,1.0462,1.151
0.786792923,-0.0929,0.4899,1.0858,1.195
0.789515,-0.1007,0.4948,1.1007,1.211
0.796052846,-0.1073,0.4963,1.1166,1.227
0.805770385,-0.1190,0.4902,1.1517,1.257
0.813550077,-0.1209,0.4613,1.1687,1.262
0.817134385,-0.1102,0.4376,1.1794,1.263
0.821941769,-0.1083,0.4256,1.1901,1.269
0.830982692,-0.1036,0.4200,1.1953,1.271
0.833803308,-0.0934,0.4161,1.2009,1.274
0.837089154,-0.0559,0.4122,1.2466,1.314
0.844028538,-0.0547,0.4154,1.2610,1.329
0.847167,-0.0811,0.4547,1.3194,1.398
0.852028615,-0.1168,0.5019,1.3632,1.457
0.854747,-0.1307,0.5227,1.3856,1.487
0.859352846,-0.1410,0.5386,1.4047,1.511
0.862671077,-0.1324,0.5566,1.4475,1.556
0.867677154,-0.0904,0.5312,1.4819,1.577
0.879563,-0.0384,0.4848,1.5059,1.582
0.884583692,0.0559,0.3961,1.5340,1.585
0.887459692,0.0952,0.3634,1.5548,1.600
0.897364308,0.1094,0.3511,1.5653,1.608
0.900206769,0.1362,0.3284,1.6017,1.641
0.905210461,0.1370,0.3240,1.6237,1.661
0.911949154,0.1321,0.3220,1.6271,1.664
0.915336846,0.1033,0.3194,1.6393,1.673
0.920234077,0.0720,0.3176,1.6364,1.669
0.941312923,0.0559,0.3133,1.6335,1.664
0.946278077,0.0223,0.3047,1.6193,1.648
0.950779615,-0.1435,0.2458,1.3840,1.413
0.953502385,-0.1549,0.2406,1.3524,1.382
0.958347692,-0.1769,0.2299,1.2957,1.328
0.966380846,-0.1794,0.2204,1.2679,1.299
0.970720923,-0.1735,0.1962,1.1557,1.185
0.979452,-0.1650,0.1886,1.1317,1.159
0.983391923,-0.1256,0.1754,1.0736,1.095
0.985914462,-0.1165,0.1749,1.0682,1.089
0.988461154,-0.1060,0.1737,1.0674,1.087
0.993942769,-0.0941,0.1786,1.0650,1.084
0.998602385,-0.0667,0.1828,1.0641,1.082
1.001430692,-0.0518,0.1798,1.0629,1.079
1.011019,-0.0320,0.1742,1.0674,1.082
1.013953846,-0.0112,0.1627,1.0585,1.071
1.018824538,-0.0034,0.1581,1.0506,1.062
1.021498385,-0.0010,0.1549,1.0452,1.057
1.026546692,0.0013,0.1502,1.0284,1.039
1.031426462,0.0038,0.1376,1.0032,1.013
1.033947308,0.0031,0.1339,0.9888,0.998
1.038857462,-0.0034,0.1283,0.9604,0.969
1.041605462,-0.0070,0.1229,0.9487,0.957
1.044306462,-0.0122,0.1195,0.9375,0.945
1.048971,-0.0237,0.1187,0.9061,0.914
1.051501538,-0.0254,0.1172,0.8905,0.899
1.057663692,-0.0317,0.1118,0.8632,0.871
1.062557538,-0.0345,0.1080,0.8341,0.842
1.066785846,-0.0347,0.1001,0.8101,0.817
1.069431308,-0.0347,0.1018,0.7950,0.802
1.071970692,-0.0320,0.0989,0.7815,0.788
1.078631692,-0.0324,0.0967,0.7696,0.776
1.082002077,-0.0323,0.0948,0.7449,0.752
1.087465231,-0.0274,0.0952,0.7292,0.736
1.108230077,-0.0266,0.0972,0.7248,0.732
1.113875923,-0.0252,0.1055,0.6972,0.706
1.117137769,-0.0308,0.1236,0.6911,0.703
1.133804,-0.0364,0.1453,0.6918,0.708
1.139379615,-0.0494,0.1788,0.6931,0.717
1.142834077,-0.0657,0.2189,0.6706,0.708
1.147538769,-0.0753,0.2346,0.6713,0.715
1.150306077,-0.0767,0.2414,0.6715,0.718
1.153443692,-0.0778,0.2485,0.6679,0.717
1.157492231,-0.0860,0.2619,0.6738,0.728
1.160049154,-0.0829,0.2690,0.6764,0.733
1.162770462,-0.0823,0.2724,0.6776,0.735
1.165325154,-0.0818,0.2775,0.6840,0.743
1.170105846,-0.0726,0.2847,0.6962,0.756
1.180225846,-0.0687,0.2832,0.7038,0.762
1.185286462,-0.0447,0.2670,0.7151,0.765
1.188146385,-0.0403,0.2665,0.7170,0.766
1.219126077,-0.0369,0.2639,0.7187,0.766
1.227638692,-0.0631,0.2519,0.6808,0.729
1.233715385,-0.0692,0.2646,0.6920,0.744
1.236405538,-0.0657,0.2690,0.7018,0.754
1.242195692,-0.0606,0.2730,0.7223,0.775
1.246088,-0.0543,0.2817,0.7427,0.796
1.248784538,-0.0535,0.2839,0.7535,0.807
1.251348308,-0.0545,0.2883,0.7630,0.817
1.254124538,-0.0528,0.2940,0.7754,0.831
1.259620615,-0.0552,0.3113,0.8006,0.861
1.263767615,-0.0569,0.3282,0.8213,0.886
1.26678,-0.0508,0.3303,0.8274,0.892
1.271353154,-0.0459,0.3408,0.8370,0.905
1.280157462,-0.0447,0.3448,0.8421,0.911
1.288591385,-0.0342,0.3597,0.8553,0.928
1.306913769,-0.0249,0.3727,0.8612,0.939
1.314068615,-0.0301,0.3729,0.9033,0.978
1.316865154,-0.0357,0.3727,0.9711,1.041
1.321485231,-0.0330,0.3716,1.0326,1.098
1.334369231,-0.0313,0.3687,1.0613,1.124
1.340504923,-0.0305,0.3660,1.1222,1.181
1.343257231,-0.0289,0.3525,1.2500,1.299
1.347262462,-0.0340,0.3543,1.2859,1.334
1.350051308,-0.0345,0.3585,1.3018,1.351
1.354797231,-0.0438,0.3641,1.3174,1.368
1.360635385,-0.0479,0.3648,1.3206,1.371
1.364948,-0.0613,0.3736,1.3253,1.378
1.367673846,-0.0655,0.3739,1.3236,1.377
1.370251692,-0.0645,0.3763,1.3209,1.375
1.379611,-0.0657,0.3853,1.3165,1.373
1.382925462,-0.0811,0.4147,1.3060,1.373
1.386799615,-0.0902,0.4298,1.3026,1.375
1.406217538,-0.1141,0.4669,1.3125,1.398
1.414103,-0.0806,0.4970,1.4329,1.519
1.417371615,-0.0173,0.4208,1.4883,1.547
1.420089769,0.0053,0.3897,1.5077,1.557
1.422792231,0.0278,0.3582,1.5271,1.569
1.425361154,0.0488,0.3247,1.5469,1.581
1.429835077,0.0786,0.2749,1.5865,1.612
1.432642769,0.0901,0.2507,1.6012,1.623
1.437834462,0.1048,0.2120,1.6264,1.644
1.442231615,0.1062,0.1926,1.6405,1.655
1.445125538,0.1131,0.1581,1.6518,1.663
1.450259308,0.1174,0.1304,1.6601,1.669
1.455171923,0.1182,0.1055,1.6523,1.660
1.458258077,0.1209,0.0908,1.6447,1.652
1.463314769,0.1155,0.0686,1.6212,1.627
1.468158462,0.1074,0.0484,1.5892,1.594
1.478474462,0.0935,0.0366,1.5550,1.558
1.481014769,0.0708,0.0422,1.4919,1.494
1.484104846,0.0619,0.0488,1.4705,1.473
1.488178692,0.0473,0.0661,1.4243,1.427
1.519163615,0.0470,0.0715,1.4018,1.404
1.525284615,0.1182,0.0742,1.0902,1.099
1.542991385,0.1269,0.0703,1.0662,1.076
1.546852846,0.1360,0.0698,1.0342,1.045
1.549548308,0.1321,0.0500,0.9546,0.965
1.553805846,0.1221,0.0525,0.9467,0.956
1.560645846,0.1187,0.0535,0.9411,0.950
1.564019692,0.0996,0.0574,0.9225,0.930
1.566733538,0.0908,0.0593,0.9159,0.922
1.569357538,0.0817,0.0617,0.9073,0.913
1.579293231,0.0652,0.0752,0.8981,0.904
1.58412,0.0402,0.1041,0.8600,0.867
1.586887385,0.0341,0.1106,0.8472,0.855
1.623345769,0.0276,0.1265,0.8274,0.838
1.633313462,0.0378,0.1666,0.6608,0.683
1.637114077,0.0473,0.1747,0.6400,0.665
1.642470462,0.0478,0.1788,0.6347,0.661
1.647303077,0.0458,0.1803,0.6312,0.658
1.652255077,0.0400,0.1849,0.6281,0.656
1.654839692,0.0358,0.1886,0.6298,0.658
1.657921231,0.0314,0.1903,0.6317,0.661
1.662149231,0.0221,0.1966,0.6379,0.668
1.665023385,0.0170,0.2001,0.6381,0.669
1.669918692,0.0070,0.2080,0.6447,0.677
1.672672923,0.0055,0.2099,0.6444,0.678
1.680692846,0.0041,0.2143,0.6435,0.678
1.684321231,-0.0007,0.2143,0.6428,0.678
1.692495923,0.0029,0.2103,0.6428,0.676
1.707360308,0.0121,0.1996,0.6452,0.675
1.716517154,0.0341,0.1998,0.6517,0.683
1.720646769,0.0473,0.2071,0.6677,0.701
1.733291,0.0500,0.2082,0.6743,0.707
1.739949462,0.0539,0.2106,0.6811,0.715
1.743414692,0.0434,0.2387,0.7209,0.761
1.748241462,0.0302,0.2556,0.7405,0.784
1.753163385,0.0160,0.2734,0.7549,0.803
1.756174077,0.0094,0.2793,0.7570,0.807
1.759271,0.0038,0.2851,0.7598,0.812
1.763737538,-0.0037,0.2915,0.7635,0.817
1.768418769,-0.0132,0.2966,0.7632,0.819
1.771176231,-0.0144,0.2986,0.7593,0.816
1.779891385,-0.0184,0.3012,0.7615,0.819
1.784622077,-0.0171,0.3154,0.7747,0.837
1.792739077,-0.0156,0.3240,0.7805,0.845
1.807176846,0.0124,0.3420,0.8199,0.888
1.820601231,0.0542,0.3653,0.8881,0.962
1.827041231,0.0928,0.4051,0.9744,1.059
1.831575385,0.0805,0.4273,1.0189,1.108
1.836126077,0.0654,0.4457,1.0410,1.134
1.839316231,0.0561,0.4545,1.0462,1.142
1.842020615,0.0466,0.4626,1.0511,1.149
1.846861538,0.0223,0.4731,1.0618,1.163
1.851352538,-0.0030,0.4802,1.0738,1.176
1.854323308,-0.0147,0.4806,1.0863,1.188
1.858047615,-0.0277,0.4821,1.0976,1.199
1.861712538,-0.0457,0.4765,1.1217,1.220
1.864371692,-0.0535,0.4716,1.1342,1.229
1.866793538,-0.0604,0.4674,1.1473,1.240
1.871655923,-0.0773,0.4569,1.1811,1.269
1.880078154,-0.0809,0.4491,1.1972,1.281
1.884074385,-0.0872,0.4128,1.2720,1.340
1.887105846,-0.0897,0.4032,1.2879,1.352
1.889729154,-0.0929,0.3956,1.3006,1.363
1.921763077,-0.0978,0.3872,1.3162,1.375
1.941050077,-0.2938,0.5860,1.3456,1.497
1.955649846,-0.2966,0.6265,1.3460,1.514
1.960237231,0.0886,0.3565,1.3917,1.439
1.964677769,0.1033,0.3369,1.4206,1.464
1.967545846,0.1082,0.3333,1.4357,1.478
1.982070077,0.1129,0.3343,1.4681,1.510
2.000242385,0.1138,0.3159,1.5203,1.557
2.016573769,0.0349,0.2910,1.4726,1.502
2.026092231,-0.0757,0.2814,1.3316,1.363
2.035247,-0.1178,0.2658,1.2170,1.251
2.038019,-0.1317,0.2453,1.1134,1.148
2.041082077,-0.1298,0.2387,1.0927,1.126
2.045533538,-0.1273,0.2276,1.0582,1.090
2.048913846,-0.1221,0.2189,1.0438,1.073
2.053373769,-0.1161,0.2089,1.0240,1.051
2.059808308,-0.1044,0.1964,1.0071,1.031
2.062955,-0.0858,0.1835,1.0056,1.026
2.066272,-0.0792,0.1786,1.0022,1.021
2.070551308,-0.0697,0.1712,1.0022,1.019
2.078076,-0.0618,0.1654,1.0024,1.018
2.080600923,-0.0510,0.1490,0.9937,1.006
2.083185231,-0.0510,0.1414,0.9902,1.002
2.088505231,-0.0525,0.1285,0.9800,0.990
2.107540923,-0.0528,0.1206,0.9746,0.983
2.113391308,-0.0806,0.0967,0.9091,0.918
2.115858077,-0.0874,0.0920,0.8873,0.896
2.118478385,-0.0860,0.0911,0.8768,0.886
2.121006385,-0.0872,0.0913,0.8649,0.874
2.134148615,-0.0892,0.0887,0.8560,0.865
2.142476923,-0.0897,0.0867,0.8365,0.846
2.146591615,-0.0865,0.0928,0.7544,0.765
2.151399,-0.0829,0.0987,0.7302,0.741
2.153989846,-0.0834,0.0992,0.7162,0.728
2.159696615,-0.0806,0.1006,0.7038,0.715
2.164396846,-0.0794,0.1024,0.6948,0.707
2.169136308,-0.0773,0.1143,0.6601,0.674
2.179010385,-0.0813,0.1248,0.6440,0.661
2.182030077,-0.0818,0.1478,0.6319,0.654
2.189312538,-0.0831,0.1526,0.6302,0.654
2.204767692,-0.0865,0.1668,0.6274,0.655
2.214337462,-0.0946,0.1910,0.6368,0.672
2.217106385,-0.0883,0.2169,0.6456,0.687
2.224592538,-0.0838,0.2224,0.6454,0.688
2.22798,-0.0767,0.2323,0.6432,0.688
2.232079923,-0.0682,0.2421,0.6417,0.689
2.237031923,-0.0528,0.2514,0.6347,0.685
2.241486154,-0.0487,0.2563,0.6332,0.685
2.244379,-0.0333,0.2621,0.6388,0.691
2.246983308,-0.0259,0.2676,0.6373,0.692
2.251957846,-0.0100,0.2773,0.6415,0.699
2.254533231,-0.0034,0.2807,0.6430,0.702
2.257789538,0.0018,0.2863,0.6484,0.709
2.262032615,0.0106,0.3010,0.6579,0.724
2.267097231,0.0143,0.3126,0.6598,0.730
2.269645846,0.0131,0.3186,0.6630,0.736
2.276850462,0.0102,0.3233,0.6694,0.743
2.279782462,0.0031,0.3399,0.6806,0.761
2.282317231,0.0004,0.3426,0.6836,0.765
2.284920615,-0.0046,0.3460,0.6894,0.771
2.287580539,-0.0098,0.3523,0.6962,0.780
2.301456846,-0.0161,0.3574,0.7001,0.786
2.305090385,-0.0657,0.3648,0.7405,0.828
2.317098154,-0.0736,0.3655,0.7490,0.837
2.320088846,-0.1156,0.3636,0.8047,0.891
2.341486077,-0.1186,0.3599,0.8201,0.903
2.346631077,-0.1168,0.3611,0.8478,0.929
2.350346154,-0.0650,0.3448,0.9259,0.990
2.353090769,-0.0567,0.3424,0.9382,1.000
2.358010692,-0.0487,0.3429,0.9509,1.012
2.360591308,-0.0464,0.3473,0.9704,1.032
2.363224923,-0.0450,0.3536,0.9790,1.042
2.366013846,-0.0452,0.3592,0.9909,1.055
2.370976539,-0.0547,0.3724,1.0186,1.086
2.378737846,-0.0574,0.3792,1.0342,1.103
2.383226769,-0.0802,0.4100,1.0878,1.165
2.385949846,-0.0858,0.4130,1.0983,1.176
2.388530692,-0.0874,0.4149,1.1102,1.188
2.416057231,-0.0883,0.4093,1.1195,1.195
2.424222462,-0.0870,0.3714,1.2200,1.278
2.429927,-0.0787,0.3634,1.2759,1.329
2.433919692,-0.0496,0.3467,1.3519,1.397
2.436696539,-0.0417,0.3464,1.3722,1.416
2.442172539,-0.0469,0.3675,1.4133,1.461
2.446499692,-0.0584,0.4058,1.4524,1.509
2.449466462,-0.0615,0.4273,1.4709,1.533
2.454367615,-0.0408,0.4447,1.5117,1.576
2.460387692,-0.0222,0.4371,1.5262,1.588
2.464385231,0.0439,0.3848,1.5480,1.596
2.469306385,0.0784,0.3396,1.5460,1.585
2.479719077,0.1026,0.2971,1.5424,1.574
2.484877231,0.1145,0.2392,1.5338,1.557
2.500513462,0.0898,0.2108,1.5343,1.551
2.504330077,0.0525,0.1549,1.5601,1.569
2.513112308,0.0510,0.1416,1.5629,1.570
2.517105231,0.0666,0.0926,1.5683,1.572
2.519632923,0.0698,0.0822,1.5653,1.569
2.525393231,0.0708,0.0742,1.5636,1.567
2.534381846,0.0747,0.0691,1.5636,1.567
2.542379308,0.0737,0.0666,1.5592,1.562
2.547390769,0.0724,0.0689,1.5030,1.506
2.552548308,0.0766,0.0689,1.4749,1.478
2.554966385,0.0793,0.0654,1.4609,1.465
2.558731692,0.0896,0.0620,1.4434,1.447
2.562619923,0.0966,0.0586,1.3976,1.402
2.567497154,0.0996,0.0596,1.3532,1.358
2.577391923,0.1001,0.0706,1.3074,1.313
2.582384539,0.0964,0.0985,1.2090,1.217
2.585372308,0.0964,0.1065,1.1901,1.199
2.615061154,0.0928,0.1172,1.1433,1.153
2.623192,0.0969,0.1524,0.9700,0.987
2.627601539,0.0918,0.1595,0.9387,0.957
2.630573846,0.0903,0.1632,0.9211,0.940
2.633343308,0.0877,0.1673,0.9115,0.931
2.638086154,0.0857,0.1700,0.8886,0.909
2.642308231,0.0845,0.1759,0.8805,0.902
2.645720231,0.0801,0.1810,0.8576,0.880
2.650447308,0.0791,0.1830,0.8380,0.861
2.653071692,0.0803,0.1823,0.8316,0.855
2.655673539,0.0798,0.1837,0.8226,0.847
2.659350154,0.0803,0.1861,0.8150,0.840
2.663497231,0.0810,0.1884,0.7938,0.820
2.666120308,0.0803,0.1842,0.7854,0.811
2.670972615,0.0847,0.1869,0.7661,0.793
2.678999923,0.0813,0.1845,0.7546,0.781
2.685119923,0.0686,0.1866,0.6926,0.721
2.692546769,0.0579,0.1857,0.6589,0.687
2.702119,0.0463,0.1820,0.6183,0.646
2.712746769,0.0223,0.1749,0.5596,0.587
2.715986462,0.0013,0.1661,0.5159,0.542
2.718754077,-0.0051,0.1654,0.5110,0.537
2.733684539,-0.0132,0.1630,0.5034,0.529
2.742206154,-0.0228,0.1637,0.5009,0.527
2.746586692,-0.0543,0.1798,0.5212,0.554
2.751284308,-0.0571,0.1905,0.5266,0.563
2.754012923,-0.0594,0.1935,0.5296,0.567
2.758836615,-0.0618,0.1952,0.5379,0.576
2.761945462,-0.0701,0.2038,0.5469,0.588
2.766788231,-0.0708,0.2128,0.5520,0.596
2.769803385,-0.0677,0.2152,0.5559,0.600
2.779091077,-0.0613,0.2241,0.5587,0.605
2.782095,-0.0604,0.2402,0.5718,0.623
2.787088846,-0.0545,0.2521,0.5902,0.644
2.819952846,-0.0484,0.2576,0.5978,0.653
2.827741846,-0.0156,0.3164,0.8096,0.869
2.832594385,-0.0408,0.3394,0.8668,0.932
2.837575692,-0.0645,0.3534,0.8839,0.954
2.840467308,-0.0729,0.3574,0.8868,0.959
2.845881462,-0.0860,0.3621,0.8942,0.969
2.850158385,-0.0963,0.3626,0.8961,0.972
2.852778077,-0.0958,0.3639,0.8952,0.971
2.855715,-0.0943,0.3597,0.8959,0.970
2.858841462,-0.0921,0.3594,0.8956,0.969
2.863367077,-0.0769,0.3623,0.9154,0.988
2.867702385,-0.0535,0.3594,0.9333,1.001
2.870411077,-0.0422,0.3655,0.9411,1.010
2.879276231,-0.0340,0.3687,0.9465,1.016
2.882942462,-0.0377,0.3844,0.9597,1.034
2.885602077,-0.0386,0.3905,0.9736,1.050
2.920799615,-0.0487,0.4081,1.0093,1.090
2.942583308,-0.1127,0.4379,1.2515,1.331
2.9484,-0.0951,0.4066,1.2603,1.328
2.951123923,-0.0471,0.3675,1.2708,1.324
2.954312308,-0.0552,0.3809,1.2720,1.329
2.957747692,-0.0694,0.3961,1.2757,1.338
2.961548,-0.1041,0.4361,1.2815,1.358
2.966445231,-0.1554,0.4985,1.2936,1.395
2.971314077,-0.2023,0.5557,1.3008,1.429
2.979702692,-0.2183,0.5818,1.3057,1.446
2.983465154,-0.1701,0.5815,1.3644,1.493
2.986037539,-0.1484,0.5654,1.3844,1.503
2.988625231,-0.1281,0.5459,1.4006,1.509
3.026160846,-0.1058,0.5258,1.4145,1.513
3.032839308,0.0211,0.2898,1.6479,1.673
3.043812923,-0.0286,0.2819,1.6070,1.632
3.046999692,-0.1146,0.2681,1.5115,1.539
3.051535692,-0.1593,0.2634,1.4438,1.476
3.054044308,-0.1789,0.2604,1.4108,1.446
3.056999385,-0.1962,0.2580,1.3793,1.417
3.06054,-0.2118,0.2568,1.3453,1.386
3.064567385,-0.2319,0.2556,1.2864,1.332
3.067166769,-0.2409,0.2553,1.2596,1.308
3.069856308,-0.2481,0.2534,1.2356,1.285
3.072839923,-0.2519,0.2536,1.2090,1.261
3.080243692,-0.2512,0.2556,1.1867,1.240
3.088569769,-0.2430,0.2627,1.1254,1.181
3.119421154,-0.2209,0.2681,1.0944,1.148
3.129046154,-0.1046,0.2289,1.0330,1.063
3.134463923,-0.0936,0.2260,1.0301,1.059
3.141386385,-0.0720,0.2160,1.0112,1.037
3.144996231,-0.0650,0.1805,0.9478,0.967
3.147630385,-0.0677,0.1777,0.9401,0.959
3.150128923,-0.0692,0.1784,0.9301,0.950
3.152831,-0.0706,0.1768,0.9174,0.937
3.160671308,-0.0765,0.1715,0.8940,0.914
3.165390769,-0.0848,0.1651,0.8597,0.880
3.170223385,-0.0874,0.1593,0.8355,0.855
3.178710769,-0.0870,0.1556,0.8197,0.839
3.183052308,-0.0872,0.1385,0.7610,0.778
3.187827923,-0.0909,0.1290,0.7327,0.749
3.222270692,-0.0899,0.1267,0.7192,0.736
3.229803692,-0.0589,0.1190,0.6403,0.654
3.233285462,-0.0567,0.1416,0.6547,0.672
3.238207308,-0.0535,0.1551,0.6633,0.683
3.242584615,-0.0535,0.1600,0.6626,0.684
3.245614462,-0.0557,0.1712,0.6659,0.690
3.248387,-0.0574,0.1771,0.6620,0.688
3.253594385,-0.0540,0.1893,0.6586,0.687
3.257588923,-0.0555,0.1974,0.6566,0.688
3.261096615,-0.0562,0.2062,0.6461,0.681
3.266127923,-0.0528,0.2177,0.6314,0.670
3.271200308,-0.0510,0.2220,0.6202,0.661
3.279487,-0.0494,0.2229,0.6149,0.656
