# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
0.567114769,-0.1505,0.5496,1.2378,1.363
0.570141616,-0.1363,0.5471,1.2528,1.374
0.572854539,-0.1129,0.5349,1.2671,1.380
0.593902769,-0.0867,0.5146,1.2840,1.386
0.602211077,0.1581,0.3233,1.3824,1.429
0.609778462,0.1861,0.2849,1.4382,1.478
0.623203077,0.1842,0.2719,1.4688,1.505
0.628541539,0.1966,0.2551,1.5042,1.538
0.632533923,0.2301,0.1913,1.5973,1.625
0.637969539,0.2301,0.1695,1.6125,1.638
0.640741616,0.2271,0.1600,1.6193,1.643
0.644138769,0.2240,0.1514,1.6249,1.647
0.647970231,0.2079,0.1404,1.6259,1.645
0.650515769,0.1993,0.1360,1.6224,1.640
0.653494539,0.1888,0.1334,1.6183,1.635
0.664196308,0.1663,0.1270,1.5963,1.610
0.667783692,0.1432,0.1143,1.5235,1.534
0.671275154,0.1407,0.1123,1.4996,1.510
0.691367077,0.1436,0.1062,1.4438,1.455
0.698316308,0.1287,0.1067,1.2358,1.247
0.702821616,0.1189,0.1131,1.1733,1.185
0.709941231,0.1113,0.1202,1.1328,1.145
0.713043462,0.1074,0.1199,1.1068,1.118
0.715568,0.1038,0.1174,1.0914,1.103
0.720786539,0.0989,0.1160,1.0697,1.081
0.723503385,0.0950,0.1146,1.0601,1.071
0.727271077,0.0898,0.1146,1.0508,1.061
0.731310154,0.0779,0.1209,1.0301,1.040
0.7362,0.0652,0.1231,1.0144,1.024
0.744960077,0.0544,0.1285,0.9973,1.007
0.748800077,0.0373,0.1332,0.9707,0.981
0.751347769,0.0304,0.1346,0.9611,0.971
0.753889616,0.0256,0.1360,0.9529,0.963
0.764134539,0.0165,0.1383,0.9306,0.941
0.768560308,0.0141,0.1363,0.8819,0.893
0.771281308,0.0151,0.1381,0.8681,0.879
0.803637923,0.0121,0.1409,0.8524,0.864
0.811962539,0.0050,0.1404,0.6703,0.685
0.818136,0.0031,0.1360,0.6447,0.659
0.823749846,0.0046,0.1309,0.6317,0.645
0.828690846,0.0029,0.1216,0.6139,0.626
0.832052077,0.0060,0.1270,0.5985,0.612
0.834562769,0.0034,0.1302,0.5970,0.611
0.839602231,0.0021,0.1381,0.6088,0.624
0.846404385,0.0001,0.1432,0.6114,0.628
0.849311385,-0.0058,0.1627,0.6244,0.645
0.852340308,-0.0083,0.1686,0.6319,0.654
0.863659692,-0.0112,0.1781,0.6407,0.665
0.867433308,-0.0088,0.1847,0.6549,0.681
0.872179077,-0.0110,0.1840,0.6547,0.680
0.906634769,-0.0063,0.1824,0.6574,0.682
0.914604077,0.0023,0.2213,0.7011,0.735
0.917585539,-0.0083,0.2472,0.7102,0.752
0.920337846,-0.0149,0.2560,0.7097,0.755
0.922972616,-0.0191,0.2644,0.7121,0.760
0.925792077,-0.0198,0.2732,0.7151,0.766
0.930011769,-0.0281,0.2922,0.7155,0.773
0.933010846,-0.0296,0.2998,0.7139,0.775
0.937875077,-0.0337,0.3142,0.7153,0.782
0.942039462,-0.0345,0.3189,0.7146,0.783
0.946433846,-0.0379,0.3345,0.7148,0.790
0.950488923,-0.0474,0.3489,0.7197,0.801
0.955294231,-0.0538,0.3590,0.7280,0.813
0.963676923,-0.0567,0.3667,0.7356,0.824
0.969840692,-0.0584,0.3905,0.7673,0.863
0.973535077,-0.0466,0.3961,0.7979,0.892
0.991067769,-0.0401,0.3949,0.8080,0.900
0.999664616,0.0221,0.4163,0.9079,0.999
1.002617539,0.0236,0.4396,0.9636,1.059
1.005318154,0.0209,0.4499,0.9861,1.084
1.008847154,0.0151,0.4575,1.0039,1.103
1.034430231,0.0006,0.4765,1.0489,1.152
1.037991154,-0.0361,0.5219,1.1655,1.278
1.041244692,-0.0369,0.5178,1.1613,1.272
1.044052308,-0.0371,0.5165,1.1559,1.267
1.048368616,-0.0345,0.5124,1.1520,1.261
1.053701231,-0.0293,0.5105,1.1501,1.259
1.061383077,-0.0166,0.5025,1.1620,1.266
1.066115769,0.0011,0.4990,1.1864,1.287
1.070900077,0.0124,0.4953,1.2129,1.310
1.083218539,0.0143,0.4916,1.2276,1.322
1.085920616,0.0246,0.4652,1.3150,1.395
1.092378231,-0.0037,0.4697,1.3404,1.420
1.095908077,-0.0582,0.4983,1.3646,1.454
1.098411154,-0.0929,0.5200,1.3735,1.472
1.103597,-0.1559,0.5654,1.3856,1.505
1.109420308,-0.1789,0.5818,1.3959,1.523
1.113632616,-0.1671,0.5671,1.4096,1.529
1.116163462,-0.1481,0.5412,1.4094,1.517
1.120929616,-0.1119,0.4818,1.4091,1.493
1.126497,-0.0958,0.4535,1.4015,1.476
1.131421539,-0.0386,0.3755,1.3877,1.438
1.134085846,-0.0198,0.3499,1.3864,1.430
1.138743769,0.0092,0.3120,1.3924,1.427
1.142648,0.0187,0.2961,1.3961,1.427
1.146683769,0.0253,0.2800,1.4138,1.441
1.151455692,0.0192,0.2732,1.4226,1.449
1.154162462,0.0127,0.2739,1.4331,1.459
1.161357923,0.0058,0.2781,1.4397,1.466
1.169685923,-0.0268,0.2886,1.4325,1.462
1.189404616,-0.0972,0.3003,1.4120,1.447
1.198432616,-0.2153,0.3035,1.2769,1.330
1.201529,-0.2458,0.2968,1.1824,1.244
1.204246846,-0.2478,0.2912,1.1606,1.222
1.207098231,-0.2463,0.2919,1.1430,1.205
1.224044692,-0.2314,0.2868,1.1183,1.177
1.228433231,-0.2082,0.2775,1.1019,1.155
1.232095462,-0.1021,0.2394,1.1078,1.138
1.234756692,-0.0870,0.2341,1.1137,1.141
1.240938462,-0.0626,0.2245,1.1219,1.146
1.244592308,-0.0433,0.2143,1.1251,1.146
1.247259769,-0.0377,0.2064,1.1222,1.142
1.252488308,-0.0205,0.1898,1.1168,1.133
1.262253,-0.0012,0.1710,1.1032,1.116
1.265530539,0.0190,0.1385,1.0765,1.086
1.269801231,0.0248,0.1290,1.0643,1.072
1.272420077,0.0346,0.1174,1.0408,1.048
1.282069231,0.0363,0.1118,1.0264,1.033
1.285010154,0.0307,0.0975,0.9641,0.969
1.287568077,0.0256,0.0982,0.9494,0.955
1.291962539,0.0211,0.0975,0.9385,0.944
1.295331385,0.0026,0.0980,0.9082,0.913
1.300151769,-0.0091,0.1036,0.8807,0.887
1.302799692,-0.0142,0.1050,0.8719,0.878
1.308388616,-0.0264,0.1125,0.8458,0.854
1.312574539,-0.0359,0.1167,0.8206,0.830
1.315283385,-0.0403,0.1172,0.8104,0.820
1.317958462,-0.0420,0.1195,0.8038,0.814
1.324360385,-0.0482,0.1241,0.7830,0.794
1.328277,-0.0525,0.1218,0.7712,0.783
1.333061308,-0.0580,0.1285,0.7490,0.762
1.335679154,-0.0594,0.1304,0.7381,0.752
1.338249923,-0.0596,0.1324,0.7307,0.745
1.341533539,-0.0604,0.1351,0.7223,0.737
1.346085231,-0.0592,0.1421,0.7050,0.722
1.350817616,-0.0543,0.1500,0.6941,0.712
1.355823154,-0.0518,0.1575,0.6806,0.701
1.364845,-0.0479,0.1610,0.6771,0.698
1.369655769,-0.0364,0.1833,0.6691,0.695
1.395144308,-0.0291,0.2031,0.6682,0.699
1.404227692,0.0087,0.2781,0.6522,0.709
1.410253539,0.0214,0.2942,0.6545,0.718
1.414331154,0.0204,0.2959,0.6517,0.716
1.429728616,0.0211,0.2998,0.6561,0.722
1.436712,0.0221,0.3023,0.6626,0.729
1.443528616,-0.0039,0.3084,0.7134,0.777
1.446473,-0.0156,0.3140,0.7216,0.787
1.451258231,-0.0308,0.3247,0.7275,0.797
1.453976693,-0.0379,0.3299,0.7312,0.803
1.463061616,-0.0408,0.3350,0.7351,0.809
1.46656,-0.0499,0.3553,0.7381,0.821
1.470356616,-0.0484,0.3574,0.7414,0.825
1.477529923,-0.0462,0.3683,0.7502,0.837
1.481379769,-0.0354,0.3783,0.7691,0.858
1.486298154,-0.0208,0.3807,0.7840,0.872
1.488957231,-0.0161,0.3816,0.7979,0.885
1.494578846,-0.0103,0.3832,0.8096,0.896
1.499164385,-0.0056,0.3958,0.8475,0.935
1.501662154,-0.0073,0.3988,0.8578,0.946
1.504192077,-0.0044,0.3990,0.8695,0.957
1.507666462,-0.0068,0.4024,0.8835,0.971
1.511813,-0.0088,0.4010,0.9140,0.998
1.514430769,-0.0058,0.3993,0.9299,1.012
1.517008308,-0.0014,0.4000,0.9424,1.024
1.522002154,0.0009,0.3930,0.9634,1.040
1.524779693,-0.0012,0.3905,0.9719,1.047
1.529636616,-0.0024,0.3865,0.9856,1.059
1.532598154,-0.0012,0.3853,0.9878,1.060
1.537422154,-0.0024,0.3865,0.9874,1.060
1.541162154,-0.0046,0.3885,0.9865,1.060
1.544824,-0.0100,0.3926,0.9821,1.058
1.547570846,-0.0154,0.3956,0.9797,1.057
1.552728,-0.0271,0.4037,0.9692,1.050
1.563224616,-0.0420,0.4154,0.9536,1.041
1.567654462,-0.0677,0.4340,0.9364,1.034
1.573112308,-0.0787,0.4433,0.9318,1.035
1.598843385,-0.0831,0.4462,0.9355,1.040
1.604573231,-0.0559,0.4547,1.1876,1.273
1.610041,-0.0369,0.4487,1.2652,1.343
1.622793923,-0.0124,0.4415,1.3332,1.404
1.628439769,0.0067,0.4286,1.3942,1.459
1.632692,0.0598,0.3970,1.5061,1.559
1.637753616,0.0488,0.4079,1.5161,1.571
1.641601616,0.0378,0.4203,1.5098,1.568
1.645176693,0.0097,0.4567,1.4854,1.554
1.647679462,-0.0005,0.4772,1.4707,1.546
1.650729846,-0.0081,0.4936,1.4527,1.534
1.654017,-0.0095,0.5046,1.4365,1.523
1.661991154,0.0134,0.5000,1.4057,1.492
1.665532923,0.0801,0.4466,1.3472,1.422
1.667983769,0.1015,0.4291,1.3211,1.393
1.670966154,0.1194,0.4140,1.2957,1.365
1.697004693,0.1358,0.3968,1.2779,1.345
1.703569616,0.1690,0.3384,1.3302,1.383
1.709198769,0.1824,0.3061,1.3693,1.415
1.713260385,0.1884,0.2790,1.3893,1.429
1.716059462,0.1905,0.2700,1.3973,1.436
1.718637846,0.1912,0.2609,1.4069,1.444
1.725757616,0.1840,0.2478,1.4091,1.442
1.729098154,0.1665,0.2483,1.4013,1.433
1.734197616,0.1465,0.2492,1.3901,1.420
1.739088616,0.1341,0.2509,1.3663,1.396
1.741862846,0.1238,0.2524,1.3483,1.377
1.746427154,0.1180,0.2527,1.3038,1.333
1.749501923,0.1164,0.2527,1.2771,1.307
1.754496,0.1167,0.2492,1.2237,1.254
1.763379462,0.1194,0.2487,1.1974,1.229
1.766632385,0.1290,0.2362,1.0878,1.121
1.771680616,0.1399,0.2229,1.0320,1.065
1.805027769,0.1423,0.2162,1.0084,1.041
1.812496,0.1856,0.1732,0.8879,0.923
1.828981231,0.1842,0.1735,0.8915,0.927
1.835822231,0.1859,0.1766,0.8917,0.928
1.839589616,0.1407,0.2033,0.8837,0.918
1.843112385,0.1355,0.2069,0.8746,0.909
1.849299077,0.1253,0.2080,0.8585,0.892
1.852882154,0.1129,0.2123,0.8465,0.880
1.863835462,0.0971,0.2175,0.8243,0.858
1.869737616,0.0781,0.2269,0.7805,0.817
1.872669923,0.0733,0.2229,0.7532,0.789
1.890679154,0.0717,0.2208,0.7388,0.774
1.904908308,0.0483,0.2194,0.6679,0.705
1.911511769,0.0272,0.2465,0.6533,0.699
1.915862769,0.0155,0.2576,0.6512,0.700
1.920670769,0.0075,0.2616,0.6468,0.698
1.925848923,0.0001,0.2629,0.6447,0.696
1.930812923,-0.0110,0.2646,0.6398,0.692
1.935371154,-0.0173,0.2634,0.6381,0.691
1.937958231,-0.0247,0.2646,0.6359,0.689
1.94272,-0.0305,0.2690,0.6354,0.691
1.945627462,-0.0433,0.2768,0.6368,0.696
1.948084077,-0.0464,0.2814,0.6410,0.702
1.952980693,-0.0506,0.2866,0.6449,0.708
1.955536077,-0.0522,0.2870,0.6461,0.709
1.968950769,-0.0577,0.2859,0.6473,0.710
1.975242462,-0.0464,0.2768,0.6617,0.719
1.996992308,-0.0487,0.2770,0.6706,0.727
2.006544077,-0.0587,0.3274,0.7170,0.790
2.013907769,-0.0677,0.3536,0.7360,0.819
2.026152385,-0.0669,0.3758,0.7512,0.843
2.029023385,-0.0669,0.3839,0.7573,0.852
2.034037231,-0.0210,0.4291,0.8321,0.936
2.038965308,-0.0086,0.4328,0.8463,0.951
2.045203693,-0.0026,0.4335,0.8519,0.956
2.057598462,0.0075,0.4354,0.8693,0.972
2.065551077,0.0165,0.4291,0.8949,0.993
2.069225846,0.0118,0.4273,0.8993,0.996
2.071912,0.0104,0.4289,0.9017,0.999
2.104245616,0.0080,0.4284,0.9059,1.002
2.113141923,-0.0887,0.4980,0.9797,1.103
2.117366539,-0.0887,0.5202,1.0286,1.156
2.122518462,-0.0736,0.5251,1.0528,1.179
2.125669308,-0.0652,0.5273,1.0689,1.194
2.129950462,-0.0482,0.5283,1.0897,1.212
2.132621,-0.0377,0.5246,1.1007,1.220
2.137550769,-0.0166,0.5173,1.1217,1.235
2.140236,-0.0070,0.5137,1.1337,1.245
2.143501616,-0.0007,0.5070,1.1410,1.249
2.147173923,0.0131,0.4973,1.1515,1.254
2.149721,0.0192,0.4927,1.1596,1.260
2.154676693,0.0307,0.4829,1.1769,1.273
2.163419154,0.0351,0.4774,1.1867,1.280
2.169764,0.0314,0.4526,1.2207,1.302
2.172431154,0.0158,0.4450,1.2365,1.314
2.178044693,-0.0002,0.4474,1.2449,1.323
2.191108385,-0.0482,0.4701,1.2588,1.345
2.200069616,-0.1515,0.5535,1.3016,1.423
2.203341846,-0.1070,0.5141,1.3378,1.437
2.208178231,-0.0662,0.4652,1.3483,1.428
2.210758846,-0.0442,0.4389,1.3530,1.423
2.222982846,-0.0208,0.4110,1.3612,1.422
2.228505923,0.0332,0.3626,1.3725,1.420
2.232750231,0.1351,0.2697,1.4287,1.460
2.235385616,0.1373,0.2616,1.4421,1.472
2.238236385,0.1339,0.2595,1.4553,1.484
2.241705539,0.1302,0.2590,1.4621,1.491
2.245775385,0.1138,0.2621,1.4849,1.512
2.248504923,0.0999,0.2661,1.4907,1.518
2.253851769,0.0715,0.2709,1.4944,1.520
2.263309846,0.0307,0.2770,1.4910,1.517
2.268006154,-0.0571,0.2842,1.4558,1.484
2.271034846,-0.0821,0.2854,1.4416,1.472
2.274316077,-0.1029,0.2866,1.4245,1.457
2.297121231,-0.1214,0.2868,1.4071,1.441
2.305792385,-0.1857,0.2418,1.1613,1.201
2.311618462,-0.1620,0.2208,1.1163,1.149
2.316440308,-0.1425,0.2050,1.0750,1.104
2.320939385,-0.1273,0.1989,1.0638,1.090
2.324416616,-0.1205,0.1915,1.0662,1.090
2.328609616,-0.1093,0.1869,1.0645,1.086
2.331352077,-0.1041,0.1833,1.0682,1.089
2.336434154,-0.0914,0.1771,1.0794,1.098
2.338939077,-0.0853,0.1752,1.0831,1.100
2.343457308,-0.0802,0.1732,1.0875,1.104
2.346585,-0.0706,0.1705,1.0927,1.108
2.351639077,-0.0601,0.1630,1.0988,1.112
2.354398154,-0.0557,0.1573,1.0973,1.110
2.358763077,-0.0520,0.1526,1.0934,1.105
2.361534539,-0.0479,0.1468,1.0738,1.085
2.364027385,-0.0474,0.1412,1.0674,1.078
2.366648923,-0.0450,0.1360,1.0572,1.067
2.369374231,-0.0442,0.1316,1.0431,1.052
2.379904,-0.0482,0.1316,1.0130,1.023
2.386465616,-0.0518,0.1285,0.9424,0.952
2.389967077,-0.0510,0.1319,0.9096,0.921
2.404545308,-0.0515,0.1360,0.8949,0.907
2.411365616,-0.0298,0.1400,0.7987,0.811
2.429190539,-0.0244,0.1302,0.7661,0.777
2.435829,-0.0200,0.1267,0.7500,0.761
2.441694154,0.0034,0.1141,0.6422,0.652
2.444486154,0.0065,0.1236,0.6324,0.644
2.447294769,0.0043,0.1265,0.6290,0.642
2.452307077,-0.0019,0.1434,0.6207,0.637
2.454857923,-0.0049,0.1509,0.6161,0.634
2.458051769,-0.0075,0.1563,0.6149,0.634
2.462361616,-0.0156,0.1622,0.6141,0.635
2.465061846,-0.0176,0.1695,0.6134,0.637
2.469682154,-0.0217,0.1803,0.6132,0.639
2.472471385,-0.0242,0.1861,0.6114,0.640
2.480432385,-0.0266,0.1920,0.6102,0.640
2.485601539,-0.0438,0.2262,0.6104,0.652
2.512506154,-0.0459,0.2329,0.6097,0.654
2.524887154,-0.0345,0.2646,0.6435,0.697
2.528982769,-0.0286,0.2649,0.6574,0.709
2.533976923,0.0036,0.2644,0.7360,0.782
2.537866231,0.0124,0.2695,0.7637,0.810
2.541796616,0.0114,0.2768,0.7808,0.829
2.545345539,0.0106,0.2893,0.8082,0.858
2.547778769,0.0048,0.2986,0.8218,0.874
2.550462462,0.0013,0.3079,0.8318,0.887
2.555547154,-0.0061,0.3235,0.8470,0.907
2.563932616,-0.0122,0.3299,0.8521,0.914
2.569844385,-0.0286,0.3631,0.8627,0.936
2.589076385,-0.0369,0.3746,0.8700,0.948
2.596970231,-0.0112,0.3770,0.8803,0.958
2.600620385,0.0170,0.3778,0.8974,0.974
2.603492,0.0260,0.3780,0.9073,0.983
2.608173923,0.0346,0.3763,0.9159,0.991
2.611260308,0.0502,0.3778,0.9328,1.008
2.625180923,0.0566,0.3767,0.9438,1.018
2.628128385,0.0635,0.3727,0.9629,1.034
2.630827154,0.0803,0.3785,1.0117,1.083
2.633605616,0.0796,0.3807,1.0186,1.090
2.638685539,0.0747,0.3900,1.0342,1.108
2.641672923,0.0684,0.3934,1.0389,1.113
2.646090231,0.0490,0.4079,1.0443,1.122
2.649068693,0.0421,0.4147,1.0494,1.129
2.65368,0.0329,0.4266,1.0540,1.138
2.658188385,0.0316,0.4284,1.0587,1.142
2.661364616,0.0356,0.4237,1.0599,1.142
2.666400923,0.0373,0.4198,1.0540,1.135
2.671447077,0.0385,0.4191,1.0567,1.137
2.679171462,0.0412,0.4196,1.0604,1.141
2.685781539,0.0419,0.4266,1.0895,1.171
2.699848693,0.0478,0.4333,1.1144,1.197
2.704346846,0.0747,0.4159,1.2072,1.279
2.711675462,0.0789,0.4115,1.2202,1.290
2.714369,0.0808,0.4014,1.2703,1.335
2.717093231,0.0749,0.4022,1.2879,1.351
2.722057308,0.0535,0.4176,1.3157,1.381
2.724803154,0.0393,0.4315,1.3270,1.396
2.729699693,0.0013,0.4626,1.3468,1.424
2.732409923,-0.0115,0.4838,1.3502,1.434
2.737299385,-0.0230,0.5100,1.3588,1.452
2.741349539,-0.0119,0.5097,1.3632,1.455
2.745100923,0.0307,0.4802,1.3583,1.441
2.750214154,0.0773,0.4335,1.3378,1.408
2.754996,0.1150,0.3937,1.3185,1.381
2.758194154,0.1324,0.3800,1.3131,1.373
2.762439154,0.1524,0.3648,1.3106,1.369
2.765098462,0.1614,0.3562,1.3125,1.370
2.76763977,0.1700,0.3518,1.3221,1.379
2.772945616,0.1819,0.3443,1.3343,1.390
2.780714231,0.1842,0.3375,1.3444,1.398
2.78468677,0.1915,0.3252,1.3910,1.441
2.787774154,0.2022,0.3073,1.4257,1.472
2.819805539,0.2098,0.2963,1.4460,1.491
2.835893923,0.2171,0.2096,1.5396,1.569
2.846123154,0.1849,0.1470,1.4441,1.463
2.853770154,0.1971,0.1125,1.3275,1.347
2.859289616,0.2084,0.1004,1.2726,1.293
2.863826539,0.2257,0.0813,1.1862,1.210
2.866360077,0.2292,0.0779,1.1573,1.182
2.870572923,0.2362,0.0694,1.0981,1.125
2.876599077,0.2377,0.0684,1.0704,1.099
2.880777,0.2325,0.0710,1.0076,1.036
2.885764077,0.2267,0.0782,0.9700,0.999
2.898856308,0.2152,0.0833,0.9340,0.962
2.903304385,0.1830,0.0906,0.8732,0.897
2.917064077,0.1768,0.0943,0.8612,0.884
2.920121846,0.1411,0.1067,0.8201,0.839
2.924243462,0.1285,0.1195,0.8031,0.822
2.928636693,0.1172,0.1292,0.7908,0.810
2.931334846,0.1133,0.1344,0.7877,0.807
2.936012616,0.1096,0.1421,0.7793,0.800
2.938556693,0.1043,0.1444,0.7766,0.797
2.942596923,0.1036,0.1481,0.7740,0.795
2.946333539,0.1069,0.1517,0.7632,0.785
2.948834462,0.1052,0.1570,0.7593,0.782
2.953812616,0.1031,0.1619,0.7505,0.775
2.960616616,0.1031,0.1654,0.7458,0.771
2.964222154,0.1131,0.1808,0.7295,0.760
2.968824923,0.1236,0.1824,0.7199,0.753
2.971422539,0.1238,0.1837,0.7123,0.746
2.977070231,0.1275,0.1857,0.7073,0.742
2.981355154,0.1399,0.1861,0.6877,0.726
2.985910231,0.1419,0.1852,0.6789,0.718
2.995344308,0.1439,0.1910,0.6659,0.708
2.999265616,0.1436,0.2025,0.6564,0.702
3.004181616,0.1402,0.2077,0.6496,0.696
3.013603154,0.1355,0.2113,0.6517,0.698
3.024399462,0.1206,0.2213,0.6610,0.707
3.02894777,0.1155,0.2280,0.6708,0.718
3.032494539,0.0977,0.2355,0.6884,0.734
3.035269846,0.0947,0.2350,0.6926,0.737
3.042432923,0.0845,0.2387,0.7011,0.745
3.045111154,0.0779,0.2362,0.7057,0.748
3.050065616,0.0696,0.2372,0.7087,0.751
3.052578154,0.0649,0.2367,0.7074,0.749
3.058491385,0.0542,0.2416,0.7041,0.746
3.062573231,0.0473,0.2434,0.7021,0.745
3.065073308,0.0446,0.2467,0.7011,0.745
3.067644,0.0412,0.2465,0.6987,0.742
3.070233,0.0390,0.2475,0.6941,0.738
3.079621,0.0353,0.2539,0.6923,0.738
3.090751154,0.0292,0.2616,0.6862,0.735
3.121025,0.0178,0.2837,0.6823,0.739
3.130209231,0.0000,0.3683,0.7324,0.820
3.133095462,0.0153,0.3865,0.7586,0.852
3.135533231,0.0241,0.3890,0.7617,0.856
3.140691154,0.0424,0.3893,0.7644,0.859
3.143261,0.0468,0.3877,0.7644,0.858
3.145934462,0.0556,0.3839,0.7622,0.855
3.150943077,0.0703,0.3834,0.7570,0.851
3.156398539,0.0752,0.3860,0.7549,0.851
3.159625846,0.0764,0.3914,0.7591,0.857
3.163637616,0.0798,0.4014,0.7637,0.866
3.168244077,0.0761,0.4149,0.7786,0.886
3.170932693,0.0717,0.4240,0.7849,0.895
3.179354462,0.0671,0.4352,0.7908,0.905
3.183385231,0.0439,0.4785,0.8460,0.973
3.188502231,0.0368,0.5007,0.8851,1.018
3.209897923,0.0346,0.5097,0.9117,1.045
3.219245923,0.0332,0.5361,1.0770,1.204
3.229545308,0.0319,0.5398,1.0944,1.221
3.23595877,0.0378,0.5466,1.1247,1.251
3.238590462,0.1011,0.5444,1.2129,1.333
3.243812077,0.1209,0.5468,1.2297,1.351
3.248748693,0.1409,0.5459,1.2473,1.369
3.251308693,0.1483,0.5496,1.2612,1.384
3.253937308,0.1532,0.5517,1.2738,1.397
3.259931693,0.1544,0.5549,1.2862,1.409
3.263976077,0.1448,0.5782,1.3143,1.443
3.268825,0.1111,0.6127,1.3255,1.464
3.271395154,0.0903,0.6361,1.3329,1.480
