# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
0.287345,0.1280,0.2935,1.4551,1.490
0.292798231,0.1133,0.2986,1.4094,1.445
0.297128,0.1125,0.3015,1.3913,1.428
0.299653615,0.1104,0.3040,1.3490,1.387
0.302246231,0.1092,0.3079,1.3270,1.367
0.304828385,0.1108,0.3066,1.3036,1.344
0.309891154,0.1192,0.3042,1.2493,1.291
0.313828923,0.1229,0.3054,1.2221,1.266
0.317407154,0.1302,0.2981,1.1645,1.209
0.319942154,0.1346,0.2925,1.1366,1.181
0.324498846,0.1429,0.2866,1.0818,1.128
0.330157308,0.1467,0.2810,1.0560,1.103
0.335047462,0.1488,0.2683,0.9874,1.034
0.337620077,0.1465,0.2651,0.9655,1.012
0.343053539,0.1429,0.2604,0.9299,0.976
0.346611154,0.1402,0.2576,0.9122,0.958
0.349816077,0.1318,0.2521,0.8866,0.931
0.352466539,0.1267,0.2516,0.8773,0.921
0.355006769,0.1189,0.2511,0.8723,0.915
0.357626462,0.1108,0.2483,0.8641,0.906
0.366058769,0.1043,0.2475,0.8558,0.897
0.371283154,0.0793,0.2441,0.8358,0.874
0.375355385,0.0668,0.2416,0.8280,0.865
0.407870154,0.0617,0.2397,0.8243,0.861
0.416369615,0.0232,0.2287,0.7605,0.794
0.421773539,0.0148,0.2316,0.7400,0.776
0.425351692,0.0229,0.2094,0.6188,0.654
0.428392308,0.0251,0.2057,0.6072,0.642
0.433486769,0.0270,0.2010,0.5882,0.622
0.437604077,0.0300,0.2033,0.5743,0.610
0.440705846,0.0297,0.2059,0.5689,0.606
0.444265231,0.0304,0.2077,0.5611,0.599
0.448322539,0.0339,0.2131,0.5518,0.593
0.450951385,0.0373,0.2143,0.5555,0.597
0.455625846,0.0421,0.2260,0.5571,0.603
0.458199462,0.0424,0.2289,0.5557,0.603
0.465963077,0.0412,0.2301,0.5591,0.606
0.469389539,0.0439,0.2434,0.5689,0.620
0.473218846,0.0393,0.2441,0.5720,0.623
0.475788308,0.0373,0.2467,0.5753,0.627
0.504645231,0.0393,0.2519,0.5772,0.631
0.515245539,0.0304,0.2649,0.5775,0.636
0.520878539,0.0239,0.2778,0.5804,0.644
0.524015769,0.0251,0.2879,0.5850,0.652
0.528214231,0.0270,0.2910,0.5931,0.661
0.531321539,0.0304,0.3035,0.6048,0.677
0.533840923,0.0326,0.3101,0.6127,0.687
0.536531385,0.0319,0.3189,0.6195,0.697
0.539241923,0.0307,0.3262,0.6278,0.708
0.549194539,0.0178,0.3413,0.6407,0.726
0.554820923,-0.0017,0.3770,0.6750,0.773
0.558531385,-0.0107,0.3958,0.6913,0.797
0.588622462,-0.0142,0.4066,0.7004,0.810
0.596741308,0.0236,0.4875,0.8071,0.943
0.609300923,0.0583,0.4870,0.8224,0.958
0.614452308,0.0698,0.4870,0.8294,0.964
0.619428923,0.1223,0.5234,0.8681,1.021
0.621980385,0.1272,0.5270,0.8710,1.026
0.631250231,0.1257,0.5398,0.8810,1.041
0.634205923,0.1164,0.5584,0.9061,1.071
0.637223154,0.1082,0.5645,0.9169,1.082
0.641742154,0.0898,0.5838,0.9420,1.112
0.646808692,0.0822,0.5941,0.9550,1.128
0.658607769,0.0607,0.6151,0.9958,1.172
0.666637308,0.0131,0.6628,1.0870,1.273
0.669666154,0.0006,0.6673,1.1232,1.306
0.672229231,-0.0005,0.6642,1.1293,1.310
0.699448,-0.0014,0.6610,1.1454,1.322
0.704116308,-0.0235,0.6190,1.2114,1.361
0.707561231,-0.0286,0.6109,1.2178,1.363
0.716406462,-0.0491,0.5948,1.2268,1.364
0.719522462,-0.1545,0.5999,1.2378,1.384
0.722373,-0.1911,0.6163,1.2407,1.398
0.732286231,-0.2519,0.6456,1.2500,1.429
0.735746539,-0.2840,0.6671,1.2903,1.480
0.742170462,-0.2789,0.6600,1.3113,1.494
0.747504615,-0.2642,0.6456,1.3283,1.500
0.764089308,-0.1869,0.5473,1.3824,1.499
0.779001539,-0.0119,0.3895,1.4949,1.545
0.783826154,0.0043,0.3753,1.5117,1.558
0.803080077,0.0314,0.3569,1.5431,1.584
0.817957615,-0.0210,0.3819,1.4895,1.538
0.821120923,-0.0669,0.3975,1.4499,1.505
0.825351769,-0.2576,0.4186,1.1662,1.266
0.830410231,-0.2666,0.4140,1.1391,1.241
0.833431769,-0.2803,0.4056,1.0909,1.197
0.837804692,-0.2862,0.4000,1.0501,1.160
0.840354462,-0.2896,0.3981,1.0322,1.144
0.846356,-0.2889,0.3942,1.0164,1.128
0.850365308,-0.2668,0.3807,0.9834,1.088
0.853000385,-0.2559,0.3755,0.9795,1.080
0.855411385,-0.2468,0.3724,0.9756,1.073
0.858213923,-0.2351,0.3670,0.9763,1.069
0.863074462,-0.2221,0.3614,0.9763,1.065
0.865629923,-0.1943,0.3543,0.9849,1.065
0.868261846,-0.1771,0.3489,0.9946,1.069
0.873155077,-0.1459,0.3382,1.0039,1.069
0.886569231,-0.1335,0.3326,1.0071,1.069
0.890944923,-0.0704,0.2959,1.0093,1.054
0.900385231,-0.0599,0.2859,1.0059,1.047
0.903375769,-0.0352,0.2536,0.9675,1.001
0.908289846,-0.0313,0.2392,0.9457,0.976
0.912153616,-0.0313,0.2316,0.9331,0.962
0.915940308,-0.0369,0.2160,0.9126,0.938
0.918581539,-0.0398,0.2099,0.9003,0.925
0.923436308,-0.0447,0.1974,0.8710,0.894
0.929178154,-0.0466,0.1942,0.8553,0.878
0.933469,-0.0569,0.1812,0.8126,0.834
0.936103385,-0.0601,0.1784,0.7984,0.820
0.941174846,-0.0628,0.1735,0.7710,0.793
0.945461308,-0.0645,0.1693,0.7591,0.780
0.948705923,-0.0697,0.1668,0.7370,0.759
0.951431769,-0.0731,0.1663,0.7288,0.751
0.954040308,-0.0755,0.1635,0.7219,0.744
0.964684616,-0.0794,0.1644,0.7055,0.729
0.968124308,-0.0780,0.1712,0.6929,0.718
0.971741,-0.0860,0.1852,0.6801,0.710
0.986711462,-0.0874,0.2001,0.6722,0.707
0.989487769,-0.0906,0.2509,0.6568,0.709
0.999511692,-0.0825,0.2685,0.6530,0.711
1.009352385,-0.0704,0.2805,0.6459,0.708
1.015808,-0.0584,0.2940,0.6407,0.707
1.019357231,-0.0139,0.3213,0.6200,0.698
1.023452385,-0.0063,0.3247,0.6178,0.698
1.028361231,0.0043,0.3235,0.6102,0.691
1.031651769,0.0155,0.3271,0.6075,0.690
1.036545846,0.0211,0.3308,0.6051,0.690
1.039185846,0.0223,0.3338,0.6007,0.688
1.041812692,0.0239,0.3348,0.6048,0.692
1.044630769,0.0253,0.3380,0.6072,0.695
1.049337846,0.0170,0.3473,0.6173,0.708
1.051889,0.0111,0.3518,0.6202,0.713
1.056940077,0.0053,0.3592,0.6363,0.731
1.064584923,0.0036,0.3658,0.6440,0.741
1.069746154,0.0000,0.3827,0.6808,0.781
1.072252616,0.0004,0.3837,0.6884,0.788
1.074956308,0.0013,0.3844,0.6936,0.793
1.094840385,0.0018,0.3856,0.6989,0.798
1.102879154,0.0099,0.3876,0.7610,0.854
1.107611385,0.0118,0.3893,0.7845,0.876
1.111595692,0.0075,0.3895,0.7877,0.879
1.115158462,0.0001,0.3942,0.8011,0.893
1.119178539,-0.0046,0.3993,0.8074,0.901
1.122803769,-0.0232,0.4046,0.8189,0.914
1.129271692,-0.0373,0.4142,0.8323,0.930
1.135600385,-0.0508,0.4184,0.8380,0.938
1.138249231,-0.0648,0.4240,0.8495,0.952
1.146160077,-0.0704,0.4233,0.8661,0.967
1.150592385,-0.0731,0.4147,0.8891,0.984
1.153337,-0.0726,0.4117,0.8947,0.988
1.155866846,-0.0743,0.4079,0.9008,0.992
1.165886154,-0.0738,0.3958,0.9128,0.998
1.168508692,-0.0773,0.3890,0.9218,1.004
1.173572,-0.0799,0.3819,0.9262,1.005
1.204593,-0.0846,0.3829,0.9277,1.007
1.217906231,-0.1368,0.4373,0.9073,1.016
1.221888923,-0.1447,0.4479,0.8935,1.010
1.230202462,-0.1820,0.5002,0.8986,1.044
1.234259462,-0.1696,0.5095,0.9397,1.082
1.238152385,-0.1664,0.5105,0.9560,1.096
1.240794846,-0.1545,0.5034,0.9888,1.120
1.246865231,-0.1468,0.4978,1.0084,1.134
1.250854462,-0.1107,0.4831,1.0682,1.178
1.253609,-0.1011,0.4755,1.0875,1.191
1.258537231,-0.0880,0.4680,1.1307,1.227
1.263448385,-0.0911,0.4713,1.1533,1.249
1.271139077,-0.1051,0.4848,1.1906,1.290
1.283251769,-0.1014,0.5322,1.2444,1.357
1.286156308,0.0058,0.4818,1.2964,1.383
1.288652,0.0390,0.4540,1.3148,1.392
1.291244385,0.0728,0.4279,1.3253,1.395
1.300442846,0.1048,0.4024,1.3390,1.402
1.304032616,0.2020,0.3328,1.4003,1.453
1.311032077,0.2345,0.3218,1.4387,1.493
1.314096923,0.2607,0.3166,1.4800,1.536
1.319268,0.2739,0.3147,1.5301,1.586
1.322060923,0.2768,0.3096,1.5520,1.607
1.329146154,0.2814,0.2971,1.5883,1.640
1.334129923,0.2846,0.2732,1.6271,1.674
1.336757846,0.2817,0.2646,1.6322,1.677
1.341714769,0.2634,0.2504,1.6384,1.678
1.345885,0.2543,0.2443,1.6359,1.673
1.349551769,0.2306,0.2343,1.6252,1.658
1.354393616,0.2033,0.2334,1.6156,1.645
1.356961616,0.1910,0.2336,1.6054,1.634
1.367182769,0.1817,0.2360,1.5941,1.622
1.371930846,0.1429,0.2588,1.5274,1.556
1.374390539,0.1387,0.2607,1.5086,1.537
1.393988692,0.1385,0.2637,1.4905,1.520
1.407549923,0.1539,0.2360,1.3595,1.388
1.419893539,0.1560,0.2287,1.3444,1.373
1.423112308,0.1556,0.2236,1.3295,1.357
1.428725231,0.1383,0.1642,1.1374,1.157
1.432417923,0.1341,0.1549,1.0995,1.118
1.437432692,0.1206,0.1542,1.0643,1.082
1.439928385,0.1160,0.1579,1.0467,1.065
1.444925616,0.1094,0.1610,1.0284,1.047
1.447696616,0.0971,0.1673,0.9963,1.015
1.452425846,0.0877,0.1788,0.9707,0.991
1.457563462,0.0768,0.1898,0.9429,0.965
1.467452077,0.0752,0.1966,0.9296,0.953
1.470221539,0.0623,0.2189,0.8842,0.913
1.472753846,0.0615,0.2243,0.8712,0.902
1.487615154,0.0619,0.2299,0.8602,0.893
1.490205616,0.0607,0.2607,0.7935,0.837
1.498312616,0.0617,0.2627,0.7789,0.824
1.502719692,0.0581,0.2786,0.7365,0.790
1.505331077,0.0576,0.2827,0.7211,0.777
1.511096692,0.0559,0.2895,0.7006,0.760
1.515592385,0.0568,0.2937,0.6782,0.741
1.519504692,0.0566,0.2949,0.6710,0.735
1.523308,0.0549,0.2974,0.6561,0.722
1.528044308,0.0532,0.2937,0.6456,0.711
1.530972385,0.0535,0.2917,0.6366,0.702
1.535824923,0.0561,0.2905,0.6314,0.697
1.538534462,0.0493,0.2888,0.6254,0.691
1.541301231,0.0446,0.2870,0.6217,0.686
1.544659077,0.0405,0.2849,0.6170,0.681
1.548425846,0.0304,0.2868,0.6124,0.677
1.550978769,0.0260,0.2859,0.6088,0.673
1.553581,0.0199,0.2876,0.6102,0.675
1.556429231,0.0136,0.2898,0.6114,0.677
1.565762846,0.0023,0.2876,0.6116,0.676
1.575196308,-0.0163,0.2870,0.6156,0.679
1.590313846,-0.0347,0.2870,0.6225,0.686
1.596948308,-0.0466,0.2910,0.6447,0.709
1.615826539,-0.0508,0.2947,0.6545,0.720
1.622092923,-0.0618,0.2984,0.6684,0.735
1.629238462,-0.0613,0.3064,0.7013,0.768
1.632091154,-0.0608,0.3150,0.7048,0.774
1.636996077,-0.0648,0.3284,0.7085,0.784
1.640257,-0.0643,0.3369,0.7073,0.786
1.645838846,-0.0643,0.3509,0.7082,0.793
1.649505539,-0.0699,0.3704,0.7127,0.806
1.654058231,-0.0682,0.3819,0.7141,0.813
1.656606462,-0.0675,0.3853,0.7151,0.815
1.666963077,-0.0672,0.3930,0.7143,0.818
1.693616616,-0.0620,0.4273,0.7402,0.857
1.700142462,-0.0692,0.4838,0.8236,0.958
1.704221923,-0.0657,0.4941,0.8653,0.999
1.709343692,-0.0685,0.4846,0.8791,1.006
1.714390154,-0.0726,0.4811,0.8827,1.008
1.719371077,-0.0831,0.4741,0.8912,1.013
1.724184077,-0.0831,0.4782,0.8949,1.018
1.727029539,-0.0858,0.4792,0.8944,1.018
1.731722539,-0.0921,0.4829,0.9020,1.027
1.734238462,-0.0978,0.4850,0.9054,1.032
1.739470462,-0.1036,0.5034,0.9071,1.043
1.742978462,-0.1095,0.5105,0.9169,1.055
1.747056308,-0.1097,0.5210,0.9364,1.077
1.752034462,-0.1021,0.5288,0.9595,1.100
1.754576616,-0.1011,0.5317,0.9790,1.119
1.757089923,-0.0965,0.5317,0.9991,1.136
1.761811692,-0.0897,0.5327,1.0208,1.155
1.764775154,-0.0708,0.5276,1.0816,1.206
1.767311154,-0.0613,0.5195,1.1093,1.226
1.770148616,-0.0503,0.5151,1.1403,1.252
1.774666769,-0.0345,0.5029,1.2087,1.310
1.782953616,-0.0277,0.4960,1.2365,1.333
1.787206462,0.0006,0.4699,1.3392,1.419
1.789878154,0.0004,0.4692,1.3583,1.437
1.792994462,-0.0034,0.4687,1.3737,1.451
1.809563077,-0.0168,0.4669,1.3945,1.471
1.813965,-0.0415,0.4767,1.4028,1.482
1.817688077,-0.1694,0.5591,1.3409,1.463
1.820224385,-0.1777,0.5703,1.3280,1.456
1.822747154,-0.1808,0.5794,1.3145,1.448
1.826585231,-0.1777,0.5808,1.3060,1.440
1.830289616,-0.1664,0.5650,1.2887,1.417
1.835240923,-0.1452,0.5491,1.2640,1.386
1.837822769,-0.1319,0.5410,1.2551,1.373
1.840499769,-0.1183,0.5349,1.2500,1.365
1.843883154,-0.1021,0.5251,1.2470,1.357
1.848479077,-0.0677,0.5060,1.2503,1.351
1.853225,-0.0410,0.4919,1.2747,1.367
1.855977616,-0.0330,0.4858,1.2911,1.380
1.865822539,-0.0254,0.4729,1.3255,1.408
1.868554846,-0.0291,0.4633,1.3666,1.443
1.873574154,-0.0401,0.4655,1.3959,1.472
1.909877923,-0.0479,0.4643,1.4091,1.484
1.916197,-0.2349,0.4198,1.2167,1.308
1.920278769,-0.2581,0.4179,1.1423,1.243
1.923838539,-0.2700,0.4171,1.0976,1.205
1.929184,-0.2730,0.4193,1.0794,1.190
1.933459154,-0.2705,0.4200,1.0317,1.146
1.935989,-0.2668,0.4198,1.0184,1.133
1.941008385,-0.2530,0.4154,0.9991,1.111
1.943854231,-0.2421,0.4142,0.9937,1.103
1.946684077,-0.2329,0.4073,0.9907,1.096
1.950743154,-0.2060,0.3951,0.9963,1.091
1.953582539,-0.1936,0.3912,0.9993,1.090
1.956295769,-0.1777,0.3812,1.0056,1.090
1.964465846,-0.1468,0.3623,1.0212,1.094
1.969092,-0.1051,0.3380,1.0379,1.097
1.974061,-0.0878,0.3233,1.0443,1.097
2.004156,-0.0802,0.3150,1.0474,1.097
2.012685,-0.0354,0.2502,1.0037,1.035
2.019603154,-0.0510,0.2172,0.9413,0.967
2.024613,-0.0692,0.1910,0.8656,0.889
2.027515462,-0.0741,0.1869,0.8490,0.872
2.032096616,-0.0809,0.1779,0.8106,0.834
2.036947692,-0.0874,0.1754,0.7798,0.804
2.040045846,-0.0865,0.1722,0.7688,0.793
2.046813923,-0.0904,0.1659,0.7432,0.767
2.049848,-0.0831,0.1622,0.7180,0.741
2.052404616,-0.0836,0.1610,0.7094,0.732
2.057459154,-0.0883,0.1637,0.6828,0.708
2.065823077,-0.0904,0.1666,0.6779,0.704
2.069989923,-0.0916,0.1761,0.6537,0.683
2.072806462,-0.0911,0.1798,0.6471,0.678
2.110441539,-0.0858,0.1857,0.6330,0.665
2.118647693,-0.0232,0.2463,0.6347,0.681
2.123212308,-0.0277,0.2688,0.6370,0.692
2.125997231,-0.0313,0.2739,0.6424,0.699
2.128939693,-0.0315,0.2783,0.6473,0.705
2.133914154,-0.0438,0.2942,0.6479,0.713
2.137979462,-0.0459,0.3020,0.6601,0.727
2.140725231,-0.0469,0.3084,0.6593,0.729
2.144263769,-0.0513,0.3145,0.6623,0.735
2.148344308,-0.0589,0.3250,0.6750,0.751
2.153287385,-0.0631,0.3296,0.6843,0.762
2.156004693,-0.0608,0.3336,0.6918,0.770
2.166488,-0.0599,0.3377,0.7069,0.786
2.17158,-0.0552,0.3506,0.7226,0.805
2.175448693,-0.0466,0.3646,0.7453,0.831
2.190467385,-0.0510,0.3695,0.7524,0.840
2.199894846,-0.0615,0.4079,0.8006,0.901
2.216046846,-0.0667,0.4140,0.8197,0.921
2.222370846,-0.0611,0.4200,0.8372,0.939
2.226078462,-0.0268,0.4107,0.9225,1.010
2.229074769,-0.0244,0.4054,0.9340,1.018
2.233690462,-0.0181,0.4014,0.9518,1.033
2.238509231,-0.0228,0.3946,0.9665,1.044
2.244261308,-0.0210,0.3942,0.9812,1.058
2.249128385,-0.0252,0.3924,0.9893,1.065
2.253746462,-0.0342,0.3895,0.9956,1.070
2.256609,-0.0366,0.3937,0.9956,1.071
2.259227385,-0.0394,0.3953,0.9968,1.073
2.267056693,-0.0442,0.3942,0.9951,1.071
2.270783077,-0.0685,0.4056,0.9956,1.077
2.273450462,-0.0726,0.4125,0.9942,1.079
2.306649539,-0.0741,0.4217,0.9921,1.081
2.315797231,-0.0525,0.4538,1.0699,1.163
2.319367769,-0.0474,0.4594,1.1105,1.203
2.324293846,-0.0513,0.4611,1.1393,1.230
2.327118539,-0.0515,0.4606,1.1540,1.244
2.331830539,-0.0543,0.4645,1.1813,1.271
2.336514846,-0.0569,0.4673,1.2139,1.302
2.342227462,-0.0540,0.4692,1.2417,1.329
2.345106154,-0.0574,0.4706,1.2559,1.342
2.349512,-0.0774,0.4804,1.2815,1.371
2.354086769,-0.1060,0.5053,1.3060,1.404
2.356988385,-0.1193,0.5188,1.3192,1.423
2.366394231,-0.1354,0.5535,1.3360,1.452
2.370532385,-0.1268,0.5684,1.3602,1.480
2.374161616,-0.0887,0.5522,1.3756,1.485
2.409412923,-0.0611,0.5288,1.3791,1.478
2.419891693,0.1006,0.3455,1.3908,1.437
2.424782539,0.0761,0.3198,1.3866,1.425
2.428757923,0.0745,0.3140,1.3791,1.416
2.433109539,0.0684,0.3020,1.3607,1.396
2.437311154,0.0612,0.2881,1.3409,1.373
2.440334539,0.0556,0.2863,1.3283,1.360
2.445201,0.0417,0.2830,1.2982,1.329
2.450618231,0.0309,0.2837,1.2664,1.298
2.455299077,0.0185,0.2866,1.2405,1.273
2.457812616,0.0163,0.2879,1.2268,1.260
2.467512,0.0155,0.2861,1.2132,1.247
2.475981,0.0082,0.2824,1.1562,1.190
2.511027077,0.0178,0.2688,1.1158,1.148
2.524770462,0.0703,0.1998,0.9744,0.997
2.530114231,0.0700,0.2020,0.9443,0.968
2.533112077,0.0675,0.2099,0.9350,0.961
2.537835769,0.0644,0.2120,0.9213,0.948
2.540469308,0.0617,0.2150,0.9130,0.940
2.544005616,0.0605,0.2182,0.9049,0.933
2.548134539,0.0595,0.2248,0.8868,0.917
2.550722231,0.0574,0.2292,0.8786,0.910
2.555594846,0.0517,0.2353,0.8612,0.894
2.558554846,0.0488,0.2372,0.8519,0.886
2.565939462,0.0451,0.2380,0.8441,0.878
2.570451769,0.0295,0.2529,0.7979,0.837
2.573750769,0.0263,0.2580,0.7903,0.832
2.595964616,0.0221,0.2602,0.7789,0.821
2.615364308,0.0097,0.2502,0.6862,0.730
2.621220385,0.0070,0.2434,0.6703,0.713
2.627229308,-0.0079,0.2560,0.6323,0.682
2.630704693,-0.0117,0.2558,0.6310,0.681
2.633402539,-0.0163,0.2558,0.6295,0.680
2.638449539,-0.0171,0.2592,0.6244,0.676
2.645135154,-0.0237,0.2639,0.6288,0.682
2.648926231,-0.0323,0.2651,0.6295,0.684
2.653678769,-0.0352,0.2709,0.6307,0.687
2.657115077,-0.0379,0.2739,0.6290,0.687
2.665516693,-0.0401,0.2734,0.6293,0.687
2.668859769,-0.0459,0.2788,0.6290,0.690
2.673731077,-0.0489,0.2812,0.6258,0.688
2.707206846,-0.0496,0.2778,0.6256,0.686
2.713793846,-0.0790,0.3120,0.6596,0.734
2.725445539,-0.0909,0.3371,0.6825,0.767
2.729485308,-0.0946,0.3697,0.7241,0.818
2.734079769,-0.0867,0.3763,0.7409,0.836
2.736863462,-0.0825,0.3795,0.7478,0.843
2.739480385,-0.0765,0.3802,0.7505,0.845
2.742110462,-0.0720,0.3819,0.7526,0.847
2.747395077,-0.0662,0.3837,0.7532,0.848
2.754072308,-0.0457,0.3926,0.7581,0.855
2.756660385,-0.0386,0.4002,0.7684,0.867
2.765328385,-0.0366,0.4063,0.7728,0.874
2.769159385,-0.0119,0.4271,0.7979,0.905
2.771754231,-0.0032,0.4264,0.8036,0.910
2.796766231,0.0097,0.4328,0.8229,0.930
2.805211693,-0.0173,0.4447,0.9045,1.008
2.811171077,-0.0286,0.4452,0.9201,1.023
2.813919077,-0.0550,0.4531,0.9485,1.053
2.817388693,-0.1379,0.4545,1.0088,1.115
2.819964385,-0.1523,0.4562,1.0164,1.124
2.826701308,-0.1838,0.4582,1.0342,1.146
2.830156077,-0.2126,0.4575,1.0464,1.162
2.835124,-0.2292,0.4552,1.0577,1.174
2.837726154,-0.2288,0.4528,1.0653,1.180
2.845552385,-0.2178,0.4440,1.0802,1.188
2.850157308,-0.1780,0.4310,1.0865,1.182
2.852872923,-0.1589,0.4298,1.0909,1.183
2.857721923,-0.1176,0.4235,1.0988,1.183
2.866301923,-0.0978,0.4254,1.1041,1.187
2.871621846,-0.0212,0.4347,1.1635,1.242
2.875271154,-0.0049,0.4415,1.1843,1.264
2.892701308,0.0178,0.4611,1.2312,1.315
2.899092308,-0.0878,0.6209,1.3586,1.496
2.903107385,-0.1032,0.6505,1.4066,1.553
2.906006539,-0.0914,0.6419,1.4196,1.561
2.911567462,-0.0631,0.6092,1.4243,1.550
2.915964693,-0.0384,0.5584,1.4187,1.525
2.921057616,-0.0093,0.5070,1.4118,1.500
2.935529923,0.0192,0.4636,1.4128,1.487
2.938577539,0.0290,0.3937,1.4329,1.486
2.941244308,0.0248,0.3890,1.4485,1.500
2.944211077,0.0195,0.3851,1.4578,1.508
2.948417923,0.0036,0.3773,1.4751,1.523
2.95112,-0.0037,0.3763,1.4821,1.529
2.953758769,-0.0122,0.3734,1.4886,1.535
2.956464385,-0.0215,0.3667,1.4927,1.537
2.966111769,-0.0320,0.3604,1.4935,1.537
2.968891077,-0.0718,0.3364,1.4959,1.535
2.973836616,-0.0953,0.3233,1.4849,1.523
3.007455769,-0.1093,0.3189,1.4749,1.513
3.015433539,-0.2185,0.2991,1.3038,1.355
3.021548616,-0.2229,0.2910,1.2571,1.309
3.024177616,-0.1752,0.2734,1.1437,1.189
3.027541231,-0.1666,0.2690,1.1359,1.179
3.032481923,-0.1489,0.2619,1.1212,1.161
3.036811769,-0.1295,0.2532,1.1114,1.147
3.039877923,-0.1232,0.2472,1.1100,1.144
3.044683769,-0.1048,0.2292,1.0992,1.128
3.049633616,-0.0948,0.2160,1.0963,1.121
3.052206846,-0.0887,0.2108,1.0965,1.120
3.057381616,-0.0821,0.1962,1.0890,1.110
3.060428923,-0.0799,0.1947,1.0821,1.102
3.064820385,-0.0774,0.1905,1.0697,1.089
3.069713308,-0.0774,0.1808,1.0569,1.075
3.072577846,-0.0760,0.1777,1.0511,1.069
3.08222,-0.0762,0.1737,1.0335,1.051
3.084856385,-0.0818,0.1605,1.0030,1.019
3.089772385,-0.0829,0.1519,0.9795,0.995
3.127251154,-0.0843,0.1453,0.9646,0.979
3.134013923,-0.0834,0.1062,0.8290,0.840
3.137158539,-0.0887,0.1158,0.8129,0.826
3.139751769,-0.0941,0.1165,0.8131,0.827
3.143293616,-0.0978,0.1195,0.8096,0.824
3.147941308,-0.1007,0.1280,0.7982,0.815
3.152381616,-0.1039,0.1351,0.7894,0.808
3.157385308,-0.1053,0.1439,0.7789,0.799
3.165445308,-0.1041,0.1461,0.7756,0.796
3.170198231,-0.0980,0.1495,0.7405,0.762
3.172845846,-0.0941,0.1495,0.7307,0.752
3.210069923,-0.0934,0.1532,0.7239,0.746
3.221861308,-0.0525,0.2292,0.6476,0.689
3.228408077,-0.0051,0.2879,0.6484,0.709
3.231435693,0.0055,0.3010,0.6591,0.725
3.235459077,0.0121,0.3164,0.6701,0.741
3.240599154,0.0139,0.3238,0.6799,0.753
3.244796616,0.0143,0.3264,0.6871,0.761
3.248288385,0.0195,0.3364,0.7031,0.780
3.253097923,0.0136,0.3441,0.7241,0.802
3.25792,0.0124,0.3480,0.7327,0.811
3.261140616,0.0082,0.3525,0.7393,0.819
3.264642769,0.0013,0.3553,0.7432,0.824
