# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 09:46:36.831
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.607162,0.0314,-0.1343,-0.5447,0.56
0.617665,-0.0006,-0.1548,-0.4261,0.45
0.635119,-0.0622,-0.1101,0.1485,0.20
0.649358,-0.0709,-0.1266,0.2624,0.30
0.656755,-0.1066,-0.1498,0.3534,0.40
0.659999,-0.1428,-0.1513,0.3931,0.44
0.667429,-0.1765,-0.1550,0.4222,0.48
0.682930,-0.0698,-0.1348,0.2769,0.32
0.690952,-0.0160,-0.1266,0.1116,0.17
0.698994,0.0237,-0.1146,-0.0316,0.12
0.706721,0.0104,-0.1191,-0.1679,0.21
0.722885,-0.0008,-0.0821,-0.3462,0.36
0.732428,-0.0078,-0.0512,-0.3365,0.34
0.742055,-0.0432,-0.0303,-0.2777,0.28
0.748656,-0.0615,-0.0225,-0.1669,0.18
0.759948,-0.0465,-0.0193,-0.0755,0.09
0.769480,-0.0387,-0.0526,0.0019,0.07
0.781041,0.0027,-0.0938,0.0679,0.12
0.791380,-0.0312,-0.0727,0.0466,0.09
0.797683,-0.0013,-0.0670,0.0020,0.07
0.811111,-0.0596,-0.1007,-0.0908,0.15
0.827173,-0.0531,-0.1249,-0.1179,0.18
0.827272,-0.0441,-0.1013,-0.1354,0.17
0.843673,-0.0407,-0.0993,-0.2496,0.27
0.852254,-0.0236,-0.0873,-0.2769,0.29
0.861320,0.0179,-0.0419,-0.2994,0.30
0.866694,0.1085,-0.0250,-0.3075,0.33
0.883844,0.1203,-0.0430,-0.3102,0.34
0.890932,0.0680,-0.0776,-0.2521,0.27
0.899872,0.0044,-0.0666,-0.2037,0.21
0.907620,-0.0528,-0.0457,-0.1651,0.18
0.924065,-0.1633,-0.1083,-0.1721,0.26
0.935317,-0.1470,-0.1392,-0.1579,0.26
0.941378,-0.1102,-0.1649,-0.0792,0.21
0.948867,-0.0768,-0.1740,0.0043,0.19
0.963552,0.0028,-0.1305,0.1181,0.18
0.976982,-0.0088,-0.1143,0.0911,0.15
0.984569,0.0006,-0.0876,0.0244,0.09
0.992409,0.0337,-0.0527,-0.0559,0.08
0.999529,-0.0051,-0.0018,-0.1596,0.16
1.007743,-0.0588,0.0564,-0.2873,0.30
1.019069,-0.0788,0.1196,-0.3898,0.42
1.027328,-0.1203,0.0842,-0.3526,0.38
1.036651,-0.1609,0.0425,-0.2801,0.33
1.050799,-0.1687,-0.0257,-0.1572,0.23
1.060637,-0.0987,-0.0575,-0.1496,0.19
1.072302,-0.0605,-0.1159,-0.1058,0.17
1.078334,-0.0199,-0.1695,-0.0764,0.19
1.090363,0.1293,-0.1800,-0.0503,0.23
1.102546,0.0960,-0.1484,-0.0443,0.18
1.116268,0.1182,-0.1527,-0.0416,0.20
1.124511,0.0623,-0.1597,-0.0473,0.18
1.134404,0.0130,-0.1737,-0.0772,0.19
1.142766,0.0092,-0.1565,-0.0736,0.17
1.150641,0.0433,-0.1749,-0.0821,0.20
1.158059,0.0647,-0.1595,-0.1196,0.21
1.170870,0.0333,-0.1899,-0.1328,0.23
1.184581,-0.0283,-0.1670,-0.1441,0.22
1.192817,-0.0438,-0.1061,-0.1193,0.17
1.197517,0.0008,-0.0434,-0.1062,0.11
1.210722,0.0230,0.0095,-0.1009,0.10
1.226151,0.0123,-0.0022,-0.1092,0.11
1.226840,0.0035,-0.0251,-0.1346,0.14
1.243157,0.0496,-0.0696,-0.0993,0.13
1.250483,0.0783,-0.0990,-0.0595,0.14
1.259890,0.0879,-0.1257,0.0111,0.15
1.267692,0.0761,-0.1603,0.0247,0.18
1.281948,0.0633,-0.0755,-0.0462,0.11
1.290071,0.0557,-0.0516,-0.0878,0.12
1.297811,0.0424,-0.0548,-0.1242,0.14
1.314315,0.0262,-0.0767,-0.1906,0.21
1.322374,-0.0287,-0.0513,-0.2044,0.21
1.330515,-0.1036,-0.0700,-0.1689,0.21
1.338945,-0.1390,-0.1020,-0.0740,0.19
1.347108,-0.1011,-0.1433,-0.0057,0.18
1.356819,-0.0954,-0.1489,0.0365,0.18
1.370580,-0.0895,-0.1397,0.0186,0.17
1.384971,-0.0600,-0.1639,0.0140,0.18
1.392715,0.0082,-0.1389,-0.0067,0.14
1.400193,0.0284,-0.0954,-0.0366,0.11
1.407672,0.0154,-0.0693,-0.0733,0.10
1.419957,0.0351,-0.0282,-0.1122,0.12
1.433476,0.0739,-0.0035,-0.1481,0.17
1.442092,0.0525,-0.0052,-0.1983,0.21
1.449329,0.0094,-0.0231,-0.1913,0.19
1.458225,-0.0123,-0.0316,-0.2330,0.24
1.467621,-0.0054,-0.0726,-0.2170,0.23
1.482910,-0.0195,-0.0976,-0.1583,0.19
1.492407,-0.0078,-0.0984,-0.1707,0.20
1.500296,0.0180,-0.0969,-0.2429,0.26
1.507281,0.0246,-0.0876,-0.2963,0.31
1.522383,0.0452,-0.0386,-0.3395,0.34
1.532402,0.0395,-0.0345,-0.3175,0.32
1.540587,-0.0045,-0.0417,-0.3079,0.31
1.549014,-0.0315,-0.0365,-0.2579,0.26
1.557041,-0.0010,-0.0478,-0.2319,0.24
1.569660,0.0751,-0.0933,-0.1495,0.19
1.584316,0.0709,-0.1305,-0.1215,0.19
1.591635,0.0734,-0.1224,-0.1315,0.19
1.598057,0.0562,-0.0933,-0.1389,0.18
1.610120,0.0226,-0.0481,-0.1793,0.19
1.625494,0.0113,-0.0459,-0.1862,0.19
1.634305,0.0240,-0.0555,-0.2269,0.23
1.642537,0.0409,-0.0741,-0.2320,0.25
1.651014,0.0462,-0.0782,-0.2038,0.22
1.658817,0.0660,-0.0798,-0.2066,0.23
1.674386,0.0352,-0.1169,-0.1787,0.22
1.682934,0.0082,-0.1115,-0.1696,0.20
1.690488,-0.0376,-0.0987,-0.1199,0.16
1.699531,-0.0622,-0.0693,-0.0892,0.13
1.706921,-0.0705,-0.0635,-0.0731,0.12
1.722860,-0.0318,-0.0545,-0.0766,0.10
1.731614,0.0063,-0.0705,-0.1034,0.13
1.740534,0.0229,-0.0699,-0.1038,0.13
1.749282,0.0209,-0.0595,-0.0995,0.12
1.757361,-0.0024,-0.0537,-0.0762,0.09
1.770381,-0.0104,-0.0537,0.0180,0.06
1.782662,0.0359,-0.0604,0.0345,0.08
1.792034,0.0483,-0.0656,0.0611,0.10
1.797690,0.0052,-0.0595,0.0545,0.08
1.811909,-0.0274,-0.0275,-0.0364,0.05
1.823206,-0.0217,-0.0275,-0.0947,0.10
1.832457,-0.0475,-0.0344,-0.1436,0.16
1.844158,-0.0214,-0.0559,-0.2211,0.23
1.850409,0.0114,-0.0515,-0.2231,0.23
1.859210,0.0447,-0.0901,-0.2301,0.25
1.866811,0.0668,-0.1242,-0.2129,0.26
1.882746,0.0712,-0.1048,-0.2259,0.26
1.893356,0.0263,-0.0796,-0.2516,0.27
1.899199,-0.0111,-0.0539,-0.2656,0.27
1.906832,-0.0439,-0.0470,-0.2679,0.28
1.922521,-0.0526,-0.0289,-0.2304,0.24
1.934803,-0.0643,-0.0612,-0.2024,0.22
1.942018,-0.0307,-0.0981,-0.1362,0.17
1.947270,0.0000,-0.1063,-0.1012,0.15
1.963649,-0.0070,-0.0828,-0.0999,0.13
1.975774,-0.0011,-0.0849,-0.1288,0.15
1.982826,0.0454,-0.0659,-0.1718,0.19
1.989018,0.0369,-0.0709,-0.2099,0.22
1.996743,0.0149,-0.0583,-0.2055,0.21
2.007535,-0.0115,-0.0445,-0.1588,0.17
2.018882,-0.0181,-0.0631,-0.0208,0.07
2.032097,0.0162,-0.0945,0.0497,0.11
2.041886,0.0388,-0.1128,0.0539,0.13
2.051372,0.0299,-0.1006,-0.0860,0.14
2.060748,0.0126,-0.1261,-0.1616,0.21
2.074543,0.0123,-0.1373,-0.1247,0.19
2.082574,0.0243,-0.1064,-0.1102,0.16
2.091404,-0.0189,-0.0828,-0.1339,0.16
2.099291,-0.0336,-0.0784,-0.1433,0.17
2.107643,-0.0052,-0.0668,-0.1454,0.16
2.122996,0.0360,-0.0334,-0.1596,0.17
2.133400,0.0109,-0.0216,-0.1715,0.17
2.141429,0.0099,-0.0220,-0.1952,0.20
2.150327,-0.0100,-0.0154,-0.2331,0.23
2.158889,-0.0084,-0.0353,-0.2709,0.27
2.166739,0.0193,-0.0525,-0.2634,0.27
2.179353,0.0260,-0.0814,-0.2441,0.26
2.191558,0.0124,-0.0998,-0.2375,0.26
2.199586,-0.0011,-0.0817,-0.2048,0.22
2.207811,-0.0244,-0.0816,-0.1608,0.18
2.219268,-0.0348,-0.0614,-0.0854,0.11
2.236207,-0.0289,-0.0659,-0.0727,0.10
2.244047,-0.0066,-0.1014,-0.1270,0.16
2.251666,-0.0132,-0.1086,-0.1843,0.21
2.260185,-0.0001,-0.1048,-0.2532,0.27
2.268186,0.0235,-0.1374,-0.3384,0.37
2.277330,0.0122,-0.1842,-0.3975,0.44
2.289189,0.0202,-0.1288,-0.2757,0.31
2.297417,-0.0164,-0.1097,-0.1839,0.21
2.314062,-0.0454,-0.1578,0.0496,0.17
2.321987,-0.0146,-0.1817,0.1878,0.26
2.329943,0.0396,-0.1823,0.2331,0.30
2.338621,0.0861,-0.1916,0.2530,0.33
2.346839,0.0864,-0.1546,0.2236,0.29
2.361936,0.0893,-0.1015,-0.0098,0.14
2.373920,0.0880,-0.0843,-0.1139,0.17
2.381352,0.0751,-0.0645,-0.2110,0.23
2.390267,0.0650,-0.0511,-0.2391,0.25
2.398457,0.0198,-0.0366,-0.2177,0.22
2.406662,0.0111,-0.0407,-0.1726,0.18
2.418655,-0.0147,-0.1049,-0.0140,0.11
2.433207,-0.0037,-0.1234,0.0478,0.13
2.441893,0.0143,-0.1336,0.0697,0.15
2.451190,0.0560,-0.1180,-0.0144,0.13
2.458514,0.0481,-0.0943,-0.0654,0.12
2.467390,0.0421,-0.0541,-0.1857,0.20
2.476707,0.0310,-0.0495,-0.2559,0.26
2.492027,-0.0110,-0.0644,-0.3354,0.34
2.498398,-0.0369,-0.0452,-0.3019,0.31
2.511528,-0.0700,-0.0541,-0.2472,0.26
2.517217,-0.0815,-0.0648,-0.2048,0.23
2.530915,-0.0266,-0.0434,-0.1151,0.13
2.542091,0.0155,-0.0479,-0.1081,0.12
2.550276,-0.0021,-0.0480,-0.0960,0.11
2.557246,-0.0145,-0.0657,-0.1313,0.15
2.570484,0.0002,-0.0886,-0.1817,0.20
2.584073,-0.0261,-0.0546,-0.2212,0.23
2.591266,-0.0571,-0.0205,-0.2608,0.27
2.599034,-0.0616,-0.0196,-0.2743,0.28
2.607323,-0.0588,-0.0228,-0.2810,0.29
2.618763,-0.0480,-0.0273,-0.2118,0.22
2.635933,-0.0469,-0.0573,-0.1455,0.16
2.643604,-0.0084,-0.1016,0.0222,0.10
2.651662,-0.0073,-0.1050,0.0669,0.12
2.658166,0.0102,-0.0900,0.0617,0.11
2.675247,-0.0016,-0.0566,-0.0110,0.06
2.685639,-0.0232,-0.0448,-0.0837,0.10
2.692016,-0.0329,-0.0571,-0.1419,0.16
2.699321,-0.0349,-0.0857,-0.1716,0.19
2.706861,-0.0271,-0.0705,-0.1826,0.20
2.722642,-0.0236,-0.0391,-0.1430,0.15
2.731808,-0.0521,-0.0812,-0.1637,0.19
2.740655,-0.0422,-0.1091,-0.2178,0.25
2.749914,-0.0106,-0.1104,-0.2338,0.26
2.757665,-0.0219,-0.0704,-0.2453,0.26
2.770249,0.0392,-0.0774,-0.2742,0.29
2.782932,0.0662,-0.0929,-0.2511,0.28
2.791187,0.0983,-0.1125,-0.1853,0.24
2.799394,0.1019,-0.1005,-0.1030,0.18
2.808195,0.1102,-0.0765,-0.0327,0.14
2.817101,0.1350,-0.0508,-0.0003,0.14
2.834814,0.0099,-0.0537,-0.1413,0.15
2.842718,0.0007,-0.0452,-0.1957,0.20
2.852860,-0.0412,-0.0720,-0.2409,0.25
2.859266,-0.0733,-0.0859,-0.2460,0.27
2.874515,-0.0380,-0.0758,-0.1712,0.19
2.885112,-0.0089,-0.0976,-0.0840,0.13
2.892255,0.0176,-0.1076,-0.0301,0.11
2.899557,0.0318,-0.1012,-0.0143,0.11
2.914425,0.0121,-0.0904,0.0208,0.09
2.921555,0.0216,-0.1242,0.0139,0.13
2.931688,0.0215,-0.1345,-0.0216,0.14
2.940504,0.0168,-0.1230,-0.0620,0.14
2.948432,0.0125,-0.1114,-0.0690,0.13
2.957396,0.0061,-0.0784,-0.0879,0.12
2.970650,0.0177,-0.0370,-0.0869,0.10
2.985092,0.0164,-0.0409,-0.1363,0.14
2.993060,-0.0278,-0.0210,-0.1736,0.18
3.001452,-0.0602,-0.0083,-0.1726,0.18
3.009984,-0.0622,-0.0177,-0.1234,0.14
3.026516,-0.0699,-0.0331,-0.1275,0.15
3.026747,-0.0734,-0.0440,-0.1530,0.18
3.042489,-0.0480,-0.0570,-0.2131,0.23
3.051249,-0.0113,-0.0875,-0.2335,0.25
3.061887,0.0186,-0.0917,-0.2395,0.26
3.068845,0.0204,-0.0809,-0.2771,0.29
3.082965,-0.0006,-0.1069,-0.3012,0.32
3.093974,-0.0095,-0.1174,-0.2495,0.28
3.100107,-0.0231,-0.0987,-0.1717,0.20
3.107365,-0.0291,-0.1183,-0.1250,0.17
3.121865,-0.0419,-0.1209,-0.0618,0.14
3.132145,-0.0419,-0.0922,-0.0235,0.10
3.141059,-0.0231,-0.0569,-0.0494,0.08
3.149043,-0.0331,-0.0243,-0.0847,0.09
3.157564,-0.0318,-0.0180,-0.1129,0.12
3.170861,0.0164,-0.0384,-0.1384,0.14
3.181203,0.0301,-0.0555,-0.1478,0.16
3.188217,0.0415,-0.0676,-0.1381,0.16
3.198511,0.0412,-0.0746,-0.0879,0.12
3.207063,0.0197,-0.0814,-0.0427,0.09
3.220680,0.0027,-0.0861,0.0243,0.09
3.231067,-0.0218,-0.0921,0.0131,0.10
3.242214,0.0327,-0.1103,-0.1018,0.15
3.250180,-0.0009,-0.0813,-0.1723,0.19
3.262928,-0.0296,-0.0784,-0.2167,0.23
3.266814,-0.0178,-0.0773,-0.2494,0.26
3.283774,0.0370,-0.0454,-0.2412,0.25
3.289815,0.0421,-0.0319,-0.2359,0.24
3.297752,0.0188,-0.0255,-0.2330,0.24
3.313529,-0.0367,-0.0104,-0.2320,0.24
3.321575,-0.0621,0.0005,-0.2601,0.27
3.328867,-0.0612,-0.0244,-0.2619,0.27
3.338124,-0.0555,-0.0610,-0.2400,0.25
3.354084,-0.0255,-0.1065,-0.1826,0.21
3.362174,-0.0350,-0.1248,-0.1424,0.19
3.371054,-0.0287,-0.1309,-0.0976,0.17
3.379327,-0.0180,-0.1228,-0.0598,0.14
3.387835,-0.0029,-0.1006,-0.0434,0.11
3.402286,0.0200,-0.0678,-0.0429,0.08
3.414657,0.0451,-0.0832,-0.0973,0.14
3.423207,0.0732,-0.0794,-0.1349,0.17
3.433631,0.0093,-0.0687,-0.1557,0.17
3.441890,-0.0036,-0.1099,-0.1578,0.19
3.451558,0.0128,-0.1318,-0.1433,0.20
3.458874,0.0345,-0.1295,-0.1552,0.21
3.466873,-0.0187,-0.1007,-0.1338,0.17
3.482272,-0.0767,-0.1028,-0.1340,0.19
3.492677,-0.0693,-0.0979,-0.1006,0.16
3.499807,-0.0448,-0.0741,-0.0670,0.11
3.506668,-0.0460,-0.0796,-0.0379,0.10
3.523424,0.0162,-0.0878,-0.0310,0.09
3.532261,0.0505,-0.0666,-0.1059,0.13
3.540782,0.0626,-0.0767,-0.1616,0.19
3.549630,0.0718,-0.0627,-0.2293,0.25
3.557452,0.0830,-0.0718,-0.2688,0.29
3.571784,0.0669,-0.0795,-0.2445,0.27
3.582531,0.0449,-0.0711,-0.2189,0.23
3.591694,0.0208,-0.0789,-0.1697,0.19
3.598237,0.0043,-0.0718,-0.1305,0.15
3.607233,0.0068,-0.0912,-0.0983,0.13
3.618556,0.0522,-0.0944,-0.0466,0.12
3.633591,0.0448,-0.0780,-0.0823,0.12
3.640526,0.0061,-0.0811,-0.1177,0.14
3.649527,-0.0115,-0.0818,-0.1532,0.17
3.658455,-0.0264,-0.0838,-0.1008,0.13
3.674220,-0.0388,-0.0894,-0.0442,0.11
3.685064,-0.0438,-0.0939,-0.0349,0.11
3.689615,-0.0179,-0.0892,-0.0468,0.10
3.698169,-0.0113,-0.0728,-0.0585,0.09
3.707725,-0.0524,-0.0471,-0.0988,0.12
3.722503,-0.0838,-0.0729,-0.1312,0.17
3.732610,-0.0741,-0.0713,-0.0996,0.14
3.740946,-0.0524,-0.0747,-0.0704,0.12
3.749671,-0.0217,-0.0712,-0.0888,0.12
3.756788,-0.0258,-0.0726,-0.1286,0.15
3.770019,-0.0127,-0.1062,-0.2085,0.23
3.783586,0.0172,-0.1284,-0.1554,0.20
3.790213,0.0447,-0.1071,-0.1264,0.17
3.798521,-0.0211,-0.0570,-0.0808,0.10
3.807756,-0.0671,-0.0403,-0.0640,0.10
3.819092,0.0202,-0.0559,-0.0106,0.06
3.834815,0.0382,-0.0659,-0.0616,0.10
3.842003,0.0185,-0.0797,-0.1012,0.13
3.850077,0.0100,-0.0647,-0.1336,0.15
3.857397,0.0011,-0.0354,-0.1613,0.17
3.874068,-0.0256,-0.0651,-0.2190,0.23
3.884712,-0.0238,-0.0736,-0.2421,0.25
3.891161,-0.0054,-0.0651,-0.2342,0.24
3.897843,0.0039,-0.0351,-0.1928,0.20
3.913867,0.0093,-0.0462,-0.2071,0.21
3.924745,-0.0250,-0.0512,-0.2439,0.25
3.931797,-0.0446,-0.0634,-0.2878,0.30
3.939895,0.0218,-0.0633,-0.3175,0.32
3.953264,0.0066,-0.1352,-0.3160,0.34
3.968001,0.0227,-0.1489,-0.2589,0.30
3.974944,0.0524,-0.1350,-0.1763,0.23
3.980670,0.0174,-0.1277,-0.0916,0.16
3.988133,-0.0031,-0.1110,0.0075,0.11
3.998027,-0.0141,-0.0952,0.0689,0.12
4.009735,0.0132,-0.0317,0.0337,0.05
4.018525,-0.0017,0.0002,-0.0203,0.02
4.032778,-0.0018,-0.0208,-0.0910,0.09
4.041826,-0.0040,-0.0790,-0.1705,0.19
4.049788,-0.0237,-0.0701,-0.1317,0.15
4.056877,-0.0313,-0.1084,-0.0862,0.14
4.074000,-0.1096,-0.1295,-0.0075,0.17
4.084056,-0.1023,-0.1323,0.0119,0.17
4.091113,-0.0253,-0.1166,-0.0209,0.12
4.097764,0.0279,-0.0994,-0.0700,0.12
4.113998,0.0006,-0.0597,-0.1909,0.20
4.126210,-0.0011,-0.0290,-0.2155,0.22
4.132790,-0.0364,-0.0310,-0.2358,0.24
4.139223,-0.0574,-0.0441,-0.2207,0.23
4.153795,-0.0624,-0.0612,-0.1104,0.14
4.166855,-0.0254,-0.0520,-0.0909,0.11
4.174191,0.0177,-0.0581,-0.0590,0.08
4.181220,0.0676,-0.0602,-0.0815,0.12
4.188194,0.0596,-0.0630,-0.0700,0.11
4.198385,0.0494,-0.0351,-0.1230,0.14
4.207685,0.0591,-0.0360,-0.1496,0.16
4.218453,0.1055,-0.0596,-0.2194,0.25
4.234873,0.0392,-0.0781,-0.2647,0.28
4.242343,0.0083,-0.0879,-0.2119,0.23
4.249859,0.0439,-0.0993,-0.1357,0.17
4.257507,0.0595,-0.1315,-0.0910,0.17
4.273599,-0.0338,-0.1962,0.0105,0.20
4.284822,-0.0350,-0.1575,-0.0065,0.16
4.293078,-0.0509,-0.1316,-0.0109,0.14
4.299377,-0.0211,-0.1279,-0.0581,0.14
4.313300,0.0095,-0.0402,-0.2283,0.23
4.321404,-0.0418,-0.0015,-0.2821,0.29
4.329004,-0.0486,-0.0084,-0.2855,0.29
4.337445,0.0268,0.0089,-0.3155,0.32
4.353319,-0.0284,-0.0289,-0.3886,0.39
4.364268,-0.0605,-0.0930,-0.3341,0.35
4.373209,-0.0637,-0.1272,-0.2682,0.30
4.381528,-0.0765,-0.1391,-0.1501,0.22
4.390392,-0.0685,-0.1654,-0.0656,0.19
4.398648,-0.0469,-0.1874,-0.0094,0.19
4.410910,-0.1045,-0.1628,-0.0218,0.19
4.417483,-0.1054,-0.1716,-0.0806,0.22
4.433477,-0.0798,-0.1313,-0.2712,0.31
4.441199,-0.0379,-0.0840,-0.3555,0.37
4.448919,0.0028,-0.0623,-0.4284,0.43
4.459542,0.0632,-0.0393,-0.4398,0.45
4.470660,0.1234,-0.0033,-0.3969,0.42
4.480636,0.2471,-0.0153,-0.2835,0.38
4.489420,0.2444,-0.0373,-0.1986,0.32
4.497335,0.1897,-0.0375,-0.1449,0.24
4.513999,0.0503,-0.0583,-0.0500,0.09
4.524278,0.0068,-0.1027,-0.0569,0.12
4.530725,-0.0326,-0.1275,-0.0616,0.15
4.539675,-0.0650,-0.1545,-0.0952,0.19
4.548416,-0.0881,-0.1745,-0.0951,0.22
4.556733,-0.0533,-0.1708,-0.1021,0.21
4.569450,0.0299,-0.0744,-0.1077,0.13
4.579507,0.0405,-0.0486,-0.1304,0.14
4.591167,0.0307,-0.0256,-0.1767,0.18
4.598256,0.0487,-0.0025,-0.2113,0.22
4.607067,0.0554,0.0021,-0.2103,0.22
4.619179,0.0135,-0.0559,-0.1428,0.15
4.632830,-0.0674,-0.0849,0.1027,0.15
4.641013,-0.1216,-0.0975,0.1839,0.24
4.649582,-0.1426,-0.1039,0.2369,0.30
4.657621,-0.1399,-0.0703,0.2593,0.30
4.673388,-0.0789,-0.0786,0.1986,0.23
4.682978,-0.0488,-0.0957,0.1389,0.18
4.690062,-0.0348,-0.1012,0.0747,0.13
4.698511,-0.0341,-0.1094,0.0393,0.12
4.706768,-0.0232,-0.1056,0.0015,0.11
4.721747,0.0385,-0.1126,-0.0571,0.13
4.731357,0.0455,-0.1092,-0.0634,0.13
4.738799,0.0373,-0.0991,-0.0719,0.13
4.747252,0.0183,-0.0912,-0.0852,0.13
4.761930,-0.0263,-0.0872,-0.0975,0.13
4.775615,-0.0103,-0.1030,-0.1110,0.15
4.783125,0.0131,-0.1137,-0.0983,0.15
4.790691,0.0624,-0.1003,-0.0857,0.15
4.797368,0.0948,-0.0678,-0.0563,0.13
4.809730,0.1216,-0.0367,-0.0332,0.13
4.817364,0.1039,-0.0628,-0.0701,0.14
4.832990,0.0442,-0.0851,-0.1360,0.17
4.841872,0.0094,-0.0997,-0.1990,0.22
4.849104,-0.0423,-0.0852,-0.2238,0.24
4.857883,-0.0922,-0.0654,-0.2275,0.25
4.873565,-0.1151,-0.0341,-0.2355,0.26
4.884609,-0.0899,-0.0544,-0.2083,0.23
4.892089,-0.0647,-0.0819,-0.1812,0.21
4.898825,-0.0487,-0.0684,-0.1733,0.19
4.913374,-0.0179,-0.0705,-0.1049,0.13
4.926121,0.0087,-0.0668,-0.1185,0.14
4.932988,0.0409,-0.0538,-0.1104,0.13
4.939891,0.0329,-0.0506,-0.0974,0.11
4.953673,-0.0586,-0.0503,-0.0874,0.12
4.963814,-0.1039,-0.0723,-0.1167,0.17
4.972757,-0.1243,-0.0918,-0.1533,0.22
4.981676,-0.0849,-0.1062,-0.1733,0.22
4.988875,-0.0718,-0.0916,-0.2055,0.24
4.997814,-0.0760,-0.0840,-0.2162,0.24
5.009489,-0.0592,-0.0609,-0.2238,0.24
5.017923,-0.0166,-0.0739,-0.1992,0.21
5.033983,0.0079,-0.0481,-0.0958,0.11
5.041332,-0.0050,-0.0558,-0.0643,0.09
5.052011,-0.0009,-0.0764,-0.0562,0.09
5.060182,0.0057,-0.0642,-0.0668,0.09
5.067817,0.0196,-0.0504,-0.1272,0.14
5.081978,0.0100,-0.0490,-0.2360,0.24
5.093367,0.0029,-0.0611,-0.2511,0.26
5.100697,0.0001,-0.0701,-0.2643,0.27
5.113364,0.0192,-0.1179,-0.2389,0.27
5.124212,0.0569,-0.1065,-0.2026,0.24
5.130465,0.0678,-0.0950,-0.1879,0.22
5.139821,0.0551,-0.1051,-0.1971,0.23
5.153461,0.0551,-0.0464,-0.1892,0.20
5.164514,0.0321,-0.0732,-0.1961,0.21
5.174082,0.0462,-0.1065,-0.1939,0.23
5.182000,0.0390,-0.1176,-0.1730,0.21
5.190841,0.0243,-0.0969,-0.1046,0.14
5.200442,0.0331,-0.0653,0.0683,0.10
5.209084,0.0685,-0.0414,0.0827,0.12
5.218127,0.0582,-0.0187,0.0739,0.10
5.234010,-0.0507,0.0311,-0.0352,0.07
5.241597,-0.0700,0.0161,-0.1171,0.14
5.249122,-0.0653,0.0108,-0.1894,0.20
5.258186,-0.0485,-0.0279,-0.2547,0.26
5.273870,-0.0535,-0.1539,-0.2929,0.34
5.282581,-0.0384,-0.1717,-0.2946,0.34
5.290054,0.0050,-0.1410,-0.3158,0.35
5.298028,0.0171,-0.1527,-0.2823,0.32
5.308333,0.0104,-0.1378,-0.2539,0.29
5.321359,-0.0077,-0.0597,-0.1878,0.20
5.329291,0.0005,-0.0161,-0.1761,0.18
5.338346,-0.0093,0.0126,-0.1906,0.19
5.352880,-0.0150,-0.0188,-0.2241,0.23
5.362288,-0.0120,-0.0641,-0.2195,0.23
5.371010,-0.0045,-0.0947,-0.1864,0.21
5.380456,-0.0093,-0.1127,-0.1369,0.18
5.388422,-0.0022,-0.1542,-0.0399,0.16
5.397351,0.0117,-0.1575,0.0213,0.16
5.408708,0.0180,-0.1209,0.0831,0.15
