# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
1.235257538,-0.0618,0.4354,1.3076,1.380
1.237815769,-0.0662,0.4469,1.3197,1.395
1.242903769,-0.0860,0.4745,1.3395,1.424
1.246917231,-0.0988,0.5012,1.3563,1.449
1.251047692,-0.1009,0.5374,1.4022,1.505
1.255452077,-0.0743,0.5374,1.4264,1.526
1.260489923,-0.0377,0.5129,1.4378,1.527
1.264215769,-0.0144,0.4899,1.4443,1.525
1.267849,0.0373,0.4301,1.4487,1.512
1.270415077,0.0605,0.4014,1.4511,1.507
1.273138769,0.0842,0.3773,1.4541,1.505
1.278417846,0.1206,0.3367,1.4563,1.500
1.281164308,0.1346,0.3264,1.4567,1.499
1.283797,0.1441,0.3184,1.4607,1.502
1.288702846,0.1521,0.3096,1.4685,1.508
1.293407077,0.1502,0.3068,1.4783,1.517
1.300909846,0.1463,0.3040,1.4844,1.522
1.303456692,0.1336,0.2942,1.4895,1.524
1.311211692,0.1318,0.2837,1.4881,1.521
1.327609538,0.1269,0.2590,1.4993,1.527
1.335368,0.0903,0.2218,1.4998,1.519
1.338576692,0.0733,0.2113,1.4834,1.500
1.341229846,0.0684,0.2089,1.4724,1.489
1.347313538,0.0642,0.2057,1.4511,1.467
1.351323769,0.0649,0.2022,1.4155,1.431
1.356317846,0.0635,0.1996,1.3742,1.390
1.358853231,0.0635,0.1954,1.3532,1.369
1.378529,0.0644,0.1898,1.3302,1.345
1.387286461,0.0664,0.1833,1.3076,1.322
1.391612077,0.0862,0.1178,1.0420,1.052
1.394145846,0.0847,0.1158,1.0203,1.030
1.399122846,0.0833,0.1113,1.0088,1.018
1.402191385,0.0810,0.1031,0.9800,0.989
1.407236692,0.0801,0.1033,0.9678,0.977
1.420110846,0.0708,0.0992,0.9350,0.943
1.42428,0.0574,0.0936,0.8954,0.902
1.432875154,0.0483,0.0936,0.8824,0.889
1.437078769,0.0337,0.0989,0.8609,0.867
1.441871385,0.0223,0.1029,0.8483,0.855
1.444532385,0.0167,0.1087,0.8409,0.848
1.448387154,0.0114,0.1125,0.8311,0.839
1.452074231,0.0029,0.1183,0.8162,0.825
1.454707769,0.0021,0.1214,0.8089,0.818
1.457314231,-0.0010,0.1216,0.7996,0.809
1.459712615,-0.0046,0.1283,0.7910,0.801
1.463346538,-0.0042,0.1311,0.7840,0.795
1.467496308,-0.0046,0.1360,0.7659,0.778
1.470190461,-0.0002,0.1368,0.7544,0.767
1.474785231,0.0050,0.1368,0.7346,0.747
1.477476692,0.0085,0.1373,0.7295,0.742
1.481283385,0.0102,0.1363,0.7214,0.734
1.485327385,0.0173,0.1376,0.7021,0.716
1.490072077,0.0190,0.1402,0.6791,0.694
1.493009538,0.0221,0.1434,0.6710,0.687
1.502585308,0.0216,0.1526,0.6577,0.675
1.505302154,0.0244,0.1679,0.6419,0.664
1.510540923,0.0253,0.1737,0.6342,0.658
1.543591692,0.0236,0.1845,0.6256,0.653
1.549486154,0.0253,0.2441,0.5965,0.645
1.553534769,0.0244,0.2534,0.5831,0.636
1.558419077,0.0229,0.2568,0.5834,0.638
1.561359461,0.0236,0.2585,0.5848,0.640
1.572976308,0.0260,0.2600,0.5855,0.641
1.579532692,0.0292,0.2625,0.5890,0.645
1.582685615,0.0251,0.2786,0.6088,0.670
1.586521923,0.0227,0.2837,0.6178,0.680
1.590631769,0.0178,0.2895,0.6305,0.694
1.593462846,0.0153,0.2917,0.6370,0.701
1.601970461,0.0114,0.2993,0.6437,0.710
1.607247385,-0.0095,0.3208,0.6664,0.740
1.611011692,-0.0279,0.3499,0.6923,0.776
1.629270461,-0.0335,0.3606,0.7034,0.791
1.644406769,-0.0464,0.4105,0.7630,0.868
1.650076,-0.0435,0.4289,0.7781,0.889
1.654297538,-0.0296,0.4271,0.7833,0.893
1.657176923,-0.0244,0.4235,0.7866,0.894
1.659687154,-0.0166,0.4256,0.7871,0.895
1.662533308,-0.0124,0.4261,0.7889,0.897
1.666015154,-0.0105,0.4256,0.7940,0.901
1.670302154,-0.0046,0.4296,0.8064,0.914
1.674117615,-0.0056,0.4303,0.8311,0.936
1.677009923,-0.0046,0.4320,0.8483,0.952
1.680917231,-0.0068,0.4389,0.8653,0.970
1.684928,-0.0154,0.4540,0.9035,1.011
1.689930154,-0.0315,0.4676,0.9558,1.065
1.694329846,-0.0457,0.4787,1.0044,1.114
1.702651077,-0.0528,0.4799,1.0254,1.133
1.706841,-0.0921,0.4870,1.1016,1.208
1.709825923,-0.1034,0.4853,1.1156,1.221
1.733498154,-0.1244,0.4855,1.1417,1.247
1.744532615,-0.1980,0.4580,1.1982,1.298
1.748042846,-0.1916,0.4501,1.2258,1.320
1.752652077,-0.1850,0.4494,1.2361,1.328
1.757613308,-0.1554,0.4447,1.2740,1.358
1.781805538,-0.1197,0.4308,1.3082,1.382
1.784912308,-0.0902,0.4200,1.3412,1.408
1.787669615,-0.0923,0.4818,1.4189,1.501
1.792692385,-0.1266,0.5256,1.4238,1.523
1.797349615,-0.1349,0.5522,1.4192,1.529
1.799988615,-0.1312,0.5510,1.4133,1.523
1.802708923,-0.1181,0.5410,1.4052,1.510
1.807431461,-0.0899,0.5014,1.3847,1.475
1.819137231,-0.0538,0.4606,1.3639,1.441
1.822596923,0.0046,0.3921,1.3409,1.397
1.825288385,0.0116,0.3856,1.3490,1.403
1.828500308,0.0178,0.3832,1.3578,1.411
1.853745538,0.0239,0.3814,1.3663,1.419
1.859869231,0.0244,0.3646,1.4333,1.479
1.865341923,0.0031,0.3548,1.4269,1.470
1.868507077,-0.0188,0.3529,1.4128,1.456
1.873379077,-0.0484,0.3504,1.3908,1.435
1.876107077,-0.0636,0.3489,1.3744,1.419
1.882469846,-0.0916,0.3467,1.3339,1.381
1.886122846,-0.1251,0.3420,1.2798,1.331
1.889061846,-0.1398,0.3431,1.2515,1.305
1.893356923,-0.1640,0.3375,1.1929,1.250
1.897999385,-0.1738,0.3336,1.1625,1.222
1.900871462,-0.1899,0.3266,1.1041,1.167
1.903590538,-0.1950,0.3235,1.0753,1.140
1.906647154,-0.1999,0.3201,1.0471,1.113
1.911000385,-0.1982,0.3077,0.9968,1.062
1.918497538,-0.1957,0.2986,0.9721,1.036
1.921109923,-0.1855,0.2749,0.9201,0.978
1.924538846,-0.1782,0.2676,0.9042,0.960
1.931385308,-0.1633,0.2532,0.8884,0.938
1.955303769,-0.1419,0.2421,0.8827,0.926
1.961849,-0.0613,0.1774,0.9196,0.939
1.973032615,-0.0543,0.1725,0.9215,0.939
1.978384308,-0.0476,0.1568,0.9238,0.938
1.983037923,-0.0464,0.1253,0.8971,0.907
1.986553923,-0.0552,0.1146,0.8763,0.886
1.989719077,-0.0594,0.1111,0.8658,0.875
1.994113538,-0.0699,0.1053,0.8478,0.857
2.001847077,-0.0782,0.1048,0.8367,0.847
2.011960615,-0.0914,0.0933,0.8077,0.818
2.045584385,-0.1112,0.0913,0.7686,0.782
2.054263462,-0.0975,0.0936,0.7332,0.746
2.057479077,-0.0838,0.1170,0.7358,0.750
2.063944077,-0.0823,0.1316,0.7297,0.746
2.067611692,-0.0694,0.1456,0.7229,0.741
2.072347692,-0.0571,0.1575,0.7097,0.729
2.077362846,-0.0422,0.1632,0.7021,0.722
2.081526154,-0.0337,0.1663,0.7011,0.721
2.085165923,-0.0186,0.1722,0.6948,0.716
2.089690154,-0.0135,0.1859,0.6880,0.713
2.092988615,-0.0107,0.1954,0.6871,0.714
2.095551385,-0.0091,0.2035,0.6864,0.716
2.098220692,-0.0063,0.2115,0.6869,0.719
2.103001538,-0.0012,0.2250,0.6904,0.726
2.105563769,0.0036,0.2353,0.6880,0.727
2.108221231,0.0072,0.2423,0.6882,0.730
2.119301,0.0106,0.2532,0.6923,0.737
2.127268692,0.0295,0.2819,0.7057,0.761
2.144079385,0.0346,0.3003,0.7165,0.778
2.155450154,0.0251,0.3369,0.7500,0.823
2.161345846,-0.0039,0.3426,0.7735,0.846
2.172519077,-0.0079,0.3408,0.7781,0.849
2.179596615,-0.0115,0.3438,0.7815,0.854
2.182986462,-0.0669,0.3618,0.8292,0.907
2.185522846,-0.0753,0.3646,0.8358,0.915
2.188047692,-0.0790,0.3695,0.8446,0.925
2.193096615,-0.0853,0.3788,0.8661,0.949
2.196322769,-0.0831,0.3783,0.8723,0.954
2.200864077,-0.0687,0.3778,0.8884,0.968
2.203674846,-0.0640,0.3778,0.8966,0.975
2.208552615,-0.0520,0.3719,0.9171,0.991
2.217321846,-0.0440,0.3702,0.9399,1.011
2.221298231,-0.0147,0.3687,0.9797,1.047
2.223947462,-0.0066,0.3692,0.9900,1.057
2.247377308,0.0146,0.3653,1.0103,1.074
2.261636692,0.0141,0.4058,1.0826,1.156
2.268088615,-0.0186,0.4550,1.1312,1.219
2.271567692,-0.0117,0.4469,1.1412,1.226
2.274183077,-0.0063,0.4389,1.1447,1.226
2.276681,-0.0010,0.4305,1.1461,1.224
2.280555385,0.0065,0.4228,1.1473,1.223
2.284225923,0.0216,0.4063,1.1515,1.221
2.286739154,0.0276,0.4007,1.1566,1.224
2.289332308,0.0356,0.3924,1.1615,1.227
2.291865308,0.0437,0.3895,1.1659,1.230
2.297127769,0.0502,0.3858,1.1804,1.243
2.300010769,0.0512,0.3870,1.1897,1.252
2.304573,0.0576,0.3909,1.2107,1.274
2.309646846,0.0607,0.4007,1.2456,1.310
2.312200923,0.0619,0.4030,1.2635,1.328
2.320430231,0.0635,0.4083,1.2825,1.347
2.323314154,0.0419,0.4403,1.3311,1.403
2.328266154,0.0163,0.4745,1.3649,1.445
2.343498846,0.0062,0.4880,1.3824,1.466
2.353303077,0.0781,0.4203,1.4167,1.480
2.357783385,0.1243,0.3331,1.3917,1.436
2.380078769,0.1399,0.2974,1.3893,1.428
2.385222769,0.1526,0.2690,1.3884,1.422
2.388149308,0.2010,0.1854,1.4022,1.429
2.393363769,0.2113,0.1749,1.4087,1.435
2.398105538,0.2282,0.1622,1.4140,1.441
2.403193846,0.2387,0.1546,1.4171,1.445
2.407971077,0.2426,0.1537,1.4155,1.444
2.419029538,0.2472,0.1542,1.4096,1.439
2.427251154,0.2385,0.1651,1.3798,1.410
2.443604923,0.2213,0.1833,1.3427,1.373
2.453142769,0.1912,0.2241,1.2390,1.274
2.455985615,0.1751,0.2301,1.1538,1.189
2.460980615,0.1705,0.2250,1.1144,1.150
2.463715077,0.1714,0.2194,1.0936,1.128
2.468413308,0.1661,0.2133,1.0528,1.087
2.473199077,0.1572,0.2020,1.0189,1.051
2.475768923,0.1544,0.1974,0.9993,1.030
2.480707154,0.1483,0.1871,0.9702,0.999
2.483504308,0.1451,0.1833,0.9553,0.983
2.488270846,0.1355,0.1768,0.9277,0.954
2.493300692,0.1287,0.1759,0.9042,0.930
2.496848615,0.1226,0.1740,0.8971,0.922
2.501177231,0.1145,0.1673,0.8819,0.905
2.505709538,0.1082,0.1644,0.8732,0.895
2.508324692,0.1013,0.1647,0.8681,0.889
2.510994231,0.0999,0.1663,0.8634,0.885
2.518619077,0.0971,0.1663,0.8597,0.881
2.521555769,0.0833,0.1695,0.8563,0.877
2.527268615,0.0786,0.1732,0.8585,0.879
2.547406462,0.0640,0.1808,0.8546,0.876
2.550813846,0.0603,0.1823,0.8532,0.874
2.560868308,0.0211,0.1915,0.8392,0.861
2.571644,0.0129,0.1873,0.8180,0.839
2.577798231,0.0097,0.1866,0.8108,0.832
2.583289,0.0011,0.1756,0.7458,0.766
2.586285231,0.0048,0.1812,0.7295,0.752
2.588814769,0.0062,0.1833,0.7185,0.741
2.592469923,0.0087,0.1893,0.7118,0.737
2.597073538,0.0097,0.1959,0.7031,0.730
2.601064615,0.0136,0.2003,0.6989,0.727
2.603818846,0.0173,0.2096,0.6884,0.720
2.606649846,0.0178,0.2099,0.6815,0.713
2.614581615,0.0207,0.2152,0.6745,0.708
2.619171462,0.0227,0.2292,0.6640,0.703
2.622551692,0.0244,0.2334,0.6623,0.703
2.629093615,0.0285,0.2392,0.6638,0.706
2.631621846,0.0290,0.2431,0.6633,0.707
2.648238769,0.0351,0.2465,0.6589,0.704
2.661775077,0.0124,0.2644,0.6422,0.695
2.666465538,-0.0098,0.2832,0.6359,0.696
2.669408923,-0.0115,0.2849,0.6375,0.698
2.672159385,-0.0159,0.2910,0.6388,0.702
2.676816615,-0.0184,0.2998,0.6388,0.706
2.680040923,-0.0212,0.3064,0.6407,0.711
2.684592,-0.0291,0.3208,0.6486,0.724
2.687136923,-0.0333,0.3289,0.6564,0.735
2.689721308,-0.0345,0.3343,0.6626,0.743
2.694701308,-0.0317,0.3429,0.6703,0.754
2.697270154,-0.0315,0.3494,0.6784,0.764
2.699794769,-0.0266,0.3553,0.6857,0.773
2.704781231,-0.0200,0.3611,0.6964,0.785
2.709615692,-0.0075,0.3724,0.7131,0.804
2.717048,-0.0061,0.3778,0.7178,0.811
2.719847462,-0.0105,0.3958,0.7334,0.833
2.725711077,-0.0095,0.4037,0.7468,0.849
2.739923385,-0.0034,0.4154,0.7619,0.868
2.747772923,0.0253,0.4277,0.8177,0.923
2.752601538,0.0295,0.4379,0.8597,0.965
2.757532385,0.0292,0.4345,0.8932,0.994
2.760111692,0.0283,0.4313,0.9108,1.008
2.779405846,0.0280,0.4301,0.9320,1.027
2.785109615,0.0202,0.4293,0.9768,1.067
2.788184308,-0.0499,0.4366,1.1198,1.203
2.790705538,-0.0633,0.4435,1.1305,1.216
2.796954231,-0.0883,0.4513,1.1515,1.240
2.800776308,-0.1100,0.4604,1.1618,1.255
2.803555077,-0.1197,0.4655,1.1679,1.263
2.808320615,-0.1312,0.4674,1.1643,1.261
2.811099385,-0.1354,0.4687,1.1596,1.258
2.81782,-0.1422,0.4687,1.1540,1.254
2.821084077,-0.1489,0.4657,1.1481,1.248
2.824807462,-0.1479,0.4657,1.1464,1.246
2.860526154,-0.1432,0.4680,1.1496,1.249
2.867676923,-0.1579,0.4890,1.2703,1.370
2.871670538,-0.2300,0.5596,1.2975,1.432
2.876534462,-0.2495,0.5752,1.3150,1.457
2.880182154,-0.2483,0.5701,1.3265,1.465
2.884094231,-0.2248,0.5415,1.3490,1.471
2.889004,-0.2041,0.4985,1.3707,1.473
2.893955385,-0.1787,0.4559,1.3879,1.472
2.897976308,-0.1666,0.4335,1.3949,1.470
2.902183462,-0.1356,0.3924,1.4182,1.478
2.906557846,-0.1004,0.3580,1.4402,1.487
2.909436923,-0.0848,0.3404,1.4524,1.494
2.921202846,-0.0694,0.3264,1.4668,1.504
2.924224692,-0.0135,0.2707,1.5326,1.556
2.926811692,-0.0061,0.2641,1.5394,1.562
2.958739154,-0.0039,0.2539,1.5445,1.565
2.976609308,-0.1659,0.2196,1.3903,1.417
2.979197615,-0.1969,0.2177,1.3343,1.366
2.983011077,-0.2400,0.2260,1.1829,1.228
2.988116,-0.2412,0.2274,1.1398,1.187
2.991482538,-0.2402,0.2313,1.1222,1.171
2.995765923,-0.2319,0.2306,1.0897,1.138
3.003896615,-0.2239,0.2280,1.0758,1.122
3.007674538,-0.1852,0.2224,1.0438,1.083
3.040065846,-0.1524,0.2233,1.0387,1.073
3.043561,-0.1398,0.2211,1.0362,1.069
3.053165923,-0.1295,0.2182,1.0387,1.069
3.055685846,-0.1186,0.2157,1.0415,1.070
3.0747,-0.0354,0.1402,0.9773,0.988
3.084927077,-0.0176,0.1069,0.8576,0.864
3.092341231,-0.0205,0.0938,0.8003,0.806
3.099331385,-0.0212,0.0950,0.7654,0.772
3.103123692,-0.0293,0.0999,0.7304,0.738
3.108201923,-0.0315,0.1038,0.7127,0.721
3.122647077,-0.0349,0.1113,0.7011,0.711
3.125846846,-0.0459,0.1290,0.6843,0.698
3.132073231,-0.0476,0.1332,0.6791,0.694
3.135931385,-0.0489,0.1434,0.6836,0.700
3.140859154,-0.0482,0.1476,0.6796,0.697
3.143532308,-0.0464,0.1490,0.6782,0.696
