# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 09:47:11.054
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.398643,-0.0565,-0.0718,-0.5077,0.52
0.406571,-0.0490,-0.0631,-0.3806,0.39
0.423696,0.0647,0.0183,-0.2138,0.22
0.431393,0.0129,-0.0032,-0.1448,0.15
0.439545,0.0062,-0.0116,-0.0748,0.08
0.446901,0.0449,-0.0221,-0.0752,0.09
0.463264,0.0337,-0.0262,-0.2768,0.28
0.472995,0.0417,-0.0475,-0.3830,0.39
0.480987,0.0705,-0.1343,-0.4335,0.46
0.489193,0.0602,-0.1612,-0.4864,0.52
0.496507,0.0095,-0.1821,-0.5330,0.56
0.510870,-0.1030,-0.1083,-0.5552,0.58
0.523032,-0.1688,-0.0649,-0.5056,0.54
0.531227,-0.1416,-0.0677,-0.4348,0.46
0.538618,-0.1338,-0.0572,-0.2949,0.33
0.547870,-0.2050,0.0316,-0.1394,0.25
0.560038,-0.2325,0.1199,0.1219,0.29
0.566816,-0.1043,0.0704,0.1407,0.19
0.583290,0.0108,-0.1088,0.1355,0.17
0.591683,-0.0467,-0.1942,0.2256,0.30
0.599824,-0.0692,-0.2343,0.3015,0.39
0.606343,-0.0764,-0.2586,0.3781,0.46
0.623526,-0.0280,-0.2053,0.4371,0.48
0.631271,0.0360,-0.1627,0.3752,0.41
0.639917,0.1126,-0.1325,0.3031,0.35
0.647666,0.0850,-0.1427,0.1870,0.25
0.662851,0.0084,-0.2140,0.1061,0.24
0.671841,0.0120,-0.2081,0.0863,0.23
0.681106,0.0193,-0.2098,0.0427,0.22
0.688915,-0.0205,-0.2264,0.0235,0.23
0.696867,-0.0349,-0.2082,0.0146,0.21
0.706927,-0.0033,-0.1888,-0.0462,0.19
0.718629,0.0210,-0.0743,-0.2015,0.22
0.731084,0.0385,-0.0935,-0.2245,0.25
0.738396,0.0938,-0.1610,-0.2138,0.28
0.747987,0.1063,-0.2117,-0.2150,0.32
0.759106,0.0836,-0.2370,-0.2506,0.35
0.767464,0.0894,-0.2478,-0.2872,0.39
0.783733,0.0169,-0.2522,-0.3113,0.40
0.791755,-0.0091,-0.2542,-0.3234,0.41
0.799714,-0.0403,-0.2120,-0.2716,0.35
0.807709,-0.0778,-0.1249,-0.2426,0.28
0.816792,-0.0874,-0.0382,-0.2701,0.29
0.832229,-0.1114,0.0388,-0.2097,0.24
0.841106,-0.0970,0.0762,-0.1454,0.19
0.852236,-0.0508,0.1072,-0.1055,0.16
0.856327,-0.0154,0.0692,-0.0420,0.08
0.870799,-0.0619,-0.0535,0.1793,0.20
0.880047,-0.0471,-0.0872,0.2807,0.30
0.888613,-0.0241,-0.1395,0.3475,0.38
0.897610,-0.0165,-0.1957,0.3531,0.40
0.911623,-0.0011,-0.2254,0.1487,0.27
0.923631,0.0227,-0.2019,0.0590,0.21
0.931082,0.0460,-0.1866,-0.0445,0.20
0.939364,0.0361,-0.1454,-0.1165,0.19
0.948848,-0.0089,-0.1189,-0.1954,0.23
0.959400,-0.0283,-0.1174,-0.2512,0.28
0.967015,-0.0441,-0.0987,-0.2428,0.27
0.983318,0.0009,-0.1104,-0.2555,0.28
0.995079,0.0323,-0.1436,-0.2883,0.32
1.001591,0.0489,-0.1552,-0.3019,0.34
1.007489,0.0342,-0.1548,-0.3396,0.37
1.016486,0.0339,-0.1277,-0.3416,0.37
1.031462,0.0131,-0.0775,-0.3053,0.32
1.041974,-0.0107,-0.0206,-0.2793,0.28
1.051303,-0.0069,0.0027,-0.2701,0.27
1.059555,0.0278,0.0045,-0.2799,0.28
1.067097,0.0530,0.0212,-0.2758,0.28
1.079670,0.0496,0.0381,-0.2910,0.30
1.094402,0.0111,0.0265,-0.2697,0.27
1.099878,-0.0272,-0.0055,-0.1917,0.19
1.107908,-0.0173,-0.0488,-0.1215,0.13
1.120120,-0.0195,-0.1233,-0.0121,0.13
1.134517,-0.0335,-0.1600,-0.0156,0.16
1.141564,-0.0593,-0.1952,0.0413,0.21
1.150415,-0.0276,-0.1978,0.0822,0.22
1.158119,-0.0397,-0.1822,0.0710,0.20
1.168206,-0.0556,-0.1603,-0.0528,0.18
1.183992,0.0006,-0.1084,-0.1422,0.18
1.196439,-0.0428,-0.0606,-0.1811,0.20
1.203354,-0.0931,-0.0412,-0.2084,0.23
1.209304,-0.0855,-0.0407,-0.1735,0.20
1.224514,0.0733,-0.0138,-0.1586,0.18
1.236357,0.1068,-0.0253,-0.2027,0.23
1.243160,0.0780,-0.0365,-0.2064,0.22
1.249686,0.0690,-0.0663,-0.2056,0.23
1.257341,0.0699,-0.0736,-0.1696,0.20
1.272542,-0.0409,-0.0656,-0.1247,0.15
1.283596,-0.0737,-0.0775,-0.1247,0.16
1.291071,-0.0777,-0.1016,-0.1103,0.17
1.299495,-0.0580,-0.1375,-0.1127,0.19
1.308051,-0.0574,-0.1231,-0.0696,0.15
1.319553,-0.0544,-0.1235,-0.0406,0.14
1.327970,0.0297,-0.1472,-0.0295,0.15
1.343718,0.0603,-0.1186,-0.0085,0.13
1.352579,0.0555,-0.1175,-0.0436,0.14
1.359837,0.0082,-0.1093,-0.0617,0.13
1.368075,-0.0383,-0.1253,-0.0893,0.16
1.376075,-0.0624,-0.1217,-0.1196,0.18
1.392216,-0.0627,-0.1129,-0.1700,0.21
1.403060,-0.0253,-0.1052,-0.1926,0.22
1.408087,-0.0030,-0.1160,-0.2181,0.25
1.416582,-0.0004,-0.1001,-0.2151,0.24
1.432357,0.0159,-0.0381,-0.1694,0.17
1.441452,0.0324,-0.0378,-0.1505,0.16
1.450385,0.0271,-0.0349,-0.1053,0.11
1.458914,0.0149,-0.0110,-0.0862,0.09
1.467403,0.0269,-0.0185,-0.1074,0.11
1.480518,-0.0237,-0.0051,-0.0996,0.10
1.488533,-0.0481,-0.0081,-0.0992,0.11
1.498775,-0.0437,-0.0637,-0.1228,0.15
1.506717,0.0154,-0.1051,-0.1223,0.16
1.520120,0.0220,-0.1299,-0.1001,0.17
1.533696,-0.0039,-0.1303,-0.1070,0.17
1.541424,0.0154,-0.1238,-0.0945,0.16
1.551292,0.0190,-0.0952,-0.1382,0.17
1.559921,-0.0062,-0.0754,-0.1418,0.16
1.568084,-0.0263,-0.0438,-0.1979,0.20
1.576475,-0.0460,-0.0291,-0.2180,0.22
1.592440,0.0163,-0.0622,-0.2963,0.30
1.603150,0.0355,-0.0689,-0.3117,0.32
1.609612,0.0619,-0.0846,-0.3036,0.32
1.616324,0.0499,-0.0875,-0.2792,0.30
1.632046,-0.0109,-0.1388,-0.1581,0.21
1.642123,-0.0217,-0.1423,-0.0680,0.16
1.648882,-0.0209,-0.1268,-0.0090,0.13
1.656774,-0.0685,-0.1164,0.0144,0.14
1.672582,-0.1114,-0.0684,0.0550,0.14
1.682773,-0.1036,-0.0906,0.0459,0.15
1.691075,-0.0526,-0.1087,0.0133,0.12
1.699044,0.0003,-0.1151,-0.0406,0.12
1.707845,0.0237,-0.1126,-0.0749,0.14
1.716225,0.0303,-0.1003,-0.1261,0.16
1.728127,0.0055,-0.0817,-0.1647,0.18
1.744045,-0.0015,-0.0608,-0.1642,0.18
1.751444,0.0261,-0.0665,-0.1635,0.18
1.759606,0.0224,-0.0741,-0.1321,0.15
1.767940,0.0041,-0.0818,-0.0959,0.13
1.776069,-0.0243,-0.0607,-0.1003,0.12
1.793070,-0.0537,-0.0808,-0.1020,0.14
1.800066,-0.0318,-0.0986,-0.0989,0.14
1.810309,0.0145,-0.1051,-0.1312,0.17
1.817729,0.0397,-0.1144,-0.1441,0.19
1.834019,0.0515,-0.1175,-0.1856,0.23
1.845572,0.0197,-0.0794,-0.2173,0.23
1.850887,0.0199,-0.0603,-0.2562,0.26
1.862297,-0.0033,-0.0668,-0.2861,0.29
1.870680,-0.0193,-0.0819,-0.2879,0.30
1.876602,0.0028,-0.0771,-0.2353,0.25
1.889628,0.0013,-0.0798,-0.1697,0.19
1.900720,-0.0183,-0.0926,-0.1278,0.16
1.906183,-0.0005,-0.1074,-0.0909,0.14
1.919623,0.0324,-0.0936,-0.0101,0.10
1.932464,0.0451,-0.0923,0.0081,0.10
1.939773,0.0145,-0.0774,0.0101,0.08
1.946795,-0.0180,-0.0659,0.0080,0.07
1.956394,-0.0238,-0.0670,-0.0414,0.08
1.967405,-0.0206,-0.0915,-0.1782,0.20
1.976628,-0.0257,-0.0972,-0.2206,0.24
1.992306,-0.0216,-0.1036,-0.2044,0.23
2.001139,-0.0226,-0.1093,-0.1624,0.20
2.007950,-0.0219,-0.1003,-0.1182,0.16
2.016510,-0.0335,-0.0987,-0.0642,0.12
2.032621,0.0148,-0.0658,0.0063,0.07
2.041695,0.0158,-0.0802,-0.0176,0.08
2.049820,0.0339,-0.0810,-0.0290,0.09
2.058325,0.0409,-0.0896,-0.0687,0.12
2.067194,0.0439,-0.1175,-0.0915,0.16
2.081066,0.0094,-0.1084,-0.1062,0.15
2.092108,-0.0053,-0.0950,-0.1295,0.16
2.100640,-0.0203,-0.1098,-0.1148,0.16
2.108961,-0.0143,-0.1075,-0.1076,0.15
2.120066,-0.0361,-0.0775,-0.0797,0.12
2.133487,-0.0229,-0.0744,-0.0563,0.10
2.141513,-0.0075,-0.0687,-0.0426,0.08
2.149846,-0.0335,-0.0441,-0.0143,0.06
2.157786,-0.0524,-0.0487,0.0023,0.07
2.167571,-0.0373,-0.0728,-0.0796,0.11
2.184484,0.0214,-0.1110,-0.1816,0.21
2.193191,0.0625,-0.0964,-0.2016,0.23
2.200558,0.0967,-0.0741,-0.2124,0.24
2.208598,0.1075,-0.0659,-0.1994,0.24
2.216693,0.0875,-0.0573,-0.1939,0.22
2.232535,-0.0055,-0.0519,-0.1903,0.20
2.242335,-0.0452,-0.0819,-0.2085,0.23
2.250260,-0.0322,-0.0906,-0.2290,0.25
2.256535,-0.0462,-0.0630,-0.2209,0.23
2.266807,-0.0794,-0.0855,-0.2275,0.26
2.279486,-0.0344,-0.1282,-0.2613,0.29
2.292695,-0.0210,-0.1071,-0.2292,0.25
2.300533,-0.0387,-0.0878,-0.1592,0.19
2.309124,-0.0034,-0.0996,-0.0868,0.13
2.316841,0.0199,-0.0925,-0.0381,0.10
2.328569,-0.0027,-0.0520,-0.0110,0.05
2.341638,-0.0221,-0.0574,-0.0058,0.06
2.349992,-0.0075,-0.0851,-0.0407,0.09
2.358398,0.0146,-0.1060,-0.0706,0.13
2.366433,0.0200,-0.1052,-0.1221,0.16
2.376712,-0.0028,-0.1001,-0.1805,0.21
2.392425,0.0072,-0.1030,-0.2352,0.26
2.399783,0.0051,-0.0833,-0.2619,0.27
2.407952,-0.0015,-0.0634,-0.2648,0.27
2.416548,-0.0074,-0.0529,-0.2296,0.24
2.432221,0.0563,-0.0156,-0.1995,0.21
2.441529,0.1137,0.0017,-0.1664,0.20
2.450521,0.1354,0.0048,-0.1669,0.21
2.458087,0.1097,-0.0088,-0.1555,0.19
2.466257,0.1228,-0.0364,-0.1323,0.18
2.479553,0.0924,-0.1191,-0.0606,0.16
2.493001,0.0416,-0.1096,-0.0264,0.12
2.500081,-0.0282,-0.1215,-0.0066,0.12
2.507351,-0.1073,-0.1308,0.0417,0.17
2.520070,-0.2139,-0.1398,0.0923,0.27
2.535551,-0.1150,-0.1523,0.0305,0.19
2.542538,-0.0284,-0.1271,-0.0310,0.13
2.549696,-0.0505,-0.0926,-0.0754,0.13
2.557696,-0.0971,-0.0627,-0.1249,0.17
2.568117,-0.0674,-0.0875,-0.1841,0.21
2.579845,0.0043,-0.1158,-0.1293,0.17
2.593898,0.0074,-0.1281,-0.0255,0.13
2.600395,-0.0447,-0.1253,0.0197,0.13
2.608402,-0.0370,-0.1255,0.0367,0.14
2.616502,-0.0100,-0.1293,-0.0198,0.13
2.631920,0.0050,-0.1121,-0.1077,0.16
2.641406,0.0260,-0.0740,-0.1609,0.18
2.649101,0.0399,-0.0599,-0.2356,0.25
2.656809,0.0085,-0.0740,-0.2891,0.30
2.672872,-0.0449,-0.0999,-0.3333,0.35
2.684766,-0.0238,-0.1066,-0.3120,0.33
2.692453,-0.0175,-0.1173,-0.2650,0.29
2.698713,-0.0525,-0.1321,-0.2186,0.26
2.712669,-0.0498,-0.1648,-0.0413,0.18
2.726975,-0.0241,-0.1597,-0.0104,0.16
2.733816,-0.0276,-0.1602,-0.0316,0.17
2.740324,-0.0480,-0.1374,-0.0548,0.16
2.747426,-0.0442,-0.1173,-0.0896,0.15
2.757376,-0.0185,-0.0923,-0.1174,0.15
2.767185,0.0102,-0.0623,-0.1668,0.18
2.776536,-0.0009,-0.0631,-0.1591,0.17
2.791782,0.0212,-0.0737,-0.0889,0.12
2.802720,0.0536,-0.0982,-0.1029,0.15
2.808915,0.0286,-0.1178,-0.1217,0.17
2.816300,-0.0229,-0.1466,-0.1193,0.19
2.832836,-0.0527,-0.1503,-0.0554,0.17
2.841409,-0.0617,-0.1592,-0.0032,0.17
2.848150,-0.0513,-0.1420,0.0611,0.16
2.856660,-0.0195,-0.1086,0.1043,0.15
2.872485,0.0160,-0.0698,0.1032,0.13
2.880115,0.0173,-0.0599,0.0377,0.07
2.889604,0.0564,-0.0579,-0.0130,0.08
2.897243,0.0807,-0.0394,-0.0850,0.12
2.912399,0.0298,0.0040,-0.1758,0.18
2.923403,0.0309,-0.0263,-0.2280,0.23
2.931555,0.0133,-0.0494,-0.2754,0.28
2.939218,0.0195,-0.0722,-0.3134,0.32
2.952628,0.0155,-0.0792,-0.2790,0.29
2.959968,0.0052,-0.1045,-0.2756,0.29
2.968540,0.0089,-0.1148,-0.2631,0.29
2.976116,0.0191,-0.1059,-0.2459,0.27
2.992227,0.0363,-0.0763,-0.2399,0.25
2.999396,0.0026,-0.0721,-0.2562,0.27
3.008885,-0.0096,-0.0680,-0.2605,0.27
3.017810,-0.0309,-0.0636,-0.2459,0.26
3.032436,-0.0120,-0.0804,-0.2243,0.24
3.044017,0.0039,-0.0899,-0.2076,0.23
3.052808,0.0032,-0.0967,-0.1791,0.20
3.059743,0.0125,-0.0797,-0.1649,0.18
3.066534,0.0123,-0.0841,-0.1581,0.18
3.081347,0.0115,-0.0999,-0.1396,0.17
3.092617,0.0015,-0.0941,-0.0972,0.14
3.099701,-0.0228,-0.0593,-0.0838,0.11
3.108185,-0.0422,-0.0557,-0.0655,0.10
3.117123,-0.0205,-0.0788,-0.0206,0.08
3.128761,-0.0070,-0.0903,0.0078,0.09
3.145038,-0.0182,-0.0669,-0.0086,0.07
3.152588,-0.0005,-0.0835,-0.0501,0.10
3.163192,-0.0076,-0.0989,-0.0613,0.12
3.167976,-0.0151,-0.1096,-0.0629,0.13
3.176852,0.0057,-0.1058,-0.0789,0.13
3.193993,0.0067,-0.1000,-0.0947,0.14
3.201476,-0.0061,-0.1056,-0.0821,0.13
3.209291,0.0122,-0.0946,-0.0790,0.12
3.216707,0.0471,-0.0817,-0.1043,0.14
3.232776,0.0119,-0.0782,-0.1878,0.20
3.240650,0.0182,-0.0729,-0.2486,0.26
3.249940,0.0415,-0.0672,-0.2930,0.30
3.257712,0.0268,-0.0682,-0.3283,0.34
3.272864,-0.0185,-0.0803,-0.2875,0.30
3.283158,-0.0138,-0.0748,-0.2520,0.26
3.290043,-0.0212,-0.0714,-0.2193,0.23
3.302406,-0.0166,-0.0800,-0.2032,0.22
3.309178,0.0068,-0.0817,-0.1894,0.21
3.320042,-0.0396,-0.0710,-0.1590,0.18
3.343405,-0.0544,-0.0728,-0.1403,0.17
3.343498,-0.0525,-0.0746,-0.1408,0.17
3.347538,-0.0528,-0.0951,-0.1343,0.17
3.357044,-0.0461,-0.1105,-0.1114,0.16
3.368452,-0.0212,-0.0837,-0.0799,0.12
3.376354,-0.0104,-0.0801,-0.0784,0.11
3.393718,0.0308,-0.1096,-0.0580,0.13
3.401214,0.0595,-0.0874,-0.0585,0.12
3.409841,0.0570,-0.0750,-0.0444,0.10
3.423874,0.0206,-0.0757,-0.0894,0.12
3.432929,0.0180,-0.0814,-0.1318,0.16
3.442067,0.0103,-0.0682,-0.1741,0.19
3.449746,-0.0120,-0.0381,-0.2069,0.21
3.457410,-0.0158,-0.0363,-0.2591,0.26
3.473206,-0.0314,-0.0891,-0.3140,0.33
3.484231,-0.0254,-0.0958,-0.2952,0.31
3.492352,0.0052,-0.0730,-0.2387,0.25
3.499037,0.0050,-0.0829,-0.2018,0.22
3.506560,0.0050,-0.1185,-0.1536,0.19
3.519939,0.0154,-0.0921,0.0423,0.10
3.537314,0.0323,-0.0843,0.0784,0.12
3.537530,0.0369,-0.0825,0.0987,0.13
3.552952,0.0202,-0.1057,0.0670,0.13
3.561632,0.0042,-0.1111,0.0268,0.11
3.571680,0.0123,-0.1004,0.0014,0.10
3.578964,0.0284,-0.0854,-0.0596,0.11
3.594258,-0.0130,-0.0820,-0.1359,0.16
3.600580,-0.0396,-0.0596,-0.1444,0.16
3.611348,-0.0444,-0.0582,-0.1412,0.16
3.620398,-0.0228,-0.0975,-0.1501,0.18
3.627400,-0.0092,-0.0909,-0.1402,0.17
3.641086,0.0118,-0.1110,-0.1466,0.18
3.651482,-0.0027,-0.1189,-0.1820,0.22
3.658815,-0.0106,-0.1098,-0.1984,0.23
3.672119,-0.0040,-0.0934,-0.1957,0.22
3.685761,-0.0054,-0.0931,-0.1791,0.20
3.692564,0.0159,-0.0712,-0.1530,0.17
3.700057,0.0164,-0.0588,-0.1174,0.13
3.707523,0.0247,-0.0707,-0.0888,0.12
3.720751,0.0202,-0.0905,-0.0476,0.10
3.737804,0.0213,-0.0816,-0.0639,0.11
3.738049,-0.0019,-0.0824,-0.1017,0.13
3.752618,-0.0233,-0.0791,-0.1939,0.21
3.761192,-0.0328,-0.0914,-0.2033,0.23
3.770648,-0.0323,-0.0769,-0.1794,0.20
3.778377,-0.0366,-0.0957,-0.1558,0.19
3.793912,-0.0040,-0.0919,-0.0466,0.10
3.801190,-0.0011,-0.0889,-0.0255,0.09
3.811555,-0.0052,-0.0910,-0.0114,0.09
3.824867,0.0073,-0.1153,0.0032,0.12
3.832513,0.0225,-0.1122,-0.0195,0.12
3.842118,0.0277,-0.1063,-0.0306,0.11
3.849994,0.0185,-0.1076,-0.0679,0.13
3.857465,-0.0074,-0.0971,-0.0860,0.13
3.880435,0.0197,-0.0725,-0.1381,0.16
3.880752,0.0342,-0.0840,-0.1870,0.21
3.894237,0.0104,-0.0830,-0.1955,0.21
3.900043,-0.0352,-0.0503,-0.1829,0.19
3.906603,-0.0115,-0.0749,-0.1753,0.19
3.920643,0.0226,-0.0688,-0.1506,0.17
3.932904,0.0137,-0.0598,-0.1621,0.17
3.940476,0.0331,-0.0749,-0.1807,0.20
3.949014,0.0305,-0.1043,-0.2042,0.23
3.958573,0.0210,-0.1095,-0.2158,0.24
3.969249,-0.0433,-0.1051,-0.2060,0.24
3.985864,-0.0341,-0.0786,-0.1798,0.20
3.986104,-0.0059,-0.0808,-0.1680,0.19
4.000250,0.0087,-0.1209,-0.1779,0.22
4.009940,0.0237,-0.0968,-0.1326,0.17
4.018288,0.0219,-0.0826,-0.1229,0.15
4.033693,-0.0368,-0.0739,-0.1294,0.15
4.043504,-0.0339,-0.0700,-0.1695,0.19
4.050319,-0.0098,-0.0874,-0.1906,0.21
4.057266,-0.0098,-0.0993,-0.2026,0.23
4.072784,-0.0258,-0.0922,-0.1755,0.20
4.083200,-0.0252,-0.0880,-0.1314,0.16
4.093055,-0.0129,-0.0862,-0.0800,0.12
4.100066,-0.0196,-0.0822,-0.0404,0.09
4.107728,-0.0138,-0.0573,0.0019,0.06
4.120921,0.0482,-0.0773,-0.0142,0.09
4.136406,0.0472,-0.1004,-0.0585,0.13
4.137099,0.0392,-0.0904,-0.0859,0.13
4.152724,0.0631,-0.0920,-0.2194,0.25
4.169728,0.0524,-0.1056,-0.2661,0.29
4.169998,0.0320,-0.0949,-0.3083,0.32
4.178107,-0.0199,-0.0905,-0.3248,0.34
4.187986,-0.0172,-0.0857,-0.3272,0.34
4.200692,-0.0346,-0.0830,-0.3052,0.32
4.209067,-0.0687,-0.0926,-0.2519,0.28
4.217511,-0.0644,-0.0939,-0.1180,0.16
4.233356,0.0161,-0.0765,0.1086,0.13
4.243322,0.0178,-0.0900,0.1613,0.19
4.250550,0.0192,-0.0904,0.2173,0.24
4.257794,0.0300,-0.1091,0.2122,0.24
4.274013,0.0280,-0.1165,0.0753,0.14
4.283957,0.0177,-0.0996,-0.0141,0.10
4.291452,0.0171,-0.0830,-0.1080,0.14
4.300490,0.0139,-0.0688,-0.1611,0.18
4.307521,-0.0056,-0.0687,-0.2409,0.25
4.321287,-0.0335,-0.0676,-0.2957,0.31
4.333066,-0.0160,-0.0826,-0.2976,0.31
4.340948,-0.0111,-0.0922,-0.2976,0.31
4.349489,-0.0238,-0.0797,-0.2693,0.28
4.358901,-0.0413,-0.0791,-0.2458,0.26
4.366390,-0.0159,-0.0903,-0.2319,0.25
4.376877,0.0067,-0.0981,-0.1470,0.18
4.394036,0.0095,-0.0876,-0.1213,0.15
4.400995,0.0251,-0.0806,-0.1116,0.14
4.410371,0.0050,-0.0811,-0.1137,0.14
4.416688,-0.0001,-0.0840,-0.0918,0.12
4.433611,0.0040,-0.0870,-0.1225,0.15
4.443748,-0.0302,-0.0943,-0.1320,0.17
4.450433,-0.0361,-0.0991,-0.1297,0.17
4.456145,-0.0161,-0.0846,-0.0842,0.12
4.473784,-0.0547,-0.0778,-0.0744,0.12
4.483806,-0.0602,-0.0757,-0.1029,0.14
4.492400,-0.0203,-0.0980,-0.1000,0.14
4.499417,0.0082,-0.1082,-0.0995,0.15
4.507040,0.0063,-0.1038,-0.1040,0.15
4.518085,0.0165,-0.0944,-0.1087,0.14
4.528855,0.0424,-0.0938,-0.0636,0.12
4.540825,0.0321,-0.0766,-0.0519,0.10
4.549365,0.0215,-0.0765,-0.0496,0.09
4.557908,-0.0036,-0.0700,-0.0611,0.09
4.567920,-0.0125,-0.0875,-0.0947,0.13
4.576704,0.0088,-0.0825,-0.1673,0.19
4.594112,0.0110,-0.0789,-0.2701,0.28
4.601164,0.0300,-0.0800,-0.3076,0.32
4.612919,0.0272,-0.0759,-0.3238,0.33
4.618611,0.0294,-0.0807,-0.3094,0.32
4.633697,-0.0117,-0.0956,-0.2342,0.25
4.640735,-0.0166,-0.0869,-0.1754,0.20
4.649735,-0.0098,-0.0854,-0.1143,0.14
4.658466,-0.0169,-0.1003,-0.0630,0.12
4.672397,0.0174,-0.1026,0.0214,0.11
4.684572,-0.0106,-0.1117,0.0665,0.13
4.692707,-0.0316,-0.0833,0.0883,0.13
4.700203,-0.0149,-0.0725,0.0485,0.09
4.707111,0.0181,-0.0865,-0.0075,0.09
4.725390,0.0200,-0.0937,-0.0632,0.11
4.729600,0.0528,-0.0844,-0.2271,0.25
4.737783,0.0074,-0.0883,-0.2858,0.30
4.748244,-0.0326,-0.0700,-0.3115,0.32
4.758260,-0.0675,-0.0507,-0.3020,0.31
4.766323,-0.0638,-0.0670,-0.2713,0.29
4.776554,-0.0406,-0.1077,-0.1677,0.20
4.795008,-0.0065,-0.1219,-0.0714,0.14
4.800980,0.0125,-0.1209,-0.0674,0.14
4.810596,0.0313,-0.1085,-0.0892,0.14
4.818381,0.0530,-0.0962,-0.0989,0.15
4.834042,0.0504,-0.0653,-0.0988,0.13
4.840613,0.0242,-0.0684,-0.1103,0.13
4.849502,0.0370,-0.0813,-0.1216,0.15
4.857271,0.0142,-0.0944,-0.1447,0.17
4.872143,0.0100,-0.0765,-0.1653,0.18
4.881214,-0.0223,-0.0882,-0.1703,0.19
4.889087,-0.0291,-0.1137,-0.1733,0.21
4.896478,-0.0459,-0.1054,-0.1143,0.16
4.912468,-0.0496,-0.0987,-0.0750,0.13
4.921155,-0.0359,-0.1151,-0.0609,0.14
4.929165,-0.0294,-0.0981,-0.0299,0.11
4.937680,-0.0180,-0.0864,-0.0465,0.10
4.946973,0.0175,-0.0799,-0.0651,0.10
4.961308,0.0456,-0.0745,-0.1189,0.15
4.968475,0.0482,-0.0658,-0.1206,0.15
4.983995,0.0024,-0.0458,-0.2081,0.21
4.993018,0.0038,-0.0586,-0.2386,0.25
5.000517,0.0455,-0.0642,-0.2715,0.28
5.008674,0.0606,-0.0599,-0.3095,0.32
5.016896,0.0325,-0.0554,-0.3308,0.34
5.033315,-0.0240,-0.1067,-0.2599,0.28
5.041344,-0.0262,-0.1053,-0.2011,0.23
5.049483,-0.0086,-0.1012,-0.1425,0.17
5.057088,-0.0128,-0.1089,-0.1008,0.15
5.073023,-0.0594,-0.1314,-0.0629,0.16
5.082192,-0.0058,-0.1128,-0.0307,0.12
5.090194,0.0161,-0.0825,-0.0079,0.08
5.097887,0.0071,-0.0809,0.0317,0.09
5.107748,-0.0229,-0.0819,0.0498,0.10
5.117058,-0.0023,-0.0881,0.0635,0.11
5.128613,-0.0205,-0.0673,0.0593,0.09
5.140194,-0.0357,-0.0836,0.0223,0.09
5.148216,-0.0433,-0.1002,-0.0216,0.11
5.156565,-0.0390,-0.1076,-0.0819,0.14
5.169596,-0.0264,-0.1226,-0.2001,0.24
5.182126,-0.0442,-0.1247,-0.2392,0.27
5.192130,-0.0273,-0.1199,-0.2447,0.27
5.201368,-0.0123,-0.0864,-0.2160,0.23
5.209342,-0.0118,-0.0718,-0.1898,0.20
5.217246,0.0150,-0.0907,-0.1828,0.20
5.232999,0.0396,-0.0524,-0.1253,0.14
