# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 10:04:00.219
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.424055,0.2450,-0.1856,-0.4651,0.56
0.432904,0.1878,-0.1575,-0.4893,0.55
0.446178,0.1035,-0.1331,-0.3844,0.42
0.458645,0.1751,-0.1755,-0.3867,0.46
0.466060,0.2231,-0.2454,-0.3848,0.51
0.473445,0.2916,-0.3070,-0.4239,0.60
0.485709,0.2718,-0.3122,-0.4272,0.59
0.500662,0.2286,-0.2620,-0.3537,0.50
0.507579,0.1825,-0.2026,-0.3083,0.41
0.515694,0.1318,-0.1848,-0.2021,0.30
0.523479,0.1182,-0.2158,-0.0486,0.25
0.534555,0.1142,-0.2951,0.2152,0.38
0.550394,0.0464,-0.2236,0.4234,0.48
0.558768,0.0401,-0.1967,0.4567,0.50
0.573080,0.0177,-0.2131,0.4440,0.49
0.579022,0.0341,-0.2224,0.4357,0.49
0.584381,0.0127,-0.2268,0.4006,0.46
0.597454,0.0752,-0.2872,0.2642,0.40
0.606039,0.0964,-0.3047,0.2171,0.39
0.614041,0.1141,-0.3243,0.1173,0.36
0.626703,0.1155,-0.3080,0.0069,0.33
0.639126,0.0029,-0.2685,-0.1793,0.32
0.649298,-0.0468,-0.2640,-0.1833,0.32
0.656060,-0.0904,-0.2762,-0.1404,0.32
0.664355,-0.1463,-0.2754,-0.1076,0.33
0.674942,-0.1721,-0.2581,-0.0148,0.31
0.683799,-0.1583,-0.2401,0.1049,0.31
0.694112,-0.1562,-0.2081,0.1561,0.30
0.708558,-0.0923,-0.2401,0.1407,0.29
0.716989,-0.0003,-0.2800,0.0116,0.28
0.724809,-0.0075,-0.2588,-0.0620,0.27
0.733878,-0.0003,-0.2095,-0.1760,0.27
0.751030,0.1833,-0.3367,-0.5456,0.67
0.759535,0.1478,-0.3115,-0.6011,0.69
0.766788,0.0482,-0.2344,-0.4692,0.53
0.774691,-0.0253,-0.1694,-0.2474,0.30
0.783894,-0.0781,-0.1593,-0.0577,0.19
0.798172,0.0036,-0.2852,0.1959,0.35
0.809299,0.0159,-0.2961,0.1984,0.36
0.817113,0.0068,-0.2393,0.1514,0.28
0.826033,-0.0085,-0.1494,0.1221,0.19
0.832962,0.0425,-0.0970,0.0551,0.12
0.847002,0.1006,-0.1378,-0.0638,0.18
0.861524,0.1271,-0.2060,-0.1113,0.27
0.866329,0.1616,-0.2330,-0.1446,0.32
0.873642,0.1186,-0.1919,-0.0970,0.25
0.882848,0.0645,-0.1260,-0.0450,0.15
0.895545,0.0341,-0.1484,-0.0492,0.16
0.907514,0.0297,-0.1816,-0.0551,0.19
0.916201,0.0148,-0.1977,-0.0994,0.22
0.923737,-0.0311,-0.1635,-0.1053,0.20
0.934446,-0.0689,-0.0705,-0.1717,0.20
0.950632,0.0230,-0.1545,-0.2323,0.28
0.958169,0.0520,-0.1637,-0.2229,0.28
0.966072,0.0700,-0.1667,-0.2442,0.30
0.974587,0.0784,-0.1868,-0.2963,0.36
0.991731,0.0304,-0.1728,-0.2829,0.33
1.000579,-0.0079,-0.1571,-0.2704,0.31
1.008451,-0.0147,-0.1736,-0.3423,0.38
1.016756,-0.0589,-0.1757,-0.3483,0.39
1.025557,-0.1558,-0.1707,-0.2833,0.37
1.033133,-0.2000,-0.1908,-0.1734,0.33
1.046638,-0.2141,-0.2563,0.0380,0.34
1.057043,-0.1549,-0.2939,0.0731,0.34
1.067100,-0.0584,-0.2912,0.0771,0.31
1.074692,-0.0205,-0.2261,0.0811,0.24
1.082555,-0.0357,-0.1639,0.0518,0.18
1.095364,0.0374,-0.1261,0.0135,0.13
1.110999,0.0480,-0.1284,-0.0028,0.14
1.118181,0.0292,-0.0600,-0.0446,0.08
1.128511,0.0311,-0.0586,-0.0318,0.07
1.134843,0.0229,-0.0307,0.0671,0.08
1.144028,0.0534,-0.0725,0.0728,0.12
1.159168,0.1263,-0.1973,0.0894,0.25
1.169191,0.1133,-0.2135,0.0811,0.25
1.174099,0.0678,-0.1582,0.0633,0.18
1.183324,-0.0206,-0.1110,0.0745,0.14
1.199054,0.0256,-0.0994,-0.0143,0.10
1.208448,0.0608,-0.1080,-0.0403,0.13
1.216161,0.0912,-0.1072,-0.0806,0.16
1.225006,0.1312,-0.0680,-0.1281,0.20
1.233225,0.1476,-0.0450,-0.1782,0.24
1.246813,0.1973,-0.0254,-0.1763,0.27
1.257335,0.2574,-0.0768,-0.2175,0.35
1.262511,0.2706,-0.0839,-0.2162,0.36
1.278473,0.2191,-0.0603,-0.1352,0.26
1.293961,0.1496,-0.0495,-0.0792,0.18
1.297562,0.1127,-0.0659,-0.0039,0.13
1.305736,0.0707,-0.0669,0.0266,0.10
1.313914,0.0632,-0.0793,-0.0092,0.10
1.326102,0.0785,-0.1096,-0.1610,0.21
1.335151,0.0691,-0.0666,-0.2344,0.25
1.349231,0.0762,-0.0297,-0.2722,0.28
1.358663,0.0924,-0.0523,-0.2537,0.28
1.366443,0.0998,-0.1191,-0.1926,0.25
1.374775,0.0739,-0.1591,-0.1077,0.21
1.383022,0.0953,-0.1539,-0.0059,0.18
1.399975,0.0173,-0.0898,0.0616,0.11
1.410237,-0.0059,-0.0777,0.0711,0.11
1.416557,0.0002,-0.0837,0.0141,0.08
1.423532,-0.0108,-0.0497,-0.0116,0.05
1.433136,-0.0314,-0.0399,-0.0610,0.08
1.446688,0.0707,-0.0711,-0.1406,0.17
1.457533,0.1122,-0.0989,-0.1951,0.25
1.468424,0.0905,-0.0901,-0.2164,0.25
1.474743,0.0533,-0.0759,-0.1877,0.21
1.482917,0.0132,-0.0657,-0.1306,0.15
1.495581,0.0167,-0.1244,-0.0666,0.14
1.508881,0.0324,-0.1309,-0.0406,0.14
1.517008,0.0247,-0.1421,-0.0217,0.15
1.524429,-0.0008,-0.1461,-0.0532,0.16
1.534440,0.0077,-0.1496,-0.0799,0.17
1.543003,-0.0294,-0.1342,-0.0683,0.15
1.560209,-0.0233,-0.0922,-0.0639,0.11
1.566732,0.0475,-0.1212,-0.0876,0.16
1.577152,0.0611,-0.1413,-0.1470,0.21
1.585737,0.0502,-0.1043,-0.1895,0.22
1.598302,-0.0127,-0.0900,-0.2546,0.27
1.606076,-0.0128,-0.1196,-0.2844,0.31
1.614190,-0.0598,-0.1518,-0.2905,0.33
1.630571,-0.1650,-0.1546,-0.2234,0.32
1.640834,-0.1666,-0.1563,-0.1742,0.29
1.648318,-0.1349,-0.1507,-0.1274,0.24
1.657292,-0.0188,-0.1396,-0.1552,0.21
1.665711,0.0401,-0.1341,-0.1403,0.20
1.674318,0.0921,-0.1344,-0.1546,0.22
1.686436,0.2097,-0.1438,-0.2250,0.34
1.701323,0.1826,-0.0851,-0.2287,0.30
1.708703,0.1089,-0.0229,-0.2138,0.24
1.716108,0.0436,0.0177,-0.1653,0.17
1.725130,0.0464,-0.0023,-0.1381,0.15
1.732958,0.0875,-0.0545,-0.1249,0.16
1.751666,0.0955,-0.0292,-0.0407,0.11
1.758779,0.0993,-0.0551,-0.0458,0.12
1.768271,0.0813,-0.0662,-0.0416,0.11
1.775675,0.0643,-0.0598,-0.0807,0.12
1.784710,0.0570,-0.0430,-0.0745,0.10
1.798646,0.1012,-0.0485,-0.0389,0.12
1.807613,0.1216,-0.0687,-0.0068,0.14
1.817281,0.1364,-0.0531,0.0182,0.15
1.824837,0.1230,-0.0169,0.0627,0.14
1.833333,0.0854,-0.0036,0.0551,0.10
1.846655,0.1215,0.0142,-0.0832,0.15
1.859746,0.0597,0.0563,-0.1595,0.18
1.867489,0.0338,0.0600,-0.2094,0.22
1.874597,0.0468,0.0190,-0.1973,0.20
1.883530,0.0506,-0.0333,-0.1951,0.20
1.894893,0.0074,-0.1081,-0.1479,0.18
1.909627,-0.0233,-0.1411,-0.1169,0.18
1.916565,-0.0275,-0.1822,-0.1071,0.21
1.924401,-0.0168,-0.1956,-0.1017,0.22
1.938210,-0.0345,-0.1475,-0.0378,0.16
1.950544,0.0444,-0.1393,-0.0882,0.17
1.958941,0.0786,-0.0738,-0.1715,0.20
1.967344,0.0774,-0.0403,-0.2051,0.22
1.974996,0.0838,-0.0554,-0.2272,0.25
1.983057,0.0927,-0.0831,-0.2357,0.27
1.998864,0.0014,-0.0837,-0.0748,0.11
2.009591,-0.0474,-0.0686,-0.0075,0.08
2.016457,-0.0592,-0.0670,0.0484,0.10
2.024335,-0.0288,-0.0937,0.0333,0.10
2.039195,-0.0090,-0.0811,-0.0140,0.08
2.051646,-0.0147,-0.0624,-0.0345,0.07
2.060306,0.0075,-0.0496,-0.0905,0.10
2.068624,0.0392,-0.0418,-0.1560,0.17
2.076552,0.0641,-0.0385,-0.1522,0.17
2.083025,0.0581,-0.0488,-0.1630,0.18
2.095131,0.0009,-0.0388,-0.1670,0.17
2.108369,-0.0177,-0.0498,-0.1602,0.17
2.116931,-0.0160,-0.0688,-0.1755,0.19
2.125092,-0.0743,-0.0672,-0.1458,0.18
2.132978,-0.1469,-0.0476,-0.1167,0.19
2.144012,-0.0361,-0.2105,-0.0343,0.22
2.159511,-0.0462,-0.2391,0.1069,0.27
2.167969,-0.0516,-0.1494,0.2353,0.28
2.175553,-0.0600,-0.0640,0.3214,0.33
2.184347,-0.0452,-0.0194,0.3222,0.33
2.199010,0.0436,-0.0350,0.2953,0.30
2.207742,0.0604,-0.0496,0.2485,0.26
2.216517,0.0807,-0.0660,0.1450,0.18
2.225554,0.0789,-0.0786,0.0275,0.11
2.233485,0.0371,-0.0656,-0.1423,0.16
2.247952,0.0064,-0.0733,-0.3780,0.39
2.258481,0.0060,-0.0589,-0.4542,0.46
2.267815,-0.0197,-0.0199,-0.4756,0.48
2.274515,-0.0099,-0.0466,-0.4665,0.47
2.285592,0.0530,-0.0862,-0.4078,0.42
2.301771,0.0914,-0.1112,-0.2583,0.30
2.311488,0.0653,-0.0643,-0.1478,0.17
2.327014,0.0736,-0.0337,-0.2194,0.23
2.335497,0.0694,-0.0126,-0.2861,0.29
2.335698,0.0514,-0.0321,-0.3577,0.36
2.344365,0.0494,-0.0304,-0.3860,0.39
2.358682,0.0516,-0.0361,-0.3832,0.39
2.366816,0.0724,-0.0052,-0.3306,0.34
2.376465,0.1086,0.0042,-0.2996,0.32
2.384658,0.1610,0.0070,-0.2185,0.27
2.400258,0.1809,0.0115,-0.0209,0.18
2.406592,0.1632,0.0273,0.0504,0.17
2.416776,0.1284,0.0215,0.1312,0.18
2.425262,0.1031,0.0083,0.1786,0.21
2.433729,0.1106,-0.0291,0.1424,0.18
2.447742,0.0575,-0.0429,0.0098,0.07
2.458913,0.0247,-0.0515,-0.0240,0.06
2.468361,-0.0047,-0.0530,-0.0290,0.06
2.475014,-0.0218,-0.0290,-0.0218,0.04
2.483407,-0.0256,-0.0130,-0.0191,0.03
2.495995,0.0053,-0.0178,-0.0125,0.02
2.509861,0.0045,-0.0260,-0.0471,0.05
2.516772,-0.0158,-0.0470,-0.0718,0.09
2.524889,-0.0157,-0.0755,-0.1154,0.14
2.535904,-0.0272,-0.1245,-0.2269,0.26
2.552306,-0.0494,-0.1180,-0.2735,0.30
2.552473,-0.0769,-0.1104,-0.2726,0.30
2.567873,-0.0671,-0.0980,-0.3196,0.34
2.575031,-0.0734,-0.0662,-0.2959,0.31
2.585812,-0.0729,-0.0262,-0.2822,0.29
2.596303,-0.0960,-0.0264,-0.2830,0.30
2.607845,-0.0496,-0.0884,-0.2179,0.24
2.615068,-0.0179,-0.0878,-0.1377,0.16
2.622862,-0.0739,-0.0466,-0.1053,0.14
2.639525,-0.0201,-0.0868,-0.0825,0.12
2.647912,-0.0132,-0.1105,-0.1137,0.16
2.655801,-0.0299,-0.1159,-0.1494,0.19
2.665757,-0.0253,-0.1095,-0.1300,0.17
2.672530,-0.0645,-0.0909,-0.1585,0.19
2.687086,-0.0987,-0.0730,-0.1685,0.21
2.696882,-0.1063,-0.0956,-0.1642,0.22
2.704438,-0.0626,-0.0939,-0.1337,0.17
2.713044,-0.0402,-0.0825,-0.1247,0.15
2.728383,-0.0524,0.0064,0.0418,0.07
2.739025,-0.0044,0.0048,0.0918,0.09
2.746714,-0.0100,0.0071,0.1254,0.13
2.755924,-0.0009,-0.0110,0.1141,0.11
2.767514,-0.0086,0.0246,-0.0415,0.05
2.775176,-0.0026,-0.0347,-0.1337,0.14
2.783076,0.0431,-0.0662,-0.1762,0.19
2.800257,-0.0029,-0.0881,-0.1843,0.20
2.807794,0.0391,-0.1093,-0.1826,0.22
2.815747,0.0618,-0.1187,-0.1331,0.19
2.823461,0.0120,-0.0664,-0.0932,0.12
2.839599,0.0398,-0.0230,-0.0863,0.10
2.848305,0.0845,-0.0696,-0.0716,0.13
2.856784,0.1081,-0.0759,-0.0663,0.15
2.865010,0.0916,-0.0462,-0.0467,0.11
2.879359,0.0182,-0.0412,-0.0424,0.06
2.893599,0.0416,-0.0540,-0.0793,0.10
2.898062,0.0278,-0.0580,-0.1326,0.15
2.904192,0.0189,-0.0625,-0.1737,0.19
2.915527,0.0281,-0.0673,-0.2651,0.27
2.923932,0.0314,-0.0812,-0.3686,0.38
2.933133,0.0118,-0.0750,-0.4222,0.43
2.942877,-0.0921,-0.0541,-0.3636,0.38
2.959596,-0.1269,-0.0478,-0.2677,0.30
2.967804,-0.0530,-0.0916,-0.2172,0.24
2.975436,-0.0044,-0.1072,-0.2073,0.23
2.982676,0.0466,-0.1133,-0.2331,0.26
3.000346,0.0311,-0.0770,-0.3019,0.31
3.008287,0.0227,-0.0771,-0.2971,0.31
3.016947,0.0120,-0.1022,-0.2833,0.30
3.026016,-0.0520,-0.0681,-0.2438,0.26
3.033105,-0.1252,-0.0474,-0.2119,0.25
3.047631,-0.1284,-0.0933,-0.1413,0.21
3.057815,-0.0896,-0.1072,-0.1313,0.19
3.067394,-0.1088,-0.0753,-0.1167,0.18
3.074761,-0.1435,-0.0316,-0.0567,0.16
3.083578,-0.1381,-0.0434,-0.0251,0.15
3.094880,-0.0453,-0.1279,-0.0073,0.14
3.108189,-0.0633,-0.1012,0.0553,0.13
3.116186,-0.0805,-0.0815,0.1249,0.17
3.123718,-0.0695,-0.1031,0.1925,0.23
3.135570,-0.0357,-0.1321,0.3120,0.34
3.150991,-0.0663,-0.0949,0.3906,0.41
3.159827,-0.0895,-0.0384,0.4318,0.44
3.167572,-0.0881,-0.0275,0.3543,0.37
3.186626,0.0388,-0.0233,-0.0499,0.07
3.186773,0.0424,-0.0306,-0.0470,0.07
3.201091,-0.0141,0.0578,-0.2685,0.27
3.208518,0.0407,0.0364,-0.3566,0.36
3.215354,0.0994,0.0235,-0.4286,0.44
3.223125,0.0975,0.0222,-0.4654,0.48
3.239559,0.1076,-0.0101,-0.4233,0.44
3.247950,0.1222,-0.0347,-0.3871,0.41
3.256561,0.1469,-0.0569,-0.3653,0.40
3.265072,0.1547,-0.0530,-0.3194,0.36
3.273090,0.1211,-0.0134,-0.2615,0.29
3.288023,0.0573,0.0191,-0.1692,0.18
3.297725,0.0727,-0.0115,-0.1781,0.19
3.307341,0.0547,-0.0298,-0.2039,0.21
3.314767,0.0111,-0.0430,-0.2034,0.21
3.323661,-0.0171,-0.0894,-0.2174,0.24
3.332562,-0.0261,-0.0827,-0.2388,0.25
3.343649,-0.0531,-0.0103,-0.2414,0.25
3.354278,-0.0331,-0.0188,-0.2155,0.22
3.367988,0.0384,-0.0873,-0.0997,0.14
3.376204,0.0322,-0.0786,-0.0239,0.09
3.385826,0.0092,-0.0373,0.0404,0.06
3.399502,0.0380,-0.0518,0.0221,0.07
3.407795,0.0666,-0.1026,-0.0366,0.13
3.417340,0.0816,-0.1227,-0.1406,0.20
3.426298,0.0983,-0.1112,-0.2113,0.26
3.433747,0.0940,-0.0844,-0.2346,0.27
3.447720,-0.0663,0.0135,-0.1916,0.20
3.457996,-0.0275,-0.0644,-0.1849,0.20
3.466580,-0.0109,-0.1272,-0.1711,0.21
3.474425,-0.0747,-0.1181,-0.1287,0.19
3.483425,-0.1072,-0.0855,-0.0837,0.16
3.495985,-0.1064,-0.0069,-0.0476,0.12
3.510372,-0.0314,-0.0354,-0.0898,0.10
3.516795,0.0473,-0.0576,-0.1606,0.18
3.524663,0.0633,-0.0629,-0.2194,0.24
3.535923,0.0514,-0.0766,-0.2801,0.29
3.550951,0.0220,-0.0681,-0.2772,0.29
3.557430,0.0099,-0.0653,-0.2940,0.30
3.567856,-0.0718,-0.0259,-0.2675,0.28
3.576252,-0.0903,-0.0262,-0.2406,0.26
3.583957,-0.0549,-0.0569,-0.1517,0.17
3.596150,-0.0382,-0.0711,-0.0699,0.11
3.607383,0.0333,-0.0425,0.0515,0.07
3.614855,0.0724,-0.0295,0.1228,0.15
3.623953,0.1029,-0.0354,0.1255,0.17
3.639604,0.1567,-0.0439,-0.0579,0.17
3.647524,0.1305,-0.0202,-0.1565,0.20
3.656650,0.0781,0.0327,-0.2504,0.26
3.665575,0.0375,0.0341,-0.2993,0.30
3.673090,-0.0077,0.0345,-0.3225,0.32
3.687817,-0.0322,0.0215,-0.3340,0.34
3.699137,-0.0472,0.0148,-0.2982,0.30
3.707873,-0.0364,0.0012,-0.2913,0.29
3.716988,-0.0147,-0.0247,-0.3178,0.32
3.724236,-0.0178,-0.0293,-0.3394,0.34
3.736030,-0.0401,-0.0273,-0.3946,0.40
3.751587,-0.0348,-0.0154,-0.3970,0.40
3.759826,0.0546,-0.0711,-0.3693,0.38
3.767424,0.1315,-0.1110,-0.2917,0.34
3.775609,0.1726,-0.1392,-0.1719,0.28
3.785376,0.1225,-0.1274,-0.0144,0.18
3.792880,-0.0009,-0.1148,0.1213,0.17
3.809223,-0.1703,-0.1159,0.3171,0.38
3.817590,-0.1955,-0.1335,0.3156,0.39
3.824014,-0.1959,-0.1306,0.2667,0.36
3.832561,-0.1650,-0.1123,0.1943,0.28
3.848542,-0.0429,-0.0571,0.0458,0.08
3.857480,-0.0129,0.0072,0.0482,0.05
3.865055,0.0164,0.0330,0.0531,0.06
3.879547,0.1415,-0.0118,-0.0229,0.14
3.888104,0.1278,-0.0308,-0.0589,0.14
3.898323,0.0655,-0.0351,-0.0758,0.11
3.908006,0.0224,-0.0512,-0.1022,0.12
3.913648,-0.0034,-0.0821,-0.1237,0.15
3.927367,-0.0505,-0.0307,-0.1230,0.14
3.941072,-0.0477,-0.0303,-0.1223,0.13
3.947817,0.0279,-0.0240,-0.1282,0.13
3.956367,0.1218,-0.0186,-0.1434,0.19
3.966157,0.2001,-0.0057,-0.2305,0.31
3.975768,0.1450,0.0610,-0.2933,0.33
3.984069,0.1458,0.0404,-0.3190,0.35
3.993261,0.1434,0.0156,-0.3426,0.37
4.008552,0.0865,0.0289,-0.3252,0.34
4.016370,0.0599,0.0212,-0.3225,0.33
4.024216,0.0538,-0.0177,-0.3367,0.34
4.032645,0.0132,-0.0466,-0.3414,0.34
4.048605,-0.0691,-0.0581,-0.2937,0.31
4.058415,-0.0746,-0.0644,-0.2510,0.27
4.066505,-0.0876,-0.0509,-0.2109,0.23
4.073851,-0.0669,-0.0630,-0.1711,0.19
4.082582,-0.0150,-0.1273,-0.1387,0.19
4.096394,0.0356,-0.1696,-0.0006,0.17
4.107459,0.0202,-0.1462,0.1724,0.23
4.115614,-0.0378,-0.1187,0.2764,0.30
4.124635,-0.0658,-0.0781,0.3377,0.35
4.133274,-0.0634,-0.0754,0.3401,0.35
4.145611,-0.0830,-0.0326,0.1556,0.18
4.153847,-0.1153,-0.0273,0.0520,0.13
4.168041,-0.0606,-0.0234,-0.1975,0.21
4.176606,-0.0370,-0.0393,-0.2223,0.23
4.183985,0.0242,-0.0372,-0.2093,0.21
4.200896,0.0817,-0.0705,-0.2013,0.23
4.209425,0.0604,-0.0537,-0.1653,0.18
4.216008,0.0383,-0.0389,-0.1486,0.16
4.224129,-0.0167,-0.0146,-0.1342,0.14
4.239584,0.0069,-0.0136,-0.1956,0.20
4.249149,0.0102,-0.0126,-0.2212,0.22
4.257544,-0.0046,0.0022,-0.2084,0.21
4.265458,0.0012,-0.0050,-0.2051,0.21
4.273453,0.0442,-0.0244,-0.2615,0.27
4.288386,0.0817,-0.0477,-0.3293,0.34
4.298592,0.0773,-0.0656,-0.3647,0.38
4.306897,0.0992,-0.0607,-0.3408,0.36
4.315451,0.0798,-0.0474,-0.3533,0.37
4.324446,0.0504,-0.0349,-0.3425,0.35
4.332818,-0.0006,-0.0136,-0.2845,0.28
4.344569,-0.0448,-0.0342,-0.1379,0.15
4.360172,-0.0479,-0.0480,-0.0610,0.09
4.368699,-0.0376,-0.0589,0.0243,0.07
4.375810,0.0189,-0.0592,0.0785,0.10
4.383868,0.0342,-0.0535,0.0996,0.12
4.400462,-0.0022,-0.0416,0.0431,0.06
4.408998,-0.0081,-0.0489,0.0107,0.05
4.415859,0.0015,-0.0710,-0.1006,0.12
4.425041,-0.0342,-0.0664,-0.1642,0.18
4.433584,-0.0737,-0.0438,-0.1899,0.21
4.448409,-0.1829,-0.0114,-0.1928,0.27
4.457176,-0.1792,-0.0518,-0.1316,0.23
4.466567,-0.1531,-0.0986,-0.0874,0.20
4.474068,-0.1475,-0.0879,-0.0336,0.17
4.483097,-0.1336,-0.0679,-0.0107,0.15
4.496713,0.0197,-0.0710,-0.0326,0.08
4.509374,0.0544,-0.0365,-0.0392,0.08
4.516423,0.0545,-0.0296,-0.0932,0.11
4.528561,0.0938,-0.0752,-0.2307,0.26
4.543072,0.0747,-0.0346,-0.3007,0.31
4.549273,0.0186,0.0121,-0.3545,0.36
4.554427,-0.0059,0.0123,-0.3968,0.40
4.564726,-0.0289,-0.0166,-0.4088,0.41
4.576787,-0.0325,-0.0364,-0.3611,0.36
4.584707,-0.0519,-0.0407,-0.3201,0.33
4.592925,-0.0322,-0.0707,-0.2219,0.24
4.603961,-0.0190,-0.1103,-0.1547,0.19
4.615843,0.0229,-0.1189,-0.0477,0.13
4.623664,0.0153,-0.1023,-0.0606,0.12
4.639976,-0.0383,-0.0926,-0.0798,0.13
4.646875,-0.0390,-0.0963,-0.1487,0.18
4.655066,-0.0758,-0.0688,-0.2201,0.24
4.664996,-0.1176,-0.0522,-0.2584,0.29
4.679696,-0.1654,-0.0614,-0.2725,0.32
4.690574,-0.1373,-0.0894,-0.2411,0.29
4.697451,-0.1163,-0.0659,-0.1528,0.20
4.706030,-0.0666,-0.0512,-0.0217,0.09
4.714723,-0.0127,-0.0583,0.0784,0.10
4.724555,0.0356,-0.0831,0.1909,0.21
4.733043,0.0284,-0.0804,0.2750,0.29
4.744695,-0.0217,-0.0705,0.3050,0.31
4.760010,-0.0593,-0.0457,0.1638,0.18
4.767845,-0.0585,-0.0150,0.0438,0.07
4.776337,-0.0385,-0.0157,-0.1026,0.11
4.784428,-0.0205,0.0007,-0.2035,0.20
4.801282,-0.0062,0.0338,-0.3417,0.34
4.808907,0.0113,0.0269,-0.3672,0.37
4.817759,-0.0061,0.0409,-0.3120,0.31
4.824265,-0.0009,0.0296,-0.2812,0.28
4.840530,0.0247,-0.0882,-0.1887,0.21
4.850441,0.0309,-0.1379,-0.1434,0.20
4.858249,0.0230,-0.1476,-0.1458,0.21
4.865365,0.0057,-0.1387,-0.1791,0.23
4.872871,-0.0327,-0.1420,-0.2338,0.28
4.888533,-0.0228,-0.1439,-0.3050,0.34
4.901274,0.0187,-0.1467,-0.3169,0.35
4.908172,0.0643,-0.0981,-0.2767,0.30
4.913545,0.0701,-0.1158,-0.2225,0.26
4.928806,0.0623,-0.1903,-0.0501,0.21
4.943821,-0.0208,-0.1731,0.0467,0.18
4.944406,-0.0840,-0.1254,-0.0070,0.15
4.959833,-0.1568,-0.0183,0.0438,0.16
4.967411,-0.1340,0.0311,0.0360,0.14
4.976517,-0.0196,0.0197,-0.0003,0.03
4.984194,0.0949,-0.0021,-0.0577,0.11
5.000307,0.2962,0.0295,-0.0954,0.31
5.008760,0.3183,0.0642,-0.1023,0.34
5.015972,0.3262,0.0604,-0.0491,0.34
5.023774,0.3532,0.0158,-0.0846,0.36
5.033444,0.3155,0.0146,-0.0747,0.32
5.049383,0.1335,0.0310,-0.0617,0.15
5.057256,0.0707,0.0291,-0.0850,0.11
5.066980,0.0403,0.0271,-0.1105,0.12
5.073760,0.0272,0.0253,-0.1265,0.13
5.082641,0.0380,0.0003,-0.1596,0.16
5.096717,0.0360,-0.0098,-0.1593,0.16
5.109613,0.0508,-0.0628,-0.1519,0.17
5.115900,0.0646,-0.0685,-0.1492,0.18
5.123383,0.0382,-0.0316,-0.1486,0.16
5.136382,-0.0098,0.0137,-0.1826,0.18
5.152275,0.0178,-0.0131,-0.2199,0.22
5.152537,0.0058,0.0207,-0.2407,0.24
5.167811,0.0110,-0.0097,-0.1804,0.18
5.175303,0.0198,-0.0640,-0.1544,0.17
5.184837,0.0202,-0.0789,-0.1120,0.14
5.200928,-0.0667,-0.0673,-0.0227,0.10
5.209239,-0.0956,-0.0754,0.0007,0.12
5.216010,-0.1229,-0.0749,0.0054,0.14
5.224215,-0.1109,-0.0897,-0.0423,0.15
5.240100,-0.1214,-0.0345,-0.0655,0.14
5.248283,-0.0968,-0.0288,-0.0817,0.13
5.256116,-0.0589,-0.0424,-0.0978,0.12
5.264467,-0.0078,-0.0511,-0.0972,0.11
5.273907,0.0033,-0.0476,-0.1038,0.11
5.288562,-0.0050,-0.0454,-0.1458,0.15
