# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
0.532547,0.0481,0.2201,0.6335,0.672
0.535157154,0.0470,0.2192,0.6347,0.673
0.537743385,0.0456,0.2126,0.6344,0.671
0.541647616,0.0437,0.2082,0.6354,0.670
0.545228308,0.0365,0.2089,0.6330,0.668
0.550236846,0.0272,0.2106,0.6398,0.674
0.555335385,0.0104,0.2160,0.6432,0.679
0.559439923,0.0041,0.2180,0.6456,0.681
0.562900231,-0.0046,0.2238,0.6386,0.677
0.565427385,-0.0127,0.2267,0.6368,0.676
0.570309231,-0.0215,0.2353,0.6410,0.683
0.57354,-0.0210,0.2365,0.6412,0.684
0.578174154,-0.0205,0.2475,0.6512,0.697
0.580578462,-0.0215,0.2558,0.6561,0.705
0.583122692,-0.0235,0.2614,0.6615,0.712
0.58786,-0.0163,0.2749,0.6679,0.722
0.593344231,-0.0107,0.2844,0.6806,0.738
0.598111308,-0.0017,0.3203,0.7388,0.805
0.603352923,0.0078,0.3445,0.7871,0.859
0.608216231,0.0151,0.3562,0.8104,0.885
0.61308,0.0232,0.3837,0.8744,0.955
0.615775,0.0234,0.3924,0.8884,0.971
0.620628231,0.0214,0.4083,0.9128,1.000
0.624513154,0.0187,0.4159,0.9203,1.010
0.628261154,0.0155,0.4119,0.9360,1.023
0.633090692,-0.0058,0.4296,0.9389,1.033
0.636105539,-0.0139,0.4406,0.9416,1.040
0.641628539,-0.0289,0.4571,0.9445,1.050
0.645921539,-0.0459,0.4660,0.9369,1.047
0.650894769,-0.0615,0.4689,0.9320,1.045
0.653541154,-0.0667,0.4721,0.9328,1.048
0.656393154,-0.0738,0.4718,0.9304,1.046
0.661105539,-0.0890,0.4738,0.9420,1.058
0.666088539,-0.0923,0.4694,0.9626,1.075
0.671121462,-0.0988,0.4660,0.9876,1.096
0.673843,-0.1021,0.4608,1.0042,1.110
0.678804,-0.1044,0.4613,1.0511,1.153
0.683713231,-0.0953,0.4626,1.1027,1.200
0.686269462,-0.0946,0.4674,1.1325,1.229
0.691871616,-0.0955,0.4709,1.1638,1.259
0.69734,-0.1021,0.4875,1.2449,1.341
0.701342385,-0.1009,0.5007,1.2887,1.386
0.720822462,-0.1004,0.5053,1.3069,1.405
0.726795923,-0.1027,0.5170,1.3378,1.438
0.731577231,-0.0711,0.5615,1.3297,1.445
0.734117154,-0.0697,0.5654,1.3187,1.436
0.736634692,-0.0724,0.5635,1.3121,1.430
0.739743,-0.0682,0.5671,1.3031,1.423
0.744295692,-0.0718,0.5645,1.2889,1.409
0.749100923,-0.0787,0.5569,1.2845,1.402
0.752607692,-0.0880,0.5528,1.2864,1.403
0.756769231,-0.1153,0.5403,1.3045,1.417
0.759279308,-0.1342,0.5363,1.3153,1.427
0.762649462,-0.1557,0.5339,1.3316,1.443
0.766746154,-0.2134,0.5317,1.3859,1.500
0.769387385,-0.2463,0.5371,1.4135,1.532
0.771906077,-0.2813,0.5489,1.4458,1.572
0.776961462,-0.3274,0.5699,1.5012,1.639
0.781813154,-0.3392,0.5731,1.5638,1.700
0.784326154,-0.3318,0.5552,1.6000,1.726
0.786994154,-0.3236,0.5332,1.6303,1.746
0.791426692,-0.3162,0.5117,1.6526,1.759
0.797671616,-0.3036,0.4709,1.6834,1.774
0.802212539,-0.2773,0.4198,1.7036,1.776
0.804729154,-0.2617,0.4012,1.7029,1.769
0.807281539,-0.2463,0.3844,1.7011,1.761
0.809802769,-0.2302,0.3709,1.6973,1.752
0.812312539,-0.2151,0.3521,1.6929,1.742
0.814818077,-0.1978,0.3375,1.6892,1.734
0.817366462,-0.1889,0.3296,1.6806,1.723
0.819875308,-0.1813,0.3233,1.6716,1.712
0.822907616,-0.1715,0.3206,1.6575,1.697
0.827420846,-0.1515,0.3010,1.6240,1.659
0.829926154,-0.1393,0.2891,1.6049,1.637
0.834972923,-0.1170,0.2637,1.5646,1.591
0.837539923,-0.1060,0.2529,1.5469,1.571
0.840142692,-0.0983,0.2392,1.5269,1.549
0.844978462,-0.0914,0.2175,1.4863,1.505
0.850074769,-0.0926,0.2055,1.4426,1.460
0.852629462,-0.0975,0.2045,1.4224,1.440
0.855246154,-0.1021,0.2047,1.4066,1.425
0.860227923,-0.1107,0.2057,1.3768,1.397
0.865121231,-0.1174,0.1996,1.3444,1.364
0.867803616,-0.1205,0.1947,1.3316,1.351
0.872902462,-0.1266,0.1884,1.2996,1.319
0.878038462,-0.1258,0.1861,1.2843,1.304
0.882816,-0.1256,0.1828,1.2427,1.262
0.885405154,-0.1232,0.1840,1.2249,1.245
0.891648308,-0.1224,0.1873,1.1892,1.210
0.897377769,-0.1234,0.1877,1.1703,1.192
0.900574385,-0.1209,0.1998,1.1083,1.133
0.904850769,-0.1209,0.2050,1.0880,1.114
0.914404,-0.1246,0.2118,1.0660,1.094
0.919787616,-0.1197,0.2220,1.0230,1.054
0.923170077,-0.0985,0.2304,0.9196,0.953
0.925786769,-0.0951,0.2274,0.9005,0.934
0.930812539,-0.0860,0.2285,0.8641,0.898
0.933366154,-0.0797,0.2229,0.8460,0.878
0.93596,-0.0750,0.2157,0.8302,0.861
0.938542692,-0.0697,0.2082,0.8120,0.841
0.943462769,-0.0623,0.1903,0.7903,0.815
0.948286077,-0.0510,0.1732,0.7684,0.789
0.950979385,-0.0494,0.1632,0.7561,0.775
0.956239,-0.0450,0.1474,0.7319,0.748
0.961006692,-0.0410,0.1363,0.7136,0.728
0.963574077,-0.0413,0.1332,0.7041,0.718
0.966125769,-0.0426,0.1265,0.6931,0.706
0.971070692,-0.0435,0.1187,0.6776,0.689
0.973610769,-0.0428,0.1136,0.6691,0.680
0.976273846,-0.0428,0.1069,0.6630,0.673
0.981201462,-0.0499,0.0950,0.6557,0.664
0.983716539,-0.0496,0.0887,0.6505,0.658
0.986257769,-0.0506,0.0835,0.6466,0.654
0.991984616,-0.0515,0.0801,0.6459,0.653
0.997414769,-0.0510,0.0703,0.6403,0.646
1.001486154,-0.0438,0.0591,0.6239,0.628
1.006484308,-0.0410,0.0549,0.6163,0.620
1.009055,-0.0403,0.0532,0.6134,0.617
1.014026462,-0.0313,0.0517,0.6021,0.605
1.016545231,-0.0274,0.0532,0.5936,0.597
1.019061539,-0.0244,0.0532,0.5855,0.588
1.021671308,-0.0215,0.0540,0.5813,0.584
1.024188923,-0.0212,0.0556,0.5757,0.579
1.029166385,-0.0228,0.0691,0.5669,0.572
1.031718154,-0.0200,0.0776,0.5638,0.569
1.036520231,-0.0173,0.0906,0.5648,0.572
1.039653846,-0.0171,0.1006,0.5636,0.573
1.044295077,-0.0184,0.1223,0.5611,0.575
1.049141769,-0.0219,0.1439,0.5550,0.574
1.051734769,-0.0230,0.1544,0.5547,0.576
1.054315385,-0.0232,0.1647,0.5520,0.577
1.059231692,-0.0230,0.1857,0.5543,0.585
1.061731616,-0.0235,0.1938,0.5555,0.589
1.066654462,-0.0256,0.2094,0.5594,0.598
1.069326385,-0.0232,0.2160,0.5611,0.602
1.071942769,-0.0210,0.2224,0.5669,0.609
1.076945539,-0.0166,0.2306,0.5834,0.628
1.079651923,-0.0137,0.2390,0.5960,0.642
1.082274385,-0.0068,0.2465,0.6127,0.660
1.086952,0.0006,0.2616,0.6319,0.684
1.091846462,0.0016,0.2681,0.6412,0.695
1.097345154,0.0041,0.2724,0.6579,0.712
1.102236,0.0109,0.2786,0.6938,0.748
1.120753846,0.0141,0.2802,0.7060,0.760
1.127006693,0.0165,0.2819,0.7180,0.772
1.130072308,-0.0284,0.3057,0.7952,0.852
1.135024231,-0.0552,0.3120,0.8206,0.880
1.139971385,-0.0790,0.3213,0.8416,0.904
1.145040231,-0.1021,0.3320,0.8558,0.924
1.150069769,-0.1295,0.3485,0.8637,0.940
1.155015616,-0.1561,0.3646,0.8719,0.958
1.158533539,-0.1662,0.3714,0.8817,0.971
1.162611693,-0.1784,0.3778,0.8908,0.984
1.165835,-0.1820,0.3829,0.8961,0.991
1.170505846,-0.1894,0.3930,0.9066,1.006
1.179384308,-0.1901,0.3932,0.9150,1.014
1.183280539,-0.1674,0.3872,0.9837,1.070
1.186046154,-0.1573,0.3839,1.0098,1.092
1.189298693,-0.1638,0.3856,1.0164,1.099
1.195878385,-0.1703,0.3934,1.0144,1.101
1.201358154,-0.1826,0.4228,1.0499,1.146
1.204167,-0.1735,0.4333,1.0667,1.164
1.213022077,-0.1713,0.4389,1.0716,1.171
1.215543923,-0.1540,0.4555,1.0765,1.179
1.218115308,-0.1454,0.4629,1.0736,1.178
1.223465769,-0.1361,0.4611,1.0687,1.172
1.228412616,-0.1337,0.4640,1.0608,1.166
1.231069846,-0.1339,0.4660,1.0496,1.156
1.235983693,-0.1356,0.4816,1.0166,1.133
1.238827,-0.1339,0.4867,1.0022,1.122
1.243635616,-0.1288,0.4880,0.9937,1.114
1.248328846,-0.1197,0.4765,0.9979,1.112
1.250917846,-0.1095,0.4704,1.0049,1.115
1.25356,-0.1024,0.4636,1.0137,1.119
1.256655616,-0.1019,0.4552,1.0181,1.120
1.261548,-0.1065,0.4655,1.0179,1.124
1.266176923,-0.1024,0.4657,1.0369,1.141
1.271040923,-0.0895,0.4594,1.0811,1.178
1.275187923,-0.0790,0.4555,1.1190,1.211
1.283093231,-0.0501,0.4418,1.2134,1.292
1.286996308,-0.0361,0.4303,1.2571,1.329
1.292564,-0.0247,0.4063,1.3705,1.430
1.296804308,-0.0389,0.4115,1.5096,1.565
1.301685231,-0.0305,0.4233,1.5995,1.655
1.314231077,-0.0210,0.4230,1.6277,1.682
1.319682769,0.0114,0.4024,1.6552,1.703
1.324178385,0.1686,0.2411,1.6591,1.685
1.326753462,0.1803,0.2289,1.6417,1.667
1.331468616,0.1959,0.2297,1.5970,1.625
1.334100539,0.1979,0.2374,1.5743,1.604
1.339599923,0.2052,0.2627,1.5310,1.567
1.344224539,0.2115,0.2930,1.5047,1.547
1.347010154,0.2133,0.3057,1.4961,1.542
1.351766693,0.2269,0.3259,1.4873,1.539
1.354380539,0.2372,0.3296,1.4834,1.538
1.359416,0.2636,0.3364,1.4763,1.537
1.364214769,0.2844,0.3303,1.4751,1.538
1.366748846,0.2937,0.3228,1.4768,1.540
1.369505231,0.3032,0.3179,1.4830,1.547
1.372637539,0.3093,0.3126,1.4893,1.553
1.376936923,0.3147,0.2935,1.5105,1.571
1.379833539,0.3179,0.2849,1.5186,1.577
1.384402769,0.3215,0.2717,1.5318,1.589
1.387037769,0.3191,0.2621,1.5343,1.589
1.391831385,0.3144,0.2502,1.5303,1.582
1.397542154,0.2974,0.2378,1.5230,1.570
1.402228539,0.2724,0.2238,1.4873,1.529
1.404734077,0.2611,0.2208,1.4721,1.511
1.407240923,0.2502,0.2143,1.4527,1.490
1.409835616,0.2397,0.2096,1.4345,1.469
1.414685769,0.2147,0.2050,1.3871,1.419
1.419856846,0.1952,0.1959,1.3383,1.367
1.422783693,0.1863,0.1945,1.3165,1.344
1.427461769,0.1651,0.1879,1.2652,1.290
1.430002693,0.1478,0.1812,1.2398,1.262
1.434954077,0.1265,0.1728,1.1860,1.205
1.437524846,0.1192,0.1740,1.1615,1.181
1.440029769,0.1145,0.1771,1.1322,1.152
1.442556308,0.1145,0.1781,1.1012,1.121
1.447515693,0.1094,0.1810,1.0467,1.068
1.450185462,0.1052,0.1877,1.0156,1.038
1.456106693,0.0879,0.1952,0.9616,0.985
1.460380846,0.0675,0.2087,0.9108,0.937
1.465102693,0.0451,0.2145,0.8617,0.889
1.467801154,0.0375,0.2169,0.8387,0.867
1.470347923,0.0314,0.2216,0.8162,0.846
1.475217769,0.0234,0.2177,0.7815,0.812
1.477734769,0.0204,0.2148,0.7693,0.799
1.480249846,0.0190,0.2120,0.7598,0.789
1.485134154,0.0106,0.1994,0.7376,0.764
1.487744231,0.0055,0.1950,0.7275,0.753
1.491186077,0.0018,0.1913,0.7165,0.742
1.497371,0.0011,0.1861,0.7097,0.734
1.500313462,-0.0049,0.1728,0.6884,0.710
1.504661769,-0.0058,0.1693,0.6871,0.708
1.514368846,-0.0049,0.1649,0.6818,0.702
1.519650462,-0.0037,0.1619,0.6731,0.692
1.523200308,-0.0079,0.1866,0.6535,0.680
1.525762154,-0.0046,0.1889,0.6440,0.671
1.528294462,0.0013,0.1859,0.6391,0.666
1.533197462,0.0173,0.1938,0.6435,0.672
1.538308616,0.0241,0.2077,0.6370,0.670
1.540836231,0.0346,0.2052,0.6295,0.663
1.543351385,0.0412,0.1989,0.6221,0.654
1.548291385,0.0530,0.1891,0.6129,0.644
1.550874693,0.0600,0.1852,0.6151,0.645
1.555884,0.0776,0.1779,0.6060,0.636
1.558442385,0.0842,0.1740,0.5987,0.629
1.560954385,0.0864,0.1679,0.5914,0.621
1.563513154,0.0864,0.1637,0.5850,0.614
1.566069462,0.0874,0.1622,0.5826,0.611
1.568564,0.0894,0.1635,0.5838,0.613
1.573535385,0.0850,0.1730,0.5741,0.606
1.576091616,0.0786,0.1786,0.5699,0.602
1.578591385,0.0712,0.1828,0.5669,0.600
1.583506462,0.0517,0.1964,0.5552,0.591
1.586160923,0.0456,0.2055,0.5498,0.589
1.591500616,0.0375,0.2089,0.5464,0.586
1.597392,0.0216,0.2155,0.5426,0.584
1.601273462,-0.0024,0.2236,0.5475,0.591
1.606428923,-0.0122,0.2321,0.5503,0.597
1.611453539,-0.0191,0.2416,0.5562,0.607
1.616346693,-0.0242,0.2541,0.5625,0.618
1.618983077,-0.0308,0.2595,0.5655,0.623
1.621569769,-0.0349,0.2653,0.5692,0.629
1.626467385,-0.0364,0.2742,0.5718,0.635
1.631522462,-0.0401,0.2805,0.5821,0.647
1.634061769,-0.0377,0.2859,0.5894,0.656
1.636567308,-0.0377,0.2917,0.5951,0.664
1.639367385,-0.0373,0.2991,0.5992,0.671
1.644206385,-0.0361,0.3133,0.6246,0.700
1.648948539,-0.0256,0.3266,0.6479,0.726
1.651647923,-0.0196,0.3384,0.6549,0.737
1.656639923,-0.0161,0.3621,0.6791,0.770
1.659224616,-0.0176,0.3741,0.6913,0.786
1.661746077,-0.0139,0.3785,0.6972,0.793
1.666804231,-0.0061,0.3853,0.7085,0.806
1.669499308,-0.0039,0.3924,0.7195,0.820
1.672452308,-0.0073,0.3998,0.7290,0.831
1.676971385,-0.0171,0.4205,0.7622,0.871
1.682011308,-0.0293,0.4403,0.7931,0.908
1.686907385,-0.0501,0.4611,0.8245,0.946
1.691516,-0.0606,0.4738,0.8451,0.971
1.695713231,-0.0767,0.4907,0.8893,1.019
1.699642462,-0.0931,0.4963,0.9328,1.061
1.720759923,-0.1095,0.5060,0.9736,1.103
1.727124923,-0.1181,0.5058,1.0105,1.136
1.729899385,-0.1076,0.4988,1.0523,1.170
1.732422385,-0.1048,0.4992,1.0464,1.164
1.737408846,-0.0985,0.5014,1.0359,1.155
1.739906693,-0.0918,0.5034,1.0347,1.154
1.742461462,-0.0883,0.5068,1.0326,1.154
1.747442769,-0.0755,0.5097,1.0203,1.143
1.749988,-0.0708,0.5100,1.0122,1.136
1.752583923,-0.0677,0.5117,1.0051,1.130
1.755940616,-0.0648,0.5088,1.0039,1.127
1.760274154,-0.0594,0.5114,0.9983,1.123
1.764997846,-0.0506,0.5119,1.0140,1.137
1.767627693,-0.0494,0.5146,1.0249,1.148
1.770220231,-0.0464,0.5146,1.0401,1.161
1.775310462,-0.0491,0.5266,1.0697,1.193
1.777861769,-0.0522,0.5303,1.0927,1.216
1.782750769,-0.0550,0.5283,1.1398,1.257
1.787782154,-0.0538,0.5207,1.1853,1.296
1.791654462,-0.0545,0.5129,1.2029,1.309
1.797775693,-0.0571,0.5044,1.2188,1.320
1.800472231,-0.0834,0.4782,1.2684,1.358
1.802982077,-0.0941,0.4733,1.2757,1.364
1.806035693,-0.1109,0.4692,1.2825,1.370
1.810675923,-0.1601,0.4697,1.2833,1.376
1.815601846,-0.2216,0.4831,1.2798,1.386
1.818133154,-0.2610,0.4946,1.2684,1.386
1.820660539,-0.2989,0.5090,1.2551,1.387
1.823219923,-0.3360,0.5293,1.2393,1.389
1.828259385,-0.3998,0.5750,1.2083,1.397
1.830790769,-0.4101,0.5929,1.1999,1.400
1.835814385,-0.3935,0.5938,1.1978,1.394
1.839204846,-0.3707,0.5804,1.2048,1.388
1.843588,-0.3094,0.5344,1.2178,1.365
1.848330769,-0.2470,0.4816,1.2356,1.349
1.850997539,-0.2126,0.4571,1.2479,1.346
1.855887923,-0.1359,0.4122,1.2766,1.348
1.858586693,-0.1016,0.3932,1.3043,1.366
1.863505539,-0.0550,0.3863,1.3681,1.423
1.866081769,-0.0337,0.3827,1.3881,1.440
1.870965539,0.0111,0.3685,1.4421,1.489
1.873629846,0.0263,0.3639,1.4665,1.511
1.878719923,0.0417,0.3653,1.5068,1.551
1.883649462,0.0388,0.3741,1.5377,1.583
1.891555616,0.0170,0.3900,1.5489,1.597
1.897344308,-0.0130,0.3998,1.5387,1.590
1.901235616,-0.0855,0.4076,1.4891,1.546
1.914742693,-0.1088,0.4083,1.4627,1.522
1.920149846,-0.1537,0.3995,1.4042,1.468
1.924071308,-0.2202,0.3501,1.2190,1.287
1.926647385,-0.2253,0.3420,1.1960,1.264
1.931563385,-0.2265,0.3343,1.1682,1.236
1.934219,-0.2232,0.3279,1.1545,1.221
1.939162154,-0.2041,0.3218,1.1315,1.194
1.944068923,-0.1843,0.3135,1.1175,1.175
1.946721769,-0.1708,0.3086,1.1137,1.168
1.951659,-0.1442,0.3003,1.1007,1.150
1.954215308,-0.1359,0.2996,1.0997,1.148
1.956782462,-0.1293,0.2937,1.1009,1.147
1.959387308,-0.1178,0.2868,1.1027,1.145
1.964112308,-0.1009,0.2895,1.1037,1.145
1.966819308,-0.0943,0.2868,1.1002,1.141
1.969375077,-0.0906,0.2866,1.0995,1.140
1.972770077,-0.0865,0.2861,1.0958,1.136
1.976990769,-0.0794,0.2832,1.0880,1.127
1.979522385,-0.0773,0.2786,1.0804,1.118
1.984348,-0.0697,0.2602,1.0569,1.091
1.98698,-0.0694,0.2514,1.0471,1.079
1.991564616,-0.0701,0.2448,1.0379,1.069
1.997988,-0.0706,0.2336,1.0240,1.053
2.002234769,-0.0841,0.2087,0.9714,0.997
2.007373231,-0.0918,0.1947,0.9438,0.968
2.009971308,-0.0926,0.1882,0.9292,0.953
2.014755,-0.0978,0.1695,0.8966,0.918
2.017279385,-0.0975,0.1649,0.8770,0.898
2.022619923,-0.1002,0.1551,0.8421,0.862
2.027470462,-0.1011,0.1419,0.8111,0.830
2.030032,-0.1027,0.1365,0.7928,0.811
2.034936,-0.1027,0.1311,0.7647,0.783
2.037483,-0.0995,0.1260,0.7500,0.767
2.042552,-0.0953,0.1190,0.7295,0.745
2.047505154,-0.0916,0.1129,0.7060,0.721
2.052586693,-0.0860,0.1131,0.6882,0.703
2.055981769,-0.0821,0.1148,0.6813,0.696
2.060368231,-0.0718,0.1138,0.6747,0.688
2.065195,-0.0672,0.1180,0.6642,0.678
2.067967616,-0.0623,0.1241,0.6601,0.675
2.072750077,-0.0569,0.1311,0.6540,0.669
2.075310769,-0.0506,0.1373,0.6486,0.665
2.077979077,-0.0440,0.1439,0.6432,0.661
2.082977769,-0.0364,0.1526,0.6363,0.655
2.085512923,-0.0303,0.1556,0.6332,0.653
2.091209462,-0.0235,0.1676,0.6286,0.651
2.097369462,-0.0222,0.1715,0.6237,0.647
2.100453846,-0.0093,0.1756,0.6173,0.642
2.104815308,-0.0044,0.1812,0.6193,0.645
2.120901769,-0.0007,0.1842,0.6209,0.648
2.127132231,-0.0012,0.1930,0.6056,0.636
2.130794077,-0.0019,0.2448,0.5836,0.633
2.133292923,-0.0017,0.2487,0.5848,0.635
2.135882154,0.0018,0.2529,0.5878,0.640
2.139248,0.0078,0.2588,0.5897,0.644
2.143874385,0.0116,0.2700,0.5929,0.652
2.14832,0.0190,0.2770,0.6009,0.662
2.150899693,0.0214,0.2839,0.6048,0.668
2.153505231,0.0216,0.2915,0.6068,0.674
2.158548308,0.0195,0.3047,0.6205,0.692
2.161130077,0.0178,0.3120,0.6281,0.702
2.163634693,0.0163,0.3240,0.6305,0.709
2.168431616,0.0041,0.3467,0.6505,0.737
2.171087077,-0.0032,0.3557,0.6579,0.748
2.173796846,-0.0144,0.3680,0.6640,0.759
2.178707923,-0.0342,0.3868,0.6796,0.783
2.183682693,-0.0599,0.4083,0.7024,0.815
2.186223308,-0.0713,0.4171,0.7094,0.826
2.191288539,-0.0790,0.4242,0.7216,0.841
2.196492616,-0.0883,0.4293,0.7412,0.861
2.199012539,-0.0918,0.4328,0.7708,0.889
2.203997769,-0.0972,0.4203,0.7926,0.902
2.207374154,-0.0963,0.4168,0.7999,0.907
2.211546769,-0.0951,0.4049,0.8104,0.911
2.216445769,-0.0899,0.3965,0.8255,0.920
2.219038077,-0.0858,0.3914,0.8378,0.929
2.224061539,-0.0711,0.3851,0.8646,0.949
2.229057462,-0.0601,0.3930,0.8900,0.975
2.231624231,-0.0567,0.3970,0.8974,0.983
2.234389769,-0.0525,0.3988,0.9049,0.990
2.240616308,-0.0422,0.4056,0.9196,1.006
2.244274693,-0.0394,0.4125,0.9369,1.024
2.249269462,-0.0433,0.4210,0.9629,1.052
2.251877462,-0.0476,0.4298,0.9770,1.068
2.257591385,-0.0552,0.4487,1.0044,1.101
