# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 09:59:29.136
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.447431,0.0099,0.1167,0.0363,0.12
0.464165,-0.0424,0.1249,0.0826,0.16
0.472678,-0.0160,0.1203,0.1064,0.16
0.478874,0.0611,0.1575,0.0878,0.19
0.487118,0.1196,0.1318,-0.0024,0.18
0.496468,0.2024,0.1106,-0.0853,0.25
0.511878,0.3635,0.2034,-0.0622,0.42
0.520064,0.3296,0.1989,-0.0406,0.39
0.528661,0.2377,0.1369,0.0230,0.28
0.537001,0.1027,0.0107,0.1046,0.15
0.551997,-0.1589,-0.0860,0.3158,0.36
0.563670,-0.2869,-0.1013,0.3625,0.47
0.569735,-0.3424,-0.1103,0.4311,0.56
0.579331,-0.3670,-0.1165,0.4432,0.59
0.589404,-0.3630,-0.1737,0.4376,0.59
0.597180,-0.3859,-0.2296,0.4335,0.62
0.608681,-0.3806,-0.2954,0.3803,0.61
0.616250,-0.3142,-0.2815,0.1300,0.44
0.631749,-0.3794,-0.2185,-0.1299,0.46
0.640944,-0.4174,-0.1720,-0.3022,0.54
0.648423,-0.3672,-0.1048,-0.3939,0.55
0.663959,-0.2114,0.0027,-0.4162,0.47
0.672927,-0.2297,-0.0102,-0.4137,0.47
0.680224,-0.2176,-0.0508,-0.4092,0.47
0.688887,-0.1624,-0.0742,-0.4121,0.45
0.696307,-0.0900,-0.0848,-0.3530,0.37
0.711764,0.0661,-0.0359,-0.1946,0.21
0.723448,0.0787,-0.0347,-0.1307,0.16
0.730013,0.0564,0.0066,-0.1001,0.12
0.738603,-0.0330,0.0137,-0.0907,0.10
0.747487,-0.0913,0.0351,-0.1100,0.15
0.760283,-0.0658,0.0394,-0.2621,0.27
0.775452,-0.0491,0.0047,-0.2640,0.27
0.782092,-0.0544,-0.0287,-0.2521,0.26
0.789684,-0.0943,-0.0537,-0.1856,0.22
0.797911,-0.1234,-0.0741,-0.1095,0.18
0.807584,-0.1377,-0.1409,0.0112,0.20
0.820177,-0.1131,-0.1682,0.0055,0.20
0.827285,-0.0809,-0.1729,0.0005,0.19
0.839288,-0.0121,-0.1532,-0.0660,0.17
0.847653,0.0384,-0.1669,-0.1205,0.21
0.863395,0.1534,-0.1343,-0.3133,0.37
0.871302,0.1586,-0.0864,-0.3901,0.43
0.880153,0.1683,-0.0529,-0.3866,0.42
0.888434,0.1536,-0.0176,-0.3312,0.37
0.902156,0.1290,-0.0679,-0.1647,0.22
0.913273,0.1462,-0.0882,-0.0528,0.18
0.920061,0.1517,-0.0929,-0.0145,0.18
0.929363,0.1311,-0.1065,-0.0090,0.17
0.937746,0.0939,-0.1217,-0.0482,0.16
0.952376,0.0635,-0.1235,-0.0965,0.17
0.959957,0.0605,-0.1304,-0.2358,0.28
0.967346,0.0809,-0.1437,-0.2844,0.33
0.982090,0.1013,-0.1433,-0.2954,0.34
0.988696,0.0976,-0.1533,-0.2617,0.32
0.998874,0.0562,-0.1587,-0.1668,0.24
1.006522,-0.0032,-0.1458,-0.1648,0.22
1.023841,-0.1210,0.0012,-0.1221,0.17
1.032106,-0.1414,0.0466,-0.1556,0.22
1.040098,-0.1166,0.0395,-0.1820,0.22
1.048074,-0.0861,0.0379,-0.1944,0.22
1.064261,-0.0151,0.0789,-0.0999,0.13
1.075308,0.0107,0.1137,-0.0621,0.13
1.079316,0.0415,0.1264,-0.0242,0.14
1.087884,0.0645,0.1001,-0.0098,0.12
1.096765,0.0723,0.0803,-0.0119,0.11
1.110734,0.0668,0.1085,-0.1039,0.16
1.121127,0.0368,0.0877,-0.1630,0.19
1.131135,-0.0057,0.0743,-0.2030,0.22
1.138756,-0.0532,0.0631,-0.1927,0.21
1.146727,-0.0505,0.0161,-0.2159,0.22
1.159451,-0.0537,0.0202,-0.1294,0.14
1.175672,-0.0590,-0.0085,-0.0935,0.11
1.176227,-0.0130,-0.0423,-0.0886,0.10
1.191667,-0.0107,-0.0514,-0.1236,0.13
1.205924,-0.0067,-0.0641,-0.1448,0.16
1.207750,0.0049,-0.0951,-0.1569,0.18
1.217425,0.0361,-0.0816,-0.1121,0.14
1.231670,0.0651,-0.1502,0.0649,0.18
1.240033,0.0552,-0.1620,0.1834,0.25
1.251005,0.0166,-0.1702,0.3000,0.35
1.263870,0.0201,-0.1576,0.2362,0.28
1.273093,-0.0098,-0.1246,0.1227,0.18
1.281521,-0.0543,-0.1402,-0.0001,0.15
1.289127,-0.0513,-0.1585,-0.1156,0.20
1.296221,-0.0365,-0.1478,-0.2072,0.26
1.311630,-0.0293,-0.1461,-0.3890,0.42
1.322449,-0.0342,-0.1471,-0.4292,0.46
1.332166,-0.0514,-0.1269,-0.4153,0.44
1.339844,-0.0564,-0.1342,-0.3661,0.39
1.346937,-0.0276,-0.1336,-0.2669,0.30
1.359455,-0.0434,-0.1185,-0.1187,0.17
1.371713,-0.0189,-0.1052,-0.0954,0.14
1.379918,-0.0080,-0.1034,-0.1094,0.15
1.388391,0.0018,-0.1006,-0.1828,0.21
1.397146,0.0251,-0.0414,-0.2891,0.29
1.407928,0.0501,-0.0438,-0.5310,0.54
1.423779,0.0426,0.0001,-0.5409,0.54
1.432551,0.0514,-0.0072,-0.4149,0.42
1.439426,0.0430,-0.0244,-0.2659,0.27
1.447723,0.0267,-0.0671,-0.0742,0.10
1.463816,0.0131,-0.0594,0.2004,0.21
1.473536,0.0209,-0.0636,0.2985,0.31
1.479055,0.0245,-0.0690,0.3336,0.34
1.488090,0.0472,-0.0565,0.2842,0.29
1.496336,0.0345,-0.0148,0.1782,0.18
1.511534,-0.0227,0.0504,-0.0727,0.09
1.523528,-0.0399,0.0353,-0.2018,0.21
1.530952,0.0166,0.0127,-0.3247,0.33
1.538444,0.0359,0.0045,-0.3482,0.35
1.547381,0.0449,-0.0026,-0.3373,0.34
1.560427,-0.0071,0.0318,-0.0678,0.08
1.574892,-0.0136,0.0034,0.0389,0.04
1.583506,-0.0166,-0.0224,0.2188,0.22
1.597608,0.0338,-0.0307,0.2949,0.30
1.606051,0.0283,-0.0222,0.3123,0.31
1.614146,-0.0115,-0.0058,0.3495,0.35
1.622048,0.0022,0.0223,0.3616,0.36
1.630154,0.0308,0.0067,0.3320,0.33
1.639748,0.0328,-0.0153,0.0393,0.05
1.647859,0.0098,-0.0110,-0.2100,0.21
1.663787,-0.0440,-0.0006,-0.5572,0.56
1.672515,-0.0082,-0.0337,-0.6894,0.69
1.680202,-0.0123,-0.0524,-0.7246,0.73
1.687871,-0.0488,-0.0722,-0.6656,0.67
1.696800,-0.0665,-0.0910,-0.5844,0.60
1.711808,-0.0064,-0.0643,-0.2646,0.27
1.723260,0.0432,-0.0812,-0.1040,0.14
1.730432,0.0704,-0.0773,0.0116,0.11
1.738954,0.0627,-0.0417,0.0729,0.10
1.747114,0.0268,-0.0403,0.0494,0.07
1.760114,0.0625,-0.1190,-0.1857,0.23
1.771637,0.0912,-0.0968,-0.3575,0.38
1.780101,0.0767,-0.0852,-0.4868,0.50
1.788527,0.0703,-0.0980,-0.5548,0.57
1.796888,0.0732,-0.1200,-0.5617,0.58
1.808644,0.0543,-0.0958,-0.3977,0.41
1.827446,0.0003,-0.0585,-0.1070,0.12
1.830579,-0.0122,-0.0451,0.0386,0.06
1.839091,-0.0067,-0.0451,0.1106,0.12
1.846867,-0.0266,-0.0374,0.1404,0.15
1.863010,-0.1086,-0.0597,0.0378,0.13
1.871164,-0.1110,-0.0560,-0.0444,0.13
1.878960,-0.0905,-0.0557,-0.1549,0.19
1.887352,-0.0588,-0.0387,-0.2869,0.30
1.903990,-0.0719,0.0042,-0.4331,0.44
1.912091,-0.0679,0.0433,-0.4526,0.46
1.920574,-0.0881,0.0534,-0.4038,0.42
1.929455,-0.0933,0.0558,-0.3126,0.33
1.937063,-0.0964,0.0612,-0.2026,0.23
1.952514,-0.0607,0.0059,0.0435,0.07
1.960814,-0.0483,-0.0093,0.1399,0.15
1.969626,-0.0206,-0.0382,0.1532,0.16
1.979133,0.0522,-0.0576,0.1247,0.15
1.987103,0.0742,-0.0692,0.0154,0.10
1.999544,0.0096,-0.0134,-0.2499,0.25
2.013085,-0.0173,-0.0025,-0.3249,0.33
2.020743,0.0068,0.0249,-0.3831,0.38
2.029850,0.0144,0.0097,-0.4678,0.47
2.038589,0.0508,0.0172,-0.4907,0.49
2.046597,0.0807,0.0125,-0.4439,0.45
2.064175,0.0833,-0.0106,-0.2259,0.24
2.071937,0.1240,-0.0480,-0.0631,0.15
2.079733,0.1066,-0.0752,0.0538,0.14
2.088173,0.0471,-0.1005,0.2142,0.24
2.104384,-0.0701,-0.1212,0.3580,0.38
2.113161,-0.1264,-0.1469,0.3854,0.43
2.121264,-0.1725,-0.1490,0.3278,0.40
2.129379,-0.2105,-0.1062,0.2285,0.33
2.138863,-0.2222,-0.0509,0.1205,0.26
2.146845,-0.2026,-0.0439,-0.0064,0.21
2.159836,-0.0773,-0.0520,-0.1271,0.16
2.173676,-0.0420,-0.0519,-0.1020,0.12
2.180027,0.0087,-0.0679,-0.0797,0.11
2.186971,-0.0094,-0.0546,-0.0433,0.07
2.199397,-0.0907,-0.0650,-0.1089,0.16
2.213192,-0.1133,-0.0861,-0.1416,0.20
2.222517,-0.1124,-0.0855,-0.1790,0.23
2.229810,-0.1052,-0.0537,-0.1997,0.23
2.237984,-0.1018,-0.0243,-0.2036,0.23
2.248171,-0.0478,0.0008,-0.1301,0.14
2.264032,-0.0274,0.0080,-0.1579,0.16
2.271584,-0.0366,0.0243,-0.1866,0.19
2.279946,-0.0528,0.0417,-0.2268,0.24
2.290760,-0.0724,0.0247,-0.3048,0.31
2.304008,-0.0584,-0.0237,-0.2932,0.30
2.314054,-0.0700,-0.0137,-0.2398,0.25
2.319975,-0.0423,0.0381,-0.2107,0.22
2.328299,-0.0188,0.1183,-0.2567,0.28
2.337595,0.0048,0.1142,-0.2724,0.30
2.351887,0.0832,0.0398,-0.1534,0.18
2.364909,0.1685,-0.0037,-0.0511,0.18
2.371039,0.2057,-0.0309,0.0464,0.21
2.379917,0.2224,-0.0946,0.1106,0.27
2.388925,0.1717,-0.1516,0.1368,0.27
2.396583,0.1414,-0.1945,0.1343,0.28
2.407807,0.0570,-0.2730,0.1698,0.33
2.424568,-0.0540,-0.1870,0.1580,0.25
2.431867,-0.0911,-0.1952,0.0963,0.24
2.439760,-0.1093,-0.2231,0.0276,0.25
2.447753,-0.1063,-0.2273,-0.0505,0.26
2.465332,0.0100,-0.2425,-0.1208,0.27
2.471964,0.1030,-0.2223,-0.1083,0.27
2.482669,0.1421,-0.1828,-0.1198,0.26
2.490630,0.1443,-0.1601,-0.1289,0.25
2.498763,0.1224,-0.1455,-0.1615,0.25
2.506245,0.0842,-0.1007,-0.2319,0.27
2.519341,-0.0001,-0.0696,-0.3388,0.35
2.530268,-0.0232,-0.0772,-0.3805,0.39
2.538287,-0.0415,-0.0718,-0.3821,0.39
2.551738,-0.0010,-0.0606,-0.2810,0.29
2.563089,0.0589,-0.0602,-0.1901,0.21
2.571024,0.1134,-0.0721,-0.1111,0.17
2.577912,0.1590,-0.0796,-0.0750,0.19
2.591655,0.0867,-0.0874,-0.0340,0.13
2.605267,0.0695,-0.0999,-0.0314,0.13
2.612953,0.0522,-0.0911,-0.0574,0.12
2.621554,-0.0008,-0.0849,-0.1145,0.14
2.630457,-0.0741,-0.0884,-0.1427,0.18
2.638584,-0.1114,-0.0872,-0.1517,0.21
2.647930,-0.0765,-0.0572,-0.1366,0.17
2.656178,-0.0753,-0.0122,-0.0835,0.11
2.672381,-0.0302,-0.0017,-0.0407,0.05
2.680172,-0.0335,-0.0027,-0.0821,0.09
2.689363,-0.0584,-0.0179,-0.1260,0.14
2.696397,-0.0996,-0.0135,-0.1726,0.20
2.712200,-0.0664,0.0005,-0.2073,0.22
2.721586,-0.0501,0.0043,-0.2118,0.22
2.729786,-0.0477,-0.0206,-0.2377,0.24
2.738644,-0.0708,-0.0192,-0.2565,0.27
2.747614,-0.0754,-0.0060,-0.2703,0.28
2.760379,-0.0240,-0.0439,-0.3412,0.34
2.773127,-0.0235,-0.0445,-0.3505,0.35
2.781296,-0.0638,-0.0491,-0.3674,0.38
2.788283,-0.0999,-0.0241,-0.3296,0.35
2.800595,-0.0822,-0.0789,-0.1525,0.19
2.814072,-0.0829,-0.0924,-0.0679,0.14
2.823103,-0.1000,-0.0887,-0.0050,0.13
2.829314,-0.1114,-0.1020,0.0604,0.16
2.839832,-0.1098,-0.0920,0.1872,0.24
2.848001,-0.1156,-0.1201,0.1918,0.25
2.859340,-0.1088,-0.1071,0.1255,0.20
2.871339,-0.0511,-0.1131,-0.0677,0.14
2.878766,-0.0599,-0.1047,-0.1569,0.20
2.887567,-0.0445,-0.1132,-0.2341,0.26
2.903905,-0.0024,-0.1162,-0.3223,0.34
2.911482,-0.0049,-0.1193,-0.3004,0.32
2.919710,-0.0102,-0.0927,-0.2358,0.25
2.927614,-0.0115,-0.0722,-0.1454,0.16
2.936402,0.0342,-0.0660,-0.0935,0.12
2.952062,0.1218,-0.1056,-0.0485,0.17
2.963454,0.0995,-0.1088,-0.0769,0.17
2.971842,0.0649,-0.1196,-0.1290,0.19
2.980046,0.0159,-0.1164,-0.1785,0.21
2.988443,0.0066,-0.1185,-0.2206,0.25
2.997879,0.0061,-0.1090,-0.2433,0.27
3.008081,-0.0508,-0.0840,-0.3131,0.33
3.022679,-0.1295,-0.0319,-0.2769,0.31
3.031694,-0.1228,-0.0131,-0.2527,0.28
3.040035,-0.0487,-0.0224,-0.1978,0.20
3.048332,-0.0519,-0.0720,-0.1551,0.18
3.064772,0.0346,-0.1456,-0.0910,0.18
3.072288,0.0482,-0.1772,-0.0740,0.20
3.082764,0.0459,-0.1665,-0.0855,0.19
3.089056,0.0162,-0.1347,-0.1349,0.19
3.096754,0.0012,-0.1012,-0.1673,0.20
3.112915,-0.0946,0.0086,-0.2678,0.28
3.124149,-0.1525,0.0309,-0.3149,0.35
3.133214,-0.1746,0.0163,-0.3459,0.39
3.139046,-0.1776,-0.0214,-0.3294,0.37
3.146286,-0.1880,-0.0630,-0.2512,0.32
3.160174,-0.1314,-0.0599,-0.0744,0.16
3.168919,-0.0980,-0.0978,0.0320,0.14
3.179579,-0.0695,-0.1435,0.0859,0.18
3.187801,-0.0581,-0.1373,0.1570,0.22
3.200640,-0.0875,-0.1072,0.1286,0.19
3.211264,-0.0586,-0.0923,0.0816,0.14
3.219713,-0.0444,-0.0805,0.0253,0.10
3.230752,-0.0161,-0.0473,-0.0213,0.05
3.240005,0.0761,-0.0268,-0.1264,0.15
3.248583,0.0759,-0.0105,-0.1585,0.18
3.256772,0.0738,-0.0322,-0.2004,0.22
3.272076,0.0948,-0.0382,-0.1892,0.22
3.280474,0.0867,-0.0296,-0.1696,0.19
3.287777,0.0568,-0.0181,-0.1502,0.16
3.296098,0.0352,-0.0043,-0.0805,0.09
3.312406,0.0661,-0.0046,-0.0458,0.08
3.320605,0.0999,-0.0333,-0.0711,0.13
3.329583,0.1122,-0.0576,-0.0985,0.16
3.338583,0.1389,-0.0893,-0.1163,0.20
3.346118,0.1489,-0.0873,-0.1079,0.20
3.360420,0.1335,-0.0191,-0.1050,0.17
3.374237,0.1153,0.0202,-0.1033,0.16
3.381553,0.1018,0.0353,-0.1229,0.16
3.387061,0.0832,0.0357,-0.1591,0.18
3.400083,0.0828,0.0490,-0.2030,0.22
3.413005,0.1069,0.0172,-0.2087,0.24
3.422909,0.1275,-0.0230,-0.1695,0.21
3.429345,0.1178,-0.0455,-0.0853,0.15
3.437730,0.1184,-0.0342,-0.0227,0.13
3.448529,0.1035,-0.0417,0.0553,0.12
3.456270,0.0691,-0.0853,-0.0150,0.11
3.473567,0.0062,-0.0980,-0.1930,0.22
3.481185,-0.0045,-0.1194,-0.2602,0.29
3.489708,0.0032,-0.1547,-0.3658,0.40
3.496839,-0.0087,-0.1672,-0.4218,0.45
3.513018,0.0164,-0.1616,-0.3827,0.42
3.524743,0.0516,-0.1583,-0.3329,0.37
3.529468,0.0711,-0.1254,-0.2810,0.32
3.536893,0.0167,-0.0972,-0.2412,0.26
3.546535,-0.0467,-0.0668,-0.2084,0.22
3.560441,-0.0865,-0.0237,-0.2622,0.28
3.571430,-0.1185,-0.0295,-0.2964,0.32
3.579863,-0.1125,-0.0424,-0.3115,0.33
3.588426,-0.0712,-0.0449,-0.3031,0.31
3.597444,-0.0136,-0.0493,-0.2685,0.27
3.609424,0.0423,-0.0367,-0.1754,0.18
3.621646,0.0674,-0.0366,-0.1048,0.13
3.629629,0.0830,-0.0392,-0.0699,0.12
3.638537,0.0775,-0.0591,-0.0540,0.11
3.647127,0.0434,-0.0673,-0.0953,0.12
3.657064,-0.0432,-0.0304,-0.1448,0.15
3.672381,-0.0516,0.0067,-0.1417,0.15
3.680257,-0.0342,0.0319,-0.1302,0.14
3.689486,-0.0140,0.0729,-0.1040,0.13
3.696355,-0.0047,0.0703,-0.1110,0.13
3.712754,0.0463,0.0862,-0.1247,0.16
3.721006,0.0698,0.0955,-0.1102,0.16
3.729189,0.1032,0.0955,-0.0887,0.17
3.736896,0.1057,0.0884,-0.0792,0.16
3.752836,0.0554,0.0428,-0.0673,0.10
3.762901,0.0449,0.0355,-0.0865,0.10
3.770916,0.0355,0.0092,-0.1009,0.11
3.779746,0.0536,-0.0220,-0.0865,0.10
3.788221,0.0178,0.0090,-0.0314,0.04
3.796888,-0.0073,0.0132,-0.0287,0.03
3.808002,0.0530,-0.0232,-0.1038,0.12
3.821827,0.0264,0.0129,-0.1219,0.13
3.830431,0.0184,0.0460,-0.1612,0.17
3.839072,0.0672,0.0163,-0.2410,0.25
3.847205,0.0643,0.0036,-0.3161,0.32
3.863494,-0.0276,-0.0058,-0.3786,0.38
3.871386,-0.0253,-0.0322,-0.3332,0.34
3.879766,0.0039,-0.0318,-0.2783,0.28
3.887988,0.0268,-0.0482,-0.2378,0.24
3.896188,0.0482,-0.0597,-0.2021,0.22
3.911965,0.0744,-0.0707,-0.2241,0.25
3.919362,0.0465,-0.0770,-0.2652,0.28
3.928047,0.0003,-0.0922,-0.2755,0.29
3.936284,-0.0379,-0.0929,-0.2595,0.28
3.952351,-0.0200,-0.0933,-0.2135,0.23
3.962409,-0.0473,-0.0662,-0.1600,0.18
3.972414,-0.0808,-0.0364,-0.1113,0.14
3.981297,-0.0674,-0.0284,-0.0362,0.08
3.988796,-0.0565,-0.0230,-0.0114,0.06
3.996445,-0.0577,-0.0251,0.0113,0.06
4.008947,-0.0671,-0.0494,0.0283,0.09
4.021064,-0.0687,-0.0382,0.0204,0.08
4.030432,-0.0347,-0.0422,0.0080,0.06
4.036519,0.0113,-0.0661,-0.0183,0.07
4.048260,0.0672,-0.0652,-0.1134,0.15
4.056510,0.0588,-0.0777,-0.1490,0.18
4.072440,0.0071,-0.0705,-0.1884,0.20
4.079997,0.0039,-0.0586,-0.1776,0.19
4.088516,0.0291,-0.0964,-0.1406,0.17
4.096726,0.0636,-0.0985,-0.0821,0.14
4.112716,0.0784,-0.0686,-0.0287,0.11
4.123284,0.0607,-0.0681,-0.0313,0.10
4.130268,0.0171,-0.0825,-0.0480,0.10
4.136711,-0.0095,-0.0762,-0.0714,0.10
4.152868,-0.0558,-0.0433,-0.1345,0.15
4.164376,-0.0730,-0.0500,-0.1934,0.21
4.171512,-0.0567,-0.0708,-0.2524,0.27
4.179154,-0.0239,-0.0671,-0.3045,0.31
4.192905,0.0013,-0.0717,-0.3213,0.33
4.205495,0.0406,-0.1040,-0.3171,0.34
4.212256,0.0479,-0.1088,-0.2871,0.31
4.220854,-0.0029,-0.0839,-0.2337,0.25
4.231959,-0.0258,-0.0874,-0.0966,0.13
4.240860,-0.0245,-0.1192,-0.0220,0.12
4.248644,-0.0237,-0.1232,0.0314,0.13
4.256939,-0.0472,-0.1073,0.0666,0.13
4.272827,-0.0637,-0.1378,-0.0332,0.16
4.281988,-0.0492,-0.1358,-0.1301,0.19
4.289009,-0.0321,-0.1260,-0.2344,0.27
4.295971,-0.0440,-0.0887,-0.2867,0.30
4.313294,0.0009,-0.0635,-0.2646,0.27
4.323818,0.0284,-0.0472,-0.1663,0.18
4.329001,0.0437,-0.0250,-0.0421,0.07
4.345270,0.0816,0.0153,0.1640,0.18
4.354877,0.0925,-0.0014,0.1699,0.19
4.361868,0.0921,-0.0054,0.1695,0.19
4.370286,0.1064,0.0018,0.1455,0.18
4.379207,0.0828,-0.0156,0.0907,0.12
4.387476,0.0602,-0.0338,0.0794,0.11
4.396367,0.0547,-0.0429,0.0564,0.09
4.408583,-0.0166,-0.0255,0.0464,0.06
4.422140,-0.0419,0.0009,0.0283,0.05
4.430499,-0.0342,-0.0017,0.0056,0.03
4.438888,-0.0033,-0.0071,-0.0074,0.01
4.447885,0.0368,-0.0102,-0.0466,0.06
4.456754,0.0939,-0.0361,-0.1009,0.14
4.472510,0.1103,-0.0469,-0.1722,0.21
4.480040,0.0768,-0.0472,-0.1709,0.19
4.487924,0.0534,-0.0550,-0.1742,0.19
4.496505,0.0613,-0.0684,-0.2034,0.22
4.512846,0.0746,-0.0710,-0.3075,0.32
4.522868,0.0266,-0.0612,-0.3280,0.33
4.529808,-0.0128,-0.0410,-0.3010,0.30
4.536809,-0.0188,-0.0301,-0.3149,0.32
4.552916,0.0999,-0.0471,-0.2993,0.32
4.562697,0.1366,-0.0069,-0.2895,0.32
4.571667,0.1379,0.0123,-0.2704,0.30
4.579572,0.1424,0.0326,-0.2350,0.28
4.588596,0.1548,0.0028,-0.1423,0.21
4.601167,0.1255,-0.0558,0.0187,0.14
4.613460,0.0955,-0.0408,0.0902,0.14
4.622003,-0.0116,-0.0816,0.0664,0.11
4.628115,-0.0833,-0.1062,0.0667,0.15
4.636336,-0.1144,-0.1055,0.0460,0.16
4.648098,-0.1179,-0.1371,-0.0448,0.19
4.658047,-0.1101,-0.1662,-0.0721,0.21
4.673528,-0.0685,-0.1041,-0.1295,0.18
4.680849,-0.0492,-0.1537,-0.1502,0.22
4.688577,-0.0207,-0.2077,-0.1376,0.25
4.696233,0.0026,-0.2254,-0.1228,0.26
4.712864,-0.0105,-0.1630,-0.0380,0.17
4.721175,-0.0442,-0.1386,0.0060,0.15
4.729002,-0.0985,-0.1266,-0.0239,0.16
4.738629,-0.1588,-0.1172,-0.0610,0.21
4.746610,-0.1916,-0.1055,-0.1411,0.26
4.760867,-0.1270,-0.0658,-0.2208,0.26
4.770949,-0.0757,-0.0593,-0.2276,0.25
4.779532,-0.0007,-0.0738,-0.2155,0.23
4.787885,0.0330,-0.0904,-0.1845,0.21
4.800549,0.0889,-0.0603,-0.1265,0.17
4.812528,0.0993,-0.0448,-0.1307,0.17
4.821815,0.0496,-0.0085,-0.1393,0.15
4.828788,0.0041,0.0205,-0.1551,0.16
4.837647,-0.0347,0.0256,-0.2068,0.21
4.853518,-0.0225,0.0753,-0.2269,0.24
4.859438,0.0411,0.0820,-0.2219,0.24
4.872289,0.1462,0.0117,-0.1891,0.24
4.880090,0.1354,-0.0152,-0.1278,0.19
4.888067,0.1018,-0.0275,-0.0761,0.13
4.904450,-0.0497,-0.0658,-0.0018,0.08
4.912245,-0.1014,-0.0952,0.0070,0.14
4.923480,-0.1341,-0.1302,0.0042,0.19
4.928260,-0.1267,-0.1588,-0.0389,0.21
4.936570,-0.1384,-0.1493,-0.0412,0.21
4.947598,-0.0864,-0.1403,-0.0169,0.17
4.959740,-0.0021,-0.1110,-0.0423,0.12
4.969457,0.0033,-0.0862,-0.0894,0.12
4.977423,0.0199,-0.0762,-0.1459,0.17
4.992458,0.0088,-0.0508,-0.1898,0.20
5.003408,0.0024,-0.0398,-0.1893,0.19
5.011386,-0.0050,-0.0238,-0.1817,0.18
5.019901,0.0103,-0.0488,-0.1643,0.17
5.027916,0.0218,-0.0766,-0.1683,0.19
5.041081,0.0865,-0.0772,-0.1823,0.22
5.055569,0.1236,-0.0725,-0.1834,0.23
5.056677,0.1298,-0.0887,-0.1681,0.23
5.073510,0.1154,-0.0968,-0.1487,0.21
5.080850,0.0786,-0.0889,-0.0941,0.15
5.088577,0.0326,-0.0689,-0.0467,0.09
5.097006,-0.0218,-0.0633,0.0055,0.07
5.112846,-0.1288,-0.0623,0.0421,0.15
5.121244,-0.1360,-0.0624,0.0314,0.15
5.129231,-0.1258,-0.0220,0.0185,0.13
5.137265,-0.1302,-0.0271,0.0270,0.14
5.153636,-0.1004,-0.0895,0.0319,0.14
5.163981,-0.0546,-0.0804,-0.0026,0.10
5.170012,-0.0537,-0.0596,-0.0298,0.09
5.177591,-0.1139,-0.0657,-0.1071,0.17
5.193462,-0.0888,-0.0861,-0.1725,0.21
5.204569,-0.0644,-0.0237,-0.2133,0.22
5.212697,-0.0341,0.0072,-0.2228,0.23
5.221468,-0.0477,-0.0047,-0.2372,0.24
5.229556,-0.0381,-0.0068,-0.2780,0.28
5.237258,-0.0031,-0.0032,-0.3384,0.34
5.246356,0.0261,-0.0034,-0.3490,0.35
5.257931,0.0495,-0.0257,-0.2468,0.25
5.275382,0.0322,-0.0493,-0.1392,0.15
5.281061,0.0287,-0.0365,-0.0870,0.10
5.289180,-0.0049,-0.0839,-0.0202,0.09
