# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 09:54:21.218
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.054699,0.0064,-0.1377,-0.0217,0.14
1.069927,0.0124,-0.1272,-0.0327,0.13
1.074938,0.0325,-0.0844,-0.0909,0.13
1.081833,0.0671,-0.0349,-0.1487,0.17
1.091911,0.0877,-0.0526,-0.1922,0.22
1.103325,0.0957,-0.0805,-0.2003,0.24
1.111656,0.0426,-0.1127,-0.1073,0.16
1.126399,-0.0136,-0.0536,0.1263,0.14
1.135364,-0.0687,-0.0814,0.0797,0.13
1.143223,-0.1206,-0.1112,0.0496,0.17
1.159703,-0.0934,-0.1315,-0.0519,0.17
1.167854,-0.0466,-0.0982,-0.1375,0.18
1.175246,-0.0268,-0.0789,-0.1539,0.17
1.187176,0.0115,-0.0490,-0.1541,0.16
1.194603,0.0201,-0.0641,-0.1330,0.15
1.207032,0.0493,-0.0585,-0.0332,0.08
1.219633,0.0829,-0.0716,-0.0381,0.12
1.226780,0.0707,-0.0443,-0.0237,0.09
1.234072,0.0781,-0.0406,-0.0550,0.10
1.242164,0.0310,-0.0682,-0.0838,0.11
1.254589,-0.0062,-0.0400,-0.1881,0.19
1.267565,0.0013,-0.0351,-0.1723,0.18
1.275121,0.0303,-0.0444,-0.2118,0.22
1.285088,0.0381,-0.0367,-0.2417,0.25
1.292727,0.0341,-0.0453,-0.2576,0.26
1.303731,-0.0033,-0.1072,-0.3042,0.32
1.311565,-0.0150,-0.1300,-0.2626,0.29
1.327041,-0.0459,-0.0993,-0.2176,0.24
1.334845,-0.0736,-0.1149,-0.2024,0.24
1.344716,-0.0606,-0.1065,-0.1275,0.18
1.352149,-0.0235,-0.0788,-0.1316,0.16
1.367253,0.0055,-0.0697,-0.2391,0.25
1.377920,0.0271,-0.0734,-0.2613,0.27
1.382813,0.0605,-0.0520,-0.2364,0.25
1.391576,0.0553,-0.0274,-0.1880,0.20
1.406968,0.0261,-0.0303,-0.0821,0.09
1.421437,-0.0102,-0.0592,-0.0356,0.07
1.429538,-0.0127,-0.0869,-0.0314,0.09
1.437246,0.0015,-0.1018,-0.0622,0.12
1.444154,-0.0147,-0.0984,-0.0542,0.11
1.451711,-0.0181,-0.0957,-0.0816,0.13
1.462509,-0.0399,-0.0943,-0.1859,0.21
1.478601,-0.0249,-0.0821,-0.2086,0.23
1.486719,0.0276,-0.0713,-0.2296,0.24
1.494558,0.0666,-0.0676,-0.2377,0.26
1.502383,0.0680,-0.0671,-0.1917,0.21
1.518887,0.0337,-0.0489,-0.0965,0.11
1.526686,0.0306,-0.0631,-0.0278,0.08
1.535363,0.0110,-0.0584,0.0172,0.06
1.543462,-0.0301,-0.0621,0.0821,0.11
1.551301,-0.0477,-0.0718,0.0974,0.13
1.566634,-0.0633,-0.0908,0.0663,0.13
1.574281,-0.0412,-0.0877,0.0122,0.10
1.582386,-0.0088,-0.0876,-0.0151,0.09
1.598386,0.0034,-0.1085,-0.1332,0.17
1.606035,0.0310,-0.0978,-0.2339,0.26
1.615001,0.0748,-0.0673,-0.2823,0.30
1.623863,0.0871,-0.0695,-0.3288,0.35
1.631888,0.0866,-0.0751,-0.3379,0.36
1.645832,0.0030,-0.0394,-0.3009,0.30
1.658353,0.0022,-0.0223,-0.2427,0.24
1.665969,0.0088,-0.0361,-0.1775,0.18
1.675074,-0.0111,-0.0734,-0.1221,0.14
1.683287,0.0100,-0.0896,-0.0641,0.11
1.695914,0.0347,-0.0739,0.0197,0.08
1.703510,-0.0020,-0.0830,-0.0094,0.08
1.719102,-0.0404,-0.0794,-0.1212,0.15
1.726892,-0.0378,-0.0774,-0.1713,0.19
1.735669,-0.0136,-0.0677,-0.1905,0.20
1.742767,-0.0087,-0.0693,-0.1671,0.18
1.758717,-0.0198,-0.0419,-0.0552,0.07
1.768871,-0.0166,-0.0471,-0.0407,0.06
1.776164,-0.0039,-0.0913,-0.0495,0.10
1.784076,-0.0300,-0.1051,-0.0843,0.14
1.791172,0.0160,-0.0641,-0.0639,0.09
1.806954,-0.0145,-0.0296,-0.1438,0.15
1.818540,-0.0558,-0.0951,-0.2567,0.28
1.826178,-0.0542,-0.1118,-0.2983,0.32
1.836552,0.0032,-0.0916,-0.2232,0.24
1.843811,0.0607,-0.0754,-0.1678,0.19
1.851281,0.0443,-0.1164,-0.1174,0.17
1.862244,0.0675,-0.0689,-0.0788,0.12
1.878283,0.0531,-0.0665,-0.1363,0.16
1.887305,0.0497,-0.0636,-0.1367,0.16
1.902374,0.0264,-0.0660,-0.1008,0.12
1.902881,-0.0068,-0.0613,-0.1678,0.18
1.918354,-0.0220,-0.0653,-0.2306,0.24
1.927013,0.0008,-0.0741,-0.2072,0.22
1.934934,0.0046,-0.0538,-0.1648,0.17
1.942818,-0.0374,-0.0647,-0.1488,0.17
1.958833,-0.1100,-0.0876,-0.0935,0.17
1.967568,-0.1045,-0.0874,-0.0616,0.15
1.975345,-0.0703,-0.0945,0.0182,0.12
1.984845,-0.0506,-0.1048,0.0794,0.14
1.992656,-0.0284,-0.1019,0.1366,0.17
2.006963,0.0387,-0.0609,0.0675,0.10
2.017709,0.0556,-0.0459,-0.0592,0.09
2.026313,0.0943,-0.0385,-0.1928,0.22
2.035104,0.1255,-0.0496,-0.2957,0.33
2.043027,0.1342,-0.0501,-0.3872,0.41
2.055314,0.0746,-0.0274,-0.4965,0.50
2.069732,0.0220,-0.0498,-0.4878,0.49
2.079164,-0.0462,-0.0682,-0.3060,0.32
2.095371,-0.0644,-0.0873,-0.1582,0.19
2.095492,-0.0869,-0.0950,-0.0556,0.14
2.102947,-0.0943,-0.1256,0.0048,0.16
2.118883,-0.0102,-0.0963,-0.0857,0.13
2.126818,-0.0124,-0.0783,-0.1176,0.14
2.135288,-0.0218,-0.0527,-0.0851,0.10
2.142809,0.0143,-0.0555,-0.0577,0.08
2.151473,0.0454,-0.0580,-0.0566,0.09
2.166689,0.0754,-0.0524,0.0802,0.12
2.175858,0.0246,-0.0397,0.1157,0.12
2.183814,0.0080,-0.0375,0.0823,0.09
2.192689,-0.0054,-0.0552,0.0134,0.06
2.207982,-0.0564,-0.0681,-0.0588,0.11
2.218630,-0.0774,-0.0723,-0.0818,0.13
2.226239,-0.0432,-0.0836,-0.1143,0.15
2.234139,-0.0193,-0.1002,-0.1848,0.21
2.241967,-0.0038,-0.1100,-0.2119,0.24
2.255460,0.0047,-0.0973,-0.2692,0.29
2.270414,0.0346,-0.1100,-0.2975,0.32
2.279403,0.0348,-0.0945,-0.2430,0.26
2.294919,0.0293,-0.1100,-0.1720,0.21
2.295033,0.0147,-0.1035,-0.1084,0.15
2.302937,-0.0017,-0.1022,-0.0494,0.11
2.316940,0.0043,-0.0845,-0.0045,0.08
2.326840,0.0185,-0.1026,-0.0899,0.14
2.334910,0.0280,-0.0747,-0.1589,0.18
2.342846,0.0352,-0.0462,-0.2235,0.23
2.359351,-0.0288,-0.0500,-0.2194,0.23
2.367394,-0.0138,-0.0344,-0.1795,0.18
2.375617,-0.0330,-0.0595,-0.1252,0.14
2.383938,-0.0214,-0.0800,-0.1283,0.15
2.393770,-0.0195,-0.0817,-0.1263,0.15
2.406985,-0.0269,-0.0833,-0.1315,0.16
2.417533,-0.0134,-0.0827,-0.1080,0.14
2.425954,0.0939,-0.0871,-0.0627,0.14
2.431804,0.0685,-0.1204,-0.0269,0.14
2.447225,-0.0342,-0.1043,-0.0650,0.13
2.459808,-0.0314,-0.1072,-0.0863,0.14
2.464672,0.0091,-0.1154,-0.0929,0.15
2.471952,0.0224,-0.1407,-0.0969,0.17
2.486389,-0.0200,-0.1031,-0.1452,0.18
2.500558,-0.0278,-0.0976,-0.1346,0.17
2.506441,-0.0267,-0.0992,-0.1312,0.17
2.515452,0.0010,-0.0914,-0.1133,0.15
2.526951,-0.0043,-0.0978,-0.1658,0.19
2.534634,-0.0082,-0.0825,-0.2200,0.24
2.542474,0.0029,-0.0520,-0.2436,0.25
2.551165,-0.0029,-0.0713,-0.2675,0.28
2.567032,-0.0407,-0.0708,-0.2702,0.28
2.574500,-0.0482,-0.0629,-0.2299,0.24
2.581652,-0.0389,-0.0692,-0.1874,0.20
2.598125,0.0038,-0.1057,-0.1382,0.17
2.606290,-0.0026,-0.0950,-0.1101,0.15
2.614354,0.0131,-0.0911,-0.1038,0.14
2.622853,0.0155,-0.0845,-0.0715,0.11
2.631769,0.0065,-0.1015,-0.0105,0.10
2.646910,0.0046,-0.1032,0.0282,0.11
2.658282,0.0045,-0.0884,-0.0055,0.09
2.665266,-0.0072,-0.0646,-0.0175,0.07
2.674811,0.0169,-0.0530,-0.0412,0.07
2.682026,-0.0048,-0.0538,-0.0837,0.10
2.691481,0.0093,-0.0719,-0.1356,0.15
2.702738,0.0105,-0.0724,-0.1601,0.18
2.711396,-0.0121,-0.0738,-0.1448,0.16
2.727324,-0.0023,-0.0638,-0.1603,0.17
2.734398,0.0353,-0.0619,-0.1480,0.16
2.743659,0.0516,-0.0549,-0.0952,0.12
2.751658,0.0563,-0.0622,-0.0712,0.11
2.767858,0.0323,-0.0873,-0.0321,0.10
2.780253,0.0170,-0.1053,-0.0457,0.12
2.787791,0.0209,-0.1095,-0.0613,0.13
2.792505,0.0297,-0.1023,-0.0861,0.14
2.807404,-0.0008,-0.0901,-0.1982,0.22
2.818461,-0.0278,-0.0625,-0.2741,0.28
2.827384,-0.0401,-0.0557,-0.2953,0.30
2.834912,-0.0547,-0.0579,-0.3002,0.31
2.842528,-0.0720,-0.0500,-0.3102,0.32
2.855001,-0.0807,-0.0363,-0.2395,0.26
2.869841,-0.0380,-0.0306,-0.1874,0.19
2.874777,-0.0023,-0.0373,-0.1661,0.17
2.881568,0.0379,-0.0539,-0.1614,0.17
2.891272,0.0589,-0.0683,-0.1566,0.18
2.903185,0.0449,-0.0700,-0.0900,0.12
2.918309,0.0123,-0.0888,-0.0591,0.11
2.925209,-0.0153,-0.0811,-0.0690,0.11
2.935162,-0.0734,-0.0904,-0.0669,0.13
2.942388,-0.0931,-0.0953,-0.0837,0.16
2.960500,-0.0549,-0.0899,-0.0770,0.13
2.967913,-0.0544,-0.0944,-0.0580,0.12
2.974743,-0.0713,-0.0828,-0.0697,0.13
2.983790,-0.0835,-0.0673,-0.0809,0.13
2.998363,-0.0633,-0.0555,-0.1654,0.19
3.008593,-0.0093,-0.0636,-0.2175,0.23
3.017371,0.0345,-0.0785,-0.2530,0.27
3.024798,0.0632,-0.0738,-0.2577,0.28
3.032557,0.0851,-0.0542,-0.2962,0.31
3.041511,0.1333,-0.0459,-0.2897,0.32
3.054735,0.1413,-0.0912,-0.1754,0.24
3.067402,0.1305,-0.0878,-0.0985,0.19
3.075677,0.1277,-0.0799,-0.0501,0.16
3.083634,0.0848,-0.0893,0.0153,0.12
3.093411,0.0304,-0.1285,0.0599,0.15
3.102049,-0.0514,-0.1166,0.0454,0.14
3.119542,-0.0280,-0.0879,-0.0465,0.10
3.127433,-0.0236,-0.0877,-0.0690,0.11
3.135018,-0.0390,-0.0543,-0.1153,0.13
3.142914,-0.0162,-0.0235,-0.1806,0.18
3.158817,0.0072,-0.0214,-0.2851,0.29
3.166819,0.0010,-0.0472,-0.2887,0.29
3.175729,-0.0001,-0.0794,-0.2544,0.27
3.185378,-0.0010,-0.0753,-0.2492,0.26
3.191136,0.0011,-0.0844,-0.2399,0.25
3.206459,0.0113,-0.0801,-0.2604,0.27
3.216148,-0.0309,-0.0407,-0.3234,0.33
3.225031,-0.0218,-0.0321,-0.3196,0.32
3.233651,0.0102,-0.0425,-0.3040,0.31
3.241755,-0.0023,-0.0863,-0.3052,0.32
3.255218,0.0007,-0.0964,-0.2005,0.22
3.263825,0.0192,-0.1037,-0.1637,0.19
3.275518,-0.0003,-0.1087,-0.1268,0.17
3.284030,-0.0837,-0.1136,-0.0827,0.16
3.291574,-0.1200,-0.0848,-0.0555,0.16
3.304565,-0.0822,-0.0762,-0.0186,0.11
3.318451,-0.0499,-0.0735,0.1394,0.17
3.327437,-0.0056,-0.0848,0.1711,0.19
3.335402,0.0099,-0.0664,0.2131,0.22
3.343399,0.0129,-0.0712,0.1676,0.18
3.351246,0.0132,-0.0726,0.1230,0.14
3.367702,0.0242,-0.0755,-0.0269,0.08
3.376148,-0.0032,-0.0760,-0.1329,0.15
3.383533,-0.0016,-0.0828,-0.1987,0.22
3.391381,-0.0070,-0.0742,-0.1884,0.20
3.407647,0.0193,-0.1127,-0.1811,0.21
3.420477,0.0342,-0.1173,-0.1645,0.20
3.427399,0.0325,-0.1123,-0.1407,0.18
3.433993,0.0334,-0.1051,-0.1216,0.16
3.447694,0.0203,-0.1101,-0.1215,0.17
3.462139,0.0108,-0.1032,-0.1357,0.17
3.462563,0.0316,-0.0917,-0.1473,0.18
3.480477,-0.0049,-0.0590,-0.1396,0.15
3.496411,-0.0138,-0.0592,-0.1274,0.14
3.496734,-0.0130,-0.0495,-0.1131,0.12
3.504492,-0.0115,-0.0422,-0.0677,0.08
3.516879,0.0053,-0.0540,-0.0486,0.07
3.526552,0.0155,-0.0767,-0.0384,0.09
3.535298,0.0033,-0.0785,-0.0372,0.09
3.543794,0.0319,-0.0882,-0.0692,0.12
3.551941,0.0433,-0.0886,-0.1225,0.16
3.573865,-0.0251,-0.0953,-0.2060,0.23
3.574505,-0.0516,-0.0887,-0.1888,0.21
3.582562,-0.0709,-0.0938,-0.1839,0.22
3.598912,-0.0524,-0.0550,-0.1697,0.19
3.606971,-0.0381,-0.0572,-0.1891,0.20
3.615570,-0.0260,-0.0476,-0.1747,0.18
3.623576,-0.0115,-0.0501,-0.1818,0.19
3.631483,0.0027,-0.0554,-0.2342,0.24
3.647059,0.0330,-0.0701,-0.2602,0.27
3.656551,0.0273,-0.0868,-0.2411,0.26
3.663797,0.0147,-0.0839,-0.2247,0.24
3.673691,0.0071,-0.1065,-0.2063,0.23
3.682556,0.0143,-0.0856,-0.1404,0.17
3.695540,-0.0036,-0.1018,-0.0536,0.12
3.710154,-0.0318,-0.0986,-0.0326,0.11
3.717914,-0.0694,-0.0818,-0.0279,0.11
3.721887,-0.0663,-0.0800,-0.0228,0.11
3.734459,-0.0438,-0.1008,-0.0696,0.13
3.744194,-0.0099,-0.0992,-0.0883,0.13
3.759703,0.0137,-0.0924,-0.1647,0.19
3.767436,0.0223,-0.0844,-0.1627,0.18
3.775371,0.0260,-0.0811,-0.1035,0.13
3.783100,0.0104,-0.0708,-0.0440,0.08
3.799871,0.0059,-0.0527,0.0836,0.10
3.807636,0.0291,-0.0838,0.0563,0.11
3.815708,0.0198,-0.0927,-0.0105,0.10
3.823883,0.0112,-0.0710,-0.0962,0.12
3.832732,-0.0091,-0.0584,-0.2110,0.22
3.841497,-0.0100,-0.0595,-0.2902,0.30
3.855880,0.0144,-0.0891,-0.2715,0.29
3.868088,-0.0238,-0.0873,-0.2161,0.23
3.874883,-0.0386,-0.0925,-0.1368,0.17
3.882839,-0.0035,-0.0721,-0.0498,0.09
3.891657,-0.0158,-0.0888,-0.0483,0.10
3.903708,0.0072,-0.1249,-0.1945,0.23
3.917887,0.0094,-0.0876,-0.2140,0.23
3.926256,-0.0005,-0.0660,-0.2507,0.26
3.934010,-0.0251,-0.0622,-0.2645,0.27
3.943589,-0.0301,-0.0515,-0.1527,0.16
3.951679,-0.0107,-0.0648,-0.1174,0.13
3.961637,0.0039,-0.0593,-0.0987,0.12
3.975096,0.0180,-0.0862,-0.1702,0.19
3.983697,0.0314,-0.1007,-0.2132,0.24
3.991442,0.0681,-0.0956,-0.2444,0.27
4.008771,0.0561,-0.0783,-0.2558,0.27
4.026943,0.0026,-0.0568,-0.1184,0.13
4.027291,0.0019,-0.0544,-0.1199,0.13
4.035807,-0.0319,-0.0568,-0.0759,0.10
4.047109,-0.0213,-0.0820,-0.0255,0.09
4.059300,-0.0039,-0.0764,-0.0140,0.08
4.065220,-0.0319,-0.0763,-0.0500,0.10
4.072411,-0.0506,-0.0790,-0.0834,0.13
4.092603,-0.0506,-0.1074,-0.2080,0.24
4.098764,-0.0129,-0.1113,-0.2062,0.23
4.102760,-0.0022,-0.0813,-0.1304,0.15
4.111398,0.0010,-0.0798,-0.0978,0.13
4.123426,0.0159,-0.0833,-0.0698,0.11
4.135834,0.0623,-0.0537,-0.0894,0.12
4.142852,0.0679,-0.0562,-0.0893,0.13
4.151131,0.0600,-0.0589,-0.0699,0.11
4.167247,0.0265,-0.0914,-0.1145,0.15
4.175627,0.0322,-0.0942,-0.1430,0.17
4.183819,0.0027,-0.0922,-0.1428,0.17
4.191528,-0.0455,-0.1164,-0.1475,0.19
4.207726,-0.0803,-0.0852,-0.1477,0.19
4.215608,-0.0483,-0.0896,-0.1096,0.15
4.224407,-0.0266,-0.0798,-0.0834,0.12
4.234411,-0.0170,-0.0800,-0.0617,0.10
4.242286,-0.0054,-0.0588,-0.0400,0.07
4.255051,-0.0030,-0.0663,-0.0717,0.10
4.268672,0.0201,-0.0897,-0.0897,0.13
4.275748,0.0371,-0.0820,-0.0454,0.10
4.284436,0.0236,-0.0601,-0.0298,0.07
4.295330,0.0082,-0.0722,-0.1033,0.13
4.309615,0.0449,-0.0821,-0.1424,0.17
4.316050,0.0818,-0.0966,-0.1647,0.21
4.324078,0.0208,-0.0897,-0.1511,0.18
4.331655,-0.0500,-0.0828,-0.1614,0.19
4.344098,-0.0456,-0.0579,-0.2021,0.22
4.351476,-0.0443,-0.1029,-0.2344,0.26
4.368492,-0.0508,-0.0906,-0.2234,0.25
4.375972,-0.0442,-0.0643,-0.1970,0.21
4.384519,-0.0092,-0.0595,-0.1851,0.19
4.391910,0.0161,-0.0668,-0.1634,0.18
4.408648,0.0199,-0.0507,-0.1510,0.16
4.419217,0.0195,-0.0557,-0.1796,0.19
4.426318,0.0070,-0.0773,-0.1795,0.20
4.431653,0.0211,-0.0626,-0.1678,0.18
4.448118,0.0402,-0.0729,-0.1377,0.16
4.459999,-0.0000,-0.0745,-0.1095,0.13
4.466502,-0.0183,-0.0667,-0.0980,0.12
4.476021,-0.0246,-0.0588,-0.0889,0.11
4.483660,-0.0145,-0.0868,-0.1109,0.14
4.492392,-0.0048,-0.1174,-0.1112,0.16
4.503523,0.0002,-0.1095,-0.1380,0.18
4.519935,-0.0016,-0.1001,-0.1762,0.20
4.528711,-0.0150,-0.0828,-0.2029,0.22
4.538761,-0.0272,-0.0819,-0.2250,0.24
4.544128,0.0036,-0.0708,-0.1852,0.20
4.551793,0.0319,-0.0476,-0.1599,0.17
4.567458,-0.0016,-0.0567,-0.1043,0.12
4.581806,-0.0124,-0.0483,-0.0547,0.07
4.586598,-0.0057,-0.0643,-0.0408,0.08
4.591557,-0.0030,-0.0905,-0.0050,0.09
4.606926,0.0219,-0.0940,-0.0427,0.11
4.614767,0.0394,-0.0950,-0.0636,0.12
4.622858,0.0257,-0.0985,-0.0868,0.13
4.631276,-0.0005,-0.1020,-0.1292,0.16
4.647403,-0.0181,-0.0844,-0.1714,0.19
4.658048,-0.0264,-0.0776,-0.1974,0.21
4.665606,-0.0464,-0.0635,-0.2044,0.22
4.674596,-0.0155,-0.0540,-0.2139,0.22
4.683522,-0.0039,-0.0586,-0.2164,0.22
4.695488,-0.0026,-0.0671,-0.2171,0.23
4.710076,-0.0089,-0.0851,-0.2298,0.25
4.717620,-0.0010,-0.0791,-0.2067,0.22
4.724461,-0.0004,-0.0726,-0.1479,0.16
4.736263,-0.0208,-0.1218,-0.0256,0.13
4.743782,-0.0284,-0.1187,-0.0117,0.12
4.751685,-0.0079,-0.0968,-0.0191,0.10
4.768121,0.0176,-0.0465,-0.0272,0.06
4.775573,-0.0015,-0.0536,-0.0927,0.11
4.783995,-0.0088,-0.0632,-0.1343,0.15
4.792422,-0.0043,-0.0676,-0.1785,0.19
4.808390,0.0325,-0.0845,-0.1976,0.22
4.818634,0.0372,-0.0976,-0.1601,0.19
4.825506,0.0267,-0.0892,-0.1297,0.16
4.831672,0.0038,-0.0670,-0.1014,0.12
4.848841,-0.0105,-0.0700,-0.1009,0.12
4.860070,0.0175,-0.0849,-0.1437,0.17
4.867150,0.0217,-0.0876,-0.1554,0.18
4.875088,0.0117,-0.0830,-0.1888,0.21
4.888776,-0.0256,-0.0539,-0.1867,0.20
4.902120,-0.0669,-0.0511,-0.1774,0.20
4.908462,-0.0575,-0.0478,-0.2163,0.23
4.916108,-0.0557,-0.0876,-0.2696,0.29
4.921841,-0.0550,-0.1011,-0.2750,0.30
4.932538,-0.0435,-0.0880,-0.2517,0.27
4.944222,0.0043,-0.0944,-0.1627,0.19
4.952157,0.0391,-0.0925,-0.1352,0.17
4.970509,0.0341,-0.0720,-0.0609,0.10
4.976258,0.0658,-0.0777,-0.0690,0.12
4.986456,0.0620,-0.0816,-0.0719,0.13
4.993554,0.0418,-0.0733,-0.0942,0.13
5.008220,-0.0034,-0.1012,-0.0748,0.13
5.016653,-0.0438,-0.1066,-0.0711,0.14
5.025555,-0.0561,-0.0690,-0.0626,0.11
5.033305,-0.0684,-0.0697,-0.0325,0.10
5.041868,-0.0709,-0.0918,-0.0050,0.12
5.056530,-0.0324,-0.0992,0.0703,0.13
5.068741,-0.0156,-0.0876,0.0442,0.10
5.074788,-0.0037,-0.0893,-0.0026,0.09
5.081498,0.0298,-0.0871,-0.0657,0.11
5.092224,0.0609,-0.0635,-0.1597,0.18
5.104577,0.0462,-0.0701,-0.2720,0.28
5.114199,0.0368,-0.0565,-0.2978,0.31
5.121678,0.0394,-0.0396,-0.3075,0.31
5.135029,0.0273,-0.0434,-0.2770,0.28
5.141498,0.0147,-0.0610,-0.2157,0.22
5.152809,-0.0015,-0.0798,-0.1192,0.14
5.168951,-0.0080,-0.0602,-0.1171,0.13
5.176652,-0.0130,-0.0705,-0.1573,0.17
5.184503,-0.0251,-0.1047,-0.2263,0.25
5.191972,-0.0129,-0.0881,-0.2430,0.26
5.208766,-0.0227,-0.0943,-0.1789,0.20
5.217865,-0.0422,-0.0981,-0.1437,0.18
5.225346,-0.0571,-0.0874,-0.0989,0.14
