# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
0.690386231,0.1199,0.2064,1.2307,1.254
0.694337,0.1280,0.2013,1.2307,1.254
0.697851154,0.1385,0.1957,1.2268,1.250
0.702905923,0.1467,0.1905,1.2237,1.247
0.705422539,0.1532,0.1898,1.2219,1.246
0.709738462,0.1585,0.1873,1.2241,1.248
0.713150769,0.1663,0.1788,1.2263,1.250
0.718076,0.1737,0.1651,1.2239,1.247
0.723713539,0.1774,0.1474,1.2151,1.237
0.726833539,0.1763,0.1388,1.2095,1.230
0.730733539,0.1732,0.1209,1.2029,1.221
0.735788692,0.1707,0.0960,1.1850,1.201
0.738259385,0.1676,0.0840,1.1787,1.193
0.740912077,0.1646,0.0762,1.1674,1.181
0.745937846,0.1597,0.0532,1.1447,1.157
0.748460077,0.1581,0.0414,1.1291,1.141
0.753421308,0.1537,0.0298,1.1007,1.112
0.755949,0.1488,0.0209,1.0880,1.098
0.762799692,0.1432,0.0141,1.0758,1.085
0.766220308,0.1304,-0.0012,1.0313,1.040
0.768944385,0.1275,-0.0053,1.0137,1.022
0.773843769,0.1269,-0.0102,0.9819,0.990
0.803776077,0.1223,-0.0107,0.9646,0.972
0.813745846,0.1157,0.0246,0.8169,0.825
0.820435769,0.1111,0.0456,0.7910,0.800
0.823722769,0.1067,0.0532,0.7820,0.791
0.828850769,0.1048,0.0586,0.7766,0.786
0.840662769,0.0996,0.0615,0.7693,0.778
0.846130462,0.0950,0.0701,0.7673,0.776
0.848877231,0.0684,0.0752,0.7617,0.768
0.853981615,0.0576,0.0717,0.7468,0.752
0.856531692,0.0542,0.0706,0.7414,0.747
0.864951462,0.0505,0.0713,0.7356,0.741
0.871516385,0.0370,0.0628,0.7041,0.708
0.880791769,0.0346,0.0612,0.6901,0.694
0.884235077,0.0466,0.0635,0.6713,0.676
0.889249615,0.0598,0.0750,0.6615,0.668
0.8969,0.0664,0.0838,0.6617,0.670
0.901789308,0.0950,0.1202,0.6679,0.685
0.904424077,0.0977,0.1285,0.6701,0.689
0.909514846,0.1071,0.1441,0.6657,0.689
0.914403769,0.1076,0.1605,0.6610,0.689
0.917305308,0.1125,0.1693,0.6608,0.691
0.921897615,0.1174,0.1808,0.6581,0.692
0.926003385,0.1172,0.1849,0.6559,0.691
0.929915769,0.1167,0.1859,0.6533,0.689
0.934628923,0.1213,0.1920,0.6496,0.688
0.937265615,0.1201,0.1974,0.6461,0.686
0.939833539,0.1185,0.2001,0.6449,0.686
0.942996077,0.1187,0.2022,0.6419,0.683
0.947175154,0.1182,0.2055,0.6349,0.678
0.949701308,0.1157,0.2084,0.6317,0.675
0.954722154,0.1082,0.2145,0.6286,0.673
0.963804385,0.1026,0.2145,0.6281,0.672
0.967568692,0.0708,0.2346,0.6249,0.671
0.972572692,0.0535,0.2504,0.6381,0.688
0.998683462,0.0439,0.2551,0.6459,0.696
1.003050231,0.0204,0.2726,0.7207,0.771
1.005813923,0.0244,0.2773,0.7267,0.778
1.010036077,0.0241,0.2790,0.7324,0.784
1.013055769,0.0219,0.2883,0.7461,0.800
1.018199385,0.0209,0.2979,0.7573,0.814
1.023082539,0.0167,0.3130,0.7663,0.828
1.027498231,0.0165,0.3173,0.7720,0.835
1.048776615,0.0121,0.3255,0.7838,0.849
1.055061923,0.0114,0.3315,0.8043,0.870
1.065380923,0.0280,0.3513,0.8908,0.958
1.068684385,0.0312,0.3567,0.9457,1.011
1.073445615,0.0272,0.3618,0.9760,1.041
1.105493,0.0258,0.3662,0.9924,1.058
1.113805539,-0.0002,0.4151,1.1428,1.216
1.116858539,-0.0168,0.4366,1.1622,1.242
1.122213615,-0.0293,0.4538,1.1782,1.263
1.128498462,-0.0410,0.4680,1.1925,1.282
1.131827462,-0.0545,0.4870,1.2114,1.307
1.136583462,-0.0547,0.5019,1.2395,1.338
1.139491769,-0.0564,0.5053,1.2503,1.350
1.142820385,-0.0564,0.5053,1.2579,1.357
1.146828,-0.0515,0.4995,1.2901,1.384
1.149459077,-0.0479,0.4955,1.3089,1.400
1.153969231,-0.0398,0.4806,1.3472,1.431
1.156693615,-0.0333,0.4723,1.3627,1.443
1.165551154,-0.0281,0.4604,1.3754,1.451
1.171589539,-0.0166,0.4051,1.4131,1.470
1.193940077,-0.0281,0.3804,1.4282,1.478
1.202864923,-0.2151,0.4286,1.4541,1.531
1.205573846,-0.2048,0.4119,1.4609,1.532
1.208260385,-0.1913,0.3995,1.4623,1.528
1.211644923,-0.1755,0.3825,1.4602,1.520
1.214685615,-0.1415,0.3426,1.4632,1.509
1.217590539,-0.1212,0.3259,1.4693,1.510
1.220130154,-0.0983,0.3068,1.4732,1.508
1.226237,-0.0533,0.2770,1.4895,1.516
1.239401231,-0.0193,0.2483,1.5079,1.528
1.246324308,-0.0049,0.2362,1.5184,1.537
1.250255462,0.0111,0.1719,1.5525,1.562
1.253012,0.0038,0.1647,1.5445,1.553
1.257561,-0.0247,0.1488,1.5306,1.538
1.266285846,-0.0384,0.1439,1.5235,1.531
1.269973539,-0.1060,0.1226,1.4768,1.486
1.272633231,-0.1270,0.1183,1.4627,1.473
1.303483385,-0.1496,0.1143,1.4502,1.462
1.314495692,-0.2576,0.1270,1.2566,1.289
1.317814154,-0.2078,0.1400,1.1982,1.224
1.320393539,-0.1985,0.1446,1.1836,1.209
1.328483385,-0.1757,0.1561,1.1571,1.181
1.332756308,-0.1359,0.1712,1.1219,1.143
1.337589615,-0.1100,0.1754,1.1007,1.120
1.346137846,-0.0953,0.1756,1.0863,1.105
1.350138154,-0.0396,0.1605,1.0496,1.063
1.352644923,-0.0281,0.1505,1.0366,1.048
1.355436,-0.0156,0.1414,1.0261,1.036
1.365663462,-0.0021,0.1324,1.0179,1.026
1.370443692,0.0326,0.0869,0.9905,0.995
1.373010539,0.0349,0.0801,0.9846,0.988
1.397566539,0.0370,0.0745,0.9827,0.986
1.408354154,0.0248,0.0300,0.9133,0.914
1.412972077,0.0219,0.0261,0.8996,0.900
1.417005308,0.0000,0.0153,0.8209,0.821
1.420803769,-0.0110,0.0158,0.7838,0.784
1.429389846,-0.0168,0.0200,0.7483,0.749
1.447204923,-0.0284,0.0261,0.7151,0.716
1.453008077,-0.0352,0.0342,0.6755,0.677
1.455864,-0.0501,0.0808,0.5664,0.574
1.462467077,-0.0464,0.0857,0.5564,0.565
1.467707692,-0.0373,0.0943,0.5352,0.545
1.471370462,-0.0264,0.1006,0.5259,0.536
1.480960385,-0.0193,0.1123,0.5212,0.534
1.483700616,-0.0151,0.1334,0.5212,0.538
1.486270462,-0.0154,0.1407,0.5247,0.543
1.488799769,-0.0163,0.1519,0.5286,0.550
1.497244692,-0.0151,0.1619,0.5333,0.558
1.501185539,-0.0049,0.1930,0.5496,0.583
1.503949923,-0.0039,0.2033,0.5518,0.588
1.508937,0.0006,0.2150,0.5567,0.597
1.513924385,0.0124,0.2236,0.5657,0.608
1.516468692,0.0136,0.2273,0.5704,0.614
1.521535462,0.0227,0.2343,0.5753,0.622
1.526637308,0.0246,0.2392,0.5799,0.628
1.531663692,0.0276,0.2539,0.5867,0.640
1.536610769,0.0221,0.2637,0.5929,0.649
1.539362769,0.0141,0.2712,0.5997,0.658
1.542765231,0.0082,0.2802,0.6088,0.670
1.546697923,-0.0039,0.2954,0.6254,0.692
1.549257308,-0.0107,0.3049,0.6351,0.705
1.554137,-0.0328,0.3269,0.6566,0.734
1.556712308,-0.0428,0.3384,0.6654,0.748
1.565642462,-0.0540,0.3464,0.6766,0.762
1.569440923,-0.0818,0.3800,0.7337,0.830
1.571966154,-0.0841,0.3870,0.7451,0.844
1.603444616,-0.0904,0.3958,0.7546,0.857
1.613919154,-0.0289,0.4317,0.8835,0.984
1.622989308,-0.0042,0.4364,0.9340,1.031
1.627442539,-0.0066,0.4315,0.9490,1.043
1.645870231,-0.0181,0.4310,0.9648,1.057
1.648879769,-0.0525,0.4051,0.9868,1.068
1.653536,-0.0785,0.3877,0.9951,1.071
1.663142769,-0.0923,0.3858,1.0061,1.082
1.665836385,-0.1188,0.3942,1.0326,1.112
1.670852923,-0.1291,0.3995,1.0452,1.126
1.686176692,-0.1554,0.4171,1.1041,1.190
1.690584308,-0.1622,0.4508,1.2051,1.297
1.699062231,-0.1622,0.4526,1.2144,1.306
1.702998769,-0.1461,0.4518,1.2427,1.330
1.705676385,-0.1371,0.4506,1.2486,1.334
1.710691692,-0.1230,0.4484,1.2547,1.338
1.713326231,-0.0997,0.4352,1.2679,1.344
1.718465923,-0.0755,0.4220,1.2752,1.345
1.723257,-0.0469,0.4017,1.2866,1.349
1.729029231,-0.0330,0.3905,1.2913,1.349
1.733416692,0.0114,0.3567,1.2999,1.348
1.736042462,0.0236,0.3445,1.3062,1.351
1.744894846,0.0463,0.3213,1.3214,1.361
1.749073616,0.0586,0.3049,1.3703,1.405
1.753961,0.0495,0.3271,1.4236,1.462
1.764798539,0.0495,0.3455,1.4790,1.520
1.775638846,0.1064,0.3093,1.5711,1.605
1.792519385,0.1793,0.2062,1.6117,1.635
1.800231077,0.2071,0.1546,1.5724,1.593
1.804689923,0.1993,0.1766,1.5362,1.559
1.810461616,0.1981,0.1849,1.5164,1.540
1.814200308,0.1998,0.1830,1.4910,1.515
1.816751154,0.2066,0.1742,1.4798,1.504
1.821831385,0.2135,0.1598,1.4602,1.484
1.828512385,0.2247,0.1444,1.4472,1.472
1.848075462,0.2360,0.1311,1.4331,1.458
1.854568,0.2369,0.1199,1.4329,1.457
1.863984385,0.1993,0.1109,1.4226,1.441
1.866841846,0.1730,0.1062,1.3903,1.405
1.869753308,0.1644,0.1050,1.3730,1.387
1.873548923,0.1553,0.1073,1.3490,1.362
1.887957308,0.1374,0.1055,1.2999,1.311
1.897469308,0.0705,0.1229,1.1569,1.166
1.902256,0.0385,0.1407,1.0425,1.053
1.907193846,0.0283,0.1465,0.9876,0.999
1.910567769,0.0244,0.1500,0.9599,0.972
1.914846769,0.0180,0.1605,0.9126,0.927
1.919638846,0.0134,0.1630,0.8625,0.878
1.922216,0.0116,0.1693,0.8421,0.859
1.928586462,0.0153,0.1707,0.8213,0.839
1.932694154,0.0197,0.1661,0.7722,0.790
1.937420308,0.0232,0.1607,0.7456,0.763
1.940036692,0.0265,0.1554,0.7356,0.752
1.943639077,0.0288,0.1534,0.7236,0.740
1.947682462,0.0351,0.1532,0.7055,0.723
1.950297616,0.0332,0.1551,0.7031,0.721
1.952816308,0.0314,0.1561,0.6997,0.718
1.967073923,0.0334,0.1644,0.6950,0.715
1.970183462,0.0280,0.1710,0.7034,0.724
1.973273,0.0258,0.1719,0.7046,0.726
2.006236308,0.0227,0.1728,0.7118,0.733
2.015376385,0.0034,0.1416,0.7021,0.716
2.0183,0.0029,0.1206,0.6701,0.681
2.023140616,0.0041,0.1080,0.6603,0.669
2.026156385,0.0001,0.1053,0.6533,0.662
2.028789539,0.0000,0.1080,0.6468,0.656
2.041367385,-0.0021,0.1090,0.6393,0.649
2.046814769,-0.0093,0.1141,0.6347,0.645
2.051548692,-0.0335,0.1483,0.6359,0.654
2.056104308,-0.0347,0.1647,0.6479,0.669
2.063929231,-0.0361,0.1717,0.6522,0.675
2.068175769,-0.0366,0.1859,0.6662,0.693
2.073312692,-0.0347,0.1913,0.6757,0.703
2.092490231,-0.0313,0.1910,0.6764,0.704
2.101533616,-0.0132,0.1952,0.6757,0.703
2.104085308,-0.0093,0.2182,0.6728,0.707
2.106725539,-0.0088,0.2262,0.6738,0.711
2.109943077,-0.0105,0.2355,0.6722,0.712
2.114335692,-0.0137,0.2556,0.6708,0.718
2.119127385,-0.0142,0.2756,0.6738,0.728
2.121820077,-0.0156,0.2859,0.6759,0.734
2.124574539,-0.0188,0.2971,0.6820,0.744
2.127547769,-0.0219,0.3089,0.6884,0.755
2.131690769,-0.0268,0.3328,0.7029,0.778
2.136554462,-0.0271,0.3602,0.7258,0.811
2.139117231,-0.0301,0.3714,0.7419,0.830
2.142509231,-0.0335,0.3844,0.7593,0.852
2.146790462,-0.0335,0.4086,0.7942,0.894
2.151510231,-0.0266,0.4266,0.8331,0.936
2.154125308,-0.0232,0.4364,0.8560,0.961
2.15672,-0.0176,0.4418,0.8737,0.979
2.165350154,-0.0137,0.4466,0.8915,0.997
2.172027154,-0.0014,0.4508,0.9348,1.038
2.187174154,0.0170,0.4611,0.9690,1.073
2.195984616,0.0185,0.4872,1.0098,1.121
2.199554769,0.0244,0.5004,1.0177,1.134
2.202360692,0.0207,0.5044,1.0168,1.135
2.207227769,0.0102,0.5109,1.0125,1.134
2.210257308,0.0053,0.5124,1.0132,1.135
2.212887692,-0.0007,0.5141,1.0159,1.139
2.217538769,-0.0110,0.5102,1.0296,1.149
2.220208923,-0.0163,0.5072,1.0410,1.158
2.225958846,-0.0249,0.5002,1.0699,1.181
2.253896077,-0.0268,0.4902,1.1107,1.214
2.257720077,0.0004,0.4007,1.2742,1.336
2.266135769,0.0013,0.3917,1.2857,1.344
2.271607692,0.0048,0.3802,1.2977,1.352
2.288387077,-0.0274,0.3724,1.3067,1.359
2.298719692,-0.2097,0.4613,1.3036,1.399
2.302578846,-0.2285,0.4976,1.3877,1.492
2.305196692,-0.2109,0.4841,1.4162,1.511
2.308753,-0.1904,0.4650,1.4495,1.534
2.312776077,-0.1354,0.4142,1.5154,1.577
2.317939154,-0.0736,0.3580,1.5690,1.611
2.320473,-0.0457,0.3266,1.5932,1.627
2.325651692,0.0141,0.2778,1.6498,1.673
2.330420923,0.0675,0.2421,1.7011,1.720
2.335334769,0.0996,0.2280,1.7379,1.756
2.338054154,0.1089,0.2274,1.7471,1.765
2.342913539,0.1094,0.2346,1.7417,1.761
2.345638154,0.0991,0.2406,1.7322,1.752
2.348294539,0.0869,0.2485,1.7170,1.737
2.353053923,0.0570,0.2588,1.6729,1.694
2.355657923,0.0375,0.2632,1.6486,1.670
2.364393231,0.0176,0.2678,1.6139,1.636
2.371649539,-0.0626,0.2712,1.4632,1.489
2.390704077,-0.1068,0.2717,1.3453,1.377
2.399074846,-0.1598,0.2861,1.1610,1.206
2.403418231,-0.1554,0.2824,1.1207,1.166
2.406492,-0.1510,0.2827,1.1119,1.157
2.409719462,-0.1440,0.2830,1.1056,1.150
2.413463385,-0.1279,0.2726,1.1000,1.140
2.416284692,-0.1195,0.2702,1.0956,1.135
2.421447769,-0.1041,0.2524,1.0914,1.125
2.424057308,-0.0980,0.2453,1.0853,1.117
2.426624692,-0.0939,0.2387,1.0790,1.109
2.440908692,-0.0825,0.2238,1.0689,1.095
2.446643769,-0.0755,0.2126,1.0543,1.078
2.449392308,-0.0753,0.1840,1.0047,1.024
2.454227692,-0.0774,0.1719,0.9825,1.000
2.464777539,-0.0818,0.1637,0.9574,0.975
2.471983154,-0.0850,0.1607,0.9441,0.961
2.474804,-0.0983,0.1490,0.8886,0.906
2.501074154,-0.0995,0.1463,0.8717,0.890
2.509461846,-0.0620,0.1275,0.7595,0.773
2.517752308,-0.0324,0.1314,0.7405,0.753
2.521816385,0.0104,0.1378,0.7178,0.731
2.525312308,0.0211,0.1370,0.7114,0.725
2.529649923,0.0378,0.1358,0.6906,0.705
2.532173308,0.0430,0.1383,0.6838,0.699
2.536955692,0.0470,0.1429,0.6664,0.683
2.539738846,0.0461,0.1465,0.6601,0.678
2.543856077,0.0505,0.1512,0.6533,0.672
2.547037923,0.0525,0.1624,0.6417,0.664
2.551982462,0.0525,0.1761,0.6319,0.658
2.557031154,0.0493,0.1891,0.6286,0.658
2.559854154,0.0470,0.1952,0.6242,0.656
2.564319692,0.0430,0.2089,0.6217,0.657
2.567056,0.0370,0.2108,0.6244,0.660
2.569580308,0.0300,0.2111,0.6251,0.660
2.572206539,0.0280,0.2143,0.6249,0.661
2.579001308,0.0270,0.2184,0.6286,0.666
2.582267077,0.0272,0.2331,0.6351,0.677
2.584891154,0.0272,0.2353,0.6386,0.681
2.589649231,0.0272,0.2434,0.6447,0.690
2.618505539,0.0304,0.2443,0.6430,0.688
2.628713539,0.0537,0.2661,0.6515,0.706
2.648368385,0.0632,0.2810,0.6596,0.720
2.653156385,0.0539,0.3218,0.6766,0.751
2.655720077,0.0500,0.3299,0.6818,0.759
2.664381846,0.0444,0.3355,0.6833,0.762
2.667799077,0.0185,0.3504,0.7001,0.783
2.673101846,0.0004,0.3578,0.7148,0.799
2.700324693,-0.0079,0.3623,0.7204,0.806
2.709747077,-0.0345,0.3895,0.8475,0.933
2.715527769,-0.0271,0.3961,0.9001,0.984
2.718176308,-0.0247,0.4002,0.9259,1.009
2.723000385,-0.0228,0.4042,0.9538,1.036
2.728472,-0.0232,0.4079,0.9690,1.052
2.733429308,-0.0088,0.4051,1.0130,1.091
2.738028693,0.0023,0.4010,1.0338,1.109
2.744924693,0.0050,0.3956,1.0433,1.116
2.748392616,0.0207,0.3770,1.0826,1.147
2.753267693,0.0297,0.3699,1.1178,1.178
2.755791462,0.0332,0.3670,1.1364,1.195
2.761479693,0.0341,0.3660,1.1552,1.212
2.766291077,0.0241,0.3770,1.1992,1.257
2.771494769,0.0153,0.3902,1.2293,1.290
2.782148616,0.0106,0.3975,1.2388,1.301
2.792272385,-0.0017,0.4181,1.2864,1.353
2.806912923,0.0155,0.4144,1.2874,1.353
2.815549308,0.0664,0.3885,1.2794,1.339
2.818633539,0.0943,0.3809,1.2862,1.345
2.821156616,0.1013,0.3807,1.2918,1.351
2.827388923,0.1071,0.3848,1.2971,1.357
2.847465846,0.0891,0.4044,1.3172,1.381
2.853637308,0.0514,0.4401,1.3365,1.408
2.856662462,-0.0091,0.5354,1.3465,1.449
2.860588923,0.0029,0.5114,1.3409,1.435
2.865379077,0.0368,0.4511,1.3160,1.392
2.868967693,0.0688,0.3893,1.2899,1.349
2.871576385,0.0864,0.3572,1.2771,1.329
2.877726231,0.0996,0.3318,1.2652,1.312
2.887531693,0.1346,0.2812,1.2386,1.277
2.896250539,0.1544,0.2744,1.2114,1.252
2.899230846,0.1705,0.2830,1.2258,1.270
2.901770462,0.1791,0.2822,1.2368,1.281
2.904505846,0.1903,0.2835,1.2444,1.290
2.914838154,0.2025,0.2827,1.2542,1.301
2.919522846,0.2548,0.2436,1.3087,1.355
2.922031769,0.2631,0.2353,1.3204,1.367
2.925279154,0.2676,0.2236,1.3302,1.375
2.929846539,0.2765,0.2050,1.3476,1.391
2.932303154,0.2785,0.1966,1.3593,1.401
2.937241616,0.2807,0.1812,1.3735,1.414
2.939896385,0.2783,0.1744,1.3763,1.415
2.942800308,0.2753,0.1679,1.3735,1.411
2.947588385,0.2678,0.1561,1.3691,1.404
2.950110231,0.2655,0.1497,1.3630,1.397
2.955245231,0.2578,0.1346,1.3463,1.377
2.959107077,0.2573,0.1258,1.3360,1.366
2.962783769,0.2558,0.1134,1.3076,1.337
2.965338462,0.2514,0.1106,1.2894,1.318
2.970154769,0.2426,0.1029,1.2535,1.281
2.972996923,0.2364,0.1004,1.2365,1.263
2.982051385,0.2301,0.1008,1.2170,1.243
2.985864616,0.1947,0.0989,1.1503,1.171
3.017474231,0.1749,0.1001,1.1156,1.134
3.028209308,0.0705,0.1150,0.9140,0.924
3.043866769,0.0525,0.1255,0.8751,0.886
3.046844308,0.0470,0.1288,0.8553,0.866
3.050973923,0.0544,0.1412,0.8001,0.814
3.053596693,0.0544,0.1421,0.7940,0.808
3.056140308,0.0568,0.1434,0.7845,0.800
3.063881231,0.0588,0.1470,0.7730,0.789
3.068615154,0.0649,0.1581,0.7202,0.740
3.075687077,0.0664,0.1600,0.7069,0.728
3.087828385,0.0781,0.1598,0.6642,0.688
3.100006769,0.0966,0.1530,0.5936,0.621
3.104583769,0.1038,0.1486,0.5469,0.576
3.111523154,0.1013,0.1530,0.5405,0.571
3.116544077,0.0877,0.1730,0.5462,0.580
3.119140616,0.0866,0.1771,0.5508,0.585
3.122620308,0.0830,0.1842,0.5594,0.595
3.129524,0.0793,0.1926,0.5650,0.602
3.133981231,0.0703,0.2059,0.6021,0.640
3.136730846,0.0698,0.2055,0.6144,0.652
3.139255693,0.0681,0.2067,0.6249,0.662
3.144108,0.0691,0.2035,0.6335,0.669
3.146675769,0.0698,0.2022,0.6508,0.685
3.149329231,0.0666,0.2031,0.6581,0.692
3.152102846,0.0688,0.2018,0.6706,0.704
3.154834846,0.0717,0.1979,0.6796,0.711
3.162968923,0.0752,0.2040,0.6916,0.725
3.166951769,0.0603,0.2189,0.7024,0.738
3.169663693,0.0561,0.2245,0.7036,0.741
3.172232077,0.0517,0.2311,0.7038,0.743
3.180835693,0.0432,0.2385,0.7069,0.747
3.184410154,0.0239,0.2709,0.7046,0.755
3.192247769,0.0216,0.2770,0.7057,0.758
3.206428616,0.0276,0.3000,0.7065,0.768
3.216472385,0.0302,0.3578,0.7272,0.811
3.219385616,0.0334,0.3993,0.7661,0.865
3.222055769,0.0337,0.4110,0.7766,0.879
3.227567077,0.0356,0.4249,0.7852,0.894
3.231217616,0.0421,0.4442,0.8057,0.921
3.248997231,0.0456,0.4518,0.8169,0.935
3.255396616,0.0559,0.4667,0.8358,0.959
3.261752,0.1071,0.4359,0.9047,1.010
