# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 10:01:27.423
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.465686,0.0518,-0.1241,-0.2647,0.30
0.473483,0.0666,-0.1572,-0.3048,0.35
0.482589,0.0208,-0.1029,-0.2351,0.26
0.497756,-0.0939,0.0405,0.0331,0.11
0.505280,0.0179,0.0607,0.1077,0.12
0.513592,0.1762,0.0343,0.1014,0.21
0.522575,0.2655,-0.0003,0.0571,0.27
0.537763,0.2717,0.0048,-0.0377,0.27
0.546338,0.1597,0.0345,-0.0355,0.17
0.553927,0.0485,0.0722,-0.0544,0.10
0.565455,-0.0547,0.1251,-0.1207,0.18
0.573056,-0.0917,0.1507,-0.2968,0.35
0.584998,-0.0535,0.1459,-0.5908,0.61
0.595803,-0.0593,0.1601,-0.5965,0.62
0.604150,0.0228,0.1342,-0.4667,0.49
0.617346,0.1608,0.0692,-0.2623,0.32
0.625133,0.1766,0.0423,-0.1535,0.24
0.633149,0.1610,-0.0204,-0.0399,0.17
0.648654,0.0112,-0.0946,-0.0625,0.11
0.656453,-0.0832,-0.0467,-0.1341,0.16
0.665106,-0.1184,0.0145,-0.2078,0.24
0.672994,-0.0895,0.0868,-0.3412,0.36
0.689262,0.0110,0.0948,-0.3911,0.40
0.697515,0.0243,0.0933,-0.2575,0.27
0.705800,0.0263,0.0828,-0.1577,0.18
0.713675,0.0150,0.0440,-0.0794,0.09
0.723439,0.0525,0.0028,-0.0537,0.08
0.731699,0.0664,-0.0236,-0.0855,0.11
0.745574,0.0096,-0.0290,-0.0150,0.03
0.758631,-0.0122,-0.0182,0.0469,0.05
0.765121,-0.0232,-0.0400,0.0469,0.07
0.772037,-0.0408,-0.0612,0.0476,0.09
0.781869,-0.0600,-0.0693,0.0511,0.10
0.794111,-0.0830,-0.0189,-0.0224,0.09
0.801550,-0.0809,-0.0194,-0.0373,0.09
0.817561,0.0329,0.0063,-0.1089,0.11
0.827080,0.0429,-0.0120,-0.1394,0.15
0.837375,0.0617,-0.0480,-0.1776,0.19
0.842118,0.0148,-0.0418,-0.1420,0.15
0.858111,-0.1610,0.0094,-0.1070,0.19
0.867870,-0.2230,0.0391,-0.1144,0.25
0.874741,-0.2274,0.0630,-0.1239,0.27
0.882601,-0.1762,0.0736,-0.0828,0.21
0.892014,-0.0821,0.0760,-0.1252,0.17
0.905250,0.1071,0.0770,-0.0660,0.15
0.917626,0.1769,0.0740,-0.0531,0.20
0.925052,0.2383,0.0565,-0.0425,0.25
0.932382,0.2608,0.0007,-0.1251,0.29
0.941907,0.2166,-0.0206,-0.1769,0.28
0.954316,0.0097,0.0057,-0.2141,0.21
0.969016,-0.0698,0.0073,-0.2280,0.24
0.978577,-0.1244,0.0103,-0.1818,0.22
0.992450,-0.0673,0.0136,-0.1838,0.20
0.999605,0.0134,0.0216,-0.1785,0.18
1.008002,0.0848,0.0443,-0.1399,0.17
1.018282,0.1412,0.0302,-0.0913,0.17
1.024848,0.1393,0.0093,-0.1194,0.18
1.033957,0.1001,0.0338,-0.1258,0.16
1.042007,0.0644,0.0457,-0.1680,0.19
1.058314,0.0357,0.0537,-0.2470,0.26
1.067928,0.0432,0.0624,-0.3249,0.33
1.074810,0.0534,0.0505,-0.3696,0.38
1.083034,0.0729,0.0425,-0.3503,0.36
1.098392,0.0580,-0.0311,-0.2100,0.22
1.110604,0.0370,-0.0858,-0.1510,0.18
1.117600,0.0013,-0.1305,-0.0538,0.14
1.122232,-0.0796,-0.1152,0.0266,0.14
1.138636,-0.1712,-0.0940,0.1794,0.27
1.148617,-0.1276,-0.1134,0.1253,0.21
1.159170,-0.0900,-0.1206,-0.0047,0.15
1.164561,-0.0728,-0.0905,-0.1128,0.16
1.172502,-0.0558,-0.0292,-0.2569,0.26
1.185948,-0.0386,-0.0242,-0.4389,0.44
1.201791,-0.0970,-0.0313,-0.4988,0.51
1.201905,-0.1277,-0.0216,-0.4518,0.47
1.218371,-0.1174,0.0063,-0.2682,0.29
1.235690,-0.0837,-0.0268,-0.1287,0.16
1.235861,-0.0423,-0.0149,-0.0417,0.06
1.243241,0.0145,-0.0110,-0.0094,0.02
1.258798,0.1268,-0.0200,-0.0422,0.14
1.265784,0.1243,-0.0188,-0.0234,0.13
1.274172,0.1176,0.0078,-0.0163,0.12
1.282558,0.0761,0.0289,-0.0425,0.09
1.299393,0.0396,0.0745,-0.0706,0.11
1.309744,0.0516,0.0591,-0.1398,0.16
1.314631,0.0141,0.0422,-0.1805,0.19
1.324287,-0.0280,0.0549,-0.1138,0.13
1.332777,-0.0454,0.0589,-0.0736,0.10
1.346300,-0.0030,-0.0106,-0.0631,0.06
1.360503,0.0130,-0.0173,-0.0807,0.08
1.368034,-0.0208,-0.0217,-0.0241,0.04
1.376022,-0.0315,-0.0294,-0.0150,0.05
1.383047,0.0170,-0.0289,-0.0749,0.08
1.394063,0.0395,-0.0322,-0.2110,0.22
1.408783,-0.0351,-0.0067,-0.2610,0.26
1.415804,-0.0458,-0.0005,-0.3373,0.34
1.424830,-0.0625,-0.0147,-0.4500,0.45
1.434179,-0.1322,0.0038,-0.5170,0.53
1.442332,-0.1783,0.0256,-0.3136,0.36
1.458368,-0.1580,-0.0627,0.1354,0.22
1.466931,-0.0943,-0.1713,0.2626,0.33
1.476694,-0.0109,-0.2403,0.2305,0.33
1.484241,0.0260,-0.2145,0.1541,0.27
1.498630,-0.0278,-0.0476,-0.0308,0.06
1.510546,-0.0676,0.0063,-0.0655,0.09
1.517166,-0.0647,-0.0041,-0.0835,0.11
1.523233,-0.0068,-0.0449,-0.1352,0.14
1.531922,0.0169,-0.0169,-0.1969,0.20
1.547074,-0.0750,0.0192,-0.1805,0.20
1.553388,-0.0697,0.0219,-0.2076,0.22
1.562776,-0.0614,0.0278,-0.1513,0.17
1.577760,0.0390,0.0315,-0.0313,0.06
1.587201,0.1627,-0.0198,0.0018,0.16
1.595191,0.2099,-0.0293,0.0113,0.21
1.605039,0.2006,0.0029,0.0117,0.20
1.613405,0.1826,0.0415,-0.0522,0.19
1.625427,0.1383,0.0225,-0.2348,0.27
1.632995,0.1035,0.0143,-0.2965,0.31
1.650420,0.0021,-0.0228,-0.3925,0.39
1.658359,-0.0316,-0.0397,-0.5081,0.51
1.665772,-0.0524,-0.0333,-0.5285,0.53
1.673662,-0.0813,-0.0010,-0.6167,0.62
1.681771,-0.0525,-0.0178,-0.6239,0.63
1.696889,0.0780,-0.0727,-0.4052,0.42
1.708659,0.1184,-0.0986,-0.1740,0.23
1.717158,0.1108,-0.1078,0.0581,0.17
1.724929,0.0647,-0.0859,0.2574,0.28
1.733025,0.0391,-0.0558,0.2951,0.30
1.745755,0.0069,-0.0539,0.0835,0.10
1.760258,-0.0252,-0.0741,-0.0137,0.08
1.767769,-0.0628,-0.0987,-0.1396,0.18
1.775257,-0.0966,-0.0929,-0.1895,0.23
1.783775,-0.1208,-0.0782,-0.1824,0.23
1.794768,-0.1316,-0.0571,-0.0712,0.16
1.802229,-0.1116,-0.0785,-0.0002,0.14
1.818102,-0.0776,-0.0539,0.0036,0.09
1.825767,-0.0744,0.0063,0.0034,0.07
1.833868,-0.0364,0.0347,-0.0468,0.07
1.841616,0.0372,0.0321,-0.1043,0.12
1.857798,0.0659,0.0051,-0.1050,0.12
1.866335,0.0650,0.0067,-0.0984,0.12
1.874604,0.0448,0.0215,-0.0777,0.09
1.883023,0.0451,0.0176,-0.0931,0.10
1.891622,0.0338,0.0336,-0.0943,0.11
1.905671,0.0579,0.0379,-0.1185,0.14
1.917338,0.0520,0.0188,-0.0936,0.11
1.925738,0.0022,0.0225,-0.0995,0.10
1.938266,-0.0817,0.0617,-0.1181,0.16
1.952706,-0.0667,0.0176,-0.1210,0.14
1.959767,-0.0091,-0.0588,-0.1164,0.13
1.967664,0.0437,-0.1116,-0.1547,0.20
1.975180,0.0544,-0.1096,-0.1475,0.19
1.983359,0.0360,-0.0696,-0.1304,0.15
1.994209,0.0715,-0.0505,-0.0887,0.12
2.001978,0.1030,-0.0708,-0.0760,0.15
2.019301,0.0940,-0.0827,-0.1178,0.17
2.034147,0.0269,-0.1066,-0.1846,0.21
2.034318,-0.0398,-0.0933,-0.1560,0.19
2.041755,-0.1364,-0.0703,-0.1636,0.22
2.059179,-0.2097,-0.1024,-0.0592,0.24
2.066621,-0.1793,-0.1244,-0.1173,0.25
2.077712,-0.0996,-0.1049,-0.2043,0.25
2.082097,-0.0485,-0.0745,-0.2654,0.28
2.099754,0.0303,-0.0267,-0.2092,0.21
2.111284,0.0583,0.0110,-0.1442,0.16
2.114899,0.0647,0.0508,-0.0767,0.11
2.123371,0.0774,0.0244,-0.0733,0.11
2.132232,0.1144,-0.0229,-0.0693,0.14
2.147304,0.0446,-0.0240,-0.1104,0.12
2.156806,0.0233,0.0115,-0.1630,0.17
2.164621,0.0128,-0.0246,-0.1871,0.19
2.175082,-0.0085,-0.0764,-0.1899,0.20
2.183460,-0.0047,-0.0763,-0.2172,0.23
2.194334,-0.0289,-0.0555,-0.0934,0.11
2.210948,0.0024,-0.0642,-0.0545,0.08
2.218045,0.0253,-0.0241,-0.0029,0.04
2.226837,0.0090,0.0146,-0.0261,0.03
2.233782,0.0072,0.0118,-0.0035,0.01
2.243984,0.0268,-0.0454,0.0292,0.06
2.251540,0.0653,-0.0661,0.0050,0.09
2.266616,-0.0142,-0.0664,0.0226,0.07
2.274691,-0.0192,-0.0916,-0.0266,0.10
2.281841,-0.0351,-0.1513,-0.0873,0.18
2.298494,-0.0455,-0.0899,-0.3195,0.33
2.307425,-0.0965,-0.0088,-0.3578,0.37
2.315022,-0.1076,-0.0014,-0.3252,0.34
2.323804,-0.0465,-0.0898,-0.2908,0.31
2.331958,-0.0147,-0.1553,-0.2471,0.29
2.346418,-0.1025,-0.1037,-0.1534,0.21
2.359001,-0.1576,-0.0400,-0.1320,0.21
2.365239,-0.1528,-0.0342,-0.0864,0.18
2.374579,-0.0945,-0.0482,-0.0622,0.12
2.385943,-0.0495,-0.0796,0.0078,0.09
2.400649,0.0227,-0.0501,0.1058,0.12
2.409096,0.0443,-0.0364,0.1265,0.14
2.415371,0.0881,-0.0664,0.1093,0.16
2.425505,0.0295,-0.1740,0.0064,0.18
2.433980,-0.0557,-0.2373,-0.0434,0.25
2.442210,-0.1329,-0.1981,-0.0239,0.24
2.458535,-0.3202,-0.0392,0.0415,0.33
2.465968,-0.2626,-0.0112,0.0278,0.26
2.474908,-0.1328,-0.0227,-0.0645,0.15
2.482986,0.0209,-0.0301,-0.1732,0.18
2.491657,0.0772,-0.0084,-0.2004,0.21
2.506238,0.1153,0.0282,-0.2933,0.32
2.517154,0.1283,0.0436,-0.3402,0.37
2.525162,0.1209,0.0384,-0.3442,0.37
2.532489,0.0953,0.0410,-0.2815,0.30
2.546529,0.0732,0.0462,-0.2088,0.23
2.554030,0.0366,0.0535,-0.1893,0.20
2.562001,0.0225,0.0535,-0.1911,0.20
2.577787,0.0817,-0.0316,-0.2572,0.27
2.586628,0.0614,-0.0565,-0.2785,0.29
2.594956,0.0283,-0.0275,-0.3050,0.31
2.604359,-0.0232,-0.0138,-0.2938,0.29
2.616882,-0.0590,-0.0040,-0.2062,0.21
2.623064,-0.0515,-0.0298,-0.1331,0.15
2.633326,-0.0005,-0.0675,-0.0848,0.11
2.642082,-0.0286,-0.0510,-0.1262,0.14
2.658987,-0.0690,-0.0229,-0.2139,0.23
2.666819,-0.1109,-0.0128,-0.2413,0.27
2.676062,-0.0996,0.0074,-0.2090,0.23
2.682826,-0.0674,0.0138,-0.0690,0.10
2.698015,0.1433,-0.0354,0.0770,0.17
2.709329,0.2099,-0.0381,0.1550,0.26
2.717112,0.2406,-0.0337,0.1613,0.29
2.724583,0.2131,-0.0440,0.1198,0.25
2.733243,0.1403,-0.0143,0.1505,0.21
2.741829,0.0580,0.0137,0.2246,0.23
2.754774,-0.0478,0.0244,0.1310,0.14
2.764745,-0.0533,0.0565,0.0539,0.09
2.773495,-0.0603,0.0893,-0.0492,0.12
2.786503,0.0167,0.0493,-0.3100,0.31
2.801513,-0.0009,0.0295,-0.4208,0.42
2.801992,0.0075,0.0312,-0.4820,0.48
2.819151,0.0730,0.0053,-0.3775,0.38
2.826100,0.1121,-0.0723,-0.2948,0.32
2.835418,0.1658,-0.0921,-0.2266,0.30
2.842363,0.1670,-0.0690,-0.1488,0.23
2.859448,0.0930,-0.0178,-0.0068,0.09
2.867984,0.0623,-0.0336,0.0025,0.07
2.877311,0.0539,-0.0791,-0.0262,0.10
2.881731,0.0514,-0.0799,-0.1096,0.15
2.898810,-0.0407,-0.0422,-0.2145,0.22
2.910566,-0.0983,-0.0272,-0.1691,0.20
2.914314,-0.1443,-0.0360,-0.1668,0.22
2.922518,-0.0888,-0.0590,-0.1478,0.18
2.932278,-0.0515,-0.1105,-0.1719,0.21
2.945462,-0.0311,-0.0779,-0.1152,0.14
2.960260,-0.0221,-0.0440,-0.0846,0.10
2.966561,0.0142,-0.0212,-0.0759,0.08
2.975178,0.0522,-0.0146,0.0118,0.06
2.983150,0.0794,-0.0407,0.0083,0.09
2.993988,0.0624,-0.1087,0.1189,0.17
3.008057,0.0048,-0.1390,0.2001,0.24
3.016519,-0.0955,-0.1127,0.2221,0.27
3.026772,-0.1495,0.0261,0.1079,0.19
3.034486,-0.1206,0.0414,0.0312,0.13
3.041810,-0.0814,0.0533,-0.0859,0.13
3.058622,0.0588,0.0273,-0.2746,0.28
3.066043,0.0673,0.0444,-0.3204,0.33
3.074458,0.0423,0.0473,-0.3598,0.37
3.083058,-0.0016,0.0479,-0.3565,0.36
3.092629,-0.0132,0.0069,-0.3059,0.31
3.106178,-0.0343,-0.0984,-0.2438,0.27
3.116949,-0.0843,-0.0952,-0.1768,0.22
3.125710,-0.1462,-0.0767,-0.1478,0.22
3.132248,-0.1328,-0.0582,-0.1543,0.21
3.145686,-0.0083,-0.0088,-0.1281,0.13
3.157004,0.0693,-0.0346,-0.1266,0.15
3.166286,0.0906,-0.0799,-0.1153,0.17
3.174629,0.0805,-0.0940,-0.1733,0.21
3.182863,0.0488,-0.0643,-0.2026,0.22
3.195273,-0.0633,-0.0230,-0.2382,0.25
3.204155,-0.0661,-0.0562,-0.2663,0.28
3.221747,-0.0902,-0.0920,-0.2568,0.29
3.231597,-0.0340,-0.0565,-0.2288,0.24
3.233981,-0.0198,-0.0080,-0.1437,0.15
3.242173,-0.0121,0.0414,-0.0205,0.05
3.257518,0.1252,-0.1228,0.0642,0.19
3.265932,0.1063,-0.1485,0.0978,0.21
3.274005,0.0142,-0.1068,0.1655,0.20
3.282211,-0.0810,-0.0083,0.1669,0.19
3.297556,-0.0455,0.0187,0.0207,0.05
3.306232,0.0075,-0.0360,-0.0940,0.10
3.314861,0.0581,-0.0782,-0.1967,0.22
3.323586,0.0657,-0.0570,-0.2421,0.26
3.332339,0.0366,0.0019,-0.2761,0.28
3.346111,0.0241,-0.0074,-0.2647,0.27
3.356902,0.0286,-0.0558,-0.2523,0.26
3.365169,0.0451,-0.0585,-0.2352,0.25
3.373534,0.0182,-0.0231,-0.2493,0.25
3.381689,-0.0189,0.0435,-0.2588,0.26
3.394349,-0.0197,0.0496,-0.2375,0.24
3.408338,0.0773,-0.0042,-0.2279,0.24
3.415172,0.1739,-0.0579,-0.2110,0.28
3.426723,0.0876,-0.0254,-0.0816,0.12
3.434020,0.0665,-0.0161,-0.0813,0.11
3.445779,0.0623,-0.0567,-0.0691,0.11
3.461683,0.0185,-0.0629,-0.1261,0.14
3.465596,-0.0277,-0.0505,-0.1665,0.18
3.475588,-0.0590,-0.0339,-0.1853,0.20
3.482829,-0.0890,0.0066,-0.2067,0.23
3.499227,-0.1057,-0.0064,-0.2306,0.25
3.508124,-0.0482,-0.0402,-0.2237,0.23
3.515923,-0.0392,-0.0662,-0.1786,0.19
3.524988,-0.0220,-0.0558,-0.1743,0.18
3.533370,0.0217,-0.0782,-0.1677,0.19
3.546673,-0.0168,-0.0643,-0.1554,0.17
3.558580,-0.0395,-0.0812,-0.1517,0.18
3.565374,-0.0415,-0.0739,-0.1504,0.17
3.578299,-0.1109,-0.0432,-0.1913,0.23
3.589665,-0.1126,-0.0437,-0.2119,0.24
3.597152,-0.1049,-0.0817,-0.2064,0.25
3.605367,-0.0856,-0.1043,-0.2324,0.27
3.618275,-0.0025,-0.0549,-0.3723,0.38
3.625827,0.0387,-0.0339,-0.4124,0.42
3.634105,0.0751,-0.0338,-0.4031,0.41
3.641828,0.0471,0.0083,-0.2943,0.30
3.658911,0.1050,-0.0487,0.0230,0.12
3.665753,0.0798,-0.1330,0.1683,0.23
3.673634,0.0305,-0.1342,0.2425,0.28
3.682176,-0.0558,-0.0737,0.2891,0.30
3.697959,-0.1374,0.0138,0.2610,0.30
3.707712,-0.0899,0.0019,0.2389,0.26
3.717344,-0.0040,-0.0601,0.1940,0.20
3.725794,0.0702,-0.0943,0.1045,0.16
3.734326,0.1151,-0.1057,-0.0059,0.16
3.746601,0.1017,-0.0959,-0.2006,0.24
3.759898,0.0825,-0.0450,-0.2788,0.29
3.766570,0.0539,-0.0212,-0.2717,0.28
3.774117,0.0267,-0.0299,-0.2127,0.22
3.781718,0.0479,-0.0631,-0.1564,0.18
3.797341,-0.0104,-0.0610,-0.0756,0.10
3.807251,-0.0325,-0.0256,-0.0601,0.07
3.815841,0.0235,-0.0300,-0.0538,0.07
3.826317,0.0376,0.0587,-0.0066,0.07
3.834888,0.0460,0.0882,-0.0060,0.10
3.842663,0.0845,0.0892,-0.0241,0.13
3.859727,0.1320,0.0415,-0.1477,0.20
3.869102,0.1104,0.0714,-0.2036,0.24
3.877973,0.0851,0.0520,-0.2142,0.24
3.883070,0.0658,0.0410,-0.2323,0.24
3.899684,0.0370,0.0283,-0.2144,0.22
3.909710,-0.0020,0.0267,-0.1930,0.19
3.914747,-0.0491,0.0266,-0.1311,0.14
3.922176,-0.0587,0.0034,-0.0622,0.09
3.938053,-0.1056,-0.1118,-0.0391,0.16
3.948560,-0.1092,-0.1254,-0.0034,0.17
3.957293,-0.1242,-0.1348,-0.0084,0.18
3.966132,-0.1594,-0.1260,-0.0013,0.20
3.974117,-0.1323,-0.1279,0.0443,0.19
3.985933,-0.0470,-0.1177,0.1819,0.22
4.002215,0.0317,-0.1484,0.1688,0.23
4.002697,0.1165,-0.1779,0.0700,0.22
4.018697,0.0173,-0.1314,-0.0701,0.15
4.027886,-0.0738,-0.1002,-0.1667,0.21
4.035658,-0.1195,-0.0782,-0.2011,0.25
4.042240,-0.1541,-0.0885,-0.2288,0.29
4.059941,-0.1837,-0.1043,-0.1559,0.26
4.068237,-0.1638,-0.1016,-0.1171,0.23
4.078109,-0.1354,-0.0999,-0.0877,0.19
4.083762,-0.0579,-0.0737,-0.0722,0.12
4.098758,0.1435,-0.0804,-0.0326,0.17
4.107051,0.1773,-0.0812,-0.0208,0.20
4.115785,0.1652,-0.0623,0.0438,0.18
4.123308,0.1045,-0.0718,0.1565,0.20
4.131834,0.0012,-0.0599,0.1963,0.21
4.147234,-0.1283,-0.0799,0.1515,0.21
4.157638,-0.1466,-0.0924,0.0288,0.18
4.165629,-0.1415,-0.0936,-0.0958,0.19
4.174074,-0.1285,-0.0530,-0.2611,0.30
4.182356,-0.0856,-0.0513,-0.3955,0.41
4.193844,0.0191,-0.0231,-0.5764,0.58
4.211320,0.0432,-0.0184,-0.6595,0.66
4.211718,0.0164,-0.0017,-0.6770,0.68
4.226607,0.0216,0.0325,-0.4864,0.49
4.235439,0.0664,0.0546,-0.4238,0.43
4.245989,0.1096,0.0759,-0.3115,0.34
4.251912,0.1228,0.1021,-0.2137,0.27
4.268160,0.1663,0.1256,-0.0430,0.21
4.276044,0.1439,0.1312,-0.0033,0.19
4.285675,0.1424,0.1274,0.0204,0.19
4.292963,0.1203,0.1355,0.0328,0.18
4.307285,0.0439,0.1000,-0.0697,0.13
4.315685,0.0497,0.0579,-0.1753,0.19
4.324570,0.0873,0.0256,-0.2643,0.28
4.332389,0.0506,0.0289,-0.3467,0.35
4.346126,-0.0064,0.0290,-0.3392,0.34
4.357519,-0.0081,-0.0251,-0.2588,0.26
4.368061,-0.0387,-0.0316,-0.1263,0.14
4.373021,-0.0485,-0.0424,-0.0178,0.07
4.382414,-0.0401,-0.0876,0.0264,0.10
4.393476,-0.0383,-0.1311,0.0896,0.16
4.407169,-0.0880,-0.0896,0.0705,0.14
4.415876,-0.1065,-0.0863,0.0450,0.14
4.424275,-0.0948,-0.1044,-0.0206,0.14
4.432710,-0.0773,-0.1048,-0.0905,0.16
4.441657,-0.0588,-0.0385,-0.2323,0.24
4.458147,-0.0093,-0.0007,-0.3870,0.39
4.467443,0.0050,-0.0178,-0.4053,0.41
4.474589,0.0224,-0.0469,-0.3716,0.38
4.482634,0.0090,-0.0619,-0.3218,0.33
4.497814,-0.0192,-0.0376,-0.1875,0.19
4.507971,-0.0203,-0.0764,-0.1599,0.18
4.517092,-0.0169,-0.0553,-0.1036,0.12
4.524810,-0.0267,-0.0035,-0.0306,0.04
4.533462,-0.0098,0.0134,0.0143,0.02
4.546094,0.0778,-0.0401,-0.0241,0.09
4.560987,0.0946,-0.0220,-0.0547,0.11
4.567702,0.0982,0.0385,-0.0660,0.12
4.574519,0.1025,0.0628,-0.0487,0.13
4.585695,0.1135,0.0162,-0.0180,0.12
4.599646,0.1619,-0.0311,-0.0669,0.18
4.605906,0.1527,-0.0663,-0.1781,0.24
4.613723,0.0946,-0.0411,-0.2273,0.25
4.622537,0.0022,0.0450,-0.1834,0.19
4.634134,0.0527,-0.0285,-0.1653,0.18
4.642043,0.0943,-0.0714,-0.1813,0.22
4.657840,0.0751,0.0420,-0.3190,0.33
4.665321,0.0400,0.1269,-0.3069,0.33
4.674143,0.0643,0.1668,-0.2567,0.31
4.682163,0.0822,0.1250,-0.2374,0.28
4.698718,0.1498,0.0013,-0.2418,0.28
4.707980,0.0657,0.0182,-0.2251,0.24
4.716113,-0.0279,0.0593,-0.2061,0.22
4.723342,-0.0707,0.0477,-0.2182,0.23
4.739007,-0.0682,-0.0202,-0.2833,0.29
4.748520,-0.0981,-0.0113,-0.2720,0.29
4.757235,-0.1263,0.0412,-0.2010,0.24
4.765921,-0.1422,0.0459,-0.1372,0.20
4.773927,-0.0977,-0.0050,-0.1211,0.16
4.781799,-0.0255,-0.0821,-0.1123,0.14
4.795165,-0.0314,-0.0624,-0.0354,0.08
4.805063,-0.0620,-0.0861,0.0258,0.11
4.814870,-0.0842,-0.1028,0.0776,0.15
4.826752,-0.1146,-0.1325,0.0814,0.19
4.840330,-0.1592,-0.1073,0.1004,0.22
4.842403,-0.2073,-0.0663,0.0958,0.24
4.858247,-0.1628,-0.0431,0.0041,0.17
4.866572,-0.1276,-0.0265,-0.0570,0.14
4.873866,-0.0920,-0.0132,-0.1419,0.17
4.882311,-0.0663,-0.0091,-0.2104,0.22
4.892626,-0.0690,-0.0113,-0.2098,0.22
4.906423,-0.0136,-0.0648,-0.1541,0.17
4.914969,0.0350,-0.1043,-0.1994,0.23
4.923038,0.0635,-0.0882,-0.2111,0.24
4.939094,0.0562,0.0169,-0.1367,0.15
4.950577,0.0983,-0.0096,-0.1244,0.16
4.957633,0.1009,-0.0365,-0.1454,0.18
4.968650,0.0932,-0.0401,-0.1687,0.20
4.983899,0.0083,0.0211,-0.2008,0.20
4.990875,-0.0001,0.0189,-0.2289,0.23
4.998593,-0.0012,-0.0000,-0.2715,0.27
5.004210,0.0148,-0.0040,-0.3264,0.33
5.016213,0.0489,-0.0120,-0.3266,0.33
5.025977,0.1315,0.0212,-0.2491,0.28
5.034121,0.1848,0.0282,-0.1520,0.24
5.042700,0.2258,0.0139,-0.0811,0.24
5.059774,0.2037,-0.0160,-0.0318,0.21
5.066971,0.1407,-0.0248,-0.0940,0.17
5.075365,0.0495,0.0213,-0.1587,0.17
5.082375,-0.0287,0.0267,-0.2163,0.22
5.100611,-0.0384,-0.0365,-0.2530,0.26
5.106220,-0.0159,-0.0445,-0.2085,0.21
5.114375,-0.0129,-0.0187,-0.1736,0.18
5.122044,0.0036,0.0283,-0.1026,0.11
5.138435,0.0717,0.0470,-0.0937,0.13
5.150261,0.0518,0.0356,-0.1106,0.13
5.157111,0.0100,0.0696,-0.1274,0.15
5.164740,-0.0771,0.1351,-0.1445,0.21
5.172295,-0.1184,0.1509,-0.1619,0.25
5.183271,-0.0945,0.1247,-0.1631,0.23
5.194358,-0.0443,0.0097,-0.1045,0.11
5.207141,-0.0457,-0.0334,-0.0232,0.06
5.216907,-0.0049,-0.1137,0.0030,0.11
5.224854,0.0435,-0.1961,0.0437,0.21
5.231818,0.0310,-0.2115,0.0365,0.22
5.243221,-0.0408,-0.1877,0.0927,0.21
5.259155,-0.0912,-0.1378,0.0258,0.17
5.266576,-0.0741,-0.1540,-0.0516,0.18
5.273693,-0.0509,-0.1710,-0.1384,0.23
5.282813,-0.0307,-0.1907,-0.2155,0.29
5.299080,-0.0218,-0.1618,-0.2746,0.32
5.306563,-0.0202,-0.1444,-0.2110,0.26
5.315032,-0.0043,-0.1249,-0.1784,0.22
