# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 09:45:40.524
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.167785,-0.0760,-0.0745,-0.1086,0.15
2.175281,0.0311,-0.1125,-0.1167,0.17
2.182921,0.0761,-0.1363,-0.2392,0.29
2.192498,0.1032,-0.1472,-0.3051,0.35
2.199809,0.1178,-0.1466,-0.3463,0.39
2.209856,0.0910,-0.1252,-0.2883,0.33
2.223598,-0.0021,-0.0948,-0.1547,0.18
2.232507,-0.0287,-0.0801,-0.0275,0.09
2.239932,-0.0285,-0.0710,0.0764,0.11
2.256406,-0.0251,-0.1286,0.0867,0.16
2.268661,-0.0367,-0.1560,0.0162,0.16
2.277389,-0.0357,-0.1402,-0.1000,0.18
2.284468,-0.0069,-0.1066,-0.2147,0.24
2.292256,0.0215,-0.0645,-0.2658,0.27
2.298638,0.0252,-0.0120,-0.2483,0.25
2.312128,-0.0368,-0.0673,-0.1365,0.16
2.325215,-0.0638,-0.0826,-0.1014,0.15
2.333629,-0.0663,-0.1205,-0.0584,0.15
2.339519,-0.0398,-0.1403,-0.0119,0.15
2.353278,0.0955,-0.1235,0.0287,0.16
2.365350,0.1430,-0.1183,0.0161,0.19
2.373433,0.1432,-0.1355,-0.0414,0.20
2.380681,0.0915,-0.1266,-0.0603,0.17
2.391717,-0.0298,-0.1099,-0.1182,0.16
2.400477,-0.0894,-0.1111,-0.1794,0.23
2.410684,-0.1436,-0.1349,-0.2393,0.31
2.423534,-0.1482,-0.1527,-0.2428,0.32
2.431800,-0.0931,-0.1706,-0.1761,0.26
2.440061,-0.0630,-0.1430,-0.1122,0.19
2.456363,0.0655,-0.1682,-0.1557,0.24
2.463630,0.1146,-0.1833,-0.2026,0.30
2.471916,0.1213,-0.1467,-0.2056,0.28
2.479684,0.0765,-0.1156,-0.1553,0.21
2.495467,-0.0875,-0.0725,-0.0670,0.13
2.506802,-0.0882,-0.0577,-0.0749,0.13
2.514059,-0.1118,-0.0573,-0.0707,0.14
2.520953,-0.0979,-0.0663,-0.0021,0.12
2.528333,-0.0349,-0.0896,-0.0030,0.10
2.544406,0.0654,-0.0885,-0.0786,0.14
2.554379,0.0794,-0.0955,-0.0956,0.16
2.563200,0.0677,-0.1072,-0.0839,0.15
2.570911,0.0452,-0.1382,-0.0935,0.17
2.578891,0.0288,-0.1290,-0.1363,0.19
2.591296,-0.0767,-0.1111,-0.1734,0.22
2.599140,-0.1143,-0.1071,-0.1153,0.19
2.616356,-0.1015,-0.1707,-0.0972,0.22
2.624455,-0.0553,-0.1376,-0.1184,0.19
2.632027,-0.0436,-0.1211,-0.0870,0.16
2.639747,-0.0091,-0.1165,-0.0486,0.13
2.655670,-0.0510,-0.1505,-0.0626,0.17
2.666204,-0.0406,-0.1244,-0.1175,0.18
2.674293,-0.0204,-0.0886,-0.1246,0.15
2.682295,-0.0020,-0.0671,-0.1222,0.14
2.688831,0.0175,-0.0766,-0.1270,0.15
2.703008,0.0029,-0.1456,-0.1824,0.23
2.714665,0.0398,-0.1066,-0.1734,0.21
2.722350,0.0829,-0.1154,-0.1118,0.18
2.728557,0.0792,-0.1199,-0.0308,0.15
2.743309,0.0404,-0.1066,-0.0635,0.13
2.755598,0.0024,-0.0790,-0.1535,0.17
2.761731,-0.0348,-0.0846,-0.2270,0.24
2.770374,-0.0640,-0.0872,-0.2412,0.26
2.779155,-0.0399,-0.1205,-0.2413,0.27
2.792534,0.0273,-0.1668,-0.1732,0.24
2.799142,0.0478,-0.1587,-0.1094,0.20
2.816022,0.0977,-0.1477,-0.1082,0.21
2.824476,0.0879,-0.1422,-0.1256,0.21
2.834040,0.0795,-0.1465,-0.1021,0.20
2.840394,0.0587,-0.1295,-0.0952,0.17
2.856114,0.0082,-0.0798,-0.0300,0.09
2.865174,-0.0070,-0.0857,-0.0219,0.09
2.873818,-0.0558,-0.0846,-0.0304,0.11
2.880701,-0.1066,-0.1388,-0.0578,0.18
2.888667,-0.1166,-0.1714,-0.1379,0.25
2.903600,-0.0715,-0.1594,-0.1215,0.21
2.913738,-0.0640,-0.1291,-0.1256,0.19
2.920452,-0.0707,-0.1129,-0.1131,0.17
2.928889,-0.0653,-0.1109,-0.1367,0.19
2.944150,-0.0010,-0.0771,-0.2207,0.23
2.955851,0.0069,-0.0642,-0.2287,0.24
2.962631,0.0169,-0.0559,-0.1961,0.20
2.969849,-0.0090,-0.0715,-0.1397,0.16
2.978942,-0.0403,-0.0945,-0.1381,0.17
2.989315,-0.0246,-0.1201,-0.1555,0.20
3.002432,-0.0061,-0.1289,-0.0365,0.13
3.015402,-0.0058,-0.1491,-0.0309,0.15
3.024000,0.0077,-0.1187,-0.0829,0.14
3.032338,0.0313,-0.0954,-0.0992,0.14
3.040519,0.0577,-0.0790,-0.1036,0.14
3.048507,0.0536,-0.0647,-0.1155,0.14
3.064554,0.0447,-0.0523,-0.1398,0.16
3.074443,0.0036,-0.0713,-0.1303,0.15
3.080923,0.0237,-0.0787,-0.1254,0.15
3.096275,0.0771,-0.0970,-0.1146,0.17
3.107641,0.0299,-0.1389,-0.1111,0.18
3.113752,0.0339,-0.1737,-0.1076,0.21
3.119796,0.0268,-0.1699,-0.1259,0.21
3.136267,0.0032,-0.1261,-0.1700,0.21
3.145455,-0.0281,-0.1147,-0.1861,0.22
3.155264,-0.0449,-0.1152,-0.1976,0.23
3.162481,-0.0769,-0.0989,-0.1637,0.21
3.169979,-0.1001,-0.0753,-0.1802,0.22
3.178427,-0.0883,-0.0755,-0.2398,0.27
3.188958,-0.0704,-0.0897,-0.2328,0.26
3.206191,0.0390,-0.1334,-0.2033,0.25
3.209475,0.0615,-0.1296,-0.1399,0.20
3.223674,0.0223,-0.0928,-0.1068,0.14
3.231945,-0.0347,-0.0908,-0.0726,0.12
3.239903,-0.0653,-0.0911,-0.0098,0.11
3.255929,-0.0429,-0.0949,0.0711,0.13
3.263699,-0.0352,-0.1105,0.0437,0.12
3.271781,-0.0136,-0.1024,-0.0121,0.10
3.279653,0.0198,-0.0803,-0.0294,0.09
3.296405,0.0365,-0.0946,-0.0510,0.11
3.304257,0.0175,-0.1240,-0.0768,0.15
3.313472,-0.0112,-0.1133,-0.0900,0.15
3.320543,-0.0161,-0.0864,-0.0981,0.13
3.328585,-0.0184,-0.0622,-0.1010,0.12
3.344572,-0.0565,-0.0961,-0.1491,0.19
3.354734,-0.0646,-0.0959,-0.1568,0.19
3.361298,-0.0398,-0.1216,-0.1027,0.16
3.370238,0.0063,-0.1063,-0.1086,0.15
3.379951,0.0169,-0.1098,-0.0957,0.15
3.392963,0.0226,-0.0560,-0.0419,0.07
3.404046,-0.0105,-0.0609,-0.0610,0.09
3.413219,-0.0028,-0.0847,-0.0803,0.12
3.424015,0.0233,-0.1187,-0.1490,0.19
3.435228,0.0590,-0.1007,-0.1693,0.21
3.440339,0.1224,-0.1088,-0.1730,0.24
3.448349,0.1342,-0.1148,-0.1860,0.26
3.464510,0.0985,-0.0778,-0.2155,0.25
3.472817,0.0956,-0.0805,-0.1985,0.23
3.480361,0.0517,-0.1033,-0.1710,0.21
3.497030,0.0118,-0.1019,-0.1133,0.15
3.504623,-0.0256,-0.0937,-0.1244,0.16
3.512742,-0.0254,-0.0975,-0.1426,0.17
3.520716,-0.0402,-0.1106,-0.1611,0.20
3.528489,-0.0242,-0.1253,-0.1876,0.23
3.544775,-0.0299,-0.1000,-0.1771,0.21
3.554374,-0.0721,-0.1032,-0.1977,0.23
3.562212,-0.0487,-0.0928,-0.2364,0.26
3.571683,-0.0482,-0.0861,-0.2138,0.24
3.579509,-0.0705,-0.0956,-0.1486,0.19
3.592219,0.0046,-0.1037,-0.0771,0.13
3.606311,0.0316,-0.0962,-0.0555,0.12
3.613523,0.0388,-0.0879,0.0058,0.10
3.620486,0.0311,-0.0736,0.0274,0.08
3.632802,-0.0378,-0.1064,-0.0552,0.13
3.640078,-0.0628,-0.1284,-0.1365,0.20
3.648817,-0.0642,-0.1308,-0.1799,0.23
3.664906,0.0064,-0.1458,-0.2228,0.27
3.674718,-0.0007,-0.1577,-0.2444,0.29
3.681385,-0.0121,-0.1326,-0.1951,0.24
3.688797,-0.0160,-0.1263,-0.1773,0.22
3.705571,-0.0461,-0.1373,-0.1706,0.22
3.716566,-0.0201,-0.1240,-0.1598,0.20
3.724437,-0.0063,-0.0897,-0.1509,0.18
3.730539,0.0073,-0.0725,-0.1561,0.17
3.744655,0.0103,-0.1062,-0.1417,0.18
3.755128,0.0217,-0.1182,-0.1225,0.17
3.761523,0.0021,-0.1109,-0.0963,0.15
3.769667,-0.0172,-0.1083,-0.0868,0.14
3.778518,-0.0362,-0.1105,-0.0774,0.14
3.793803,-0.0032,-0.0714,-0.0709,0.10
3.803638,0.0178,-0.0642,-0.0853,0.11
3.813300,0.0097,-0.0787,-0.0900,0.12
3.820541,0.0301,-0.0625,-0.0847,0.11
3.828482,0.0409,-0.0540,-0.0742,0.10
3.840379,0.0310,-0.1074,-0.0572,0.13
3.848300,-0.0155,-0.0900,-0.0509,0.10
3.865363,-0.0258,-0.0975,-0.1012,0.14
3.874453,-0.0014,-0.1313,-0.1129,0.17
3.881561,0.0020,-0.1403,-0.1086,0.18
3.888848,0.0033,-0.1173,-0.1458,0.19
3.904943,0.0217,-0.0625,-0.2192,0.23
3.914148,0.0005,-0.0455,-0.2119,0.22
3.920734,0.0012,-0.0719,-0.1468,0.16
3.928923,0.0024,-0.1088,-0.1505,0.19
3.944600,-0.0294,-0.1137,-0.1336,0.18
3.956453,-0.0076,-0.1389,-0.1229,0.19
3.964303,0.0280,-0.1529,-0.0948,0.18
3.970512,0.0124,-0.1507,-0.1117,0.19
3.978646,0.0362,-0.1122,-0.1217,0.17
3.993013,0.0501,-0.0847,-0.1331,0.17
4.004176,0.0317,-0.0923,-0.1710,0.20
4.013270,-0.0118,-0.0965,-0.2074,0.23
4.020071,-0.0324,-0.1116,-0.1586,0.20
4.028571,-0.0469,-0.1142,-0.0959,0.16
4.040843,-0.0580,-0.1147,-0.0277,0.13
4.056842,-0.0901,-0.1126,0.0208,0.15
4.066558,-0.0775,-0.0912,0.0137,0.12
4.073167,-0.0230,-0.0781,-0.0451,0.09
4.081272,0.0164,-0.0847,-0.1106,0.14
4.091912,0.0177,-0.1108,-0.1303,0.17
4.102109,0.0073,-0.1083,-0.1546,0.19
4.108767,-0.0142,-0.0793,-0.1648,0.18
4.121490,0.0148,-0.0635,-0.1308,0.15
4.129323,0.0293,-0.0671,-0.1202,0.14
4.145107,0.0501,-0.0578,-0.1247,0.15
4.154973,0.0493,-0.0714,-0.1086,0.14
4.161536,0.0540,-0.0776,-0.0759,0.12
4.169722,0.0303,-0.0984,-0.1053,0.15
4.178411,0.0206,-0.1143,-0.1275,0.17
4.193535,-0.0284,-0.0731,-0.0776,0.11
4.204220,-0.0013,-0.0618,-0.0508,0.08
4.213442,-0.0015,-0.0919,-0.0448,0.10
4.225600,0.0079,-0.1062,-0.1796,0.21
4.233329,0.0233,-0.1159,-0.2469,0.27
4.241237,0.0157,-0.1229,-0.2953,0.32
4.250510,0.0117,-0.1194,-0.3133,0.34
4.266306,0.0225,-0.1066,-0.3140,0.33
4.273879,0.0271,-0.1213,-0.2535,0.28
4.281182,0.0199,-0.1377,-0.1817,0.23
4.289183,-0.0003,-0.1104,-0.0889,0.14
4.306134,-0.0246,-0.1025,0.0548,0.12
4.314542,0.0053,-0.1132,0.0728,0.13
4.321471,-0.0110,-0.0941,0.0082,0.10
4.329637,-0.0375,-0.0764,-0.0624,0.11
4.346762,-0.0181,-0.0645,-0.0917,0.11
4.354451,-0.0127,-0.0890,-0.0891,0.13
4.362384,-0.0187,-0.1038,-0.1298,0.17
4.369964,-0.0413,-0.1085,-0.1876,0.22
4.385404,-0.0269,-0.1250,-0.2121,0.25
4.396065,0.0411,-0.1010,-0.2050,0.23
4.404689,0.0691,-0.0927,-0.2155,0.24
4.411871,0.0627,-0.0743,-0.1955,0.22
4.420065,-0.0094,-0.0672,-0.1735,0.19
4.429306,-0.0668,-0.0886,-0.1015,0.15
4.441742,-0.0938,-0.1200,-0.0096,0.15
4.449540,-0.0740,-0.1308,-0.0059,0.15
4.465250,-0.0068,-0.1406,-0.0032,0.14
4.473075,0.0236,-0.1299,-0.0525,0.14
4.481255,0.0627,-0.1027,-0.1110,0.16
4.489276,0.0758,-0.0660,-0.1767,0.20
4.505892,0.0669,-0.0318,-0.2207,0.23
4.513691,0.0578,-0.0654,-0.2063,0.22
4.521393,0.0115,-0.0934,-0.2021,0.22
4.529038,-0.0150,-0.1018,-0.1624,0.19
4.545848,-0.0270,-0.1206,-0.1049,0.16
4.555377,-0.0226,-0.1410,-0.0867,0.17
4.563219,-0.0236,-0.1499,-0.0562,0.16
4.569711,-0.0108,-0.1405,-0.0178,0.14
4.586317,0.0055,-0.0569,0.0132,0.06
4.596681,-0.0169,-0.0522,-0.0205,0.06
4.604552,0.0034,-0.0738,-0.0974,0.12
4.611887,-0.0029,-0.0950,-0.1411,0.17
4.620369,-0.0160,-0.0939,-0.1759,0.20
4.628368,-0.0453,-0.1061,-0.1781,0.21
4.641842,-0.0276,-0.1463,-0.2022,0.25
4.649749,0.0188,-0.1198,-0.1565,0.20
4.665946,0.0302,-0.0939,-0.1555,0.18
4.674647,0.0333,-0.0877,-0.0921,0.13
4.681172,0.0337,-0.0846,-0.0688,0.11
4.689782,0.0001,-0.0895,-0.0998,0.13
4.705963,-0.0253,-0.1109,-0.1433,0.18
4.714347,-0.0406,-0.1411,-0.1397,0.20
4.721268,0.0185,-0.1474,-0.1288,0.20
4.729893,0.0469,-0.1441,-0.1298,0.20
4.746013,0.0240,-0.1123,-0.2002,0.23
4.754594,0.0109,-0.1005,-0.1713,0.20
4.761592,0.0167,-0.0836,-0.1666,0.19
4.769912,-0.0116,-0.0929,-0.1382,0.17
4.778740,-0.0278,-0.1066,-0.1603,0.19
4.794641,-0.0906,-0.1233,-0.2248,0.27
4.804227,-0.0892,-0.1213,-0.1523,0.21
4.813087,-0.0755,-0.1265,-0.0822,0.17
4.820017,-0.0835,-0.1461,-0.0767,0.18
4.828495,-0.0710,-0.1540,-0.1093,0.20
4.840877,0.0095,-0.1152,-0.1670,0.20
4.849611,0.0152,-0.0946,-0.1419,0.17
4.866145,0.0062,-0.0875,-0.1176,0.15
4.874475,0.0610,-0.0049,-0.0492,0.08
4.883896,0.0978,-0.0137,-0.0188,0.10
4.891117,0.1266,-0.0417,-0.1367,0.19
4.905970,0.0864,-0.0588,-0.0738,0.13
4.915835,0.0603,-0.0486,-0.0002,0.08
4.921755,0.0505,-0.0435,0.0091,0.07
4.929918,0.0277,-0.0387,-0.0100,0.05
4.945984,0.0338,-0.0666,0.0416,0.09
4.955441,0.0582,-0.0850,0.0263,0.11
4.962679,0.0442,-0.1089,-0.0028,0.12
4.970063,0.0321,-0.1163,-0.0579,0.13
4.978569,0.0124,-0.1141,-0.0749,0.14
4.995401,-0.0077,-0.1087,-0.1861,0.22
5.007755,-0.0435,-0.1865,-0.2402,0.31
5.014769,0.0151,-0.2157,-0.2230,0.31
5.021575,0.0126,-0.2084,-0.2805,0.35
5.035672,0.0105,-0.1882,-0.3601,0.41
5.046477,0.0290,-0.1919,-0.4014,0.45
5.054018,0.1050,-0.1902,-0.4193,0.47
5.065996,0.2374,0.0295,-0.3364,0.41
5.075364,0.2615,0.1904,-0.3823,0.50
5.082136,0.2317,0.2507,-0.5627,0.66
5.090584,0.0276,0.2830,-0.4470,0.53
5.106348,-0.1638,0.2479,-0.2175,0.37
5.114329,-0.2697,0.0191,-0.0709,0.28
5.122945,-0.3003,-0.1886,0.0932,0.37
5.130701,-0.2435,-0.2938,0.1646,0.42
5.138621,-0.2105,-0.3301,0.2488,0.46
5.154784,-0.2011,-0.3258,0.1709,0.42
5.165688,-0.1013,-0.3095,0.1911,0.38
5.173676,0.0204,-0.3255,0.2101,0.39
5.185206,0.0034,-0.3761,0.2089,0.43
5.198303,0.2264,-0.2348,0.1054,0.34
5.205786,0.1748,-0.1660,0.0134,0.24
5.213973,0.1131,-0.1746,-0.0227,0.21
5.222083,0.0595,-0.1673,-0.0556,0.19
5.230209,0.0123,-0.1347,-0.0901,0.16
5.241938,0.0461,-0.0532,-0.0391,0.08
5.250355,0.0758,-0.0381,0.0009,0.08
