# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
1.787617538,-0.0628,0.1101,0.8467,0.856
1.795954462,-0.0701,0.1123,0.8241,0.835
1.800223692,-0.0790,0.1153,0.7376,0.751
1.802769846,-0.0780,0.1146,0.7178,0.731
1.807714769,-0.0704,0.1129,0.6759,0.689
1.810421,-0.0682,0.1162,0.6549,0.669
1.812941846,-0.0664,0.1211,0.6347,0.650
1.815457538,-0.0626,0.1229,0.6181,0.633
1.820428308,-0.0571,0.1267,0.5911,0.607
1.822953538,-0.0522,0.1327,0.5785,0.596
1.825506231,-0.0469,0.1385,0.5650,0.584
1.830421308,-0.0377,0.1461,0.5374,0.558
1.833131692,-0.0330,0.1507,0.5281,0.550
1.838097538,-0.0254,0.1661,0.5014,0.529
1.841937846,-0.0235,0.1719,0.4939,0.523
1.845704,-0.0232,0.1824,0.4741,0.509
1.848317308,-0.0200,0.1915,0.4697,0.508
1.853195385,-0.0212,0.2077,0.4618,0.507
1.855835077,-0.0212,0.2148,0.4618,0.510
1.862759385,-0.0181,0.2250,0.4594,0.512
1.865852692,-0.0107,0.2465,0.4690,0.530
1.868406462,-0.0081,0.2536,0.4670,0.531
1.870993538,-0.0068,0.2627,0.4655,0.535
1.890970154,-0.0051,0.2709,0.4678,0.541
1.895926462,0.0232,0.2907,0.4848,0.566
1.898640692,0.0192,0.2966,0.4958,0.578
1.903681538,0.0090,0.3061,0.5142,0.598
1.908105538,0.0046,0.3066,0.5249,0.608
1.911073308,-0.0075,0.3235,0.5459,0.635
1.925711154,-0.0149,0.3299,0.5603,0.650
1.930440692,-0.0301,0.3464,0.5882,0.683
1.934014231,-0.0589,0.3876,0.7192,0.819
1.939630154,-0.0682,0.4002,0.7628,0.864
1.944021308,-0.0685,0.4019,0.7857,0.885
1.949409615,-0.0550,0.3986,0.8488,0.939
1.954392308,-0.0373,0.3937,0.8815,0.966
1.963228077,-0.0296,0.3895,0.8944,0.976
1.966851692,-0.0075,0.3695,0.9203,0.992
1.972,-0.0034,0.3639,0.9150,0.985
1.991767769,-0.0081,0.3616,0.9073,0.977
1.997016,-0.0508,0.3839,0.8441,0.929
1.999788615,-0.0664,0.3975,0.8385,0.930
2.002505923,-0.0706,0.4014,0.8416,0.935
2.005157923,-0.0741,0.4061,0.8492,0.944
2.009032077,-0.0790,0.4135,0.8558,0.954
2.012209846,-0.0899,0.4345,0.8942,0.998
2.016557538,-0.0892,0.4398,0.9225,1.026
2.019562231,-0.0853,0.4499,0.9607,1.064
2.025175769,-0.0726,0.4535,1.0147,1.114
2.029806154,-0.0496,0.4494,1.0743,1.166
2.034623692,-0.0366,0.4531,1.1053,1.195
2.037378769,-0.0328,0.4567,1.1149,1.205
2.040077846,-0.0301,0.4587,1.1217,1.212
2.042742231,-0.0256,0.4601,1.1251,1.216
2.047220923,-0.0168,0.4680,1.1298,1.223
2.051283692,-0.0100,0.4760,1.1335,1.229
2.057382538,0.0000,0.4862,1.1359,1.236
2.070392077,0.0104,0.4914,1.1293,1.232
2.073774462,0.0280,0.5090,1.0939,1.207
2.104595077,0.0316,0.5117,1.0883,1.203
2.110422231,0.0891,0.4976,1.2568,1.355
2.113894769,0.0675,0.5158,1.2894,1.390
2.131809308,0.0605,0.5246,1.3026,1.406
2.138251154,0.0619,0.5419,1.3283,1.436
2.141954154,0.1840,0.4326,1.3187,1.400
2.146411769,0.2140,0.4002,1.3150,1.391
2.150764923,0.2340,0.3905,1.3109,1.388
2.153361308,0.2392,0.3834,1.3073,1.383
2.156844923,0.2431,0.3788,1.3092,1.384
2.165252,0.2469,0.3739,1.3134,1.388
2.168887077,0.2485,0.3597,1.3493,1.418
2.204938538,0.2480,0.3462,1.3693,1.434
2.214795462,0.1856,0.2448,1.3532,1.388
2.219640077,0.1693,0.2390,1.3052,1.338
2.225848077,0.1585,0.2325,1.2838,1.314
2.229713538,0.1529,0.2243,1.2645,1.293
2.234325231,0.1617,0.2115,1.2519,1.280
2.239076385,0.1673,0.1952,1.2285,1.255
2.241967462,0.1673,0.1896,1.2148,1.241
2.245250538,0.1698,0.1833,1.2006,1.226
2.249696308,0.1705,0.1681,1.1745,1.199
2.252214462,0.1717,0.1614,1.1608,1.185
2.254736308,0.1707,0.1581,1.1461,1.169
2.263651154,0.1717,0.1505,1.1344,1.157
2.266751077,0.1583,0.1351,1.0785,1.098
2.269290769,0.1526,0.1334,1.0636,1.083
2.271822769,0.1470,0.1329,1.0482,1.067
2.304414846,0.1407,0.1341,1.0359,1.054
2.314674462,0.0619,0.1676,0.8884,0.906
2.325299077,0.0490,0.1852,0.8583,0.879
2.331235154,0.0470,0.1986,0.8350,0.860
2.335071077,0.0326,0.2321,0.7640,0.799
2.338101308,0.0265,0.2380,0.7535,0.791
2.340761923,0.0204,0.2416,0.7458,0.784
2.343527077,0.0253,0.2429,0.7358,0.775
2.348285,0.0402,0.2434,0.7295,0.770
2.352946462,0.0561,0.2423,0.7165,0.758
2.355462846,0.0640,0.2448,0.7062,0.750
2.365243692,0.0681,0.2448,0.6982,0.743
2.371477231,0.0866,0.2431,0.6547,0.704
2.390318769,0.0879,0.2455,0.6307,0.682
2.400177539,0.0600,0.2693,0.6097,0.669
2.405609308,0.0307,0.2866,0.6141,0.678
2.408561846,0.0309,0.2835,0.6165,0.679
2.413017231,0.0272,0.2847,0.6156,0.679
2.417895385,0.0258,0.2812,0.6104,0.673
2.420473615,0.0253,0.2810,0.6090,0.671
2.424323692,0.0229,0.2786,0.6051,0.667
2.428744692,0.0209,0.2726,0.6014,0.661
2.431400308,0.0204,0.2737,0.5992,0.659
2.435703154,0.0190,0.2712,0.5914,0.651
2.438594539,0.0209,0.2702,0.5890,0.648
2.441725539,0.0211,0.2730,0.5862,0.647
2.445978846,0.0209,0.2851,0.5780,0.645
2.448603385,0.0207,0.2893,0.5753,0.644
2.451224692,0.0207,0.2986,0.5716,0.645
2.456255077,0.0241,0.3150,0.5694,0.651
2.464697231,0.0260,0.3247,0.5706,0.657
2.472008692,0.0365,0.3567,0.5829,0.684
2.486832615,0.0409,0.3902,0.6083,0.724
2.494942462,0.0566,0.4450,0.6836,0.818
2.498966769,0.0688,0.4479,0.7246,0.855
2.504182769,0.0798,0.4403,0.7535,0.876
2.509378769,0.0877,0.4317,0.7717,0.889
2.512217846,0.0908,0.4235,0.7791,0.891
2.525240615,0.0935,0.4163,0.7922,0.900
2.530979692,0.1031,0.4098,0.8120,0.915
2.533723385,0.1062,0.4171,0.8331,0.938
2.536242231,0.1026,0.4223,0.8362,0.942
2.538820692,0.0982,0.4266,0.8380,0.945
2.542406231,0.0966,0.4310,0.8387,0.948
2.547010154,0.0955,0.4401,0.8492,0.961
2.549560615,0.0971,0.4410,0.8578,0.969
2.554430154,0.0994,0.4471,0.8719,0.985
2.557068923,0.0962,0.4511,0.8807,0.994
2.566028,0.0966,0.4513,0.8871,1.000
2.569200385,0.1018,0.4571,0.9443,1.054
2.571840923,0.1013,0.4589,0.9609,1.070
2.604970846,0.0962,0.4669,0.9790,1.089
2.613301615,0.0302,0.5388,1.1442,1.265
2.617521539,0.0321,0.5315,1.1645,1.280
2.622298539,0.0341,0.5249,1.1769,1.289
2.625299077,0.0361,0.5210,1.1804,1.291
2.628403769,0.0381,0.5153,1.1867,1.294
2.632000308,0.0309,0.5088,1.1972,1.301
2.634524615,0.0292,0.5085,1.2029,1.306
2.637330846,0.0304,0.5076,1.2114,1.314
2.640038462,0.0314,0.5056,1.2190,1.320
2.643095385,0.0290,0.5007,1.2300,1.328
2.647201231,0.0216,0.4995,1.2549,1.351
2.652253846,0.0134,0.4988,1.2747,1.369
2.664934539,-0.0168,0.5178,1.2926,1.393
2.669856308,-0.0958,0.6134,1.3192,1.458
2.672567154,-0.0943,0.6241,1.3278,1.470
2.693624077,-0.0880,0.6285,1.3376,1.480
2.701890539,0.0092,0.5012,1.4045,1.491
2.713558539,0.0595,0.4142,1.4485,1.508
2.732320692,0.0507,0.3665,1.5171,1.562
2.737888308,0.0476,0.3582,1.5328,1.575
2.748944,-0.0366,0.3396,1.5609,1.598
2.751922231,-0.0958,0.3473,1.4817,1.525
2.755752615,-0.1209,0.3531,1.4285,1.476
2.774183692,-0.1263,0.3536,1.3976,1.447
2.781669846,-0.1279,0.3387,1.2087,1.262
2.785682462,-0.1141,0.3279,1.1706,1.221
2.788976923,-0.1085,0.3235,1.1633,1.212
2.793712,-0.1014,0.3147,1.1562,1.203
2.798214539,-0.0794,0.2998,1.1364,1.178
2.800927385,-0.0762,0.2930,1.1295,1.169
2.806001,-0.0636,0.2812,1.1190,1.156
2.809816692,-0.0594,0.2768,1.1130,1.148
2.813600692,-0.0528,0.2695,1.1044,1.138
2.816118231,-0.0501,0.2634,1.0965,1.129
2.821048615,-0.0476,0.2597,1.0831,1.115
2.826308077,-0.0438,0.2576,1.0731,1.104
2.831068615,-0.0333,0.2404,1.0369,1.065
2.834337308,-0.0305,0.2334,1.0228,1.049
2.838771462,-0.0196,0.2187,0.9937,1.018
2.843017,-0.0163,0.2126,0.9790,1.002
2.846335077,-0.0037,0.2015,0.9467,0.968
2.848937615,-0.0010,0.1964,0.9292,0.950
2.853966462,0.0085,0.1812,0.8968,0.915
2.861385,0.0121,0.1793,0.8781,0.896
2.864192077,0.0180,0.1703,0.8257,0.843
2.866689539,0.0204,0.1695,0.8094,0.827
2.869375692,0.0204,0.1693,0.7926,0.811
2.892539154,0.0246,0.1668,0.7556,0.774
2.899912308,0.0180,0.1808,0.6368,0.662
2.902300923,0.0219,0.1882,0.6116,0.640
2.909604692,0.0292,0.1852,0.5921,0.621
2.926274539,0.0329,0.1815,0.5667,0.596
2.929711692,0.0341,0.1833,0.5555,0.586
2.934255077,0.0351,0.1952,0.5219,0.558
2.937129,0.0324,0.2028,0.5173,0.557
2.941957539,0.0353,0.2113,0.5114,0.554
2.944657923,0.0334,0.2160,0.5014,0.547
2.949406769,0.0300,0.2267,0.4946,0.545
2.952178154,0.0297,0.2341,0.4909,0.545
2.962729923,0.0256,0.2502,0.4919,0.553
2.967294846,0.0239,0.2963,0.5032,0.584
2.969917615,0.0214,0.3079,0.5124,0.598
2.972716308,0.0178,0.3145,0.5200,0.608
2.980572308,0.0185,0.3255,0.5298,0.622
2.984911692,0.0288,0.3534,0.5706,0.672
2.995690231,0.0439,0.3609,0.6014,0.703
3.000778231,0.0632,0.3744,0.6437,0.747
3.004995462,0.0693,0.3825,0.6591,0.765
3.008130539,0.0693,0.3885,0.6640,0.772
3.012656615,0.0642,0.4049,0.6682,0.784
3.017737231,0.0498,0.4156,0.6698,0.790
3.022980615,0.0361,0.4244,0.6698,0.794
3.027898231,0.0163,0.4364,0.6682,0.798
3.032947462,-0.0051,0.4489,0.6613,0.799
3.035686846,-0.0173,0.4540,0.6568,0.799
3.041292923,-0.0428,0.4706,0.6498,0.803
3.044412385,-0.0484,0.4757,0.6468,0.804
3.047963462,-0.0550,0.4848,0.6393,0.804
3.050657308,-0.0608,0.4927,0.6393,0.809
3.054796615,-0.0628,0.4948,0.6484,0.818
3.063840615,-0.0562,0.4997,0.6574,0.828
3.068103385,-0.0430,0.5046,0.6918,0.857
3.070556385,-0.0333,0.5051,0.7073,0.870
3.084660923,-0.0228,0.5063,0.7280,0.887
3.088298154,0.0381,0.5085,0.8705,1.009
3.094255769,0.0417,0.5107,0.8952,1.031
3.098171769,0.0470,0.5161,0.9565,1.088
3.100827769,0.0500,0.5178,0.9776,1.107
3.105642846,0.0544,0.5165,1.0254,1.149
3.108188615,0.0559,0.5141,1.0413,1.163
3.110915769,0.0556,0.5146,1.0550,1.175
3.130272308,0.0551,0.5158,1.0667,1.186
3.138032385,0.0542,0.5183,1.0792,1.198
3.141445846,0.0437,0.5315,1.1009,1.223
3.144056,0.0434,0.5339,1.0960,1.220
3.148981308,0.0421,0.5361,1.0892,1.215
3.151567077,0.0409,0.5393,1.0899,1.217
3.163797923,0.0402,0.5419,1.0948,1.222
3.166556,0.0402,0.5491,1.1364,1.263
3.169164,0.0437,0.5481,1.1569,1.281
3.197995462,0.0563,0.5379,1.2072,1.323
3.201135154,0.1455,0.4562,1.5071,1.581
3.204787077,0.1429,0.4613,1.5240,1.599
3.215968308,0.1472,0.4862,1.5776,1.657
3.219271077,0.1695,0.4552,1.6002,1.672
3.22196,0.1781,0.4403,1.5990,1.668
3.226151077,0.1849,0.4237,1.5951,1.661
3.229361923,0.1968,0.3917,1.5819,1.642
3.232184692,0.2008,0.3785,1.5746,1.632
3.237212615,0.2017,0.3572,1.5545,1.608
3.241441,0.2003,0.3504,1.5455,1.597
3.244692692,0.1886,0.3416,1.5399,1.589
3.247716923,0.1849,0.3401,1.5367,1.585
3.252101923,0.1766,0.3474,1.5357,1.584
3.254576077,0.1754,0.3523,1.5357,1.585
3.261776077,0.1737,0.3560,1.5350,1.585
3.264996308,0.1805,0.3401,1.5315,1.579
3.269800077,0.1922,0.3235,1.5284,1.574
3.272314769,0.1979,0.3164,1.5240,1.569
3.299973923,0.1996,0.3059,1.5191,1.562
3.305799077,0.1698,0.2143,1.3590,1.386
3.312313,0.1529,0.2059,1.3192,1.344
3.326604077,0.1282,0.1926,1.2752,1.296
3.330563077,0.1138,0.1922,1.2402,1.260
3.333848923,0.0847,0.1845,1.1736,1.191
3.338389,0.0754,0.1864,1.1459,1.163
3.345184077,0.0730,0.1854,1.1295,1.147
3.348790462,0.0559,0.1830,1.0762,1.093
3.351361,0.0522,0.1823,1.0562,1.073
3.355884615,0.0430,0.1768,1.0122,1.028
3.364051385,0.0390,0.1742,0.9898,1.006
3.371919692,0.0209,0.1663,0.9013,0.917
3.389968385,0.0129,0.1600,0.8514,0.866
