# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
0.495187154,0.1260,0.1779,0.7535,0.784
0.500107693,0.1189,0.1869,0.7378,0.770
0.502677231,0.1136,0.1864,0.7316,0.764
0.523225847,0.1108,0.1889,0.7248,0.757
0.529021231,0.1096,0.1903,0.7155,0.748
0.533179077,0.1507,0.1871,0.7197,0.759
0.537998154,0.1397,0.1817,0.7373,0.772
0.548182462,0.1362,0.1749,0.7493,0.781
0.553806539,0.1742,0.1800,0.7859,0.825
0.559384,0.1705,0.1903,0.7940,0.834
0.57087977,0.1656,0.1979,0.7954,0.836
0.59021477,0.1444,0.2434,0.7940,0.843
0.595252,0.1421,0.2472,0.7877,0.838
0.600315154,0.1223,0.2800,0.7202,0.782
0.60307477,0.1172,0.2919,0.7090,0.776
0.609436616,0.1101,0.3052,0.6980,0.770
0.613366154,0.1026,0.3194,0.6887,0.766
0.615965616,0.0989,0.3282,0.6867,0.768
0.620681231,0.1011,0.3375,0.6871,0.772
0.623341539,0.1036,0.3416,0.6889,0.776
0.626711693,0.1069,0.3445,0.6877,0.777
0.630985847,0.1131,0.3536,0.6869,0.781
0.635941616,0.1141,0.3604,0.6962,0.792
0.648841,0.1180,0.3721,0.7092,0.810
0.654943462,0.1160,0.3934,0.7358,0.842
0.680411385,0.1080,0.4030,0.7537,0.861
0.693657,0.0570,0.4166,0.8407,0.940
0.698987385,0.0361,0.4471,0.9140,1.018
0.702147077,0.0319,0.4713,0.9534,1.064
0.705095462,0.0268,0.4834,0.9721,1.086
0.716192077,0.0244,0.4985,0.9900,1.109
0.722036077,0.0211,0.5227,1.0245,1.150
0.728757539,0.0419,0.5524,1.0929,1.225
0.734821308,0.0637,0.5598,1.1053,1.241
0.739537539,0.0747,0.5635,1.0976,1.236
0.750003385,0.0773,0.5630,1.0924,1.231
0.752573308,0.0852,0.5691,1.0929,1.235
0.755093616,0.0850,0.5738,1.0939,1.238
0.785685308,0.0793,0.5806,1.0976,1.244
0.798218154,0.0473,0.5610,1.2288,1.352
0.804778539,-0.0098,0.5354,1.3937,1.493
0.811181,-0.0401,0.4992,1.4553,1.539
0.815349308,-0.0911,0.4652,1.4842,1.558
0.817921924,-0.1214,0.4645,1.4821,1.558
0.820602539,-0.1552,0.4689,1.4763,1.557
0.827921308,-0.2268,0.4970,1.4607,1.560
0.832973308,-0.2862,0.5279,1.4357,1.556
0.83802277,-0.2798,0.5173,1.4074,1.525
0.84815077,-0.2481,0.4872,1.3835,1.488
0.853269847,-0.1615,0.4086,1.3231,1.394
0.85580677,-0.1332,0.3900,1.3080,1.371
0.883944308,-0.1073,0.3736,1.2920,1.349
0.897277539,-0.0007,0.3228,1.3272,1.366
0.902788077,-0.0652,0.2986,1.3583,1.392
0.916488616,-0.1068,0.2903,1.3588,1.394
0.922181847,-0.1459,0.2835,1.3404,1.378
0.929043462,-0.2297,0.2570,1.2579,1.304
0.934011462,-0.2434,0.2372,1.2004,1.248
0.938908385,-0.2430,0.2260,1.1640,1.210
0.947881539,-0.2421,0.2224,1.1479,1.194
0.951516693,-0.2339,0.2111,1.0878,1.132
0.958796308,-0.2268,0.2111,1.0738,1.118
0.972797539,-0.2072,0.2108,1.0391,1.080
0.984059154,-0.1330,0.1942,0.9825,1.010
0.986916616,-0.0726,0.1861,0.9504,0.971
0.98954677,-0.0589,0.1857,0.9409,0.961
0.995552924,-0.0452,0.1828,0.9318,0.951
1.00002277,-0.0163,0.1784,0.9030,0.921
1.002936,-0.0073,0.1774,0.8925,0.910
1.007373847,0.0060,0.1712,0.8739,0.891
1.012361,0.0087,0.1728,0.8668,0.884
1.01712777,0.0143,0.1719,0.8439,0.861
1.019785924,0.0151,0.1693,0.8362,0.853
1.022623077,0.0167,0.1666,0.8306,0.847
1.028945231,0.0153,0.1651,0.8187,0.835
1.032087693,0.0163,0.1549,0.8023,0.817
1.036885308,0.0163,0.1474,0.7835,0.797
1.03952777,0.0151,0.1402,0.7733,0.786
1.047222154,0.0136,0.1348,0.7617,0.774
1.049802539,0.0078,0.1209,0.7332,0.743
1.055062154,0.0067,0.1199,0.7280,0.738
1.057659462,-0.0014,0.1165,0.7099,0.719
1.084571462,-0.0056,0.1183,0.7009,0.711
1.094096385,-0.0026,0.1231,0.6356,0.647
1.099807693,0.0118,0.1412,0.6286,0.644
1.102744616,0.0146,0.1532,0.6149,0.634
1.123739385,0.0158,0.1586,0.6085,0.629
1.129216077,0.0173,0.1639,0.6029,0.625
1.133287385,0.0202,0.2343,0.5615,0.609
1.136083077,0.0260,0.2429,0.5638,0.614
1.141472924,0.0309,0.2590,0.5664,0.624
1.145627693,0.0361,0.2672,0.5716,0.632
1.150629924,0.0486,0.2932,0.5995,0.669
1.153609308,0.0500,0.3017,0.6085,0.681
1.156548385,0.0530,0.3068,0.6170,0.691
1.164817539,0.0519,0.3142,0.6293,0.705
1.168402231,0.0449,0.3284,0.6766,0.753
1.172282231,0.0432,0.3296,0.6899,0.766
1.188859462,0.0332,0.3399,0.7141,0.792
1.200380077,0.0006,0.3569,0.7640,0.843
1.204159077,-0.0196,0.3626,0.7896,0.869
1.212650231,-0.0271,0.3667,0.8018,0.882
1.215768924,-0.0277,0.3606,0.8273,0.903
1.220941308,-0.0286,0.3546,0.8470,0.919
1.223641924,-0.0271,0.3541,0.8597,0.930
1.228298154,-0.0249,0.3513,0.8737,0.942
1.230916077,-0.0259,0.3438,0.8940,0.958
1.233876,-0.0279,0.3418,0.9096,0.972
1.238466847,-0.0232,0.3413,0.9455,1.005
1.245088924,-0.0215,0.3416,0.9616,1.021
1.248751077,-0.0051,0.3462,1.0326,1.089
1.253694847,0.0041,0.3499,1.0648,1.121
1.256380308,0.0067,0.3482,1.0797,1.134
1.264724693,0.0058,0.3462,1.0958,1.149
1.268609308,0.0114,0.3411,1.1352,1.185
1.271597616,0.0121,0.3431,1.1388,1.189
1.287479077,0.0082,0.3480,1.1386,1.191
1.299186847,-0.0063,0.3567,1.1254,1.181
1.304990462,-0.0010,0.3621,1.1237,1.181
1.316031154,0.0041,0.3604,1.1247,1.181
1.32197877,0.0060,0.3609,1.1381,1.194
1.328174847,0.0278,0.3621,1.2114,1.265
1.343651077,0.0405,0.3543,1.2566,1.306
1.34852377,0.0021,0.4140,1.3383,1.401
1.352072693,0.0192,0.4176,1.3568,1.420
1.354886539,0.0334,0.4107,1.3681,1.429
1.365008616,0.0466,0.4010,1.3788,1.437
1.369503077,0.1774,0.2907,1.3998,1.441
1.372207693,0.2003,0.2668,1.4015,1.441
1.386806539,0.2171,0.2467,1.4062,1.444
1.389668308,0.2760,0.1754,1.4592,1.495
1.396197616,0.2790,0.1698,1.4719,1.508
1.400235077,0.2922,0.1446,1.5103,1.545
1.405066847,0.2974,0.1280,1.5333,1.567
1.409944385,0.3010,0.1197,1.5433,1.577
1.412596693,0.3056,0.1050,1.5650,1.598
1.417546847,0.2963,0.0992,1.5734,1.604
1.422729539,0.2760,0.1020,1.5778,1.605
1.426726231,0.2672,0.1067,1.5773,1.603
1.431363385,0.2455,0.1202,1.5783,1.602
1.435349924,0.2267,0.1309,1.5785,1.600
1.438196385,0.2215,0.1344,1.5760,1.597
1.443508308,0.2086,0.1444,1.5636,1.584
1.448031462,0.2003,0.1549,1.5401,1.561
1.450668077,0.1966,0.1590,1.5159,1.537
1.455626462,0.1935,0.1647,1.4700,1.492
1.464907385,0.1959,0.1649,1.4418,1.464
1.468248693,0.1917,0.1605,1.3253,1.349
1.470771154,0.1908,0.1637,1.2987,1.323
1.500142154,0.1891,0.1649,1.2402,1.265
1.510029308,0.1851,0.1549,1.0271,1.055
1.522673924,0.1819,0.1537,1.0193,1.047
1.530915693,0.1739,0.1519,1.0024,1.029
1.533996924,0.1192,0.1595,0.9502,0.971
1.538661308,0.1101,0.1600,0.9233,0.943
1.550196616,0.1062,0.1607,0.9086,0.929
1.553590154,0.0982,0.1554,0.8805,0.899
1.556444308,0.0903,0.1483,0.8180,0.836
1.573247154,0.0857,0.1470,0.8018,0.820
1.584456616,0.0675,0.1509,0.6918,0.711
1.589127385,0.0644,0.1627,0.6330,0.657
1.595432308,0.0637,0.1654,0.6183,0.643
1.599443385,0.0668,0.1817,0.5838,0.615
1.60202377,0.0652,0.1835,0.5755,0.608
1.60475177,0.0635,0.1847,0.5648,0.598
1.612149539,0.0642,0.1891,0.5522,0.587
1.617063385,0.0666,0.1991,0.5281,0.568
1.619661231,0.0679,0.2052,0.5249,0.568
1.628671693,0.0712,0.2123,0.5173,0.564
1.632139385,0.0740,0.2194,0.5154,0.565
1.634708308,0.0722,0.2177,0.5139,0.563
1.637284385,0.0722,0.2194,0.5168,0.566
1.639970154,0.0740,0.2206,0.5259,0.575
1.64467577,0.0745,0.2243,0.5289,0.579
1.647513924,0.0752,0.2301,0.5389,0.591
1.65265577,0.0703,0.2394,0.5562,0.610
1.655409539,0.0681,0.2411,0.5650,0.618
1.665101308,0.0661,0.2451,0.5755,0.629
1.670300308,0.0476,0.2754,0.6217,0.682
1.67406677,0.0393,0.2891,0.6493,0.712
1.693010462,0.0307,0.3023,0.6715,0.737
1.702249847,-0.0139,0.3411,0.7185,0.795
1.720068001,-0.0159,0.3429,0.7302,0.807
1.722985847,0.0244,0.3482,0.7573,0.834
1.728051077,0.0375,0.3494,0.7691,0.846
1.732253616,0.0463,0.3594,0.7774,0.858
1.735625231,0.0510,0.3741,0.7969,0.882
1.738450462,0.0547,0.3785,0.8055,0.892
1.745228308,0.0591,0.3942,0.8292,0.920
1.750412308,0.0661,0.4286,0.8641,0.967
1.755201616,0.0679,0.4471,0.8798,0.989
1.763838462,0.0681,0.4550,0.8905,1.002
1.76780677,0.0652,0.4946,0.9326,1.058
1.770357924,0.0617,0.5039,0.9389,1.067
1.772889001,0.0619,0.5109,0.9462,1.077
1.780821847,0.0583,0.5188,0.9516,1.085
1.785358154,0.0393,0.5449,0.9602,1.105
1.787986154,0.0361,0.5498,0.9629,1.109
1.802097616,0.0361,0.5533,0.9655,1.113
1.806051462,0.0309,0.5615,0.9783,1.128
1.809103154,0.0316,0.5638,0.9898,1.140
1.813507385,0.0349,0.5628,1.0086,1.155
1.815975462,0.0421,0.5633,1.0137,1.160
1.818512385,0.0507,0.5633,1.0212,1.167
1.823669847,0.0610,0.5559,1.0357,1.177
1.826691462,0.0720,0.5498,1.0487,1.186
1.831260001,0.0820,0.5391,1.0799,1.210
1.836080308,0.0918,0.5276,1.1190,1.241
1.842413847,0.0957,0.5137,1.1713,1.283
1.846145847,0.0935,0.5044,1.2141,1.318
1.848828693,0.0869,0.4995,1.2373,1.337
1.853693847,0.0684,0.4895,1.2803,1.372
1.856220924,0.0595,0.4848,1.2957,1.385
1.861544385,0.0437,0.4806,1.3089,1.395
1.866533847,-0.0149,0.4858,1.3478,1.433
1.871330847,-0.0713,0.5060,1.3688,1.461
1.882033847,-0.1068,0.5232,1.3712,1.472
1.886416308,-0.2244,0.6080,1.3886,1.532
1.889009539,-0.2129,0.6048,1.3903,1.531
1.895361308,-0.1926,0.5892,1.3957,1.527
1.899436001,-0.1234,0.5093,1.3996,1.494
1.906399077,-0.0782,0.4535,1.3935,1.467
1.922768385,-0.0503,0.4296,1.3881,1.454
1.930023154,0.0050,0.3848,1.3800,1.433
1.934836924,0.0852,0.3150,1.4521,1.488
1.937516924,0.0752,0.3169,1.4524,1.488
1.940627385,0.0630,0.3159,1.4492,1.485
1.943700077,0.0488,0.3150,1.4436,1.478
1.947464693,0.0143,0.3108,1.4311,1.465
1.952537231,-0.0242,0.3052,1.4157,1.448
1.963987077,-0.0645,0.3054,1.3996,1.434
1.967604308,-0.1444,0.2988,1.3270,1.368
1.974917308,-0.1586,0.2968,1.3041,1.347
1.990702154,-0.1826,0.2807,1.2386,1.283
1.995497616,-0.2074,0.2830,1.1207,1.174
2.000085539,-0.1955,0.2903,1.0701,1.126
2.004895154,-0.1869,0.2974,1.0382,1.096
2.008424001,-0.1787,0.2988,1.0257,1.083
2.013108924,-0.1584,0.3096,1.0037,1.062
2.017845924,-0.1417,0.3130,0.9804,1.039
2.020431462,-0.1319,0.3142,0.9688,1.027
2.025726462,-0.1063,0.3152,0.9502,1.007
2.030386154,-0.0811,0.3091,0.9296,0.983
2.033377539,-0.0669,0.3015,0.9187,0.969
2.035891077,-0.0552,0.3015,0.9071,0.958
2.042924616,-0.0345,0.2952,0.8854,0.934
2.045674154,-0.0168,0.2863,0.8661,0.912
2.048245539,-0.0083,0.2805,0.8583,0.903
2.05355077,0.0062,0.2685,0.8399,0.882
2.064261539,0.0139,0.2580,0.8224,0.862
2.069023462,0.0207,0.2321,0.8033,0.836
2.074025308,0.0197,0.2224,0.7976,0.828
2.091520308,0.0214,0.2118,0.7920,0.820
2.09683177,-0.0137,0.1756,0.7681,0.788
2.101109539,-0.0217,0.1617,0.7523,0.770
2.103692616,-0.0240,0.1610,0.7439,0.761
2.116156385,-0.0277,0.1588,0.7353,0.753
2.121828001,-0.0298,0.1521,0.7229,0.739
2.126459077,-0.0215,0.1290,0.6813,0.694
2.131439462,-0.0154,0.1290,0.6679,0.680
2.134125924,-0.0122,0.1258,0.6603,0.672
2.139055154,-0.0110,0.1302,0.6537,0.667
2.14325977,-0.0105,0.1327,0.6461,0.660
2.146663462,-0.0144,0.1505,0.6354,0.653
2.149389616,-0.0166,0.1549,0.6326,0.652
2.151913001,-0.0203,0.1624,0.6276,0.649
2.15469477,-0.0235,0.1693,0.6197,0.643
2.164124616,-0.0266,0.1847,0.6165,0.644
2.167021616,-0.0286,0.2035,0.6144,0.648
2.172311154,-0.0264,0.2115,0.6132,0.649
2.191792001,-0.0212,0.2233,0.6107,0.651
2.199154231,0.0278,0.2548,0.6412,0.691
2.202164001,0.0466,0.2646,0.6731,0.725
2.206607154,0.0566,0.2751,0.7004,0.755
2.209568001,0.0612,0.2786,0.7104,0.766
2.214351385,0.0661,0.2932,0.7316,0.791
2.217202154,0.0656,0.3024,0.7414,0.803
2.222044001,0.0600,0.3142,0.7615,0.826
2.225682154,0.0561,0.3238,0.7693,0.837
2.231690154,0.0542,0.3323,0.7777,0.847
2.234441847,0.0381,0.3592,0.7952,0.873
2.237052616,0.0339,0.3670,0.7996,0.880
2.239593539,0.0276,0.3748,0.8018,0.886
2.242640693,0.0214,0.3841,0.8055,0.893
2.247184616,0.0131,0.3914,0.8116,0.901
2.249761308,0.0046,0.3939,0.8152,0.905
2.255193847,-0.0046,0.3988,0.8160,0.908
2.264033847,-0.0110,0.3988,0.8175,0.910
2.267422539,-0.0219,0.4019,0.8302,0.923
2.269966539,-0.0217,0.3993,0.8331,0.924
2.272606847,-0.0208,0.3958,0.8358,0.925
2.301796308,-0.0184,0.3917,0.8426,0.929
2.323879462,0.0092,0.4037,0.9445,1.027
2.329431462,0.0062,0.4168,0.9751,1.060
2.333296308,0.0085,0.4767,1.0853,1.185
2.335860001,0.0099,0.4804,1.0997,1.200
2.340889308,0.0209,0.4834,1.1239,1.224
2.344869001,0.0300,0.4794,1.1328,1.230
2.348173847,0.0481,0.4645,1.1513,1.242
2.353231462,0.0600,0.4592,1.1598,1.249
2.355804693,0.0637,0.4523,1.1596,1.246
2.368447077,0.0675,0.4450,1.1647,1.249
2.380174231,0.0852,0.4217,1.1723,1.249
2.408384693,0.0933,0.4281,1.1960,1.274
2.414665001,0.0473,0.5214,1.3590,1.456
2.418585308,0.0405,0.5596,1.4299,1.536
2.421324001,0.0583,0.5559,1.4558,1.559
2.426710462,0.1031,0.5105,1.4935,1.582
2.431111077,0.1485,0.4425,1.5098,1.580
2.436097231,0.1981,0.3773,1.5142,1.573
2.441861847,0.2301,0.3206,1.5093,1.560
2.446238231,0.2443,0.2854,1.5017,1.548
2.451316385,0.2465,0.2580,1.4932,1.535
2.45642677,0.2434,0.2426,1.4879,1.527
2.464852924,0.2374,0.2353,1.4866,1.524
2.469372385,0.2296,0.2101,1.4719,1.504
2.500791462,0.2304,0.1935,1.4595,1.490
2.509955077,0.2247,0.1632,1.3771,1.405
2.518649847,0.2240,0.1651,1.3698,1.398
2.52218677,0.2228,0.1673,1.3617,1.390
2.526387462,0.2243,0.1725,1.2947,1.325
2.529776693,0.2287,0.1647,1.2668,1.298
2.532535693,0.2323,0.1630,1.2507,1.283
2.537849308,0.2329,0.1602,1.2111,1.244
2.540421847,0.2294,0.1590,1.1938,1.226
2.544864693,0.2292,0.1588,1.1764,1.209
2.547605847,0.2238,0.1532,1.1359,1.168
2.552516385,0.2164,0.1483,1.0960,1.127
2.555197924,0.2159,0.1465,1.0741,1.105
2.564292001,0.2126,0.1465,1.0508,1.082
2.567545001,0.2059,0.1344,0.9739,1.004
2.570164001,0.2038,0.1304,0.9558,0.986
2.572817847,0.2020,0.1304,0.9313,0.962
2.606661539,0.2003,0.1263,0.9113,0.942
2.616742539,0.1387,0.1575,0.7530,0.782
2.620850231,0.1185,0.1705,0.7246,0.754
2.626258847,0.1080,0.1764,0.7092,0.739
2.630556308,0.0996,0.1847,0.6960,0.727
2.633003385,0.0952,0.1842,0.6887,0.719
2.638137924,0.0889,0.1869,0.6706,0.702
2.642117539,0.0840,0.1915,0.6657,0.698
2.645439385,0.0757,0.1917,0.6508,0.683
2.648245308,0.0771,0.1915,0.6444,0.677
2.650748924,0.0745,0.1884,0.6356,0.667
2.655691385,0.0737,0.1830,0.6146,0.645
2.664321001,0.0747,0.1815,0.6034,0.634
2.670675385,0.0737,0.1803,0.5967,0.628
2.673260924,0.0673,0.1835,0.5606,0.594
2.690075462,0.0664,0.1871,0.5501,0.585
2.699993231,0.0442,0.2276,0.5161,0.566
2.703345616,0.0292,0.2504,0.5130,0.572
2.716187154,0.0260,0.2521,0.5151,0.574
2.721284924,0.0197,0.2616,0.5259,0.588
2.724034462,0.0041,0.2832,0.5657,0.633
2.727077231,0.0001,0.2881,0.5731,0.641
2.729776924,-0.0054,0.2935,0.5809,0.651
2.732652385,-0.0086,0.2998,0.5897,0.662
2.736441231,-0.0147,0.3171,0.6072,0.685
2.739093847,-0.0166,0.3255,0.6190,0.700
2.742101847,-0.0173,0.3331,0.6278,0.711
2.747056001,-0.0166,0.3501,0.6559,0.744
2.751451078,-0.0124,0.3724,0.6666,0.764
2.754354231,-0.0124,0.3825,0.6745,0.775
2.764476078,-0.0073,0.4044,0.6869,0.797
2.769408693,0.0053,0.4413,0.7102,0.836
2.808424924,0.0202,0.4743,0.7302,0.871
2.810915385,0.0276,0.4831,0.7339,0.879
2.828951462,0.1549,0.5025,0.8714,1.018
2.835280308,0.1314,0.4471,0.9259,1.037
2.840098539,0.0928,0.4648,0.9409,1.054
2.844616385,0.0752,0.4741,0.9448,1.060
2.847175693,0.0454,0.4897,0.9502,1.070
2.851965924,0.0202,0.5019,0.9560,1.080
2.854848385,0.0139,0.5093,0.9574,1.085
2.861645616,0.0082,0.5158,0.9587,1.089
2.865101847,-0.0061,0.5410,0.9567,1.099
2.869577001,-0.0088,0.5528,0.9663,1.113
2.872300616,-0.0086,0.5603,0.9702,1.120
2.885165847,-0.0124,0.5664,0.9744,1.127
2.887941001,0.0004,0.5726,1.0480,1.194
2.893822847,0.0013,0.5733,1.0669,1.211
2.897549924,0.0141,0.5696,1.1325,1.268
2.902299078,0.0153,0.5652,1.1796,1.308
2.922853231,0.0109,0.5610,1.2053,1.330
2.928928693,-0.0042,0.5517,1.2530,1.369
2.932820385,-0.1943,0.6652,1.3893,1.553
2.935486154,-0.1904,0.6754,1.4038,1.569
2.93823877,-0.1811,0.6689,1.4175,1.578
2.941938539,-0.1708,0.6568,1.4289,1.582
2.945450462,-0.1307,0.6214,1.4453,1.579
2.948238847,-0.1014,0.5953,1.4502,1.571
2.95300277,-0.0349,0.5359,1.4648,1.560
2.955679462,0.0001,0.5053,1.4660,1.551
2.963068924,0.0321,0.4755,1.4726,1.548
2.96583177,0.0920,0.4054,1.4888,1.546
2.97090777,0.1138,0.3816,1.5117,1.563
2.985208924,0.1143,0.3785,1.5225,1.573
2.991100078,0.0537,0.3778,1.5350,1.582
3.008643693,0.0092,0.3832,1.5343,1.581
3.020290231,-0.1500,0.3937,1.4240,1.485
3.024779693,-0.2143,0.3872,1.3150,1.387
3.028217001,-0.2151,0.3699,1.2769,1.347
3.030727154,-0.2146,0.3650,1.2549,1.324
3.034105231,-0.2106,0.3592,1.2368,1.305
3.038380308,-0.2029,0.3497,1.2029,1.269
3.041321924,-0.1989,0.3469,1.1887,1.254
3.043829539,-0.1906,0.3438,1.1811,1.245
3.046779385,-0.1818,0.3448,1.1708,1.234
3.051204308,-0.1626,0.3336,1.1610,1.219
3.056029539,-0.1363,0.3274,1.1540,1.207
3.059038539,-0.1266,0.3210,1.1550,1.205
3.062893231,-0.1161,0.3164,1.1503,1.199
3.066170231,-0.0970,0.3098,1.1466,1.192
3.068696078,-0.0870,0.3052,1.1405,1.184
3.071377539,-0.0816,0.3017,1.1356,1.178
3.080016078,-0.0743,0.2966,1.1307,1.171
3.083879078,-0.0442,0.2590,1.0907,1.122
3.086721308,-0.0379,0.2472,1.0792,1.108
3.100156616,-0.0317,0.2250,1.0531,1.077
3.106629924,-0.0303,0.1752,0.9765,0.993
3.115692616,-0.0308,0.1663,0.9595,0.974
3.121318231,-0.0361,0.1519,0.9267,0.940
3.127161847,-0.0587,0.1255,0.8504,0.862
3.131785924,-0.0657,0.1185,0.8047,0.816
3.134420924,-0.0648,0.1138,0.7871,0.798
3.137522154,-0.0631,0.1111,0.7754,0.786
3.142234154,-0.0601,0.1050,0.7451,0.755
3.146937847,-0.0599,0.1029,0.7204,0.730
3.151870154,-0.0564,0.1033,0.6962,0.706
3.154383385,-0.0531,0.1069,0.6831,0.693
3.157126462,-0.0506,0.1087,0.6720,0.683
3.162044693,-0.0520,0.1190,0.6375,0.651
3.167065308,-0.0552,0.1272,0.6078,0.623
3.17198677,-0.0520,0.1332,0.5824,0.600
3.179532078,-0.0501,0.1346,0.5733,0.591
3.18239077,-0.0494,0.1427,0.5438,0.564
3.188047462,-0.0569,0.1468,0.5266,0.550
3.190536078,-0.0571,0.1526,0.5244,0.549
3.194828308,-0.0584,0.1627,0.5166,0.545
3.197442847,-0.0633,0.1673,0.5123,0.543
3.202678847,-0.0657,0.1847,0.5027,0.540
3.208324616,-0.0652,0.1982,0.4986,0.540
3.212564308,-0.0608,0.2150,0.4965,0.544
3.217372616,-0.0580,0.2287,0.4860,0.540
3.21988377,-0.0538,0.2365,0.4802,0.538
