# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 10:00:31.674
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.373690,-0.0661,0.0325,-0.2279,0.24
0.384382,-0.0406,0.0423,-0.2241,0.23
0.391566,-0.0280,0.0312,-0.2300,0.23
0.398305,0.0098,0.0065,-0.1932,0.19
0.413879,-0.0166,-0.0733,0.0109,0.08
0.425871,-0.0203,-0.1036,0.1261,0.16
0.431735,-0.0286,-0.1155,0.2105,0.24
0.441394,-0.0314,-0.1388,0.2476,0.29
0.449741,-0.0549,-0.1638,0.2519,0.31
0.462088,-0.0690,-0.1169,0.1350,0.19
0.476175,-0.0436,-0.0807,0.0305,0.10
0.482489,-0.0375,-0.0548,-0.0929,0.11
0.491800,0.0061,-0.0298,-0.2137,0.22
0.500003,0.0412,-0.0169,-0.3152,0.32
0.507586,0.0825,0.0085,-0.3906,0.40
0.517718,0.0662,0.0542,-0.4258,0.43
0.534352,0.0422,0.0448,-0.3345,0.34
0.543292,0.0346,0.0107,-0.2307,0.23
0.550433,0.0158,-0.0132,-0.1129,0.11
0.558895,-0.0022,-0.0226,-0.0597,0.06
0.574184,0.0022,-0.0549,0.0809,0.10
0.581538,0.0048,-0.0715,0.1231,0.14
0.590197,0.0336,-0.0735,0.1205,0.15
0.600687,0.0496,-0.0582,0.0947,0.12
0.607025,0.0793,-0.0731,0.0192,0.11
0.621388,0.0827,-0.0988,-0.0910,0.16
0.656820,0.0090,-0.0653,-0.0950,0.12
0.667346,0.0130,-0.0457,-0.0185,0.05
0.677756,0.0066,-0.0701,-0.0312,0.08
0.688497,0.0092,-0.0629,-0.0216,0.07
0.699151,0.0379,-0.0616,-0.0404,0.08
0.709818,0.0913,-0.0594,-0.0649,0.13
0.717920,0.0678,-0.0701,-0.0589,0.11
0.733110,0.1102,-0.0704,-0.0769,0.15
0.742121,0.1353,-0.0481,-0.0410,0.15
0.749946,0.1102,-0.0511,-0.0454,0.13
0.757763,0.0880,-0.0447,-0.0664,0.12
0.773413,-0.0414,-0.0091,-0.2222,0.23
0.781518,-0.0392,0.0114,-0.2137,0.22
0.790609,-0.0094,-0.0171,-0.2296,0.23
0.799583,-0.0292,-0.0011,-0.2197,0.22
0.807125,-0.0949,-0.0104,-0.1766,0.20
0.822487,-0.1314,0.0385,-0.1362,0.19
0.831849,-0.1290,0.0620,-0.1504,0.21
0.840508,-0.0951,0.0653,-0.2241,0.25
0.850065,-0.0816,0.0362,-0.3213,0.33
0.858487,-0.0120,0.0069,-0.3945,0.39
0.866896,0.0497,-0.0222,-0.4582,0.46
0.876571,0.1095,-0.0092,-0.5009,0.51
0.887003,0.0742,-0.0171,-0.4426,0.45
0.908987,0.0391,-0.0755,-0.1643,0.18
0.913743,0.0656,-0.0623,-0.0181,0.09
0.918335,0.0912,-0.0474,0.0613,0.12
0.932932,0.0343,-0.0456,0.0875,0.10
0.941078,0.0168,-0.0921,0.0989,0.14
0.949940,-0.0318,-0.0968,0.1012,0.14
0.957764,-0.0653,-0.1025,0.0848,0.15
0.974267,-0.0655,-0.1620,0.1511,0.23
0.981044,-0.0666,-0.1608,0.1596,0.24
0.989815,-0.0690,-0.1394,0.1471,0.21
0.998550,-0.0700,-0.1086,0.1476,0.20
1.006480,-0.0364,-0.0810,0.1062,0.14
1.022492,-0.0047,-0.0387,-0.2032,0.21
1.032779,0.0215,-0.0072,-0.3884,0.39
1.041593,-0.0429,0.0302,-0.5621,0.56
1.050179,-0.0586,0.0314,-0.6909,0.69
1.061940,0.0093,0.0159,-0.7048,0.71
1.072811,0.0574,0.0004,-0.6789,0.68
1.084454,0.0634,0.0100,-0.5898,0.59
1.088198,0.0202,0.0140,-0.4328,0.43
1.096448,-0.0051,0.0202,-0.2024,0.20
1.110765,0.0138,0.0179,0.1148,0.12
1.118474,0.0279,0.0053,0.1976,0.20
1.134483,0.0731,-0.0067,0.1941,0.21
1.142283,0.1056,-0.0254,0.1484,0.18
1.149722,0.1209,-0.0048,0.0937,0.15
1.158426,0.0969,0.0313,-0.0443,0.11
1.166700,0.0488,-0.0024,-0.1558,0.16
1.182440,0.1027,-0.0257,-0.2223,0.25
1.193161,0.0994,0.0073,-0.2350,0.26
1.200746,0.0602,0.0212,-0.2151,0.22
1.208146,0.0205,0.0152,-0.1623,0.16
1.216820,-0.0120,-0.0117,-0.0619,0.06
1.231081,-0.0106,-0.0527,0.1085,0.12
1.242895,-0.0048,-0.0575,0.1363,0.15
1.250166,0.0142,-0.0512,0.1175,0.13
1.258749,0.0457,-0.0530,0.0402,0.08
1.266672,0.0655,-0.0713,-0.0268,0.10
1.278513,0.0825,-0.0711,-0.1401,0.18
1.292719,0.0578,-0.0413,-0.2135,0.22
1.302155,0.0074,-0.0041,-0.3737,0.37
1.309884,-0.0494,0.0005,-0.3727,0.38
1.318743,-0.0920,0.0008,-0.3033,0.32
1.326608,-0.0462,0.0172,-0.2155,0.22
1.343622,0.0238,-0.0126,-0.0790,0.08
1.349292,0.0336,-0.0145,-0.0347,0.05
1.360601,-0.0065,-0.0077,0.0268,0.03
1.369148,-0.0146,-0.0281,0.0407,0.05
1.376550,0.0112,-0.0231,0.0454,0.05
1.386906,0.0523,-0.0196,0.0148,0.06
1.400150,0.0554,-0.0294,-0.1078,0.12
1.408488,0.0697,-0.0175,-0.1666,0.18
1.422293,0.1062,-0.0461,-0.3093,0.33
1.433217,0.0631,-0.0376,-0.2930,0.30
1.440772,0.0317,-0.0441,-0.2462,0.25
1.450098,0.0124,-0.0450,-0.1830,0.19
1.459565,-0.0265,-0.0402,-0.1130,0.12
1.470430,-0.0761,-0.0385,-0.0205,0.09
1.482867,-0.0769,-0.0453,-0.0168,0.09
1.492614,-0.0380,-0.0390,-0.0461,0.07
1.500907,-0.0306,-0.0389,-0.0748,0.09
1.511366,0.0027,-0.0558,-0.2017,0.21
1.518300,0.0146,-0.0453,-0.1972,0.20
1.528208,0.0313,-0.0628,-0.1643,0.18
1.542638,0.0046,-0.0615,-0.0660,0.09
1.551830,-0.0050,-0.0750,-0.0121,0.08
1.557277,-0.0191,-0.0849,0.0470,0.10
1.574635,-0.0442,-0.0635,0.0352,0.08
1.586214,-0.0595,-0.0364,-0.0216,0.07
1.593230,-0.0345,-0.0074,-0.1429,0.15
1.600744,-0.0338,0.0219,-0.2308,0.23
1.608945,-0.0212,0.0160,-0.2710,0.27
1.618286,-0.0037,0.0348,-0.2422,0.24
1.630695,0.0355,0.0076,-0.1900,0.19
1.645407,0.0384,-0.0025,-0.1405,0.15
1.652765,0.0009,-0.0101,-0.0718,0.07
1.660392,0.0022,-0.0209,-0.0267,0.03
1.667825,0.0562,-0.0277,-0.0411,0.07
1.678413,0.1370,-0.0404,-0.1285,0.19
1.691742,0.0848,-0.0265,-0.1035,0.14
1.700407,0.0325,0.0063,-0.1023,0.11
1.709977,0.0573,0.0161,-0.2393,0.25
1.718205,0.0420,0.0014,-0.2871,0.29
1.735572,0.0410,-0.0006,-0.2235,0.23
1.742751,0.0504,0.0015,-0.1644,0.17
1.754020,0.0515,-0.0111,-0.1124,0.12
1.761999,0.0449,-0.0223,-0.0984,0.11
1.770386,0.0719,-0.0246,-0.1296,0.15
1.778335,0.0631,-0.0183,-0.1485,0.16
1.791322,0.0629,-0.0191,-0.2742,0.28
1.800926,0.0440,-0.0212,-0.3166,0.32
1.808889,0.0155,-0.0326,-0.3782,0.38
1.818302,0.0282,-0.0499,-0.3876,0.39
1.830776,0.0379,-0.1018,-0.2748,0.30
1.845354,0.0231,-0.1078,-0.1646,0.20
1.852758,0.0068,-0.1339,-0.0716,0.15
1.860502,-0.0023,-0.1259,-0.0028,0.13
1.868296,-0.0046,-0.1041,0.0663,0.12
1.877237,-0.0198,-0.0958,0.1407,0.17
1.887926,-0.0624,-0.0960,0.1858,0.22
1.902741,-0.1003,-0.0435,0.1762,0.21
1.916501,-0.0771,-0.0435,0.1244,0.15
1.921808,-0.0459,-0.0263,0.0590,0.08
1.933993,-0.0336,0.0123,-0.1401,0.14
1.944201,-0.0371,0.0232,-0.2408,0.24
1.949871,-0.0292,0.0421,-0.2939,0.30
1.958074,-0.0226,0.0360,-0.3093,0.31
1.978211,-0.0182,0.0288,-0.2606,0.26
1.980959,0.0041,0.0268,-0.2009,0.20
1.990133,0.0312,0.0183,-0.1679,0.17
2.000562,0.0420,0.0150,-0.1158,0.12
2.007681,-0.0060,-0.0098,-0.0517,0.05
2.022152,-0.0142,-0.0006,-0.0261,0.03
2.034339,-0.0109,-0.0102,-0.0452,0.05
2.042443,-0.0073,-0.0013,-0.0569,0.06
2.051262,-0.0065,-0.0219,-0.0707,0.07
2.058527,0.0156,-0.0263,-0.0819,0.09
2.066524,0.0197,-0.0289,-0.1216,0.13
2.077700,-0.0174,0.0010,-0.1745,0.18
2.094229,-0.0424,0.0038,-0.1873,0.19
2.102012,0.0141,-0.0120,-0.1748,0.18
2.111407,0.0400,-0.0124,-0.1651,0.17
2.118436,0.0573,-0.0238,-0.1677,0.18
2.134800,0.0351,-0.0331,-0.0896,0.10
2.144682,0.0072,-0.0195,-0.0376,0.04
2.150030,-0.0228,-0.0348,0.0457,0.06
2.159115,-0.0360,-0.0555,0.0837,0.11
2.167427,-0.0662,-0.0602,0.0909,0.13
2.182226,-0.1037,-0.0750,0.0561,0.14
2.193125,-0.0751,-0.0781,0.0310,0.11
2.201130,-0.0609,-0.0578,-0.0059,0.08
2.209943,-0.0544,-0.0526,-0.0927,0.12
2.218627,-0.0341,-0.0429,-0.1651,0.17
2.229886,0.0092,-0.0443,-0.2744,0.28
2.243714,0.0420,-0.0311,-0.3377,0.34
2.251434,0.0316,-0.0142,-0.3608,0.36
2.257345,0.0094,-0.0151,-0.3509,0.35
2.270473,-0.0505,-0.0351,-0.2462,0.25
2.286884,-0.0280,-0.0360,-0.1869,0.19
2.287126,0.0022,-0.0423,-0.1584,0.16
2.302346,-0.0476,-0.1020,-0.0770,0.14
2.311414,-0.0701,-0.0933,-0.0311,0.12
2.321854,-0.0615,-0.0637,-0.0138,0.09
2.327265,-0.0796,-0.0540,-0.0057,0.10
2.343168,-0.0258,-0.0405,-0.0801,0.09
2.353838,-0.0004,-0.0653,-0.1172,0.13
2.361179,-0.0092,-0.0583,-0.1234,0.14
2.368747,-0.0018,-0.0484,-0.1490,0.16
2.382748,-0.0145,-0.0472,-0.1463,0.15
2.392171,0.0048,-0.0300,-0.1034,0.11
2.400800,0.0344,-0.0413,-0.0702,0.09
2.409549,0.0335,-0.0699,-0.0344,0.08
2.417797,0.0330,-0.0681,0.0065,0.08
2.430419,0.0155,-0.0646,0.0104,0.07
2.443154,-0.0064,-0.0483,-0.0293,0.06
2.451341,0.0031,-0.0469,-0.0710,0.09
2.459485,0.0291,-0.0266,-0.1295,0.14
2.466902,0.0307,-0.0014,-0.1808,0.18
2.478210,0.0006,-0.0240,-0.2385,0.24
2.493318,0.0310,-0.0119,-0.2520,0.25
2.501492,0.0178,0.0068,-0.2844,0.29
2.510668,0.0056,-0.0133,-0.2865,0.29
2.518681,0.0053,-0.0136,-0.2576,0.26
2.527169,0.0005,-0.0114,-0.2288,0.23
2.541668,0.0427,-0.0828,-0.1475,0.17
2.549914,0.0693,-0.0874,-0.1212,0.16
2.558481,0.0930,-0.0923,-0.1356,0.19
2.567726,0.0949,-0.1000,-0.1761,0.22
2.582414,0.1033,-0.0449,-0.2806,0.30
2.593553,0.0957,-0.0345,-0.3685,0.38
2.600165,0.0763,-0.0501,-0.4183,0.43
2.607201,0.0522,-0.0201,-0.4347,0.44
2.617870,0.0475,-0.0064,-0.4607,0.46
2.631937,0.0285,-0.0215,-0.4925,0.49
2.642080,-0.0678,-0.0754,-0.4364,0.45
2.650857,-0.0335,-0.0361,-0.3406,0.34
2.659593,0.0344,-0.0280,-0.3413,0.34
2.667747,0.0330,-0.0805,-0.2590,0.27
2.678180,-0.0389,-0.1127,0.1464,0.19
2.694569,-0.0293,-0.1119,0.2717,0.30
2.701553,-0.0071,-0.1362,0.3333,0.36
2.709490,-0.0550,-0.1258,0.3081,0.34
2.717981,-0.0645,-0.0913,0.2479,0.27
2.726435,-0.0479,-0.0824,0.1668,0.19
2.741832,-0.0505,-0.0522,0.0148,0.07
2.752769,-0.0356,-0.0374,-0.0300,0.06
2.757773,-0.0157,-0.0030,-0.0557,0.06
2.774547,-0.0629,0.0210,-0.1386,0.15
2.784191,-0.0491,0.0276,-0.1671,0.18
2.790258,-0.0383,0.0058,-0.1838,0.19
2.798216,-0.0302,-0.0177,-0.1744,0.18
2.808472,-0.0245,-0.0172,-0.1411,0.14
2.816913,0.0127,-0.0217,-0.1365,0.14
2.830488,0.0667,-0.0387,-0.1340,0.15
2.843339,0.0716,-0.0492,-0.1097,0.14
2.850853,0.0743,-0.0410,-0.1259,0.15
2.858706,0.0630,-0.0406,-0.1659,0.18
2.870080,0.0235,-0.0084,-0.2362,0.24
2.884762,-0.0007,-0.0025,-0.2861,0.29
2.894011,-0.0033,-0.0055,-0.2906,0.29
2.903559,-0.0067,-0.0249,-0.2211,0.22
2.909247,-0.0442,0.0049,-0.1712,0.18
2.924735,-0.0582,0.0137,-0.1335,0.15
2.930326,-0.0297,0.0278,-0.0768,0.09
2.941724,-0.0024,0.0297,-0.0091,0.03
2.950444,0.0114,0.0006,0.0165,0.02
2.958267,0.0349,-0.0122,0.0518,0.06
2.972817,0.0421,-0.0295,0.0703,0.09
2.981690,-0.0168,-0.0411,0.0821,0.09
2.990099,-0.0201,-0.0409,0.1108,0.12
3.000471,-0.0039,-0.0339,0.1468,0.15
3.007913,-0.0066,-0.0372,0.1855,0.19
3.021174,0.0250,-0.0853,0.1708,0.19
3.034345,0.0483,-0.0657,0.1054,0.13
3.041675,0.0391,-0.0350,0.0260,0.06
3.049884,0.0036,-0.0073,-0.0532,0.05
3.058658,0.0410,-0.0440,-0.1827,0.19
3.066471,0.0807,-0.0397,-0.2548,0.27
3.077739,0.0402,-0.0027,-0.2348,0.24
3.094082,0.0295,0.0106,-0.2382,0.24
3.102411,0.0792,-0.0430,-0.2503,0.27
3.110073,0.0697,-0.0571,-0.2231,0.24
3.117341,0.0196,-0.0731,-0.1698,0.19
3.134177,-0.0100,-0.0360,-0.1564,0.16
3.144579,-0.0068,-0.0574,-0.1867,0.20
3.151560,-0.0158,-0.0600,-0.2144,0.22
3.158227,-0.0084,-0.0700,-0.2468,0.26
3.173803,0.0222,-0.0814,-0.2978,0.31
3.181185,0.0103,-0.0919,-0.3119,0.33
3.190225,0.0299,-0.0821,-0.3215,0.33
3.198299,0.0114,-0.0715,-0.3099,0.32
3.206969,-0.0335,-0.0773,-0.2793,0.29
3.222001,0.0153,-0.0937,-0.2109,0.23
3.232286,0.0011,-0.0783,-0.2137,0.23
3.240932,0.0036,-0.0749,-0.2380,0.25
3.249565,0.0152,-0.0688,-0.2362,0.25
3.257873,0.0458,-0.0407,-0.2009,0.21
3.271073,0.0332,-0.0874,-0.1506,0.18
3.280701,0.0504,-0.0761,-0.0924,0.13
3.297780,-0.0042,-0.0493,0.0592,0.08
3.302030,-0.0184,-0.1122,0.1126,0.16
3.309642,0.0128,-0.1404,0.1378,0.20
3.317924,0.0309,-0.1583,0.1588,0.23
3.333260,-0.0041,-0.1000,0.0550,0.11
3.342175,-0.0022,-0.0634,-0.0678,0.09
3.350345,0.0162,-0.0608,-0.1786,0.19
3.358424,0.0250,-0.0484,-0.3085,0.31
3.366683,-0.0072,-0.0517,-0.3647,0.37
3.382450,-0.0537,-0.0633,-0.3088,0.32
3.394167,-0.0554,-0.0576,-0.2206,0.23
3.400073,-0.0831,-0.0656,-0.1254,0.16
3.407894,-0.1100,-0.0641,-0.0780,0.15
3.422368,-0.0545,-0.0707,-0.1380,0.16
3.436184,-0.0275,-0.1005,-0.1639,0.19
3.443642,-0.0082,-0.0804,-0.2113,0.23
3.450063,-0.0100,-0.0339,-0.2466,0.25
3.462025,-0.0513,-0.0401,-0.2364,0.25
3.477732,-0.0456,-0.0137,-0.1813,0.19
3.477986,-0.0520,0.0061,-0.1623,0.17
3.486614,-0.0544,-0.0073,-0.1698,0.18
3.502903,-0.0722,-0.0125,-0.1897,0.20
3.510188,-0.0254,0.0048,-0.1803,0.18
3.517758,0.0187,0.0192,-0.2043,0.21
3.534105,0.0306,-0.0049,-0.1660,0.17
3.543134,0.0491,-0.0048,-0.1372,0.15
3.550725,0.0656,0.0237,-0.0892,0.11
3.558442,0.0677,0.0188,-0.0699,0.10
3.578514,0.0213,0.0094,-0.0603,0.06
3.582095,0.0106,0.0149,-0.0654,0.07
3.594482,-0.0206,0.0185,-0.0323,0.04
3.597867,-0.0260,0.0363,0.0080,0.05
3.613598,0.0366,0.0029,0.0677,0.08
3.625371,0.0171,0.0085,0.0875,0.09
3.633161,-0.0065,0.0179,0.0095,0.02
3.641612,-0.0203,0.0243,-0.0252,0.04
3.650309,-0.0128,0.0161,-0.0670,0.07
3.659143,-0.0053,0.0083,-0.0969,0.10
3.666983,-0.0080,-0.0370,-0.1631,0.17
3.678202,-0.0292,-0.0716,-0.1101,0.13
3.693535,-0.0092,-0.0916,0.0186,0.09
3.700919,0.0049,-0.0849,0.0714,0.11
3.709914,0.0145,-0.0935,0.0576,0.11
3.717669,0.0001,-0.0870,-0.0011,0.09
3.733740,0.0291,-0.0536,-0.1625,0.17
3.741252,0.0218,-0.0231,-0.2753,0.28
3.749817,0.0523,-0.0305,-0.3739,0.38
3.758301,0.0324,-0.0341,-0.3869,0.39
3.766775,-0.0137,-0.0337,-0.3957,0.40
3.782381,0.0102,-0.0121,-0.3167,0.32
3.793502,0.0360,-0.0061,-0.2957,0.30
3.801292,0.0092,-0.0332,-0.2245,0.23
3.813927,0.0065,-0.0686,-0.1322,0.15
3.828041,0.0054,-0.0489,-0.1325,0.14
3.834722,0.0134,-0.0654,-0.1303,0.15
3.841107,0.0257,-0.0655,-0.1326,0.15
3.846751,0.0186,-0.0585,-0.1853,0.20
3.858426,-0.0121,-0.0609,-0.1806,0.19
3.867570,-0.0254,-0.0366,-0.1664,0.17
3.878208,-0.0825,-0.0374,-0.1167,0.15
3.892965,-0.1038,-0.0583,-0.0691,0.14
3.902018,-0.0781,-0.0814,-0.0072,0.11
3.909363,-0.0368,-0.1079,0.0048,0.11
3.918401,-0.0084,-0.1107,-0.0047,0.11
3.932181,0.0168,-0.1015,-0.0213,0.11
3.938471,0.0272,-0.0970,-0.0333,0.11
3.948691,0.0191,-0.0378,-0.0547,0.07
3.956408,0.0374,-0.0292,-0.0688,0.08
3.973121,0.0793,-0.0167,-0.1604,0.18
3.981099,0.0585,-0.0124,-0.2119,0.22
3.989765,0.0495,-0.0056,-0.2515,0.26
3.998422,0.0323,-0.0222,-0.2866,0.29
4.012892,0.0160,-0.0196,-0.2939,0.30
4.024606,0.0017,-0.0364,-0.2494,0.25
4.030343,-0.0077,-0.0406,-0.1501,0.16
4.037944,-0.0237,-0.0537,-0.0702,0.09
4.050678,-0.0127,-0.0552,0.0099,0.06
4.057571,-0.0064,-0.0698,0.0833,0.11
4.069736,-0.0095,-0.0712,0.0973,0.12
4.081877,-0.0073,-0.0701,0.0523,0.09
4.093672,-0.0395,-0.0270,-0.0441,0.07
4.100893,-0.0162,-0.0394,-0.1004,0.11
4.109736,0.0093,-0.0635,-0.1329,0.15
4.116924,0.0227,-0.0467,-0.1680,0.18
4.133895,0.0280,-0.0090,-0.2147,0.22
4.143515,-0.0109,-0.0024,-0.2049,0.21
4.150127,-0.0036,0.0043,-0.2143,0.21
4.158030,-0.0178,-0.0055,-0.2166,0.22
4.166998,-0.0054,-0.0103,-0.2382,0.24
4.182171,0.0003,-0.0270,-0.2597,0.26
4.193193,0.0122,-0.0416,-0.2429,0.25
4.199203,0.0255,-0.0414,-0.2118,0.22
4.207082,0.0500,-0.0435,-0.1833,0.19
4.221441,0.0489,-0.0654,-0.1314,0.15
4.235243,0.0475,-0.0540,-0.1083,0.13
4.243214,0.0320,-0.0254,-0.0732,0.08
4.248635,0.0237,-0.0206,-0.0503,0.06
4.261241,0.0737,-0.0621,-0.0255,0.10
4.269308,0.0645,-0.0632,0.0194,0.09
4.278266,0.0217,-0.0620,0.0548,0.09
4.290569,-0.0130,-0.0831,0.0594,0.10
4.301970,0.0481,-0.0366,-0.0215,0.06
4.309819,0.0601,-0.0124,-0.0925,0.11
4.317425,0.0795,-0.0057,-0.1728,0.19
4.333816,0.0689,0.0297,-0.2952,0.30
4.342986,0.0824,0.0213,-0.3354,0.35
4.350976,0.0621,0.0069,-0.3306,0.34
4.359001,0.0587,-0.0280,-0.2951,0.30
4.368925,0.0389,-0.0403,-0.2577,0.26
4.384425,0.0020,-0.0656,-0.1259,0.14
4.391935,-0.0058,-0.0771,-0.0839,0.11
4.400617,-0.0114,-0.0894,-0.0249,0.09
4.408117,-0.0150,-0.0835,-0.0110,0.09
4.421734,-0.0218,-0.0354,-0.0542,0.07
4.433726,-0.0347,-0.0190,-0.0948,0.10
4.441597,0.0073,0.0020,-0.1353,0.14
4.449584,0.0017,-0.0008,-0.1375,0.14
4.458286,-0.0014,0.0254,-0.1614,0.16
4.467377,-0.0000,0.0446,-0.1782,0.18
4.476726,-0.0335,0.0503,-0.1882,0.20
4.494097,-0.0237,0.0110,-0.1505,0.15
4.501906,-0.0033,-0.0169,-0.1125,0.11
4.509633,0.0004,-0.0281,-0.1176,0.12
4.517272,-0.0197,-0.0436,-0.0990,0.11
4.533726,-0.0338,-0.0459,0.0053,0.06
4.544415,-0.0563,-0.0686,0.0336,0.09
4.552101,-0.0249,-0.0768,-0.0340,0.09
4.559014,0.0308,-0.0946,-0.0704,0.12
4.572916,-0.0275,-0.0604,-0.1123,0.13
4.585900,-0.0808,-0.0115,-0.1055,0.13
4.591558,-0.0954,-0.0049,-0.1101,0.15
4.597669,-0.0472,-0.0445,-0.1215,0.14
4.606508,-0.0229,-0.0582,-0.1927,0.20
4.621142,0.0040,-0.0412,-0.3212,0.32
4.633544,0.0393,-0.0266,-0.3237,0.33
4.641812,0.0697,-0.0091,-0.3311,0.34
4.650019,0.0860,-0.0153,-0.3196,0.33
4.658406,0.0743,-0.0426,-0.2914,0.30
4.666668,0.0606,-0.0435,-0.2440,0.26
4.677236,0.0275,-0.0402,-0.1639,0.17
4.693722,0.0032,-0.0572,-0.0881,0.11
4.701911,0.0059,-0.0590,-0.1218,0.14
4.710339,0.0155,-0.0418,-0.1363,0.14
4.717968,0.0316,-0.0457,-0.1678,0.18
4.734288,0.0534,-0.0438,-0.1504,0.17
4.743037,0.0697,-0.0380,-0.1014,0.13
4.750471,0.0606,-0.0557,-0.0574,0.10
4.757452,0.0404,-0.0637,0.0416,0.09
4.773746,0.0187,-0.0604,0.0850,0.11
4.784898,0.0098,-0.0639,0.1036,0.12
4.791653,-0.0107,-0.0589,0.0796,0.10
4.799839,-0.0244,-0.0573,0.0680,0.09
4.808251,-0.0074,-0.0518,-0.0104,0.05
4.816990,0.0192,-0.0225,-0.0935,0.10
4.829510,0.0187,-0.0338,-0.1709,0.18
4.839326,0.0494,-0.0049,-0.2179,0.22
4.851281,0.0404,0.0171,-0.2938,0.30
4.858498,-0.0134,0.0157,-0.3459,0.35
4.870166,-0.0243,0.0069,-0.3006,0.30
4.877810,0.0156,-0.0346,-0.2438,0.25
4.893213,0.0077,-0.0606,-0.1188,0.13
4.903286,-0.0306,-0.0505,-0.0721,0.09
4.909755,-0.0380,-0.0526,-0.0492,0.08
4.918402,-0.0047,-0.0672,-0.0213,0.07
4.939037,0.0261,-0.0579,0.0043,0.06
4.941101,0.0242,-0.0631,-0.0075,0.07
4.949712,0.0492,-0.0547,-0.0382,0.08
4.956957,0.0503,-0.0511,-0.0856,0.11
4.972813,0.0065,-0.0267,-0.0920,0.10
4.980608,0.0289,-0.0345,-0.1373,0.14
4.988140,-0.0021,-0.0298,-0.1755,0.18
5.005273,-0.0315,-0.0109,-0.1778,0.18
5.014044,-0.0305,-0.0300,-0.1826,0.19
5.024134,0.0020,-0.0136,-0.1872,0.19
5.031977,0.0199,-0.0236,-0.2229,0.23
5.040278,-0.0080,-0.0405,-0.2037,0.21
5.049268,-0.0428,-0.0426,-0.1846,0.19
5.058739,-0.0348,-0.0468,-0.1561,0.17
5.069403,-0.0194,-0.0953,-0.0610,0.11
5.083042,-0.0425,-0.0848,-0.0159,0.10
5.092621,-0.0221,-0.1001,0.0171,0.10
5.100380,-0.0268,-0.0830,-0.0046,0.09
5.109412,-0.0430,-0.0685,-0.0142,0.08
5.117406,-0.0520,-0.0641,-0.0523,0.10
5.133925,-0.0150,-0.0565,-0.1186,0.13
5.142586,-0.0031,-0.0528,-0.1637,0.17
5.149854,-0.0106,-0.0346,-0.2184,0.22
5.156610,-0.0014,-0.0281,-0.2564,0.26
5.173532,0.0496,-0.0526,-0.2347,0.25
5.185716,0.0510,-0.0380,-0.1941,0.20
5.192851,0.0317,-0.0354,-0.1631,0.17
5.200533,0.0251,-0.0421,-0.1393,0.15
5.213467,0.0414,-0.0536,-0.1490,0.16
5.227294,0.0542,-0.0559,-0.1442,0.16
5.233862,0.0453,-0.0581,-0.1180,0.14
5.240072,0.0146,-0.0624,-0.1158,0.13
5.247115,-0.0020,-0.0661,-0.0779,0.10
5.256767,0.0145,-0.0646,-0.0473,0.08
5.269862,-0.0086,-0.0570,-0.0508,0.08
5.283241,-0.0051,-0.0442,-0.0799,0.09
5.293308,0.0231,-0.0340,-0.1448,0.15
5.300757,0.0198,-0.0337,-0.2000,0.20
5.309075,0.0310,-0.0262,-0.2624,0.27
5.317950,0.0661,-0.0158,-0.3034,0.31
