# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 09:53:40.623
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.448092,0.0503,-0.1040,0.1119,0.16
0.457595,0.0711,-0.0884,0.0862,0.14
0.464730,0.0414,-0.1144,0.0515,0.13
0.473098,0.0422,-0.1432,0.0170,0.15
0.489208,0.1163,-0.1075,-0.0448,0.16
0.501146,0.1145,-0.1120,-0.0579,0.17
0.508675,0.1036,-0.1036,0.0026,0.15
0.515729,0.0640,-0.0999,0.0823,0.14
0.523549,-0.0349,-0.1519,0.0928,0.18
0.532882,-0.0850,-0.1711,0.0607,0.20
0.545057,-0.0116,-0.0859,-0.0028,0.09
0.556720,0.0202,-0.0966,-0.0510,0.11
0.563240,0.0483,-0.1194,-0.1278,0.18
0.576480,0.1186,-0.1528,-0.2576,0.32
0.589230,0.1333,-0.1365,-0.3133,0.37
0.599547,0.0984,-0.1267,-0.3838,0.42
0.609222,0.0406,-0.0467,-0.3686,0.37
0.617361,0.0191,-0.0175,-0.3664,0.37
0.625722,-0.0806,-0.0311,-0.3309,0.34
0.641631,-0.0908,0.0127,-0.2011,0.22
0.649762,-0.0726,0.0211,-0.1324,0.15
0.658623,-0.0550,0.0098,-0.0945,0.11
0.665036,-0.0382,-0.0139,-0.1018,0.11
0.682931,-0.0170,-0.0526,-0.1016,0.12
0.691484,-0.0090,-0.0696,-0.0775,0.10
0.698230,-0.0177,-0.0891,-0.0701,0.11
0.704905,-0.0367,-0.0969,-0.0698,0.12
0.714077,-0.0513,-0.1265,-0.0836,0.16
0.724791,-0.0373,-0.1200,-0.1072,0.17
0.736968,0.0248,-0.0848,-0.1570,0.18
0.750904,0.0396,-0.0773,-0.1620,0.18
0.756920,0.0369,-0.0908,-0.1721,0.20
0.764882,0.0388,-0.0994,-0.1750,0.21
0.773792,0.0931,-0.1103,-0.1948,0.24
0.785953,0.1944,-0.1669,-0.2264,0.34
0.801765,0.2288,-0.1866,-0.2548,0.39
0.808171,0.1500,-0.2180,-0.2127,0.34
0.816126,0.1111,-0.2127,-0.1901,0.31
0.823786,0.0440,-0.1854,-0.2229,0.29
0.841504,-0.0500,-0.0681,-0.1681,0.19
0.848688,-0.0771,-0.0225,-0.1337,0.16
0.858992,-0.1131,-0.0353,-0.0929,0.15
0.865351,-0.0905,-0.0039,-0.0479,0.10
0.872774,-0.0502,0.0234,-0.0129,0.06
0.889785,0.0327,0.0618,0.1072,0.13
0.901832,0.0377,-0.0011,0.1407,0.15
0.907072,0.0266,-0.0725,0.1535,0.17
0.912891,0.0196,-0.1199,0.1293,0.18
0.922746,0.0171,-0.1570,0.0870,0.18
0.937686,-0.0003,-0.1927,0.0105,0.19
0.949371,-0.0006,-0.1902,-0.0193,0.19
0.955473,-0.0134,-0.1593,-0.0657,0.17
0.964744,-0.0363,-0.1091,-0.1002,0.15
0.976304,-0.0955,0.0170,-0.2133,0.23
0.993631,-0.1033,0.0356,-0.2081,0.24
0.993694,-0.1121,0.0738,-0.2273,0.26
1.009364,-0.1009,0.0325,-0.1660,0.20
1.017295,-0.0462,0.0096,-0.0876,0.10
1.026990,-0.0129,-0.0544,-0.0304,0.06
1.032888,-0.0105,-0.1122,-0.0087,0.11
1.049934,0.0325,-0.1131,-0.0212,0.12
1.057441,0.0318,-0.1038,-0.0914,0.14
1.065592,0.0234,-0.1165,-0.1662,0.20
1.073532,0.0145,-0.1050,-0.2411,0.26
1.083696,0.0225,-0.0692,-0.3186,0.33
1.098051,0.0373,-0.0610,-0.3356,0.34
1.105684,0.0662,-0.0648,-0.3323,0.34
1.114932,0.1174,-0.0592,-0.2692,0.30
1.124091,0.1626,-0.0562,-0.2682,0.32
1.137076,0.0800,-0.0884,-0.4446,0.46
1.150524,0.0226,-0.0637,-0.4370,0.44
1.157669,-0.0545,-0.0435,-0.3182,0.33
1.169128,-0.1674,-0.0068,-0.1258,0.21
1.185064,-0.1460,0.0211,-0.0685,0.16
1.185229,-0.1226,-0.0038,-0.0015,0.12
1.193257,-0.0850,-0.0605,0.0612,0.12
1.208156,-0.0338,-0.1139,0.1055,0.16
1.215654,0.0289,-0.1512,0.1396,0.21
1.224538,0.0369,-0.1513,0.1515,0.22
1.240266,0.0382,-0.1209,0.0265,0.13
1.249735,0.0286,-0.1040,-0.0952,0.14
1.256556,0.0208,-0.0947,-0.1057,0.14
1.264616,0.0328,-0.1050,-0.1196,0.16
1.272691,0.0322,-0.1379,-0.1271,0.19
1.288343,0.1227,-0.1236,-0.0579,0.18
1.296938,0.1396,-0.1235,-0.0496,0.19
1.305038,0.1227,-0.1337,-0.0506,0.19
1.315022,0.1170,-0.1278,-0.0081,0.17
1.328922,0.1082,-0.1076,-0.0002,0.15
1.342575,0.1030,-0.1194,-0.0396,0.16
1.349454,0.1191,-0.1294,-0.0764,0.19
1.356109,0.1398,-0.1397,-0.1129,0.23
1.364882,0.1653,-0.1528,-0.1468,0.27
1.373805,0.1525,-0.1684,-0.1734,0.29
1.384490,0.0368,-0.1664,-0.2266,0.28
1.399272,-0.0465,-0.1338,-0.2846,0.32
1.407231,-0.1391,-0.0909,-0.3621,0.40
1.414658,-0.1732,-0.0299,-0.3376,0.38
1.425261,-0.1327,0.0148,-0.3097,0.34
1.442266,0.0237,0.0386,-0.3409,0.34
1.449758,0.0188,-0.0154,-0.3428,0.34
1.458357,0.0219,-0.0569,-0.3211,0.33
1.465251,-0.0028,-0.0885,-0.3044,0.32
1.473180,-0.0312,-0.0960,-0.2567,0.28
1.489113,-0.1004,-0.0901,-0.1776,0.22
1.499735,-0.1219,-0.0839,-0.1272,0.20
1.507236,-0.1261,-0.0737,-0.0666,0.16
1.513713,-0.1067,-0.0692,-0.0511,0.14
1.532602,-0.1000,-0.0387,-0.0942,0.14
1.541395,-0.0994,-0.0529,-0.1459,0.18
1.546165,-0.1118,-0.0738,-0.1596,0.21
1.555340,-0.0887,-0.0601,-0.1307,0.17
1.564818,-0.0463,-0.0413,-0.0542,0.08
1.572945,-0.0223,-0.0542,0.0202,0.06
1.586217,-0.0519,-0.0906,0.0992,0.14
1.600929,-0.0370,-0.1126,0.0755,0.14
1.609752,0.0360,-0.1295,-0.0486,0.14
1.617995,0.0648,-0.1520,-0.1400,0.22
1.625950,0.0833,-0.1882,-0.2295,0.31
1.633614,0.1203,-0.1824,-0.3124,0.38
1.650373,0.1810,-0.0876,-0.2893,0.35
1.657406,0.1553,-0.0432,-0.2029,0.26
1.668248,0.1140,-0.0482,-0.0905,0.15
1.675964,0.0207,-0.0750,-0.0283,0.08
1.683361,-0.0159,-0.0685,-0.0114,0.07
1.697689,-0.1057,-0.0556,-0.0623,0.13
1.706908,0.0473,-0.0250,0.0181,0.06
1.715551,0.1111,-0.0314,0.0511,0.13
1.723769,0.0927,-0.1157,0.0060,0.15
1.738431,0.1096,-0.1214,-0.0067,0.16
1.749065,0.1046,-0.1357,-0.0174,0.17
1.757399,0.0228,-0.1740,-0.0855,0.20
1.766111,-0.0521,-0.1641,-0.1562,0.23
1.773838,-0.0768,-0.1034,-0.1793,0.22
1.787319,-0.1328,-0.0018,-0.1905,0.23
1.801428,-0.1769,0.0174,-0.1690,0.25
1.809037,-0.1375,0.0326,-0.1311,0.19
1.821004,-0.1075,0.0089,-0.1024,0.15
1.833421,-0.1129,-0.0345,-0.1285,0.17
1.841630,-0.1181,-0.0856,-0.1520,0.21
1.848911,-0.0797,-0.0797,-0.1824,0.21
1.857947,-0.0318,-0.0850,-0.2238,0.24
1.865390,-0.0332,-0.0984,-0.2422,0.26
1.874851,0.0105,-0.1022,-0.2462,0.27
1.890548,0.0506,-0.1337,-0.2710,0.31
1.900131,0.0530,-0.1396,-0.3110,0.34
1.907177,0.0659,-0.1208,-0.3419,0.37
1.915071,0.0767,-0.1008,-0.3114,0.34
1.923746,0.0686,-0.1204,-0.2814,0.31
1.937945,0.0556,-0.0777,-0.1823,0.21
1.949586,0.1194,-0.0069,-0.0863,0.15
1.957221,0.1131,0.0204,-0.0499,0.13
1.964840,0.0673,0.0114,-0.0133,0.07
1.973527,0.0610,0.0306,0.0164,0.07
1.986097,-0.0058,-0.0607,0.0990,0.12
2.002116,-0.0306,-0.0941,0.1108,0.15
2.009199,-0.0232,-0.1269,0.1533,0.20
2.017287,-0.0131,-0.1552,0.1578,0.22
2.025722,0.0016,-0.1738,0.1791,0.25
2.041741,0.0339,-0.1685,0.1525,0.23
2.050097,0.0692,-0.1156,0.0712,0.15
2.057746,0.0872,-0.0879,0.0311,0.13
2.065953,0.0895,-0.0779,-0.0203,0.12
2.073432,0.0717,-0.0882,-0.0832,0.14
2.090259,0.0489,-0.0680,-0.2076,0.22
2.098667,0.0075,-0.0438,-0.2577,0.26
2.105934,-0.0248,-0.0621,-0.2986,0.31
2.114796,-0.0581,-0.0961,-0.3400,0.36
2.122774,-0.0706,-0.1004,-0.3772,0.40
2.138516,-0.0592,-0.0670,-0.2814,0.30
2.151332,-0.0268,-0.0520,-0.1956,0.20
2.157932,-0.0141,-0.0567,-0.1646,0.17
2.165123,-0.0143,-0.0598,-0.1689,0.18
2.178080,-0.0352,-0.0101,-0.1960,0.20
2.191518,-0.0725,0.0147,-0.2310,0.24
2.199332,-0.1055,0.0181,-0.2757,0.30
2.207364,-0.1111,0.0195,-0.3039,0.32
2.215381,-0.0656,0.0266,-0.3038,0.31
2.223073,-0.0253,0.0274,-0.2874,0.29
2.234702,-0.0386,0.0020,-0.1336,0.14
2.247594,-0.0516,-0.0129,-0.0102,0.05
2.254128,-0.0391,-0.0359,0.0276,0.06
2.265841,-0.0777,-0.0436,-0.0102,0.09
2.274184,-0.0462,-0.0497,-0.0573,0.09
2.290983,0.0070,-0.0917,-0.0983,0.13
2.297643,-0.0041,-0.1177,-0.0996,0.15
2.306676,-0.0132,-0.1147,-0.1153,0.16
2.314486,-0.0041,-0.0801,-0.1385,0.16
2.329063,-0.0343,-0.0536,-0.1815,0.19
2.340548,-0.0393,-0.0428,-0.1510,0.16
2.347221,-0.0351,-0.0437,-0.1279,0.14
2.356420,-0.0168,-0.0445,-0.1119,0.12
2.365228,0.0090,-0.0649,-0.0814,0.10
2.373994,0.0689,-0.1029,-0.0552,0.14
2.385731,0.0804,-0.1381,-0.0829,0.18
2.399748,0.0686,-0.1353,-0.1463,0.21
2.406324,0.0438,-0.1449,-0.1714,0.23
2.418429,0.0310,-0.0988,-0.2217,0.24
2.434831,-0.0027,-0.0955,-0.2281,0.25
2.435029,-0.0273,-0.0482,-0.2182,0.23
2.450834,-0.0338,-0.0248,-0.1882,0.19
2.458294,-0.0443,-0.0422,-0.1652,0.18
2.467168,-0.0380,-0.0213,-0.1231,0.13
2.473347,-0.0410,-0.0147,-0.0954,0.10
2.491177,-0.0691,-0.0432,-0.0705,0.11
2.500569,-0.0753,-0.0548,-0.0731,0.12
2.506030,-0.0455,-0.0669,-0.0946,0.12
2.514098,-0.0058,-0.0509,-0.1109,0.12
2.530051,0.0207,-0.0932,-0.1363,0.17
2.543136,0.0263,-0.1154,-0.1551,0.20
2.552589,0.0222,-0.1063,-0.1405,0.18
2.561998,0.0374,-0.0751,-0.1214,0.15
2.570160,-0.0429,-0.0289,-0.1122,0.12
2.582982,-0.0787,-0.0187,-0.1269,0.15
2.591005,-0.0985,-0.0037,-0.1343,0.17
2.600748,-0.0918,-0.0033,-0.1584,0.18
2.608004,-0.0390,-0.0225,-0.1367,0.14
2.614634,0.0055,-0.0497,-0.1123,0.12
2.626642,0.0917,-0.1357,-0.0977,0.19
2.633719,0.1084,-0.1534,-0.1031,0.21
2.650953,0.1037,-0.1724,-0.1422,0.25
2.660090,0.1049,-0.1494,-0.1691,0.25
2.668602,0.1148,-0.1381,-0.1817,0.26
2.675534,0.0959,-0.1149,-0.1415,0.21
2.690802,-0.0047,-0.0460,-0.1539,0.16
2.700786,-0.0458,0.0009,-0.2406,0.24
2.707797,-0.0655,0.0246,-0.2654,0.27
2.716023,-0.0453,0.0398,-0.2981,0.30
2.723655,-0.0130,0.0228,-0.2621,0.26
2.738008,0.0293,-0.0518,-0.1556,0.17
2.749531,0.0233,-0.0813,-0.0751,0.11
2.758329,0.0229,-0.1134,0.0126,0.12
2.765388,0.0277,-0.1174,0.0384,0.13
2.778817,0.0448,-0.1321,0.0577,0.15
2.790865,0.0833,-0.0805,0.0296,0.12
2.799031,0.0860,-0.0654,-0.0293,0.11
2.803349,0.0561,-0.0690,-0.0837,0.12
2.814262,0.0323,-0.0770,-0.0666,0.11
2.822837,-0.0026,-0.0822,-0.0113,0.08
2.834688,-0.0366,-0.1270,0.0470,0.14
2.843353,-0.0405,-0.1221,-0.0258,0.13
2.853525,-0.0289,-0.1010,-0.1702,0.20
2.866820,0.0140,0.0091,-0.4425,0.44
2.876228,-0.0137,0.0111,-0.5260,0.53
2.885012,-0.0117,-0.0209,-0.5172,0.52
2.898665,0.1111,-0.0871,-0.2212,0.26
2.906867,0.1568,-0.1277,-0.1101,0.23
2.915215,0.1827,-0.1648,-0.0102,0.25
2.923164,0.1674,-0.2031,-0.0102,0.26
2.938755,0.1393,-0.1780,-0.1445,0.27
2.948824,0.1347,-0.1423,-0.2651,0.33
2.957050,0.1435,-0.1060,-0.3238,0.37
2.965224,0.1434,-0.0618,-0.3591,0.39
2.973452,0.1297,-0.0551,-0.3110,0.34
2.987094,0.0697,-0.0943,-0.1828,0.22
2.998162,0.0373,-0.0909,-0.1427,0.17
3.006963,0.0121,-0.0870,-0.0911,0.13
3.015148,-0.0093,-0.1019,-0.0611,0.12
3.024219,-0.0015,-0.1073,-0.0501,0.12
3.035393,-0.0071,-0.1191,-0.1138,0.16
3.049959,-0.0157,-0.0844,-0.1026,0.13
3.058051,-0.0511,-0.0427,-0.1152,0.13
3.068032,-0.0834,-0.0040,-0.1012,0.13
3.074559,-0.0946,0.0348,-0.0609,0.12
3.083031,-0.1075,0.0377,-0.0684,0.13
3.098842,-0.1133,0.0020,-0.0637,0.13
3.107395,-0.0582,-0.0224,-0.0754,0.10
3.118333,-0.0315,-0.0686,-0.0822,0.11
3.125566,0.0129,-0.0914,-0.0839,0.12
3.139243,0.0677,-0.1485,-0.1882,0.25
3.150781,0.0669,-0.1390,-0.2002,0.25
3.158270,0.0961,-0.1165,-0.1912,0.24
3.165241,0.0688,-0.1053,-0.2016,0.24
3.182821,-0.0842,-0.1079,-0.1827,0.23
3.191718,-0.0979,-0.0747,-0.1576,0.20
3.198538,-0.1486,-0.0713,-0.1486,0.22
3.206816,-0.2188,-0.0740,-0.1581,0.28
3.215400,-0.2464,-0.0319,-0.1672,0.30
3.223150,-0.2564,-0.0045,-0.1738,0.31
3.237058,-0.2753,-0.0154,-0.1216,0.30
3.248244,-0.2842,0.0035,-0.0460,0.29
3.256812,-0.2315,0.0265,0.0253,0.23
3.263124,-0.1837,0.0810,0.0976,0.22
3.274967,-0.1723,0.0616,0.0340,0.19
3.282840,-0.1650,0.0542,0.0477,0.18
3.299159,-0.1337,-0.0048,0.0387,0.14
3.306594,-0.1592,-0.0075,0.0010,0.16
3.314934,-0.1743,-0.0136,-0.0830,0.19
3.330745,-0.1733,0.0215,-0.1601,0.24
3.339544,-0.1493,0.0473,-0.1861,0.24
3.346911,-0.1410,0.0681,-0.1713,0.23
3.355317,-0.1408,0.0807,-0.1583,0.23
3.363331,-0.1419,0.0687,-0.1497,0.22
3.379161,-0.1427,0.0160,-0.2269,0.27
3.390753,-0.0894,-0.0067,-0.2487,0.26
3.398175,-0.0037,-0.0362,-0.2277,0.23
3.406004,0.0733,-0.0555,-0.2573,0.27
3.413717,0.1320,-0.0761,-0.2827,0.32
3.427658,0.2248,-0.1475,-0.2733,0.38
3.439355,0.2293,-0.1678,-0.2596,0.38
3.447158,0.1915,-0.1969,-0.2512,0.37
3.455629,0.1780,-0.2107,-0.2218,0.35
3.464320,0.1814,-0.2098,-0.1614,0.32
3.474508,0.2308,-0.1795,-0.0670,0.30
3.483719,0.2601,-0.1504,-0.0230,0.30
3.499739,0.2278,-0.1802,-0.0515,0.29
3.507230,0.2177,-0.1910,-0.0426,0.29
3.514584,0.2034,-0.1806,-0.0382,0.27
3.523712,0.1561,-0.1970,-0.0719,0.26
3.539511,0.0933,-0.2383,-0.1208,0.28
3.548578,0.0934,-0.2151,-0.1529,0.28
3.556220,0.1279,-0.1931,-0.1449,0.27
3.564451,0.1442,-0.1680,-0.1110,0.25
3.573571,0.1574,-0.1354,-0.0964,0.23
3.587577,0.1443,-0.0305,-0.0380,0.15
3.598512,0.0631,-0.0048,-0.0079,0.06
3.606646,-0.0212,-0.0452,-0.0176,0.05
3.615119,-0.0943,-0.0751,-0.0457,0.13
3.623837,-0.1279,-0.0915,-0.0828,0.18
3.634545,-0.1474,-0.0689,-0.1152,0.20
3.648646,-0.1493,-0.0337,-0.1757,0.23
3.656999,-0.1428,0.0241,-0.2344,0.28
3.665650,-0.1132,0.0877,-0.2745,0.31
3.674139,-0.1088,0.1456,-0.2484,0.31
3.683357,-0.1780,0.1687,-0.2229,0.33
3.699657,-0.1825,0.1374,-0.2132,0.31
3.707766,-0.1819,0.0832,-0.1836,0.27
3.715585,-0.1679,0.0307,-0.1632,0.24
3.723515,-0.1509,-0.0294,-0.1592,0.22
3.740889,-0.0610,-0.1176,-0.1950,0.24
3.749323,0.0089,-0.1260,-0.2087,0.24
3.754806,0.0326,-0.1695,-0.2084,0.27
3.763228,0.0531,-0.1927,-0.2185,0.30
3.779350,0.0867,-0.2011,-0.1343,0.26
3.790390,0.0938,-0.1748,-0.0710,0.21
3.797808,0.0869,-0.1513,0.0283,0.18
3.805078,0.0610,-0.1284,0.0707,0.16
3.813457,0.0367,-0.1160,0.0872,0.15
3.827276,0.0255,-0.0464,-0.0001,0.05
3.840471,-0.0021,-0.0221,-0.0899,0.09
3.847536,0.0134,-0.0025,-0.1533,0.15
3.856142,0.0403,0.0055,-0.2386,0.24
3.864630,0.0387,-0.0265,-0.2883,0.29
3.875642,0.0617,-0.0396,-0.2459,0.26
3.883002,0.0521,-0.0836,-0.1774,0.20
3.899647,0.0372,-0.1638,-0.0646,0.18
3.907823,0.0792,-0.1630,-0.0315,0.18
3.918442,0.0659,-0.1529,-0.0653,0.18
3.924901,0.0436,-0.1456,-0.0941,0.18
3.939168,-0.0162,-0.1071,-0.1349,0.17
3.948377,-0.0136,-0.0733,-0.1327,0.15
3.957193,-0.0282,-0.0780,-0.1327,0.16
3.964699,-0.0428,-0.0662,-0.1063,0.13
3.974557,-0.0331,-0.0405,-0.0868,0.10
3.986979,-0.0613,-0.0532,-0.1256,0.15
4.000426,-0.0558,-0.0385,-0.1652,0.18
4.004377,-0.0142,-0.0044,-0.1880,0.19
4.019825,0.0507,-0.0036,-0.2493,0.25
4.033053,0.0381,-0.0224,-0.2208,0.23
4.038525,0.0419,-0.0593,-0.2049,0.22
4.044310,0.0213,-0.0809,-0.2206,0.24
4.055172,-0.0152,-0.1163,-0.1648,0.20
4.064454,-0.0225,-0.1249,-0.0878,0.15
4.072957,-0.0225,-0.1528,0.0037,0.15
4.084773,-0.0488,-0.1715,0.0834,0.20
4.099321,-0.0157,-0.1038,-0.0089,0.11
4.107841,0.0007,-0.0580,-0.0652,0.09
4.115895,0.0124,-0.0389,-0.1475,0.15
4.124190,0.0050,-0.0003,-0.2612,0.26
4.139660,-0.0269,0.0531,-0.2794,0.29
4.149429,-0.0730,0.0582,-0.2198,0.24
4.155241,-0.1166,0.0301,-0.1531,0.19
4.164062,-0.1539,0.0072,-0.1131,0.19
4.180105,-0.0328,-0.0245,-0.1848,0.19
4.191208,-0.0438,-0.0704,-0.1992,0.22
4.198261,-0.0135,-0.0958,-0.1114,0.15
4.206574,-0.0020,-0.0952,0.0172,0.10
4.220145,-0.0311,-0.0601,0.1836,0.20
4.233839,-0.0511,-0.0558,0.1839,0.20
4.240544,-0.0608,-0.0585,0.1136,0.14
4.245578,-0.0558,-0.0886,0.0344,0.11
4.256111,-0.0745,-0.1246,-0.0896,0.17
4.263759,-0.0523,-0.1531,-0.1755,0.24
4.275473,0.0823,-0.1123,-0.2289,0.27
4.286198,0.1017,-0.1097,-0.2515,0.29
4.298526,0.1124,-0.0841,-0.1936,0.24
4.306730,0.1033,-0.0449,-0.1773,0.21
4.316001,0.0936,-0.0294,-0.1612,0.19
4.326021,0.0599,-0.0209,-0.1403,0.15
4.339688,0.0040,-0.0625,-0.0597,0.09
4.347260,-0.0150,-0.1018,-0.0520,0.12
4.355867,-0.0383,-0.1374,-0.0628,0.16
4.364017,-0.0273,-0.1479,-0.0896,0.18
4.373212,-0.0139,-0.1518,-0.1591,0.22
4.388180,0.0697,-0.1113,-0.2649,0.30
4.397174,0.0959,-0.1092,-0.3112,0.34
4.405575,0.1170,-0.1033,-0.3607,0.39
4.413730,0.1311,-0.0907,-0.3515,0.39
4.422890,0.1240,-0.0741,-0.2427,0.28
4.436637,0.0070,-0.1639,-0.0523,0.17
4.449490,-0.0335,-0.2074,-0.0080,0.21
4.459019,-0.0373,-0.1943,0.0153,0.20
4.465452,-0.0185,-0.1656,0.0272,0.17
4.475567,-0.0657,-0.1031,-0.0555,0.13
4.489521,-0.0557,-0.0425,-0.0880,0.11
4.497142,0.0065,0.0157,-0.0991,0.10
4.507132,-0.0221,0.0273,-0.1095,0.12
4.515271,-0.0779,-0.0196,-0.0896,0.12
4.524140,-0.0970,-0.0284,-0.0576,0.12
4.539947,-0.0983,0.0356,-0.0187,0.11
4.548075,-0.1167,0.0914,-0.0523,0.16
4.555765,-0.1000,0.1421,-0.0690,0.19
4.564946,-0.0709,0.1950,-0.1357,0.25
4.573575,-0.0407,0.1854,-0.2023,0.28
4.588311,0.0282,0.1298,-0.2576,0.29
4.600668,0.0349,0.0533,-0.1821,0.19
4.607043,0.0224,-0.0599,-0.0572,0.09
4.613929,0.0257,-0.1362,0.0695,0.16
4.628474,0.0529,-0.2844,0.1820,0.34
4.641353,0.0961,-0.3282,0.1490,0.37
4.648302,0.1332,-0.3554,0.0731,0.39
4.655396,0.1800,-0.3468,-0.0363,0.39
4.668688,0.2708,-0.2757,-0.2688,0.47
4.683112,0.2660,-0.2320,-0.3300,0.48
4.690158,0.2509,-0.2024,-0.3482,0.47
4.698664,0.2328,-0.1487,-0.3642,0.46
4.706298,0.2003,-0.1185,-0.3421,0.41
4.715732,0.0503,-0.0633,-0.2728,0.28
4.723954,-0.0133,-0.0719,-0.2519,0.26
4.732905,-0.0733,-0.0701,-0.2578,0.28
4.749113,-0.0034,-0.0585,-0.2387,0.25
4.757794,0.0558,-0.0640,-0.2277,0.24
4.764690,0.0966,-0.0847,-0.2545,0.29
4.780142,0.1246,-0.1007,-0.2919,0.33
4.791576,0.1088,-0.1196,-0.3625,0.40
4.798058,0.0485,-0.1263,-0.4093,0.43
4.804190,0.0199,-0.1225,-0.4160,0.43
4.813261,0.0281,-0.1366,-0.4043,0.43
4.828363,0.0169,-0.1303,-0.3659,0.39
4.840775,0.0405,-0.1250,-0.3199,0.35
4.847347,0.0429,-0.1049,-0.2955,0.32
4.855065,0.0123,-0.0947,-0.2495,0.27
4.868486,-0.0478,0.0036,-0.1377,0.15
4.883650,-0.0858,0.0028,-0.1076,0.14
4.883878,-0.1389,0.0061,-0.1250,0.19
4.893193,-0.1850,-0.0094,-0.2000,0.27
4.907329,-0.1831,-0.0004,-0.1748,0.25
4.916691,-0.0845,0.0456,-0.0224,0.10
4.924741,-0.0775,0.0289,0.0216,0.09
4.941530,-0.1172,0.0387,-0.0135,0.12
4.949536,-0.1418,0.0440,-0.0881,0.17
4.956902,-0.1520,0.0754,-0.1410,0.22
4.964279,-0.1833,0.0878,-0.1963,0.28
4.973671,-0.1907,0.0864,-0.2256,0.31
4.988569,-0.1890,0.0349,-0.1799,0.26
4.998407,-0.1131,-0.0024,-0.1173,0.16
5.005827,-0.0979,-0.0846,-0.0311,0.13
5.014399,-0.0784,-0.1428,0.0144,0.16
5.023786,-0.0179,-0.1632,0.0243,0.17
5.036209,-0.0246,-0.1859,-0.0425,0.19
5.049895,-0.0462,-0.1782,-0.1075,0.21
5.056763,-0.0744,-0.1754,-0.1844,0.27
5.063922,-0.0899,-0.1796,-0.2159,0.29
5.076249,-0.0363,-0.2267,-0.1843,0.29
5.089209,0.0439,-0.2200,-0.1639,0.28
5.101223,0.1200,-0.1680,-0.2046,0.29
5.108422,0.1338,-0.1347,-0.2442,0.31
5.117818,0.1382,-0.1155,-0.2576,0.31
5.125102,0.1333,-0.1108,-0.2878,0.34
5.140708,0.1681,-0.1573,-0.2699,0.35
5.150029,0.2266,-0.1917,-0.1764,0.35
5.157326,0.2517,-0.2352,-0.0761,0.35
5.164982,0.2739,-0.2588,0.0622,0.38
5.172995,0.2920,-0.2840,0.1449,0.43
5.188718,0.2827,-0.2330,0.3483,0.51
5.200570,0.2367,-0.2101,0.3279,0.46
5.207335,0.1380,-0.1862,0.2366,0.33
5.214162,0.0487,-0.1303,0.1342,0.19
5.228804,-0.0135,0.0139,0.0271,0.03
5.241803,-0.0128,0.0762,-0.0327,0.08
5.247272,-0.0224,0.1045,-0.0708,0.13
5.253834,-0.0184,0.1016,-0.1089,0.15
