# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 10:02:24.374
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.380822,0.0026,-0.0342,-0.0853,0.09
0.397376,0.0660,0.0163,-0.2175,0.23
0.405455,0.0739,0.0300,-0.2693,0.28
0.413292,0.0469,0.0224,-0.3092,0.31
0.421144,0.0213,0.0033,-0.3013,0.30
0.436416,0.0186,-0.0198,-0.2258,0.23
0.447401,0.0164,-0.0307,-0.2109,0.21
0.454887,0.0214,-0.0561,-0.1385,0.15
0.462226,0.0076,-0.0626,-0.0948,0.11
0.471459,0.0084,-0.0580,-0.0053,0.06
0.480944,-0.0131,-0.0567,0.0006,0.06
0.493797,0.0272,-0.0968,-0.0876,0.13
0.504299,0.0343,-0.0943,-0.1581,0.19
0.512125,-0.0312,-0.0622,-0.2001,0.21
0.520645,-0.0753,-0.0383,-0.2042,0.22
0.532615,-0.0419,-0.0200,-0.2207,0.23
0.540248,-0.0204,-0.0475,-0.2091,0.22
0.558151,0.0009,-0.0462,-0.0833,0.10
0.565266,0.0119,-0.0334,-0.0333,0.05
0.573344,0.0083,-0.0287,-0.0333,0.04
0.581009,-0.0023,-0.0253,-0.0449,0.05
0.597183,-0.0064,-0.0262,-0.1439,0.15
0.605292,-0.0124,-0.0411,-0.2220,0.23
0.613365,0.0183,-0.0460,-0.2788,0.28
0.621636,0.0564,-0.0329,-0.3167,0.32
0.636839,0.0531,-0.0149,-0.2381,0.24
0.644183,0.0333,-0.0109,-0.1716,0.18
0.653465,0.0207,-0.0333,-0.0715,0.08
0.662068,0.0394,-0.0568,0.0001,0.07
0.670808,0.0176,-0.0530,0.0627,0.08
0.684583,-0.0365,-0.0486,-0.0412,0.07
0.694100,-0.0039,-0.0566,-0.0522,0.08
0.704111,0.0295,-0.0695,-0.0680,0.10
0.712654,0.0126,-0.0485,-0.1150,0.13
0.720832,-0.0019,-0.0321,-0.1501,0.15
0.733345,0.0061,-0.0205,-0.2499,0.25
0.740566,-0.0263,0.0041,-0.2190,0.22
0.757247,-0.0096,-0.0275,-0.1909,0.19
0.766167,0.0122,-0.0460,-0.2198,0.22
0.778167,-0.0238,-0.0455,-0.2247,0.23
0.783656,-0.0506,-0.0329,-0.2106,0.22
0.796626,-0.0084,-0.0728,-0.1390,0.16
0.804171,0.0130,-0.0892,-0.1008,0.14
0.812631,-0.0107,-0.0866,-0.0721,0.11
0.820627,-0.0375,-0.0525,-0.0651,0.09
0.837006,-0.0261,-0.0540,-0.0919,0.11
0.846294,0.0064,-0.0396,-0.0967,0.10
0.852517,-0.0107,-0.0373,-0.1230,0.13
0.861301,-0.0469,-0.0041,-0.1301,0.14
0.870732,-0.0497,0.0127,-0.1134,0.12
0.880245,-0.0149,-0.0134,-0.1446,0.15
0.893147,-0.0104,-0.0022,-0.1644,0.16
0.903600,-0.0040,0.0344,-0.1694,0.17
0.911674,0.0239,0.0274,-0.1839,0.19
0.921765,0.0280,0.0031,-0.1934,0.20
0.934145,0.0112,-0.0004,-0.1620,0.16
0.941283,0.0166,0.0232,-0.1285,0.13
0.956984,0.0982,0.0371,-0.0901,0.14
0.965601,0.1077,0.0604,-0.0827,0.15
0.973356,0.1132,0.0665,-0.0728,0.15
0.981130,0.1089,0.0653,-0.0581,0.14
0.997801,0.0294,0.0147,0.0147,0.04
1.006590,0.0005,-0.0104,0.0845,0.09
1.014918,-0.0136,-0.0065,0.0801,0.08
1.023286,-0.0544,-0.0052,0.0686,0.09
1.031208,-0.0726,-0.0443,0.0234,0.09
1.045954,-0.0007,-0.1128,-0.0697,0.13
1.057085,-0.0105,-0.1128,-0.1129,0.16
1.064126,-0.0371,-0.0886,-0.1154,0.15
1.074577,0.0054,-0.1004,-0.1108,0.15
1.081973,0.0362,-0.1100,-0.1301,0.17
1.094016,0.0302,-0.0925,-0.2303,0.25
1.107828,0.0106,-0.0845,-0.3017,0.31
1.114082,-0.0156,-0.0719,-0.3227,0.33
1.120380,-0.0150,-0.0831,-0.3365,0.35
1.134092,0.0066,-0.0829,-0.3190,0.33
1.141737,-0.0088,-0.1069,-0.2735,0.29
1.151157,-0.0101,-0.1232,-0.2783,0.30
1.165116,-0.0316,-0.0835,-0.2364,0.25
1.174030,-0.0209,-0.0470,-0.2397,0.25
1.181601,-0.0320,-0.0508,-0.2312,0.24
1.197217,-0.0647,-0.0264,-0.0875,0.11
1.207616,-0.0649,0.0015,-0.0121,0.07
1.214437,-0.0575,-0.0045,0.0443,0.07
1.220498,-0.0186,-0.0279,0.0842,0.09
1.237807,0.0203,-0.0396,0.0929,0.10
1.248411,0.0167,-0.0065,0.0643,0.07
1.254130,0.0154,0.0110,0.0073,0.02
1.262452,0.0092,0.0256,-0.0161,0.03
1.272032,-0.0038,0.0229,-0.0225,0.03
1.290583,0.0192,0.0345,-0.1024,0.11
1.299740,0.0093,0.0282,-0.1115,0.12
1.305292,0.0476,0.0009,-0.1328,0.14
1.311577,0.0690,-0.0020,-0.1374,0.15
1.322253,0.0710,-0.0093,-0.1518,0.17
1.331506,0.0509,-0.0208,-0.1687,0.18
1.341679,0.0227,-0.0367,-0.2097,0.21
1.350425,0.0296,-0.0532,-0.1859,0.20
1.366933,-0.0363,-0.0384,-0.1022,0.12
1.382620,-0.0633,-0.0436,-0.0589,0.10
1.389546,-0.0541,-0.0451,-0.0632,0.09
1.390378,-0.0215,-0.0495,-0.1032,0.12
1.403173,-0.0167,-0.0492,-0.1433,0.15
1.414560,-0.0500,-0.0587,-0.1355,0.16
1.423476,-0.0178,-0.0800,-0.1092,0.14
1.430727,0.0172,-0.0675,-0.0664,0.10
1.445836,0.0234,-0.0567,-0.0835,0.10
1.456066,-0.0139,-0.0414,-0.0958,0.11
1.464337,-0.0386,-0.0190,-0.0794,0.09
1.473147,0.0236,-0.0377,-0.1250,0.13
1.481687,0.0836,-0.0784,-0.1729,0.21
1.494118,0.0345,-0.0760,-0.1848,0.20
1.509045,-0.0151,-0.0517,-0.0867,0.10
1.517862,-0.0113,-0.0861,0.0046,0.09
1.527034,-0.0187,-0.0827,-0.0118,0.09
1.537017,-0.0244,-0.0609,-0.0710,0.10
1.541361,0.0102,-0.0557,-0.1638,0.17
1.557421,0.0201,-0.0513,-0.1774,0.19
1.565585,-0.0061,-0.0492,-0.1318,0.14
1.573612,0.0303,-0.0446,-0.0983,0.11
1.581153,0.0503,-0.0566,-0.0575,0.10
1.590343,0.0568,-0.0548,-0.0261,0.08
1.607308,0.0037,-0.0052,-0.0898,0.09
1.613653,-0.0163,-0.0118,-0.1372,0.14
1.625236,-0.0269,-0.0135,-0.1558,0.16
1.632589,-0.0112,-0.0175,-0.1769,0.18
1.645942,-0.0234,-0.0410,-0.2051,0.21
1.657986,-0.0349,-0.0436,-0.1954,0.20
1.665125,-0.0341,-0.0598,-0.1788,0.19
1.672818,-0.0218,-0.0760,-0.1478,0.17
1.681697,-0.0214,-0.0708,-0.1192,0.14
1.693477,0.0207,-0.0950,-0.0544,0.11
1.706685,0.0068,-0.0884,-0.0590,0.11
1.714184,-0.0189,-0.0582,-0.0755,0.10
1.722768,-0.0396,-0.0429,-0.0942,0.11
1.731233,-0.0221,-0.0446,-0.1343,0.14
1.741086,-0.0409,-0.0458,-0.2505,0.26
1.758800,0.0010,-0.0417,-0.2957,0.30
1.765375,-0.0018,-0.0501,-0.2506,0.26
1.773925,-0.0172,-0.0692,-0.1915,0.20
1.782421,0.0124,-0.0803,-0.1375,0.16
1.790246,0.0610,-0.0603,-0.1026,0.13
1.805026,0.0583,-0.0476,-0.0780,0.11
1.812471,0.0196,-0.0433,-0.0164,0.05
1.820450,0.0199,-0.0445,0.0024,0.05
1.836389,0.0046,-0.0283,-0.0261,0.04
1.844815,-0.0091,-0.0248,-0.0568,0.06
1.853902,-0.0109,-0.0168,-0.0874,0.09
1.863616,-0.0133,-0.0231,-0.1085,0.11
1.876791,0.0285,-0.0662,-0.1868,0.20
1.887752,0.0039,-0.0566,-0.2180,0.23
1.897429,-0.0107,-0.0508,-0.2135,0.22
1.905987,-0.0063,-0.0706,-0.1566,0.17
1.913729,-0.0093,-0.0735,-0.0878,0.11
1.923565,-0.0218,-0.0669,-0.0189,0.07
1.931477,-0.0221,-0.0824,0.0478,0.10
1.941531,-0.0134,-0.0822,0.0883,0.12
1.957465,0.0393,-0.0566,-0.0281,0.07
1.965858,0.0410,-0.0347,-0.0778,0.09
1.976251,0.0054,-0.0174,-0.1251,0.13
1.983107,-0.0248,0.0144,-0.1413,0.14
1.996916,-0.0169,0.0213,-0.2146,0.22
2.008189,0.0180,-0.0158,-0.2741,0.28
2.015577,0.0307,-0.0356,-0.2978,0.30
2.022459,0.0041,-0.0306,-0.2595,0.26
2.030233,-0.0132,-0.0463,-0.2048,0.21
2.045071,0.0202,-0.0700,-0.1075,0.13
2.058799,0.0279,-0.0805,-0.1104,0.14
2.064434,-0.0023,-0.0722,-0.1180,0.14
2.077366,-0.0038,-0.0474,-0.0776,0.09
2.092648,-0.0133,-0.0572,-0.0536,0.08
2.093018,-0.0288,-0.0817,0.0040,0.09
2.100724,-0.0415,-0.0726,0.0090,0.08
2.117800,-0.0360,-0.0340,-0.0357,0.06
2.133531,-0.0139,-0.0215,-0.0997,0.10
2.133723,-0.0023,-0.0188,-0.1758,0.18
2.141374,-0.0125,-0.0181,-0.2184,0.22
2.156961,-0.0516,0.0020,-0.2227,0.23
2.165055,-0.0153,-0.0056,-0.2082,0.21
2.173377,0.0305,-0.0174,-0.2131,0.22
2.182918,-0.0057,-0.0192,-0.1821,0.18
2.190889,-0.0610,-0.0088,-0.1082,0.12
2.205155,0.0003,-0.0460,-0.0535,0.07
2.216181,0.0308,-0.0579,-0.0439,0.08
2.223361,0.0207,-0.0437,-0.0367,0.06
2.231207,0.0295,-0.0416,-0.0750,0.09
2.244978,0.0283,-0.0638,-0.1036,0.12
2.258823,0.0020,-0.0520,-0.0580,0.08
2.264399,-0.0144,-0.0402,-0.0508,0.07
2.270399,-0.0115,-0.0337,-0.0457,0.06
2.281098,-0.0130,-0.0331,-0.0571,0.07
2.294499,0.0361,-0.0152,-0.1558,0.16
2.306492,0.0263,-0.0042,-0.2458,0.25
2.314078,0.0208,-0.0189,-0.3072,0.31
2.322214,0.0152,-0.0271,-0.3572,0.36
2.335300,0.0178,-0.0151,-0.3029,0.30
2.340916,0.0286,-0.0316,-0.2486,0.25
2.357611,-0.0370,-0.0715,-0.0107,0.08
2.365429,-0.0806,-0.0773,0.1086,0.16
2.373944,-0.0578,-0.1129,0.1733,0.21
2.381695,0.0021,-0.1164,0.2191,0.25
2.398854,-0.0208,-0.0846,0.1181,0.15
2.406364,0.0266,-0.0367,0.0333,0.06
2.413998,0.0524,-0.0133,-0.0202,0.06
2.421675,0.0835,0.0288,-0.0711,0.11
2.430599,0.1157,0.0759,-0.1196,0.18
2.445596,-0.0022,0.1047,-0.3033,0.32
2.457681,-0.0665,0.0901,-0.3359,0.35
2.463974,-0.0477,0.0796,-0.3451,0.36
2.472502,0.0111,0.0417,-0.3284,0.33
2.481083,0.0359,-0.0263,-0.2881,0.29
2.493750,-0.0122,-0.0839,-0.1938,0.21
2.508655,-0.0085,-0.1289,-0.1420,0.19
2.516963,0.0224,-0.1365,-0.0046,0.14
2.532593,0.0236,-0.0926,0.0190,0.10
2.541340,0.0392,-0.0762,-0.0192,0.09
2.541831,0.0500,-0.0631,-0.0787,0.11
2.550993,0.0543,-0.0505,-0.1165,0.14
2.567205,0.0830,-0.0445,-0.1968,0.22
2.572974,0.0828,-0.0259,-0.2134,0.23
2.581918,-0.0076,0.0107,-0.1346,0.14
2.598422,-0.0971,0.0258,-0.0564,0.12
2.608360,-0.0902,-0.0379,-0.0302,0.10
2.612553,-0.0809,-0.0642,-0.0158,0.10
2.621112,-0.0703,-0.0507,-0.0370,0.09
2.630266,-0.1109,-0.0618,-0.0629,0.14
2.646102,-0.0592,-0.0702,-0.0594,0.11
2.657411,-0.0199,-0.0544,-0.0736,0.09
2.663730,-0.0136,-0.0405,-0.1166,0.12
2.672306,0.0139,-0.0190,-0.1094,0.11
2.681464,0.0267,-0.0215,-0.1071,0.11
2.694071,0.1032,0.0012,-0.0516,0.12
2.709530,0.0994,0.0182,-0.0533,0.11
2.717637,0.0889,0.0366,-0.1249,0.16
2.725902,0.0791,0.0506,-0.2070,0.23
2.740291,0.0733,0.0817,-0.3012,0.32
2.749117,0.0476,0.0847,-0.3358,0.35
2.756635,0.0375,0.0726,-0.3758,0.38
2.765167,0.0436,0.0401,-0.2900,0.30
2.775687,0.0317,0.0234,-0.2023,0.21
2.781276,0.0104,0.0170,-0.0932,0.10
2.791235,-0.0014,-0.0160,-0.0056,0.02
2.809693,-0.0048,-0.0381,0.0966,0.10
2.813916,0.0046,-0.0442,0.1114,0.12
2.820646,0.0198,-0.0355,0.0669,0.08
2.834989,0.0352,-0.0306,0.0062,0.05
2.841562,0.0199,-0.0335,-0.0759,0.09
2.854049,0.0202,0.0003,-0.1663,0.17
2.861938,-0.0168,-0.0003,-0.1916,0.19
2.876675,-0.0821,0.0114,-0.1620,0.18
2.885449,-0.0770,-0.0133,-0.1378,0.16
2.894566,-0.0794,-0.0305,-0.1353,0.16
2.903598,-0.0631,-0.0455,-0.1183,0.14
2.910395,-0.0450,-0.0607,-0.1397,0.16
2.925083,-0.0138,-0.0511,-0.1749,0.18
2.939596,-0.0003,-0.0426,-0.1914,0.20
2.946271,0.0160,-0.0384,-0.1745,0.18
2.954098,0.0421,-0.0507,-0.1504,0.16
2.961074,0.0568,-0.0461,-0.1384,0.16
2.973674,0.0702,-0.0508,-0.1311,0.16
2.982288,0.0674,-0.0653,-0.0903,0.13
3.000054,0.0031,-0.0367,-0.1046,0.11
3.005697,-0.0098,-0.0415,-0.1261,0.13
3.016911,-0.0084,-0.0463,-0.1429,0.15
3.024676,0.0052,-0.0418,-0.1572,0.16
3.030798,0.0233,-0.0372,-0.2003,0.21
3.046416,-0.0113,-0.0233,-0.2122,0.21
3.055870,-0.0104,-0.0500,-0.1761,0.18
3.064540,-0.0046,-0.0645,-0.1449,0.16
3.073084,0.0061,-0.0720,-0.1065,0.13
3.081153,0.0170,-0.0819,-0.0656,0.11
3.095546,0.0364,-0.0903,-0.0580,0.11
3.106277,0.0091,-0.0795,-0.0505,0.09
3.115000,-0.0234,-0.0716,-0.0788,0.11
3.123688,-0.0367,-0.0783,-0.0830,0.12
3.130578,-0.0305,-0.0872,-0.1304,0.16
3.141187,-0.0183,-0.0523,-0.2251,0.23
3.153977,-0.0296,-0.0392,-0.2534,0.26
3.165283,-0.0625,-0.0280,-0.2819,0.29
3.172427,-0.0951,-0.0041,-0.2746,0.29
3.181434,-0.0611,0.0067,-0.2102,0.22
3.197371,-0.0572,-0.0673,-0.0530,0.10
3.205514,-0.0362,-0.0737,-0.0245,0.09
3.213938,-0.0372,-0.0683,-0.0080,0.08
3.221747,-0.0003,-0.0823,-0.0177,0.08
3.237068,-0.0510,-0.0599,0.0010,0.08
3.246499,-0.0297,-0.0528,0.0034,0.06
3.255989,-0.0195,-0.0272,-0.0250,0.04
3.264279,-0.0211,-0.0218,-0.0508,0.06
3.271991,-0.0030,0.0062,-0.0904,0.09
3.285656,0.0042,0.0526,-0.2552,0.26
3.296372,0.0146,0.0583,-0.3329,0.34
3.305116,0.0368,0.0483,-0.3296,0.34
3.313111,0.0591,0.0090,-0.3077,0.31
3.321586,0.0667,0.0118,-0.2719,0.28
3.330790,0.0571,-0.0005,-0.2031,0.21
3.341663,0.0870,-0.0186,-0.1404,0.17
3.358157,0.0610,-0.0680,-0.0752,0.12
3.366648,0.0382,-0.0828,-0.0542,0.11
3.374602,0.0735,-0.0815,-0.0330,0.11
3.381566,0.0508,-0.0834,-0.0235,0.10
3.398355,-0.0051,-0.0846,0.0201,0.09
3.405720,-0.0119,-0.0533,-0.0054,0.05
3.414286,-0.0386,-0.0488,-0.0739,0.10
3.422272,-0.0250,-0.0472,-0.1183,0.13
3.430784,-0.0310,-0.0503,-0.1532,0.16
3.445863,-0.0460,-0.0161,-0.2405,0.25
3.456944,-0.0381,0.0295,-0.2813,0.29
3.463590,-0.0256,0.0286,-0.2938,0.30
3.472295,-0.0009,0.0168,-0.2779,0.28
3.481327,0.0266,0.0056,-0.2599,0.26
3.493761,0.0268,0.0076,-0.1519,0.15
3.506769,0.0303,-0.0137,-0.0832,0.09
3.514636,0.0485,-0.0432,-0.0142,0.07
3.523140,0.0280,-0.0545,0.0143,0.06
3.531635,0.0191,-0.0575,0.0337,0.07
3.542327,-0.0048,-0.0542,-0.0201,0.06
3.557527,0.0093,-0.0693,-0.1692,0.18
3.568408,-0.0088,-0.0571,-0.2116,0.22
3.576054,-0.0202,-0.0345,-0.2351,0.24
3.583048,-0.0243,0.0011,-0.2134,0.21
3.597444,-0.0461,-0.0267,-0.1034,0.12
3.606714,-0.0855,-0.0476,-0.0292,0.10
3.614135,-0.1129,-0.0332,0.0404,0.12
3.622522,-0.1098,-0.0342,0.0863,0.14
3.630517,-0.1125,-0.0247,0.0896,0.15
3.646104,-0.0784,-0.0628,-0.0039,0.10
3.657339,-0.0434,-0.0717,-0.0601,0.10
3.663744,-0.0114,-0.0638,-0.1355,0.15
3.670650,0.0367,-0.0577,-0.1991,0.21
3.686619,0.0307,-0.0839,-0.2337,0.25
3.694703,0.0486,-0.0709,-0.2190,0.24
3.705829,0.0500,-0.0311,-0.2139,0.22
3.712951,0.0612,-0.0270,-0.2257,0.24
3.721319,0.0336,0.0013,-0.2209,0.22
3.734553,0.0250,-0.0217,-0.2134,0.22
3.746471,0.0663,0.0005,-0.1889,0.20
3.756665,0.0335,0.0076,-0.1690,0.17
3.765596,-0.0278,-0.0179,-0.0523,0.06
3.774791,-0.0600,-0.0239,-0.0105,0.07
3.782189,-0.1216,-0.0087,-0.0334,0.13
3.798355,-0.1310,-0.0070,-0.2515,0.28
3.808021,-0.0683,-0.0433,-0.3250,0.33
3.814073,0.0682,-0.0465,-0.3320,0.34
3.820738,0.1227,0.0050,-0.2801,0.31
3.837572,0.0987,-0.0208,-0.1803,0.21
3.845623,0.0999,-0.0794,-0.0867,0.15
3.854358,0.1354,-0.1112,0.0164,0.18
3.861390,0.1003,-0.0882,0.1221,0.18
3.878357,0.0185,-0.0451,0.0353,0.06
3.888540,0.0203,-0.0437,-0.0184,0.05
3.894221,0.0380,-0.0408,-0.0120,0.06
3.902739,0.0494,0.0018,0.0236,0.05
3.913571,0.0468,0.0450,0.0382,0.08
3.922738,0.0218,0.0714,0.0415,0.09
3.934854,0.0632,0.0566,-0.0212,0.09
3.945606,0.0570,0.0459,-0.0495,0.09
3.955860,0.0018,0.0798,-0.0919,0.12
3.962935,-0.0559,0.1069,-0.1416,0.19
3.973309,-0.1029,0.0705,-0.1725,0.21
3.981783,-0.0613,0.0598,-0.1393,0.16
3.998461,-0.0199,0.0138,-0.0863,0.09
4.006650,-0.0643,0.0184,-0.0232,0.07
4.014329,-0.0877,-0.0196,0.0039,0.09
4.022493,-0.0591,-0.0959,0.0261,0.12
4.030533,-0.0120,-0.1626,0.0459,0.17
4.046575,-0.0066,-0.2126,0.0903,0.23
4.058035,-0.0332,-0.2103,0.0264,0.21
4.064199,-0.0542,-0.1842,-0.0543,0.20
4.071584,-0.0404,-0.1699,-0.1468,0.23
4.086095,0.0423,-0.1553,-0.3248,0.36
4.099017,0.0668,-0.1455,-0.3912,0.42
4.106390,0.0953,-0.1092,-0.4288,0.45
4.112581,0.1299,-0.0702,-0.4331,0.46
4.125631,0.1086,-0.0196,-0.3512,0.37
4.136051,0.1068,-0.0151,-0.2937,0.31
4.149406,0.1176,-0.0319,-0.2602,0.29
4.152499,0.1135,-0.0370,-0.1859,0.22
4.161272,0.1066,-0.0448,-0.1403,0.18
4.171074,0.0868,-0.0411,-0.1066,0.14
4.181797,0.0414,-0.0160,-0.1416,0.15
4.190504,0.0428,-0.0042,-0.1672,0.17
4.206310,0.0708,0.0281,-0.2204,0.23
4.214681,0.0517,0.0277,-0.2603,0.27
4.222163,0.0710,0.0157,-0.2811,0.29
4.230608,0.0682,-0.0150,-0.2758,0.28
4.246253,0.0381,-0.0118,-0.2420,0.25
4.257795,0.0387,-0.0328,-0.2470,0.25
4.264724,0.0392,-0.0582,-0.2211,0.23
4.271492,0.0057,-0.0832,-0.1952,0.21
4.285875,-0.0194,-0.1611,-0.0984,0.19
4.299598,-0.0340,-0.2162,-0.0178,0.22
4.306049,-0.0551,-0.2207,0.0460,0.23
4.311953,-0.0564,-0.2206,0.1027,0.25
4.326106,-0.0234,-0.2128,0.1113,0.24
4.342116,-0.0187,-0.1790,0.0322,0.18
4.342357,-0.0581,-0.1008,-0.0825,0.14
4.350725,-0.0433,-0.0451,-0.2160,0.22
4.364082,-0.0041,-0.0162,-0.3518,0.35
4.375392,0.1293,0.0360,-0.4994,0.52
4.382364,0.1212,0.0652,-0.5236,0.54
4.408156,0.0392,0.0659,-0.3123,0.32
4.408403,0.0401,0.0695,-0.3135,0.32
4.414961,0.0441,0.0374,-0.1543,0.16
4.425935,0.0149,0.0290,-0.0524,0.06
4.434032,-0.0312,0.0147,0.0617,0.07
4.440599,-0.0395,0.0204,0.1141,0.12
4.453732,-0.0068,0.0261,0.0596,0.07
4.462265,-0.0171,0.0241,-0.0068,0.03
4.472445,-0.0235,0.0390,-0.0565,0.07
4.485992,0.0003,0.0087,-0.0393,0.04
4.498119,0.0118,0.0023,-0.0300,0.03
4.505029,-0.0070,0.0033,0.0152,0.02
4.512456,-0.0167,0.0087,0.0126,0.02
4.526206,0.0191,0.0141,0.0491,0.05
4.539965,0.0114,0.0255,0.0261,0.04
4.545286,0.0506,0.0333,-0.0253,0.07
4.553730,0.0651,0.0217,-0.1220,0.14
4.562641,0.0790,0.0128,-0.1902,0.21
4.571433,0.0716,-0.0046,-0.2443,0.25
4.582069,0.1173,-0.0114,-0.2510,0.28
4.598090,0.1097,-0.0336,-0.1894,0.22
4.607063,0.1215,-0.0442,-0.1492,0.20
4.614333,0.1379,-0.0579,-0.1231,0.19
4.621941,0.1064,-0.0720,-0.1064,0.17
4.638294,0.0910,-0.0974,-0.1107,0.17
4.646661,0.0507,-0.0725,-0.0862,0.12
4.655602,0.0297,-0.0507,-0.1190,0.13
4.663586,0.0256,-0.0386,-0.1254,0.13
4.671711,0.0218,-0.0216,-0.1797,0.18
4.687032,-0.0395,-0.0079,-0.2792,0.28
4.698763,-0.0758,-0.0201,-0.2934,0.30
4.705868,-0.1211,-0.0166,-0.2721,0.30
4.712836,-0.1609,-0.0099,-0.2487,0.30
4.721605,-0.1528,-0.0170,-0.1944,0.25
4.730416,-0.1643,-0.0523,-0.1139,0.21
4.742281,-0.1699,-0.0566,0.0928,0.20
4.757825,-0.2049,-0.0552,0.0972,0.23
4.763476,-0.1668,-0.0715,0.0875,0.20
4.774819,-0.1274,-0.0938,0.0327,0.16
4.782942,-0.1300,-0.0903,-0.0267,0.16
4.791631,-0.1225,-0.0564,-0.1121,0.18
4.807474,-0.0912,-0.0573,-0.2561,0.28
4.814736,-0.1035,-0.0676,-0.3172,0.34
4.822640,-0.1297,-0.0824,-0.2850,0.32
4.838031,-0.0503,-0.0634,-0.2090,0.22
4.845080,-0.0082,-0.0610,-0.2033,0.21
4.853809,0.0166,-0.0657,-0.2169,0.23
4.861838,0.0548,-0.0562,-0.2448,0.26
4.870424,0.0695,-0.0460,-0.2491,0.26
4.885683,0.0238,0.0268,-0.1890,0.19
4.895550,0.0346,0.0389,-0.1437,0.15
4.903979,0.0147,0.0442,-0.0913,0.10
4.912164,0.0074,0.0495,-0.0317,0.06
4.921022,0.0153,0.0448,0.0161,0.05
4.930695,0.0237,0.0465,0.0330,0.06
4.941831,0.0500,0.0476,-0.0329,0.08
4.957511,0.0626,0.0589,-0.0837,0.12
4.965344,0.0714,0.0507,-0.1281,0.16
4.973528,0.0564,0.0424,-0.1940,0.21
4.981888,0.0366,0.0485,-0.2144,0.22
4.998084,0.0363,0.0334,-0.2053,0.21
5.005404,0.0481,0.0218,-0.1879,0.20
5.013654,0.0529,-0.0110,-0.1873,0.19
5.022197,0.0671,-0.0266,-0.2300,0.24
5.030654,0.0877,-0.0222,-0.2467,0.26
5.046468,0.0826,-0.0256,-0.2185,0.24
5.054630,0.0950,-0.0388,-0.1902,0.22
5.062935,0.0622,-0.0567,-0.1596,0.18
5.071574,0.0345,-0.0531,-0.1218,0.14
5.086636,0.0231,-0.0785,-0.1102,0.14
5.098177,0.0107,-0.0762,-0.1149,0.14
5.105238,0.0159,-0.0911,-0.1435,0.17
5.113210,0.0236,-0.1177,-0.1242,0.17
5.126061,0.0076,-0.1337,-0.0694,0.15
5.141296,-0.0061,-0.1306,-0.0073,0.13
5.147826,-0.0265,-0.1353,0.0310,0.14
5.154903,-0.0188,-0.1118,0.0192,0.12
5.166248,0.0250,-0.0679,-0.1591,0.17
5.174184,0.0258,-0.0661,-0.2587,0.27
5.182461,0.0336,-0.0425,-0.3081,0.31
5.191044,0.0485,-0.0015,-0.3290,0.33
5.206155,0.0296,0.0187,-0.3190,0.32
5.213685,-0.0016,0.0439,-0.3051,0.31
5.221242,-0.0200,0.0435,-0.2818,0.29
5.230361,0.0028,0.0340,-0.2251,0.23
5.246476,0.0292,0.0076,-0.1500,0.15
5.254048,0.0101,-0.0045,-0.1101,0.11
5.263467,-0.0146,-0.0285,-0.0463,0.06
5.271852,-0.0036,-0.0403,-0.0041,0.04
5.280355,-0.0071,-0.0378,0.0189,0.04
